LossAfter,AverageReturn,Time,AverageDiscountedReturn,dLoss,ProcessExecTime,MinReturn,MeanKL,PolicyExecTime,MeanKLBefore,AveragePolicyStd,LossBefore,Perplexity,ItrTime,AbsLearnSignal,ExplainedVariance,StdReturn,NumTrajs,MaxReturn,Entropy,EnvExecTime,Iteration
-0.019902708,-96.44303308221784,266.1870188713074,31.222031392515362,0.01990272,0.02356100082397461,-344.00471346184503,0.009954193,0.6079292297363281,0.0,0.9072936,1.16403145e-08,14.058144,4.636605501174927,0.6890430274045614,0.6744707209973468,175.05611959245638,3,28.708323748897644,2.6432018,3.794893264770508,86
-0.019505193,-7.026178574056878,270.01722621917725,28.402833771755322,0.019505175,0.01896834373474121,-39.26031695122472,0.009863391,0.5150370597839355,0.0,0.8956972,-1.9073486e-08,13.699256,3.823032855987549,0.700263308461813,0.21220722104769885,32.234138377167845,2,25.207959803110967,2.6173415,3.044891595840454,87
-0.017777678,-18.6292244108235,274.75272035598755,35.04719393507727,0.017777674,0.018997907638549805,-20.16538791667278,0.0067273336,0.5298483371734619,0.0,0.90666646,-3.8146974e-09,14.039607,4.697162389755249,0.7784871610786156,0.790807695371288,1.5361635058492809,2,-17.09306090497422,2.6418824,3.9287426471710205,88
-0.017731695,-32.22707314013786,279.30545806884766,39.66319266671218,0.017731713,0.01905536651611328,-34.95157737634234,0.0064860075,0.5041182041168213,0.0,0.90312487,1.8119811e-08,13.93039,4.548382043838501,0.7223805208936738,-0.5387328356927936,2.724504236204478,2,-29.502568903933387,2.6340728,3.778169870376587,89
-0.020438079,-185.3054949584781,283.25150871276855,18.300298808227797,0.020438071,0.02329111099243164,-555.7946806677096,0.007097949,0.6160800457000732,0.0,0.8885532,-6.8333135e-09,13.480722,3.94167423248291,0.16923407048292569,-8.445185054881568,262.2289746942582,3,14.059126514586827,2.6012607,3.0912275314331055,90
-0.01736086,-16.943185571875247,287.45636320114136,50.66210154170264,0.017360872,0.01890254020690918,-67.33381189770039,0.0067862454,0.5111749172210693,0.0,0.88922,1.0490417e-08,13.491912,4.156207323074341,0.6747301816798132,-10.347943814257127,50.39062632582514,2,33.44744075394989,2.6020904,3.4174933433532715,91
-0.02214571,-75.98051670889674,291.4864709377289,56.37405183751509,0.022145709,0.018701553344726562,-78.90463032232826,0.0071575707,0.500546932220459,0.0,0.8823977,-1.9073487e-09,13.293673,4.025827884674072,0.7117002960217805,-1.18778138794928,2.9241136134315084,2,-73.05640309546524,2.5872881,3.2836763858795166,92
-0.015296006,29.06027854059562,295.88456416130066,52.1094669130228,0.015296004,0.01866316795349121,19.646989883932196,0.006411537,0.5038838386535645,0.0,0.8724541,-1.9073487e-09,12.989707,4.392919063568115,0.5896460144871398,-0.18583649179821005,9.41328865666342,2,38.47356719725904,2.5641572,3.6632730960845947,93
-0.04121386,-140.5599494109656,300.0213325023651,-44.4476478195624,0.04121385,0.0216214656829834,-450.24056162648753,0.008611562,0.5528907775878906,0.0,0.8646285,-8.13561e-09,12.748407,4.096790075302124,0.15432879963637283,-23.019015519186503,218.99078946841863,3,17.261568089251117,2.5454063,3.31408953666687,94
-0.009631468,-186.15035876261044,303.51478815078735,-22.35657125177095,0.009631468,0.0209653377532959,-466.8160492722715,0.006474264,0.5489528179168701,0.0,0.8624244,-0.0,12.6925125,3.4890036582946777,0.35133709158553955,-0.7097733163166571,187.37668275742138,4,-6.989612364614629,2.5410123,2.709839105606079,95
-0.031433195,-242.56950837404477,308.27029728889465,-6.858743364098856,0.031433187,0.024296045303344727,-559.985757805654,0.00965587,0.6313996315002441,0.0,0.84703356,-7.759758e-09,12.241447,4.751101970672607,0.5394979902723396,0.4330483811701893,218.1194805994043,4,-34.82384300442444,2.5048275,3.883995771408081,96
-0.020459393,-84.94297010626241,311.72405457496643,10.756958292754945,0.02045939,0.018633365631103516,-103.58830413139204,0.009622406,0.491729736328125,0.0,0.85998595,-3.8146974e-09,12.62421,3.416290760040283,0.7219735602138737,-2.1008046445046307,18.645334025129635,2,-66.29763608113277,2.5356164,2.6964190006256104,97
-0.018289829,-85.3068543300313,318.5895848274231,12.924665618668753,0.018289838,0.030416488647460938,-163.1588192833916,0.009934476,0.8424320220947266,0.0,0.8500447,8.5212895e-09,12.33925,6.860784292221069,0.6253351738992421,-0.9164576395653876,55.46593113023255,3,-38.07377013908766,2.5127852,5.777278900146484,98
-0.024883235,-134.37182745729382,322.08676958084106,26.215813652045814,0.02488323,0.02578449249267578,-267.7343021244835,0.009898304,0.6848828792572021,0.0,0.8528071,-6.297478e-09,12.4173,3.4597091674804688,0.669148419402497,0.15041543285425252,103.16317440458978,3,-16.45780186432251,2.5190907,2.533874034881592,99
-0.02062932,-99.42904888240533,328.70738673210144,15.128497546169498,0.02062931,0.03163933753967285,-145.84693388203684,0.0066082426,0.8860833644866943,0.0,0.8588583,-1.09382e-08,12.5950575,6.616145372390747,0.6897771331949515,-1.4018661252645086,61.33539605275271,3,-12.76081882321977,2.5333045,5.472330808639526,100
-0.02339801,-17.27424137700343,332.1187365055084,22.616339770082874,0.023398016,0.018747568130493164,-30.510057010389033,0.009139215,0.5047528743743896,0.0,0.8606443,4.7683715e-09,12.646406,3.3738412857055664,0.6512595742302785,0.3878540317512782,13.2358156333856,2,-4.0384257436178315,2.537373,2.641911745071411,101
-0.016923463,-90.30097251584955,337.2910726070404,20.186737274232996,0.016923454,0.027311325073242188,-159.2510454463951,0.0065982305,0.7677726745605469,0.0,0.8728758,-9.071813e-09,13.008901,5.168010711669922,0.5311896747600928,-0.8699788269600055,48.85161690976103,3,-52.0661096980157,2.5656338,4.154222011566162,102
-0.019441435,-24.19282618591876,340.4625771045685,17.996705711383076,0.01944143,0.018877029418945312,-32.762579975418944,0.007920278,0.5029194355010986,0.0,0.86734843,-5.722046e-09,12.833754,3.166822671890259,0.7237809559610877,-0.22732607662795834,8.569753789500181,2,-15.623072396418582,2.5520787,2.433046340942383,103
-0.032241624,-24.999901639958306,343.51465463638306,28.75354941560414,0.03224161,0.018965959548950195,-37.03165958312021,0.0063908296,0.5027685165405273,0.0,0.85123396,-1.3351441e-08,12.363518,3.0150694847106934,0.2917271387769567,-1.2283295453739886,12.031757943161903,2,-12.968143696796403,2.51475,2.282785654067993,104
-0.018213242,-29.005479370887524,347.2100429534912,4.54062196557986,0.018213224,0.01866912841796875,-33.578521306245904,0.009432539,0.5207855701446533,0.0,0.8528579,-1.9073486e-08,12.408854,3.6905839443206787,0.7103067255227008,0.7070655643573815,4.573041935358379,2,-24.432437435529145,2.5184102,2.9087865352630615,105
-0.032278094,-76.66415836373487,354.4428644180298,30.94025424144566,0.032278094,0.03418898582458496,-207.4832107810998,0.009503202,0.9363012313842773,0.0,0.8552117,1.2883138e-09,12.4603815,7.228039741516113,0.471587714647921,0.07248493910190179,95.6491766634089,3,18.543507687042563,2.5225542,6.0470263957977295,106
-0.020512467,-44.90870347952491,358.5844237804413,42.28136237181522,0.020512471,0.018680572509765625,-50.693722285244384,0.009162831,0.5013909339904785,0.0,0.85750335,3.8146974e-09,12.516331,4.10305380821228,0.7311155930091343,-0.6670637385928917,5.785018805719474,2,-39.123684673805435,2.5270343,3.365562677383423,107
-0.029827958,-74.00390814467242,362.1358869075775,36.930463483661626,0.029827937,0.019077062606811523,-130.3053199258968,0.006580023,0.5071747303009033,0.0,0.84230745,-2.002716e-08,12.051184,3.545410394668579,0.5748234441935053,0.3399177289793972,56.30141178122439,2,-17.70249636344803,2.489163,2.780334949493408,108
-0.020640628,-27.251789884837137,366.47019720077515,37.8984770148394,0.020640636,0.018937110900878906,-34.66808891260972,0.009982964,0.5144553184509277,0.0,0.8359461,7.629395e-09,11.852925,4.329570531845093,0.7741476718279826,0.8069557514489062,7.416299027772579,2,-19.83549085706456,2.4725747,3.581378221511841,109
-0.016168196,-54.89490221318568,370.8734588623047,24.439247228800873,0.016168196,0.01866292953491211,-114.3803785469231,0.0076385955,0.4909646511077881,0.0,0.84188503,-0.0,12.039788,4.365702152252197,0.6260210970001142,0.6043153939682264,59.485476333737424,2,4.590574120551741,2.4882169,3.6170504093170166,110
-0.012904411,-53.779702027251474,375.1828293800354,29.56584298689289,0.012904415,0.018671512603759766,-87.92620984705776,0.0081779845,0.4915928840637207,0.0,0.8473916,3.8146974e-09,12.187232,4.305308818817139,0.5745880190933544,-0.3575580940565124,34.14650781980629,2,-19.63319420744518,2.5003889,3.5580856800079346,111
-0.022029521,-40.78352939974433,379.51594948768616,37.72921145428381,0.022029502,0.019082307815551758,-49.59294095492941,0.008290013,0.5034506320953369,0.0,0.8520871,-1.9073486e-08,12.348049,4.328000545501709,0.4027238867192152,0.35719107097536384,8.809411555185077,2,-31.974117844559256,2.513498,3.5780014991760254,112
-0.021545082,-27.888304522704704,383.47943210601807,18.163537856108796,0.02154508,0.01896834373474121,-40.914220390923774,0.006496068,0.5000898838043213,0.0,0.8491333,-1.9073487e-09,12.275379,3.9140195846557617,0.7576335601291789,-0.6017521652700413,13.02591586821907,2,-14.862388654485633,2.5075955,3.156560182571411,113
-0.0213825,-45.13139758180955,388.17197465896606,25.40481890900176,0.021382514,0.01874566078186035,-61.08556280855566,0.006900653,0.5096471309661865,0.0,0.8579226,1.525879e-08,12.536615,4.688235521316528,0.7333102556374841,0.7461946258805164,15.954165226746104,2,-29.17723235506345,2.5286536,3.9196882247924805,114
-0.017074728,25.595268082515606,391.546927690506,32.27298702947023,0.017074721,0.018665552139282227,1.4607226743861184,0.006407756,0.49541687965393066,0.0,0.849153,-7.629395e-09,12.281319,3.3700473308563232,0.6810957691842947,-1.1651844897284511,24.134545408129487,2,49.72981349064509,2.5080793,2.6473238468170166,115
-0.017329467,-93.31633311196397,394.87011647224426,34.97175735124846,0.017329479,0.01864314079284668,-95.0499503173109,0.006559698,0.5035288333892822,0.0,0.8529501,1.1444092e-08,12.383123,3.2851548194885254,0.6043376888809688,-6.392252393527791,1.7336172053469312,2,-91.58271590661704,2.5163345,2.540186643600464,116
-0.012384624,-51.58680964438038,398.334148645401,45.501770451087,0.012384626,0.019112348556518555,-63.1953241408241,0.007192064,0.5052530765533447,0.0,0.84508574,1.9073487e-09,12.152457,3.4599742889404297,0.6171338939652565,0.32314741357336085,11.608514496443721,2,-39.978295147936656,2.4975314,2.727825880050659,117
-0.020500831,-26.461021546436243,402.6387937068939,27.943156390013144,0.020500835,0.01904892921447754,-26.818568864888288,0.009709468,0.49869704246520996,0.0,0.84575206,3.8146974e-09,12.167962,4.300285577774048,0.7500810101087126,0.8957358472091899,0.35754731845204546,2,-26.103474227984197,2.4988065,3.575824022293091,118
-0.016945817,-14.28563014109525,406.72259521484375,32.45812465283724,0.016945817,0.01862192153930664,-69.89485240789944,0.0071229828,0.5080468654632568,0.0,0.8535968,-0.0,12.399476,4.046781063079834,0.48882996025630476,0.07499352734317077,55.60922226680418,2,41.323592125708934,2.5176542,3.309870481491089,119
-0.019241147,-15.666350100268676,410.68175077438354,39.95652311954578,0.019241152,0.01917409896850586,-26.53045305536066,0.009440253,0.5161583423614502,0.0,0.860887,5.722046e-09,12.604914,3.954868793487549,0.7740572658738343,0.8802356136480127,10.864102955091983,2,-4.802247145176693,2.5340867,3.1818394660949707,120
-0.01619487,-126.32020443764004,416.6989014148712,41.67309475325474,0.016194873,0.030876636505126953,-187.6686101195322,0.007257561,0.8327834606170654,0.0,0.8659854,2.076214e-09,12.731929,6.012593507766724,0.6189822470384219,-2.4094173149977056,43.680386971378326,3,-89.38148651797292,2.544113,4.924177646636963,121
-0.016448006,-40.83665274132124,420.5338146686554,45.093203541425,0.016447995,0.018929243087768555,-85.7537817211121,0.0067946673,0.5122413635253906,0.0,0.8678204,-1.1444092e-08,12.807974,3.7858998775482178,0.6762457269633574,0.6730702241222432,44.91712897979087,2,4.080476238469627,2.550068,3.038450002670288,122
-0.017834049,-83.50760830690767,424.29315662384033,37.0172685288828,0.017834041,0.018681764602661133,-99.5841447721264,0.006438966,0.5039527416229248,0.0,0.85860974,-7.629395e-09,12.523053,3.7545783519744873,0.7449757900434668,0.8745392129918136,16.076536465218723,2,-67.43107184168895,2.5275712,3.022895336151123,123
-0.033569723,-62.35554154822928,428.6187310218811,24.171869507527184,0.03356971,0.01855182647705078,-81.06891445909613,0.0069673057,0.5041944980621338,0.0,0.8502578,-1.525879e-08,12.270085,4.320963621139526,0.6875022989824305,0.8917776916644296,18.71337291086685,2,-43.64216863736244,2.5071642,3.588820457458496,124
-0.026614377,-59.19747092728423,432.4295175075531,35.50148941919316,0.026614385,0.018778562545776367,-92.85332688046361,0.006410773,0.5015668869018555,0.0,0.84518284,7.629395e-09,12.136452,3.772014617919922,0.6363521600004437,0.010479292280090147,33.655855953179376,2,-25.541614974104853,2.4962134,3.043018341064453,125
-0.020898521,-38.04824734330694,436.1051425933838,25.632068998124367,0.020898532,0.018673419952392578,-108.18227332892938,0.009387842,0.498884916305542,0.0,0.8415226,1.1444092e-08,12.031794,3.6709439754486084,0.7561477729243584,0.5377195082683759,70.13402598562244,2,32.0857786423155,2.4875526,2.9465291500091553,126
-0.033639688,-97.10273985529294,439.5542013645172,28.217689716554723,0.03363968,0.01866745948791504,-114.80879394581898,0.0065943953,0.4955878257751465,0.0,0.85229677,-6.198883e-09,12.363023,3.44395112991333,0.44784258949385275,0.11906179397616112,17.706054090526038,2,-79.3966857647669,2.51471,2.723465919494629,127
-0.020495523,-106.3181155939176,446.9362909793854,32.72583762407521,0.020495538,0.03166794776916504,-171.0018559282485,0.0068361764,0.890002965927124,0.0,0.8555899,1.4294904e-08,12.46155,7.344719409942627,0.3700675148761105,-1.7145904962599507,48.01495989968799,3,-56.0830941245469,2.5226479,6.2069361209869385,128
-0.017813629,-36.908009185332496,450.3457262516022,29.90889126693061,0.017813623,0.0192105770111084,-71.86472216705548,0.009548679,0.5160934925079346,0.0,0.8589258,-4.7683715e-09,12.553569,3.4049391746520996,0.6511669628353486,-0.329009197895626,34.95671298172298,2,-1.9512962036095183,2.530005,2.663219928741455,129
-0.015985666,-64.85109964430508,454.3605999946594,24.01780112336789,0.01598567,0.01861715316772461,-110.71656264764091,0.0065091467,0.5101974010467529,0.0,0.8543898,3.3378602e-09,12.418292,3.976703405380249,0.72005222556852,0.3241690196595861,45.86546300333584,2,-18.985636640969236,2.5191705,3.2313790321350098,130
-0.01632886,-123.36384891314113,461.20962500572205,36.7880506908031,0.016328856,0.030826568603515625,-195.83645778213503,0.008277463,0.8806207180023193,0.0,0.8548978,-2.88555e-09,12.425071,6.844204902648926,0.5536190460632302,0.661184446599381,81.24331424831941,3,-9.916762279082578,2.5197163,5.704607009887695,131
-0.021415215,-72.22242658900115,465.27702474594116,28.778072188893002,0.02141522,0.0245816707611084,-196.44074147023747,0.0065032532,0.6952764987945557,0.0,0.86244065,5.718527e-09,12.656052,4.029086589813232,0.5647871509409734,0.31020878563285204,88.65192647429345,3,4.5871998051848735,2.5381355,3.065167188644409,132
-0.01732384,-176.73580475474986,471.03809118270874,33.77583901094829,0.017323835,0.029245853424072266,-189.1870292981793,0.0064520696,0.8044109344482422,0.0,0.866111,-5.951166e-09,12.765722,5.756654262542725,0.5762446555184503,0.14932022653375965,8.992778812352272,3,-168.26734570301144,2.5467637,4.693474531173706,133
-0.02113654,-77.35440996725914,475.7345588207245,27.13975715363364,0.021136539,0.02756643295288086,-139.55827867507767,0.009495323,0.7512257099151611,0.0,0.85371363,-1.5167783e-09,12.405842,4.691997289657593,0.5625997449922094,-0.12075702567580815,85.22556929257381,3,43.15169392141124,2.5181675,3.709768772125244,134
-0.025030496,-42.08208845878051,479.17223167419434,45.28389985451829,0.0250305,0.02217578887939453,-89.28412414577,0.0066377725,0.5999805927276611,0.0,0.8783174,3.471062e-09,13.12647,3.3998124599456787,0.5617393558904086,-1.0189124508708862,54.092245420064955,3,33.652722572338085,2.5746307,2.566617727279663,135
-0.020597205,-152.11952622983145,484.397833108902,30.06698276483738,0.0205972,0.02799391746520996,-512.3229155403391,0.0066744857,0.8202319145202637,0.0,0.8763655,-4.1554435e-09,13.08868,5.220097780227661,0.43477976318971734,0.09850370745401082,209.68734188327124,4,5.328486711764754,2.5717478,4.161386728286743,136
-0.020078616,-33.11309924438333,491.503977060318,35.39017489037974,0.020078614,0.03326010704040527,-187.12195636949428,0.0074298712,0.9328842163085938,0.0,0.871173,-2.6472569e-09,12.945733,7.100299835205078,0.49584404668808946,-10.122989626129765,126.14969052868412,3,121.8757545323586,2.5607662,5.906256675720215,137
-0.024185823,-54.76533091066071,495.8598144054413,35.337486830076195,0.02418582,0.02718377113342285,-128.31076994571686,0.0064959,0.7525701522827148,0.0,0.8776437,-3.0554244e-09,13.13453,4.317138195037842,0.5332355654710336,0.0932564996383124,49.66913428035046,4,11.304033616730381,2.5752447,3.319432020187378,138
-0.0147539815,-120.72718261821547,501.8595151901245,45.34080870927129,0.014753986,0.02924633026123047,-178.09088192766583,0.0072889184,0.846146821975708,0.0,0.8709659,5.041792e-09,12.93346,5.995144844055176,0.5200958156307522,-1.3506156679267591,59.46828414937955,3,-38.783998670607204,2.5598178,4.904419422149658,139
-0.013797478,-18.62064716835325,506.27507495880127,25.236264828716507,0.013797467,0.019037485122680664,-52.767293237077496,0.006530153,0.49700474739074707,0.0,0.86312634,-1.1444092e-08,12.687052,4.366184949874878,0.57750024317264,-0.8292628735034686,34.146646068724245,2,15.525998900370992,2.540582,3.593839645385742,140
-0.020534635,-85.52737112627841,515.0349884033203,37.86738959378834,0.020534644,0.03474259376525879,-196.02076280276518,0.0072133043,0.9790215492248535,0.0,0.8688655,8.993897e-09,12.871654,8.755293846130371,0.4139509998547281,-2.4921448639285586,78.14665174323571,3,-28.342489309417104,2.5550275,7.51568341255188,141
-0.017429063,-41.200303903341734,519.6452798843384,40.31601591062718,0.017429074,0.02748727798461914,-150.45022702517113,0.009941421,0.7754309177398682,0.0,0.87123764,1.2005342e-08,12.934185,4.572238922119141,0.5430186871462205,0.31813893802758964,128.5250381734603,3,139.22755460211837,2.5598738,3.5344138145446777,142
-0.0143259885,-16.916393723505774,525.4018251895905,29.824717819715406,0.014325966,0.03126931190490723,-217.8079721217438,0.006497869,0.8829646110534668,0.0,0.8837391,-2.2757328e-08,13.332571,5.751352787017822,0.5832241927364312,0.47996871642905414,150.514234206863,3,144.469795415358,2.59021,4.6222827434539795,143
-0.017948681,-204.1843191427438,531.1749050617218,46.31945731135266,0.017948683,0.030326128005981445,-225.9872047879062,0.006641173,0.8807926177978516,0.0,0.8821427,1.4482525e-09,13.290246,5.735552787780762,0.6753513064976168,0.8599400820140548,19.379649379668916,3,-178.90122661380653,2.5870304,4.603632688522339,144
-0.037888974,-22.145728328139086,536.1771767139435,43.09830519453752,0.037888993,0.028659820556640625,-181.61116505823557,0.0098375995,0.7762355804443359,0.0,0.8902666,1.8992091e-08,13.535481,4.997614145278931,0.49816882685765684,0.5001665794962962,122.11385617151792,4,151.78472522750255,2.6053145,3.9740936756134033,145
-0.020432107,-19.77466282920652,539.431786775589,31.171717533780438,0.020432109,0.018805742263793945,-20.9214741930216,0.0066770306,0.49505186080932617,0.0,0.8905033,1.9073487e-09,13.543784,3.216205358505249,0.709275100337035,0.08465203459222181,1.1468113638150808,2,-18.627851465391437,2.6059277,2.490626335144043,146
-0.015757073,-6.051496075651817,544.3517625331879,49.929245562986175,0.015757076,0.02612018585205078,-121.15902191194054,0.007987193,0.7341151237487793,0.0,0.8925551,3.129366e-09,13.606399,4.915580987930298,0.3344058010913067,-1.5910639777866606,107.50566496993387,3,137.51909730506884,2.6105402,3.9129865169525146,147
-0.013996464,99.56168717086992,548.2130570411682,34.670563711519655,0.013996445,0.020868539810180664,15.254704383315453,0.007486749,0.5586645603179932,0.0,0.8874458,-1.9868216e-08,13.44921,3.856506586074829,0.6113171499481365,-0.10144441165103313,64.42792832101748,3,171.64319907305187,2.5989203,3.066311836242676,148
-0.01161229,0.9737807198881496,552.3248686790466,18.34026910561795,0.011612291,0.01870894432067871,-2.087567736055382,0.006717673,0.5146934986114502,0.0,0.8826352,1.9073487e-09,13.3056135,4.067360162734985,0.8346570326749156,-2.4985936040939523,3.0613484559435316,2,4.035129175831681,2.588186,3.320020914077759,149
-0.024812536,-148.61403137438137,556.0534682273865,44.81218947802395,0.024812521,0.0234682559967041,-157.27548360071447,0.007036051,0.6194806098937988,0.0,0.86741495,-1.4850403e-08,12.849626,3.721229314804077,0.5118529632281319,-0.8539678992251765,10.882097363927052,3,-133.2667496036967,2.5533147,2.8695106506347656,150
-0.019288026,38.93247500328114,559.339702129364,55.8556647870453,0.01928803,0.018875837326049805,6.40524748738153,0.006451662,0.4955294132232666,0.0,0.8582067,3.8146974e-09,12.578277,3.2816126346588135,0.7804301933855243,-4.552096436340058,32.52722751589961,2,71.45970251918075,2.5319712,2.550553560256958,151
-0.018633192,-51.09410317112699,563.8871858119965,28.163219554552853,0.018633192,0.024283647537231445,-168.70279105406092,0.0065304777,0.6779074668884277,0.0,0.85277736,-0.0,12.420643,4.508911609649658,0.5899780472980164,-0.4815561551644125,88.60811381864137,3,45.17014136533523,2.5193598,3.591236114501953,152
-0.024559315,9.457171822016843,568.562096118927,35.54155600005223,0.02455931,0.018688440322875977,8.154548691178995,0.009944506,0.5030496120452881,0.0,0.8446683,-5.722046e-09,12.185527,4.6705403327941895,0.727391971603999,0.2953816078188054,1.3026231308378486,2,10.759794952854692,2.500249,3.943004846572876,153
-0.03473072,-56.507573894289486,570.9678101539612,41.294592915010305,0.03473072,0.02126789093017578,-147.17882886175516,0.009652687,0.5588498115539551,0.0,0.849714,-0.0,12.329945,2.3991549015045166,0.5366008506562732,0.1563804946843097,128.82238374697425,4,165.9166281146961,2.5120308,1.6072580814361572,154
-0.022407366,4.89638405479023,575.0474848747253,45.35658057138839,0.022407355,0.018850326538085938,-29.65085720013064,0.007765231,0.5065574645996094,0.0,0.8451028,-1.0490417e-08,12.195254,4.042338848114014,0.505071195315379,-251.41162377216187,34.54724125492087,2,39.4436253097111,2.501047,3.3069210052490234,155
-0.015142613,-27.89293183243821,579.3797159194946,25.670839352297694,0.0151426075,0.018953561782836914,-56.69931868749835,0.0077867433,0.5024669170379639,0.0,0.8443599,-5.722046e-09,12.169529,4.327762126922607,0.5541719386162849,-4.2844369915706375,28.80638685506014,2,0.9134550226219265,2.4989352,3.59672212600708,156
-0.027417542,9.061287694763053,583.2379655838013,34.41579952358874,0.02741755,0.018710613250732422,-3.7153492425234385,0.008697132,0.5020980834960938,0.0,0.8416983,6.6757204e-09,12.082295,3.8533992767333984,0.8041485571055652,-1.9337017589222563,12.77663693728649,2,21.837924632049543,2.4917412,3.113981246948242,157
-0.017975014,-10.855757513935984,588.2603535652161,52.484826836959655,0.017975014,0.018744707107543945,-84.35520430007757,0.009746714,0.5130734443664551,0.0,0.8244883,-0.0,11.582033,4.985121488571167,0.5803596293475074,0.6512100437099333,73.49944678614159,2,62.643689272205606,2.449455,4.246647357940674,158
-0.015694756,-26.686874395762693,592.9224321842194,24.030392116617747,0.015694767,0.018860340118408203,-41.99421509552608,0.0064378027,0.5161232948303223,0.0,0.8281629,1.0490417e-08,11.684984,4.65728235244751,0.7406248345494282,0.6769112296660391,15.307340699763387,2,-11.379533695999308,2.4583046,3.913179636001587,159
-0.018344473,9.000272677290905,595.9636595249176,32.204738334437124,0.018344484,0.018719196319580078,-0.10393824426285198,0.009668384,0.5074033737182617,0.0,0.81076294,1.1444092e-08,11.186625,3.036599636077881,0.7970538574959077,-0.21039233429602655,9.104210921553758,2,18.104483598844663,2.4147189,2.304443359375,160
-0.016773172,13.576718020906316,600.5834774971008,42.31423631008052,0.016773177,0.01877117156982422,4.4768723626918305,0.006789093,0.5055179595947266,0.0,0.8140774,4.7683715e-09,11.283269,4.5827109813690186,0.8072962142045638,-0.15090640423480317,9.099845658214488,2,22.676563679120804,2.423321,3.8351423740386963,161
-0.02214806,12.295141365121442,604.783616065979,30.53656842072887,0.022148045,0.018607616424560547,-18.30838642118632,0.007196915,0.5089764595031738,0.0,0.8209924,-1.525879e-08,11.458613,4.195276975631714,0.6615057531442546,0.3758987855604342,30.60352778630776,2,42.8986691514292,2.4387417,3.4640097618103027,162
-0.015312347,-14.220393552167982,608.5241165161133,32.3076357020783,0.015312358,0.019278526306152344,-48.69838060394031,0.009442381,0.5091049671173096,0.0,0.8159795,1.1444092e-08,11.340531,3.7360668182373047,0.7297277570323659,-0.034301582940748254,34.477987051772324,2,20.257593499604344,2.428383,3.0056827068328857,163
-0.030957285,-27.877199740704665,614.7391626834869,44.43991607472815,0.030957298,0.031119108200073242,-200.46560713260016,0.009786819,0.8631415367126465,0.0,0.8278394,1.38263765e-08,11.666223,6.176754713058472,0.5623313584177636,-2.3595551510144492,122.08574241830429,3,62.57921228612362,2.4566977,5.073033809661865,164
-0.03760264,-25.16887149316131,619.1940245628357,35.59591210875777,0.037602656,0.01925063133239746,-53.27396155654876,0.0067356625,0.5035531520843506,0.0,0.83367604,1.4305114e-08,11.796912,4.450564861297607,0.45711142365481555,-0.330077213539429,28.105090063387454,2,2.9362185702261474,2.4678378,3.6849005222320557,165
-0.019426469,11.516626126262057,622.4153316020966,42.07166118933138,0.019426469,0.019475936889648438,-21.42625686470351,0.0064548017,0.5031194686889648,0.0,0.82977074,-0.0,11.6612425,3.181591272354126,0.5813987543723463,0.48893844741395553,32.94288299096557,2,44.459509117227626,2.4562707,2.4510183334350586,166
-0.02687427,-49.692218544389256,627.6613247394562,33.05148994849642,0.026874261,0.029741764068603516,-151.0361014892331,0.009700194,0.8337693214416504,0.0,0.8322912,-8.614296e-09,11.700897,5.241765737533569,0.4967599620570999,0.03366824885918951,71.95206928058795,3,8.898905517425028,2.4596655,4.1606855392456055,167
-0.015285989,64.15509543685961,631.1628143787384,38.304215990403534,0.015286,0.018929481506347656,33.692311230850855,0.00910518,0.5076234340667725,0.0,0.83451843,1.1444092e-08,11.800364,3.4970924854278564,0.7766213196434056,0.3947552492824996,30.462784206008752,2,94.61787964286836,2.4681304,2.733415365219116,168
-0.013612103,50.36598683424832,635.1786377429962,32.66991205303671,0.0136120925,0.018793821334838867,21.315789841894535,0.006918543,0.5025436878204346,0.0,0.8344458,-1.0490417e-08,11.798738,3.978811740875244,0.7066315184965808,0.9398709183705061,29.050196992353786,2,79.41618382660211,2.4679925,3.250744342803955,169
-0.015705558,43.99645712478715,641.7720103263855,33.65749856512639,0.015705569,0.03484201431274414,4.65155288556322,0.0068968656,1.0026428699493408,0.0,0.8316665,1.0247676e-08,11.708309,6.588253498077393,0.44954388256111455,0.5127985895949894,44.4478914852421,4,115.26075307653167,2.4602988,5.3214271068573,170
-0.021088311,-6.5933522874519594,648.8795306682587,42.764615572760455,0.02108831,0.03461265563964844,-125.3356766239834,0.006604816,1.0020017623901367,0.0,0.8360693,-2.5593407e-09,11.813873,7.068348169326782,0.6045101651792033,-1.1422413898976451,91.42836067180349,3,97.09386804338675,2.4692745,5.813647508621216,171
-0.0300911,70.29211140639933,652.7160413265228,43.07563926308888,0.030091098,0.01905965805053711,63.058474328338846,0.0064278073,0.508643627166748,0.0,0.8312141,-9.536744e-10,11.66162,3.829944133758545,0.613844674727877,0.3384399676506904,7.2336370780604895,2,77.52574848445983,2.4563031,3.0879967212677,172
-0.012798887,41.118107032496084,656.4720947742462,40.18733512500569,0.012798897,0.01866912841796875,39.306204860429695,0.007303206,0.5135664939880371,0.0,0.83849657,1.001358e-08,11.863474,3.7183732986450195,0.8411607857184514,-1.1722732696685814,1.8119021720663895,2,42.930009204562474,2.4734643,2.977370500564575,173
