NumTrajs,Perplexity,ExplainedVariance,MaxReturn,Time,Iteration,Entropy,MinReturn,LossAfter,AverageAbsQ,AverageReturn,AbsLearnSignal,AbsLearnSignalOld,dLoss,AverageDiscountedReturn,MeanKLBefore,StdReturn,MeanKL,LossBefore,AverageAbsY,AverageQ,EnvExecTime,PolicyExecTime,AverageQLoss,AveragePolicyStd,AbsLearnSignalNew,AverageAbsQYDiff,ProcessExecTime,ItrTime,AverageY
1,13.260665,-57.85861563871309,155.9654508689071,1496.4615197181702,276,2.5848022,155.9654508689071,-25.398087,24.49485,155.9654508689071,0.4235798427657943,0.42354918690814175,0.040172577,59.86073482127584,0.0,0.0,0.009543083,-25.357914,24.55941723186221,21.212603,0.9207804203033447,0.4821650981903076,7.5529246,0.8862131,0.4235798427657943,1.1733086193345756,0.01498556137084961,4.74997615814209,21.212089974281245
1,13.453957,0.9731669419254011,142.4859209102953,1501.3582396507263,277,2.5992732,142.4859209102953,-25.792112,24.357552,142.4859209102953,0.44959215877043807,0.4442607670543148,0.05335045,40.67034894844401,0.0,0.0,0.009924002,-25.738762,24.420919612065312,21.205095,1.1026301383972168,0.48544740676879883,7.3471923,0.8937816,0.44959215877043807,1.1765601500259686,0.015104293823242188,4.891745328903198,21.1989523462136
1,13.225845,-24.193421359503755,40.65042710211653,1506.6007351875305,278,2.5821729,40.65042710211653,-8.735923,24.622185,40.65042710211653,0.640330699765932,0.6402847420843714,0.05585575,38.05125620272417,0.0,0.0,0.009748989,-8.680067,24.68465001418091,21.46037,1.4999017715454102,0.49988889694213867,6.7956476,0.8861516,0.640330699765932,1.1474932339821249,0.01494908332824707,5.233867645263672,21.461005885323697
2,13.224228,-29.20179817235657,171.5086237278785,1511.3021249771118,279,2.5820506,38.2640926843026,-37.002018,24.61299,104.88635820609055,0.5049421114392924,0.5049431591834959,0.051029205,33.739043102363205,0.0,66.62226552178795,0.009896133,-36.95099,24.67528654437245,21.444448,0.8640737533569336,0.5189671516418457,6.4875517,0.8860116,0.5049421114392924,1.15416754481153,0.01668095588684082,4.661573886871338,21.443041326545433
1,13.179253,-1.5083493775525274,78.17743564407368,1515.9275617599487,280,2.5786438,78.17743564407368,-1.3713821,24.553156,78.17743564407368,0.45129943894841446,0.4518539388416935,0.05513525,58.02607942818534,0.0,0.0,0.009653876,-1.3162469,24.61981802054049,21.365875,0.7671864032745361,0.4798746109008789,7.889165,0.8846776,0.45129943894841446,1.2102023582792032,0.014837503433227539,4.62016224861145,21.365084186062244
2,13.313411,-6.47983246441256,179.68431656181681,1521.8138608932495,281,2.5887718,119.92010492459127,-21.835663,24.465492,149.80221074320406,0.8157840352063946,0.8158805946629387,0.045562744,56.98413797672616,0.0,29.88210581861277,0.009688008,-21.7901,24.518413855449218,21.446991,1.69138765335083,0.8550641536712646,6.91072,0.8889175,0.8157840352063946,1.1523457013278728,0.02640557289123535,5.88060450553894,21.4443621952774
2,13.2933235,0.43450849059279895,184.7697604809161,1527.1831200122833,282,2.587262,85.99919754073935,-22.924952,24.328712,135.3844790108277,0.5490867246193151,0.5486115107782683,0.03914833,32.31430719337907,0.0,49.38528147008837,0.0064356825,-22.885803,24.39748638382017,21.248415,1.38698410987854,0.6649341583251953,6.3447084,0.8888789,0.5490867246193151,1.1467725564183595,0.020862340927124023,5.328586578369141,21.247975206798333
1,13.306201,0.44488375735262453,165.56266570472224,1531.9039323329926,283,2.5882301,165.56266570472224,-26.694078,24.551779,165.56266570472224,0.5863382796990272,0.5867211987006452,0.038373947,62.34791686543148,0.0,0.0,0.0066230553,-26.655704,24.61388792037821,21.467333,0.9007139205932617,0.47154736518859863,7.473301,0.88930935,0.5863382796990272,1.21047509352144,0.014867305755615234,4.715103387832642,21.465572941116868
1,13.387316,-0.263249458811313,-20.641132149743697,1537.9551661014557,284,2.5943077,-20.641132149743697,-13.467528,24.859743,-20.641132149743697,0.6064068716688452,0.6057405624771007,0.041301727,32.4236183595702,0.0,0.0,0.006606598,-13.426227,24.917706685495425,21.92012,2.223827838897705,0.5064458847045898,6.8475695,0.8915072,0.6064068716688452,1.1641385837752194,0.01508474349975586,6.005014896392822,21.918419102709734
1,13.671203,-1.3569895485995187,-33.8438042445642,1543.6402125358582,285,2.6152916,-33.8438042445642,-17.895687,24.830425,-33.8438042445642,0.781715306752302,0.7818364570640799,0.03510475,39.723379680953585,0.0,0.0,0.006745508,-17.860582,24.894239996805062,21.980022,1.8185062408447266,0.4911332130432129,7.607048,0.9012392,0.781715306752302,1.1898926449618201,0.01477956771850586,5.679786920547485,21.977712867999234
1,13.408702,-1.620446299673107,82.49867531169194,1548.7132790088654,286,2.5959039,82.49867531169194,-17.094345,24.557558,82.49867531169194,0.5745178270349246,0.5741278517665532,0.046022415,21.589482349922772,0.0,0.0,0.0064333654,-17.048323,24.627831234447576,21.752138,1.237605094909668,0.49315786361694336,6.487121,0.89248174,0.5745178270349246,1.1658178179269574,0.014951467514038086,5.032548904418945,21.75430337066379
1,13.412813,0.9626239919784739,111.95648748140576,1553.7172372341156,287,2.5962105,111.95648748140576,-21.513058,24.56665,111.95648748140576,0.5493806176474465,0.5498004380556364,0.029701233,32.33622164742269,0.0,0.0,0.009111171,-21.483356,24.646237792484637,21.880524,1.164562463760376,0.48191404342651367,6.6149645,0.8926149,0.5493806176474465,1.168715697071891,0.014934301376342773,4.998485326766968,21.879322621137625
2,13.800445,-2.004192748073967,153.2788701826314,1560.7608165740967,288,2.6247008,140.24839572758492,-19.188265,24.666178,146.76363295510816,0.9339143283894823,0.9340850628316635,0.041837692,35.55317880074169,0.0,6.515237227523244,0.009937844,-19.146427,24.732905431580903,21.950197,2.7677342891693115,0.9554188251495361,7.167859,0.90428776,0.9339143283894823,1.1993241378653887,0.02836322784423828,7.003324508666992,21.948555043409193
1,13.842007,-0.9541813291598678,95.44973489747083,1565.588353395462,289,2.627708,95.44973489747083,-21.96698,25.003609,95.44973489747083,0.7331408931291824,0.7340014598502543,0.035533905,37.49256406143175,0.0,0.0,0.009894942,-21.931446,25.065940072871545,22.30241,1.030726671218872,0.4898955821990967,6.4827356,0.9051589,0.7331408931291824,1.1587501474044704,0.0151519775390625,4.822453022003174,22.302784905951707
1,14.029328,-2.3824150238170265,80.39952620167955,1570.9056437015533,290,2.64115,80.39952620167955,-13.894729,24.702461,80.39952620167955,0.6774983150823675,0.6780240167391164,0.024394989,37.22913300027386,0.0,0.0,0.0065665366,-13.870334,24.77793378957622,22.167168,1.5046813488006592,0.49219369888305664,6.8869553,0.9123465,0.6774983150823675,1.1750147000554998,0.015006065368652344,5.277470350265503,22.167508785932988
1,13.595214,-0.832699332687945,190.66457287042863,1575.33363199234,291,2.6097178,190.66457287042863,-18.448748,24.909534,190.66457287042863,0.4216044494641898,0.42142276618329105,0.032129288,61.13167759415464,0.0,0.0,0.006804637,-18.416618,24.995893894382203,22.523935,0.6478621959686279,0.46822118759155273,8.27177,0.8980239,0.4216044494641898,1.2235459936764301,0.014856100082397461,4.423084497451782,22.521267813718964
1,13.42896,-12.34108274241554,62.49555976486709,1580.7089841365814,292,2.5974135,62.49555976486709,-14.9721365,24.913136,62.49555976486709,0.5107416077353863,0.5101117949407339,0.051799774,66.25145728852806,0.0,0.0,0.009988185,-14.920337,24.98502727460489,22.419502,1.6347918510437012,0.4863145351409912,6.710207,0.8936183,0.5107416077353863,1.172851620321277,0.014782428741455078,5.369932651519775,22.42169672337921
1,13.608553,-1.089207361663585,165.24314012114152,1585.5444874763489,293,2.6106985,165.24314012114152,-35.81501,24.951065,165.24314012114152,0.4512032467669492,0.4506318298893026,0.044239044,69.16311044485914,0.0,0.0,0.0064128353,-35.77077,25.025989124529335,22.57033,0.9926481246948242,0.501471757888794,7.409371,0.8996388,0.4512032467669492,1.2231557975932947,0.015277624130249023,4.795384883880615,22.569469662620964
1,13.532865,-0.2963246539799669,102.76920099267389,1590.8314833641052,294,2.6051211,102.76920099267389,-15.179779,25.094465,102.76920099267389,0.3995660338950838,0.3990992050988906,0.050312042,53.607262525628585,0.0,0.0,0.009018619,-15.129467,25.17086854144223,22.847607,1.4242024421691895,0.49509549140930176,7.2260985,0.8977256,0.3995660338950838,1.2187140675848995,0.014785528182983398,5.281959056854248,22.848246811448824
1,13.527171,-9.962672032047331,-15.820157118137265,1596.9086272716522,295,2.6047003,-15.820157118137265,-11.836054,25.041822,-15.820157118137265,0.6346309394473189,0.6348341421482635,0.047660828,63.26293208406524,0.0,0.0,0.0098708505,-11.788393,25.111687595022435,22.816591,2.199260711669922,0.4906904697418213,6.8174376,0.89755017,0.6346309394473189,1.211886028671718,0.014985322952270508,6.037342309951782,22.816344679099952
1,13.524501,-1.4538527929582816,189.06310132972004,1601.4000039100647,296,2.604503,189.06310132972004,-21.402885,24.971973,189.06310132972004,0.5702038085517208,0.5697155741539728,0.029623032,66.58304179150862,0.0,0.0,0.0066261184,-21.373262,25.04799064317194,22.895107,0.7215030193328857,0.47784972190856934,7.569621,0.89736927,0.5702038085517208,1.2143013566949754,0.014792680740356445,4.486433982849121,22.89613124580791
2,13.504359,-0.3632957630036622,172.77077967424793,1607.4146313667297,297,2.6030126,-69.57426223038982,-16.651882,25.00457,51.59825872192906,0.652222682945367,0.6521891473075393,0.034996033,33.4772014778755,0.0,121.17252095231888,0.0064819157,-16.616886,25.078609089821413,22.893011,2.0007524490356445,0.6595442295074463,6.1476984,0.8966216,0.652222682945367,1.1995426658075126,0.020354032516479492,5.97352147102356,22.890069382261245
1,13.293815,0.44754902525426465,151.34790988227,1612.084361076355,298,2.5872989,151.34790988227,-25.7577,25.117117,151.34790988227,0.5537091673711003,0.5536701815131922,0.047115326,47.135353128502715,0.0,0.0,0.0065157046,-25.710585,25.19203162096425,23.143951,0.808997392654419,0.47702574729919434,6.458481,0.89031315,0.5537091673711003,1.2070136152685427,0.01516866683959961,4.664645671844482,23.144390385123753
1,13.306051,0.9940664342480587,148.95827022101875,1616.8600599765778,299,2.588219,148.95827022101875,-26.141634,24.950377,148.95827022101875,0.47732460102869856,0.4360450833531315,0.030384064,48.149092429144595,0.0,0.0,0.009743859,-26.11125,25.026983525805385,22.996292,0.8565917015075684,0.47839832305908203,6.2695885,0.89015675,0.47732460102869856,1.202121413527127,0.014779329299926758,4.735177993774414,22.99620404161086
1,13.234923,0.9921158155037569,176.94534783766625,1621.9472811222076,300,2.582859,176.94534783766625,-26.392902,25.1585,176.94534783766625,0.4613165449552855,0.44533445159728013,0.03447151,68.14884156825507,0.0,0.0,0.0065663913,-26.35843,25.24020441505284,23.296497,1.1999742984771729,0.4987614154815674,7.744779,0.8883418,0.4613165449552855,1.2680134405302528,0.01507258415222168,5.078463792800903,23.2970886308627
1,13.2433605,0.9699237146696368,181.97461626891445,1626.7494537830353,301,2.5834963,181.97461626891445,-23.223156,25.045284,181.97461626891445,0.5547277060168799,0.5494467187530936,0.05031967,77.55206340541908,0.0,0.0,0.006522108,-23.172836,25.141617332572302,23.213503,0.9161779880523682,0.4920799732208252,7.3322587,0.8886119,0.5547277060168799,1.2648402594431352,0.015358448028564453,4.7971296310424805,23.213615541324785
1,13.243313,0.9896344066488063,184.92660428160076,1631.2600500583649,302,2.5834928,184.92660428160076,-27.910173,25.005589,184.92660428160076,0.4604353727977912,0.4548099780498806,0.033483505,57.47337326207355,0.0,0.0,0.0065970584,-27.87669,25.08755558969453,23.2747,0.6414918899536133,0.4742159843444824,7.4334745,0.88861036,0.4604353727977912,1.231625297327892,0.015093088150024414,4.469458103179932,23.272225434894768
1,13.251041,0.9933488396266272,171.3460246023327,1635.9474873542786,303,2.5840762,171.3460246023327,-26.81367,25.09171,171.3460246023327,0.5205243388398478,0.5106850925400624,0.021156311,53.56272706119279,0.0,0.0,0.0067544198,-26.792513,25.169458398966025,23.372913,0.8259742259979248,0.4752192497253418,6.997453,0.8888153,0.5205243388398478,1.2415850455032322,0.015040874481201172,4.682554244995117,23.376194857087736
1,13.520248,0.8541893038707197,142.6554686663794,1640.513307094574,304,2.6041884,142.6554686663794,-24.200726,25.318024,142.6554686663794,0.5060034351617068,0.497993879424852,0.06783104,47.501274551420224,0.0,0.0,0.009371212,-24.132895,25.401353637084686,23.593159,0.7537086009979248,0.4764389991760254,8.518582,0.89763904,0.5060034351617068,1.2561848157566748,0.014950990676879883,4.560772657394409,23.590384989920263
1,13.45675,-0.13185583254984778,80.772262732542,1646.1216762065887,305,2.5994809,80.772262732542,-11.8742485,25.206953,80.772262732542,0.6514012846699623,0.6516196058862537,0.036898613,69.83282638476224,0.0,0.0,0.0064507946,-11.83735,25.296028029461084,23.568878,1.7603349685668945,0.494610071182251,7.9220457,0.8962082,0.6514012846699623,1.268029307779775,0.014847755432128906,5.564964771270752,23.567376719048077
3,13.485933,0.3837365325637426,220.24936387213216,1651.8826441764832,306,2.6016471,98.09760480722787,-22.652761,25.404285,168.73336689104062,0.6058071820225269,0.6060029833990562,0.019821167,41.880978769919686,0.0,51.668411522257536,0.0065378263,-22.63294,25.486694320816053,23.705435,1.743163824081421,0.7818202972412109,6.7593117,0.8972648,0.6058071820225269,1.230016982056593,0.02443408966064453,5.756065130233765,23.705300766961386
1,13.479437,-1.765071487138845,-0.9576073191210792,1656.9055678844452,307,2.6011653,-0.9576073191210792,-11.990589,25.505028,-0.9576073191210792,0.655490036018193,0.6557936159936752,0.058493614,48.78175355618799,0.0,0.0,0.009365753,-11.932096,25.58586716091185,23.920017,1.2429289817810059,0.48929548263549805,7.374305,0.8975858,0.655490036018193,1.24473576265456,0.014891862869262695,4.98165488243103,23.919524025093192
1,13.719845,0.7844627816312567,155.37346328500308,1661.671135187149,308,2.6188433,155.37346328500308,-25.871943,25.176224,155.37346328500308,0.5768973671108356,0.5771524124556004,0.05233574,56.292871791581405,0.0,0.0,0.009717575,-25.819607,25.270568884578214,23.700642,0.9245009422302246,0.4875602722167969,8.175015,0.90572715,0.5768973671108356,1.2593843437521013,0.014987468719482422,4.758869409561157,23.70180568147453
1,13.440927,-2.6429569840453953,18.278611576898374,1666.7142691612244,309,2.5983043,18.278611576898374,-17.82708,25.34045,18.278611576898374,0.7554087369121397,0.7554693937243235,0.03719902,33.634204954317624,0.0,0.0,0.009465644,-17.78988,25.425739577289285,23.88769,1.1957142353057861,0.4879324436187744,7.714798,0.8965292,0.7554087369121397,1.2405998206002509,0.014950752258300781,5.034925937652588,23.886101229523025
2,13.218805,-0.4073244118706081,180.5649007890289,1672.1385140419006,310,2.5816405,134.08875897097002,-24.25847,25.627361,157.32682987999948,0.6676866369035805,0.6677084003030717,0.037612915,49.157953641794144,0.0,23.238070909029446,0.006790076,-24.220858,25.70420177146623,24.103792,1.2665278911590576,0.7246718406677246,7.3098416,0.88779163,0.6676866369035805,1.2556040865792668,0.023067474365234375,5.384579658508301,24.103882670174883
1,13.343729,0.8600846846507512,58.40728353363399,1677.1067457199097,311,2.5910466,58.40728353363399,-15.76008,25.661194,58.40728353363399,0.7551878546569258,0.7558020551656948,0.042227745,46.293799182046655,0.0,0.0,0.009547421,-15.717853,25.738940324281888,24.209198,1.1119284629821777,0.48717689514160156,8.05469,0.89213574,0.7551878546569258,1.2550986262662884,0.015228748321533203,4.962429046630859,24.209085997045488
1,13.359203,0.580699881205254,106.74018737737228,1681.840364933014,312,2.5922055,106.74018737737228,-19.051788,25.58989,106.74018737737228,0.8011176019890397,0.8009679178540536,0.019107819,68.10931285603401,0.0,0.0,0.006709435,-19.03268,25.674660222932022,24.263771,0.9302158355712891,0.49327993392944336,7.3114004,0.8952766,0.8011176019890397,1.2268030555845275,0.015305042266845703,4.688856840133667,24.261977360721815
1,13.353544,-0.08827554207832344,173.67340791241068,1686.2722232341766,313,2.5917819,173.67340791241068,-25.659687,25.681591,173.67340791241068,0.4635885689396762,0.46350489589883037,0.048225403,58.45881430162766,0.0,0.0,0.007956219,-25.611462,25.75849034086411,24.290304,0.6090772151947021,0.47362279891967773,6.73483,0.89494175,0.4635885689396762,1.2316303851227153,0.01541757583618164,4.426761150360107,24.28898768327526
1,13.335833,-7.684986208196939,95.42924805160628,1691.8271718025208,314,2.5904546,95.42924805160628,-14.629821,25.873825,95.42924805160628,0.5386530067298255,0.5384420513004181,0.044690132,62.457556406748935,0.0,0.0,0.009958357,-14.585131,25.960132893377626,24.613585,1.8097946643829346,0.49225282669067383,8.09799,0.8941776,0.5386530067298255,1.2358634294806894,0.014910221099853516,5.5492072105407715,24.614337115358044
2,13.245258,0.24306043135803834,273.21411431518027,1697.5559179782867,315,2.5836396,-2.207877050369776,-21.188423,25.955765,135.50311863240523,0.8360048322395288,0.8359950982468953,0.028003693,77.8894122479129,0.0,137.71099568277504,0.006568398,-21.16042,26.02830461285513,24.667908,1.6270167827606201,0.7182967662811279,7.1286716,0.89168197,0.8360048322395288,1.2418577646449067,0.02297067642211914,5.688468933105469,24.666445958616737
3,12.816863,-0.0777500907516202,195.84660652448014,1703.2778170108795,316,2.5507617,67.76800995382013,-29.41364,26.318058,137.87893856950288,0.5138597142084849,0.5140059163385428,0.040445328,41.069444816932915,0.0,52.988211327192694,0.006659185,-29.373194,26.398641721739665,24.992386,1.4728291034698486,0.8807249069213867,7.427961,0.8765687,0.5138597142084849,1.2211472812659134,0.027833938598632812,5.7168474197387695,24.991345348824026
1,12.868705,-6.389390633482098,68.48472474144248,1708.1096794605255,317,2.5547984,68.48472474144248,-21.58342,26.294107,68.48472474144248,0.8406084128234586,0.8400886399598132,0.032218933,43.111978525389496,0.0,0.0,0.0065540383,-21.5512,26.359408254489292,25.090141,0.9677731990814209,0.4885427951812744,6.2375565,0.8789977,0.8406084128234586,1.1811785592233077,0.015309810638427734,4.791423797607422,25.091323180405187
1,12.858449,0.5374453846323081,63.02973444048268,1712.9772856235504,318,2.554001,63.02973444048268,-21.082895,26.231205,63.02973444048268,0.6922987614928284,0.6907842660271613,0.031175613,50.51543889685864,0.0,0.0,0.006489102,-21.05172,26.292236926172407,25.04382,1.0350003242492676,0.4767618179321289,6.987829,0.8791722,0.6922987614928284,1.1961162268164727,0.015058279037475586,4.862090587615967,25.04325876872312
2,12.67091,0.43102522203904525,160.68202822390248,1717.5097963809967,319,2.5393088,39.26600190961818,-32.966476,26.582289,99.97401506676033,0.538296176409888,0.5376766071796033,0.05179596,34.14580147475005,0.0,60.70801315714215,0.006504029,-32.91468,26.64593089626249,25.420757,0.7156264781951904,0.5313904285430908,6.730407,0.8711121,0.538296176409888,1.189783612145934,0.016783714294433594,4.525485992431641,25.419480431976513
1,12.663287,-15.295256851105862,104.15147416276768,1722.98575258255,320,2.538707,104.15147416276768,-16.58492,26.649122,104.15147416276768,0.8738781448978128,0.8739915796057491,0.062358856,53.89281640634008,0.0,0.0,0.0064641344,-16.522562,26.7115658606376,25.53048,1.5675323009490967,0.48729825019836426,7.677739,0.87096345,0.8738781448978128,1.22892454449433,0.01485753059387207,5.431048154830933,25.53110897097346
3,12.649443,-13.812816815073532,54.95788351835752,1728.700364112854,321,2.5376132,14.060702457523533,-35.834034,27.021128,34.54997789775738,0.5996714856576438,0.5995507622257528,0.057193756,18.993379298802143,0.0,16.69630339259402,0.009675647,-35.77684,27.06987472639146,25.911484,1.787672758102417,0.5887303352355957,7.338954,0.87048894,0.5996714856576438,1.2088661371627363,0.01860213279724121,5.709623098373413,25.908919934207496
1,12.87158,0.19803399777096897,115.90954848065122,1733.3092911243439,322,2.5550218,115.90954848065122,-19.959602,26.914486,115.90954848065122,0.8524843296141643,0.8521859445675388,0.022136688,76.88310591106762,0.0,0.0,0.009698385,-19.937466,26.96386983016498,25.895597,0.8188440799713135,0.47307848930358887,5.806967,0.8791915,0.8524843296141643,1.1555678364671205,0.014919281005859375,4.568660736083984,25.896719616615577
1,12.607919,-1.0267715106393966,113.8266447050997,1738.7852804660797,323,2.5343251,113.8266447050997,-18.386524,26.835045,113.8266447050997,0.6562752462403413,0.6572514835978357,0.05245018,47.11070483594607,0.0,0.0,0.009870541,-18.334074,26.898885336498388,25.907446,1.6151816844940186,0.48956942558288574,7.6887784,0.86964,0.6562752462403413,1.170145984747982,0.01488637924194336,5.471098184585571,25.908103527798712
1,12.773946,0.5391707792951037,-1.0947970307005468,1744.0286738872528,324,2.5474076,-1.0947970307005468,-19.27463,27.16718,-1.0947970307005468,0.8513823270667514,0.8547107037095225,0.043403625,48.605069619943365,0.0,0.0,0.009766107,-19.231226,27.21791371061816,26.284323,1.3939526081085205,0.4797227382659912,6.7733536,0.8752499,0.8513823270667514,1.1856044367585243,0.01481938362121582,5.2034265995025635,26.283538704904984
1,12.915071,0.510326838401286,89.83390716751494,1748.8808658123016,325,2.558395,89.83390716751494,-22.995316,27.347383,89.83390716751494,0.7506705800560848,0.7513318649789833,0.04660797,40.398133758687784,0.0,0.0,0.007015781,-22.948708,27.393243738650423,26.42405,1.072356939315796,0.48650360107421875,6.634211,0.87961,0.7506705800560848,1.157081267997938,0.01522684097290039,4.847148418426514,26.42431539716354
1,13.1336,-2.207508144125952,143.80036777784244,1753.5485727787018,326,2.5751739,143.80036777784244,-24.387514,27.5667,143.80036777784244,0.5104965847617564,0.5108026746746974,0.04364586,46.308032466631026,0.0,0.0,0.006477838,-24.343868,27.60792778256081,26.619616,0.8628585338592529,0.48449087142944336,7.251554,0.88724977,0.5104965847617564,1.1804263955739607,0.015397787094116211,4.627238512039185,26.619299619573223
1,13.1651325,0.9308155697444653,160.6901286587581,1758.174108505249,327,2.5775719,160.6901286587581,-25.238758,27.419363,160.6901286587581,0.7485603255074327,0.7541942375645025,0.053422928,70.70859333657765,0.0,0.0,0.009696288,-25.185335,27.458880748452472,26.49521,0.8259525299072266,0.4761049747467041,6.238341,0.8882983,0.7485603255074327,1.1401537879451777,0.015051126480102539,4.619817495346069,26.49658569137975
1,13.192815,-5.4644305891028635,115.96075291001846,1762.781099319458,328,2.5796723,115.96075291001846,-29.998398,27.424952,115.96075291001846,0.7184265521736745,0.7183780226992001,0.04524231,34.49552678728267,0.0,0.0,0.008042364,-29.953156,27.472378605057116,26.56643,0.79888916015625,0.4789426326751709,6.662584,0.88931227,0.7184265521736745,1.1457859619151276,0.014981508255004883,4.601438283920288,26.565513981356684
1,13.390642,0.9310023765187133,39.03983515078987,1768.0440435409546,329,2.594556,39.03983515078987,-18.696087,27.603888,39.03983515078987,0.708075719955599,0.7083721475620526,0.034418106,41.87101319869961,0.0,0.0,0.009713852,-18.661669,27.648801465209495,26.62724,1.3843693733215332,0.49434471130371094,7.0469227,0.89617014,0.708075719955599,1.1560212217823964,0.014959096908569336,5.223234415054321,26.62866376007671
1,13.534013,0.4017073903931001,90.23352462973322,1773.9446966648102,330,2.605206,90.23352462973322,-27.71959,27.865877,90.23352462973322,0.6218197961543379,0.6230671068040595,0.04193306,67.94606371301325,0.0,0.0,0.009658095,-27.677656,27.90575481030478,26.879757,2.058934450149536,0.49776530265808105,6.314792,0.90406287,0.6218197961543379,1.1272490561822106,0.014774322509765625,5.891825914382935,26.877378802669817
1,13.529183,0.5885009069636211,147.55746129758344,1778.7195496559143,331,2.604849,147.55746129758344,-20.303064,27.84002,147.55746129758344,0.7515138318240331,0.7550008083880557,0.04810524,85.15256629156772,0.0,0.0,0.006578632,-20.25496,27.877108845944786,26.895569,0.9281826019287109,0.46883654594421387,6.9529886,0.90449536,0.7515138318240331,1.1622041035294624,0.014892101287841797,4.734585523605347,26.896612006650027
2,13.390572,-10.169951111249622,114.41595757795282,1783.8189084529877,332,2.5945508,50.6093311783315,-27.126669,27.923374,82.51264437814217,0.4755374524991618,0.47594059873230743,0.06635475,38.58103671307518,0.0,31.90331319981066,0.0064568166,-27.060314,27.96367105132984,27.014006,1.236668586730957,0.5292255878448486,6.879508,0.90031785,0.4755374524991618,1.118117260580347,0.01654529571533203,5.093653678894043,27.01260304182609
1,13.309291,0.8231961758976518,117.24244360928544,1788.7791814804077,333,2.5884624,117.24244360928544,-21.67726,27.795153,117.24244360928544,0.6578015599062682,0.6536570754279437,0.06796265,50.46940883136082,0.0,0.0,0.0069089336,-21.609297,27.83842786996012,27.040363,1.218127727508545,0.4902958869934082,6.014842,0.89736766,0.6578015599062682,1.1064196287592212,0.014890670776367188,4.955013036727905,27.040173836711432
1,13.279709,0.9693094532800113,108.05823142373544,1793.9736158847809,334,2.5862372,108.05823142373544,-23.07963,27.820238,108.05823142373544,0.4662005623496244,0.4437369227172189,0.043916702,31.02994703070444,0.0,0.0,0.006428392,-23.035713,27.873649994285746,26.978523,1.3008179664611816,0.48186635971069336,7.7880816,0.8963142,0.4662005623496244,1.1548283113520763,0.01477670669555664,5.154833078384399,26.97809872158578
1,13.291796,0.9349920909923286,138.27721624323055,1798.697389125824,335,2.587147,138.27721624323055,-21.455301,27.95944,138.27721624323055,0.6263729759645029,0.6186062882187796,0.039995193,75.8124750454419,0.0,0.0,0.009948726,-21.415306,27.98974317290731,27.139866,0.9260494709014893,0.474733829498291,6.5291696,0.8967366,0.6263729759645029,1.0891949235535359,0.01556849479675293,4.714963912963867,27.138584378046783
1,13.304494,0.8780024594358274,125.75660040865787,1803.2390491962433,336,2.5881019,125.75660040865787,-22.460054,27.686329,125.75660040865787,0.6253786514293718,0.6139106669113557,0.06312561,52.811942117576336,0.0,0.0,0.009869739,-22.396929,27.746561760824246,26.9443,0.8270609378814697,0.4795224666595459,7.2813387,0.89702207,0.6253786514293718,1.137729586209298,0.015156984329223633,4.5332019329071045,26.94542776155895
1,13.404377,-1.8581190089502742,172.949696903703,1807.8410017490387,337,2.5955813,172.949696903703,-26.201286,27.640345,172.949696903703,0.48352219207184455,0.48356108395645275,0.06121254,54.65611122178051,0.0,0.0,0.009813549,-26.140074,27.685399732958015,26.858244,0.8106899261474609,0.4857451915740967,6.8266044,0.90083945,0.48352219207184455,1.1006868962762846,0.015098094940185547,4.561608791351318,26.857567340791377
1,13.403,0.9904721449199961,173.906511308041,1812.2468004226685,338,2.5954785,173.906511308041,-26.69839,28.001743,173.906511308041,0.5556853323259464,0.5571132031185453,0.039499283,54.79513382012174,0.0,0.0,0.006507612,-26.65889,28.039194936132176,27.16456,0.5914862155914307,0.4696521759033203,6.0349627,0.90079325,0.5556853323259464,1.0894369275496025,0.014784812927246094,4.400721311569214,27.1643855063534
1,13.301382,0.6131339127771489,101.35640191700999,1816.897334575653,339,2.587868,101.35640191700999,-21.923748,27.997845,101.35640191700999,0.5226891147364638,0.5177743404604648,0.046556473,38.160543353552825,0.0,0.0,0.009488768,-21.877192,28.045110031005354,27.141935,0.8876991271972656,0.47057437896728516,6.525744,0.8965143,0.5226891147364638,1.1183592773032507,0.01494598388671875,4.6449573040008545,27.14114544273051
2,13.626676,-66.9741316768772,128.13854006242596,1821.7375366687775,340,2.6120293,8.688923231572687,-31.526384,28.20354,68.41373164699932,0.4715912304925581,0.47160109552313095,0.060670853,15.250733107711003,0.0,59.72480841542664,0.00657525,-31.465714,28.258646897831724,27.385887,0.9790818691253662,0.5240182876586914,7.663275,0.90749305,0.4715912304925581,1.1288236240914267,0.017134666442871094,4.799753427505493,27.386453068058866
1,13.621082,0.963577632312808,116.23234571280295,1826.4586098194122,341,2.6116188,116.23234571280295,-23.05076,28.304813,116.23234571280295,0.58022771811432,0.5594501278218266,0.14620972,44.46113749561701,0.0,0.0,0.006887905,-22.90455,28.34997911163255,27.480759,1.0075697898864746,0.4822227954864502,7.2023835,0.9072677,0.58022771811432,1.130605236619166,0.014986038208007812,4.715895652770996,27.480321104554335
