MinReturn,NumTrajs,MeanKL,AbsLearnSignal,MaxReturn,AbsLearnSignalNew,StdReturn,MeanKLBefore,LossAfter,AverageReturn,EnvExecTime,dLoss,AveragePolicyStd,ItrTime,AverageAbsQYDiff,AbsLearnSignalOld,AverageY,AverageDiscountedReturn,AverageQ,AverageAbsQ,ExplainedVariance,PolicyExecTime,Iteration,Perplexity,LossBefore,Time,AverageQLoss,ProcessExecTime,Entropy,AverageAbsY
-70.88365319279862,2,0.009991479,0.6956284453001281,-3.9695641937445334,0.6956284453001281,33.45704449952704,0.0,-11.50532,-37.426608693271575,3.2972214221954346,0.04266739,0.8008646,10.447342157363892,1.5217716362680633,0.6928143506064172,18.517575700914872,27.92794013426436,18.518547,22.639805,0.637731418361031,0.5384521484375,132,10.953699,-11.462652,1358.08309841156,12.050527,0.019245624542236328,2.3936772,22.70693102413047
-79.31512934382522,3,0.0064519546,0.4824021457200295,-18.060305733605365,0.4824021457200295,25.048947272401,0.0,-15.218059,-47.66525559101234,3.670952320098877,0.027136803,0.80308616,11.155263900756836,1.6391636472652789,0.47333076479787084,19.372333591536208,35.1270834841721,19.370544,23.021627,0.49302172212635653,0.8226051330566406,133,11.013927,-15.190922,1369.2803795337677,18.204426,0.02942037582397461,2.3991606,23.09505803724432
-57.57221593162894,2,0.006656695,0.7493121072145894,-33.544475392867604,0.7493121072145894,12.013870269380668,0.0,-15.679286,-45.55834566224827,3.0669219493865967,0.024619102,0.80030143,10.175665855407715,1.7400731686296913,0.7440193530911229,20.48139581898,33.27287228798102,20.4814,23.491974,0.8596856856511356,0.5556643009185791,134,10.934847,-15.654667,1379.5011777877808,21.861399,0.02030634880065918,2.3919547,23.578504908295887
-96.78146823500494,2,0.009760225,0.5227966043960728,52.002720943629775,0.5227966043960728,74.39209458931735,0.0,-12.13147,-22.38937364568758,3.5931754112243652,0.07494831,0.7942962,10.671747922897339,1.804269816022715,0.5210536596737186,21.464991706895546,6.5314705429730795,21.463432,24.256937,-2.193124111661601,0.5553345680236816,135,10.767351,-12.056521,1390.2147340774536,27.9029,0.02072763442993164,2.3765185,24.349718468881193
-57.69149782509764,2,0.0065050256,0.6759029941199829,-18.089992601578697,0.6759029941199829,19.80075261175947,0.0,-13.14521,-37.89074521333817,2.848417282104492,0.04811287,0.7941737,9.90587854385376,1.9091363993898642,0.670610892165444,22.337946423629656,36.50010211784782,22.33554,24.99578,0.5700858511917128,0.5078940391540527,136,10.760617,-13.097097,1400.174251794815,37.49545,0.01883983612060547,2.3758929,25.09166760178503
-75.19253976087737,2,0.009882905,0.7604295284331549,-73.51120170674024,0.7604295284331549,0.8406690270685644,0.0,-13.136347,-74.3518707338088,2.6959588527679443,0.04533291,0.79412365,9.821166038513184,1.852123723762573,0.761000505242707,22.628956829253735,32.144876916062046,22.63095,25.246279,0.8310871089177786,0.5290112495422363,137,10.759006,-13.091014,1410.0005836486816,31.067656,0.0199129581451416,2.3757432,25.351206586779263
-69.94078759062506,4,0.009228736,0.450013940470596,172.2204588987733,0.450013940470596,104.2089673255104,0.0,-16.780704,44.03509590823664,3.773970365524292,0.041685104,0.79272246,11.221098184585571,1.8598566293038052,0.4477603860093551,22.95558996579706,45.879160310611354,22.95309,25.504618,0.19814766146090568,0.8851161003112793,138,10.724981,-16.73902,1421.2631990909576,35.45632,0.03125643730163574,2.3725758,25.604674301609588
-37.76355361463611,2,0.009459001,0.5155552940788719,-20.452332807257285,0.5155552940788719,8.655610403689412,0.0,-18.36561,-29.107943210946697,2.872886896133423,0.04875946,0.7920637,9.943102359771729,1.9101664094782413,0.5099795064242407,23.12909894608764,52.42055815555193,23.126495,25.61571,0.5905318278575038,0.5524489879608154,139,10.703379,-18.31685,1431.2484285831451,35.323452,0.020329952239990234,2.3705595,25.721457176756413
-54.2990092944881,2,0.009815475,0.7512211203426139,-46.6661250058491,0.7512211203426139,3.816442144319499,0.0,-16.28604,-50.482567150168606,2.269610643386841,0.05978203,0.7969248,9.299644470214844,1.885954686888076,0.753474412697079,23.20192088827945,54.9939897804166,23.197332,25.558834,0.955415172079235,0.5289170742034912,140,10.841748,-16.226257,1440.5533137321472,34.987045,0.019754886627197266,2.3834043,25.669068431881044
-78.59144424299726,2,0.0064375126,0.6500718625788177,6.7498908811526,0.6500718625788177,42.67066756207493,0.0,-15.383257,-35.92077668092233,2.736192226409912,0.048596382,0.79710585,9.742860794067383,1.8179467718456634,0.6365902755385147,23.17759162266567,31.2216454747196,23.179031,25.513445,0.2323299180728131,0.5418381690979004,141,10.846396,-15.334661,1450.3377931118011,28.722885,0.019477367401123047,2.383833,25.611109126102686
-84.22427919116114,2,0.009461037,0.7728754576034136,-81.64123853127833,0.7728754576034136,1.291520329941406,0.0,-15.088526,-82.93275886121974,3.0233407020568848,0.029328346,0.79727805,10.171895980834961,1.9020227738021118,0.7741807661822263,23.129434119202063,36.531949539726156,23.13033,25.645761,0.8184170513100965,0.531714677810669,142,10.853358,-15.059197,1460.5155129432678,31.827114,0.019181013107299805,2.3844745,25.764419805899447
-45.816761509356255,2,0.009636389,0.3565864451601151,-42.75847621037067,0.3565864451601151,1.529142649492794,0.0,-20.66113,-44.28761885986346,2.767791748046875,0.054616928,0.7947917,9.88755202293396,1.8669672394575032,0.3518231051704681,23.518963107825897,44.71092244886636,23.516657,25.989092,-0.44967107316020494,0.5383024215698242,143,10.786401,-20.606514,1470.4569370746613,30.623163,0.019665241241455078,2.3782861,26.094057768658107
-80.50140179001018,2,0.0066978205,0.7192068521893746,-75.53339262506373,0.7192068521893746,2.4840045824732258,0.0,-15.066926,-78.01739720753696,3.05033016204834,0.03295517,0.7953457,10.21531367301941,1.9119684006295388,0.7126558966237371,23.4639559929435,32.090826586880716,23.461351,26.206833,0.7847147437728414,0.5494112968444824,144,10.801309,-15.033971,1480.677523136139,29.994743,0.019483327865600586,2.3796673,26.33488142154382
-82.2680124577971,2,0.009735905,0.7283289493348384,-73.15769521995024,0.7283289493348384,4.5551586189234285,0.0,-15.465035,-77.71285383887367,3.6666226387023926,0.04511547,0.7887882,10.661117553710938,1.89170502057637,0.7217824868008436,23.36479303213159,33.96871657079585,23.362778,26.317387,0.5439210729500674,0.5166382789611816,145,10.620651,-15.41992,1491.3812727928162,26.632097,0.019002199172973633,2.3628004,26.43226360079657
-100.83685173542007,2,0.009986846,0.7736650322171331,-85.32443760854318,0.7736650322171331,7.7562070634384455,0.0,-15.558638,-93.08064467198162,3.4893999099731445,0.04969406,0.7940774,10.511254787445068,1.9421428914669057,0.7710130621609138,23.650073131271927,23.234323163912855,23.647114,26.620348,0.8986055087941694,0.5332541465759277,146,10.767104,-15.508944,1501.9445102214813,30.302492,0.019359350204467773,2.3764956,26.75088586707566
-101.41601466416131,2,0.006420214,0.3948385726597728,-50.71394829849801,0.3948385726597728,25.35103318283165,0.0,-27.089474,-76.06498148132965,3.0582334995269775,0.042755127,0.79572105,10.116924285888672,1.8491404492667947,0.38303548302610235,23.591547482270865,37.54197021726027,23.591047,26.683521,0.6179497623759576,0.5483009815216064,147,10.81073,-27.046719,1512.1026680469513,23.119717,0.020086050033569336,2.3805392,26.786303663182917
-115.74811488611445,3,0.0066971933,0.4060662344362719,229.7989620090659,0.4060662344362719,151.20672913003798,0.0,-25.636108,18.535092249114076,2.696735143661499,0.035974503,0.79388285,10.272650957107544,1.9367080427141428,0.39635461596446997,24.38116763584865,32.64931986719012,24.37946,27.574633,0.61110675501301,0.7530343532562256,148,10.760858,-25.600134,1522.417504310608,26.413578,0.026735782623291016,2.3759153,27.6731658055263
-129.20388734880956,2,0.006751926,0.7098042471403534,-99.37669044144431,0.7098042471403534,14.913598453682624,0.0,-12.736048,-114.29028889512693,2.079880952835083,0.039235115,0.7909052,8.966163396835327,1.9809580227657935,0.7088363654123202,24.43453201766365,25.60850805937873,24.433437,27.868977,0.3127887571992597,0.5207030773162842,149,10.680161,-12.696813,1531.4247994422913,28.853117,0.018793344497680664,2.368388,27.96962126934463
-170.54893043727492,4,0.006481535,0.4938137991714892,224.78945135853277,0.4938137991714892,169.9638488424104,0.0,-23.07471,42.303911010768076,4.395905494689941,0.04764557,0.79102415,11.727511644363403,2.003780449366916,0.4940300754372845,24.78395986595776,47.76918482078763,24.781754,28.428894,-0.012845825357082452,0.9035968780517578,150,10.683291,-23.027065,1543.1571736335754,29.418308,0.03217506408691406,2.368681,28.53639569662889
-106.49681968292849,2,0.006429029,0.6849698933958186,168.88433845919937,0.6849698933958186,137.69057907106392,0.0,-14.277264,31.19375938813544,1.753570795059204,0.041194916,0.7815604,8.671806335449219,1.9417552630664678,0.6865433898310509,24.858153626236835,53.693626437988556,24.859438,28.740894,-0.4042626785734673,0.5110478401184082,151,10.427499,-14.236069,1551.881159067154,22.739187,0.019045352935791016,2.3444464,28.83455409506821
-122.9112556936429,2,0.009925275,0.6603564929369501,-65.05796726529579,0.6603564929369501,28.926644214173557,0.0,-16.726086,-93.98461147946935,2.4820737838745117,0.04436493,0.7794854,9.587624549865723,1.96208740496867,0.6561714828171044,24.758263467216942,15.51244484653127,24.756432,28.734148,0.7228757049332932,0.5104517936706543,152,10.373058,-16.68172,1561.4742720127106,24.477587,0.019123315811157227,2.339212,28.83424755593655
-216.466860163768,3,0.009549982,0.45604619069482943,-79.80173649353196,0.45604619069482943,56.624421841649486,0.0,-15.370782,-141.29937047237672,5.594519138336182,0.032723427,0.7808355,13.407590389251709,1.9385576094333672,0.4481661543676799,24.487357678518933,25.56224193131226,24.488787,28.930471,0.39437840642132393,1.028773307800293,153,10.411535,-15.338058,1574.9287407398224,22.016624,0.03569841384887695,2.3429143,29.036967294110358
-119.77972291705622,2,0.009725835,0.722589269440404,-104.66074938104703,0.722589269440404,7.5594867680045965,0.0,-11.803489,-112.22023614905163,2.9840927124023438,0.029052734,0.7783772,10.311984062194824,1.881444274618523,0.7196749017209995,24.344443571088963,33.540628222690586,24.346157,28.826548,0.681947873430617,0.5697369575500488,154,10.347279,-11.774436,1585.284039735794,19.494074,0.020354270935058594,2.3367236,28.92764523062451
-219.911621647695,3,0.0064648683,0.4940099684537555,-100.90025699646522,0.4940099684537555,51.1538597088062,0.0,-8.487731,-171.72185459844113,5.9797682762146,0.026412964,0.7795979,13.489525318145752,1.9267236104526109,0.49158352459508803,24.22520581245056,25.481359115155385,24.226597,28.920107,0.14373320568123804,1.0114777088165283,155,10.379911,-8.461318,1598.8149325847626,21.094677,0.0355074405670166,2.3398724,29.006988462701834
-114.0965055837639,2,0.0067008627,0.6185448079727957,-106.35085281494577,0.6185448079727957,3.8728263844090662,0.0,-10.319257,-110.22367919935483,2.9540889263153076,0.031917572,0.77930665,9.885120868682861,1.9488821056876207,0.6169992227000505,24.184676601992415,23.64048125074612,24.186546,28.959764,0.32868691690638263,0.5063543319702148,156,10.369478,-10.287339,1608.749797821045,19.855558,0.018784523010253906,2.3388667,29.06017049314939
136.48682474076443,4,0.0064990497,0.40074632406640887,269.95935656488587,0.40074632406640887,61.88896844408408,0.0,-20.936113,203.1598735402696,2.3870327472686768,0.048280716,0.7750171,9.478270053863525,1.921471813489204,0.40042674596744354,23.99481666549154,54.61132915146755,23.996805,28.80521,-1.7146853395343222,0.6422781944274902,157,10.247158,-20.887833,1618.2342088222504,22.211803,0.024944305419921875,2.3270004,28.90095084945691
-200.51676350936458,3,0.009955034,0.6775883568850334,293.246616488382,0.6775883568850334,212.13293517650797,0.0,-14.084378,-0.3612418504447798,2.2761011123657227,0.040740013,0.77759624,9.493823528289795,1.8173264238808922,0.6772894358971546,23.517592252210576,39.15647673855752,23.517752,28.682022,-20.019336890583954,0.6845817565917969,158,10.320566,-14.043638,1627.768733739853,17.090641,0.02497410774230957,2.3341386,28.780133459131154
-96.6840942872166,2,0.0096721575,0.764225156116803,146.87032766352297,0.764225156116803,121.77721097536978,0.0,-12.15962,25.093116688153188,2.453397035598755,0.030945778,0.77732384,9.360287189483643,1.8513373246446374,0.7658925016585713,22.978005272136336,52.79827482507814,22.980247,28.425562,-1.6325067845705767,0.5523066520690918,159,10.313563,-12.1286745,1637.1342587471008,20.294418,0.019976139068603516,2.3334599,28.52211368382965
-194.66750975726995,4,0.006650011,0.48928643258106364,207.10800009786254,0.48928643258106364,158.42028587436826,0.0,-28.72575,39.92220163607142,2.5376389026641846,0.043159485,0.78094745,9.765970468521118,1.813302175523185,0.48558775732776976,23.008564588614604,41.12973047949355,23.010347,28.651825,0.5245024193621123,0.7092249393463135,160,10.410719,-28.68259,1646.944650888443,18.09906,0.02481818199157715,2.342836,28.740611927573507
-193.9678509911654,3,0.0066497903,0.4630187830238335,-80.99328981300363,0.4630187830238335,47.78535498928792,0.0,-13.063766,-128.64225685954258,4.412096738815308,0.025972366,0.7793024,11.804303646087646,1.8195532080225756,0.4613585977122951,22.661124219935093,16.69904976495866,22.663048,28.647781,-4.977387600385374,0.9205429553985596,161,10.3672285,-13.037793,1658.7543694972992,19.104975,0.03196430206298828,2.3386497,28.756813246154433
-100.72134933509886,2,0.00888077,0.616724251603527,-67.04420760439343,0.616724251603527,16.838570865352715,0.0,-12.016198,-83.88277846974614,2.6348555088043213,0.055561066,0.77907306,9.600241422653198,1.8261081866882236,0.6139908138929643,22.522103900838523,38.39365163976303,22.524357,28.774727,0.39041381107589623,0.5172414779663086,162,10.362543,-11.960637,1668.3959465026855,19.358921,0.019010066986083984,2.3381977,28.87617598496085
-87.75549754305143,2,0.0064181094,0.7333571078913614,-68.59718080397454,0.7333571078913614,9.579158369538447,0.0,-12.88335,-78.17633917351299,3.129021644592285,0.049821854,0.7837499,10.04743242263794,1.8220600378892808,0.7336093931948111,22.39624742440656,19.640027539447274,22.396648,29.000355,0.8998809205994649,0.5026004314422607,163,10.487806,-12.8335285,1678.4482064247131,20.374836,0.018747329711914062,2.3502133,29.08725146086009
-94.67132403488833,4,0.009376058,0.5003566115651898,266.8944179986236,0.5003566115651898,134.86495818239501,0.0,-26.190353,124.76217630939333,2.2678427696228027,0.047851562,0.7808998,9.320915937423706,1.8555114830254884,0.500813897960977,22.202885195684566,37.47407232331005,22.202375,29.046165,0.18364855710918293,0.6264350414276123,164,10.40982,-26.142502,1687.8157131671906,22.733404,0.02376580238342285,2.3427496,29.1407637731544
-80.01938897748805,2,0.009892134,0.6647349885543874,-60.73587921971141,0.6647349885543874,9.641754878888321,0.0,-14.758272,-70.37763409859973,2.3629345893859863,0.049388885,0.78181964,9.185758829116821,1.8374480603015086,0.6645152838866328,22.254624082496786,34.18838351697036,22.255932,29.170937,-1.33294389604709,0.49881410598754883,165,10.42899,-14.708883,1697.00675034523,21.237759,0.018688201904296875,2.3445895,29.266238412232696
-98.45753968961593,2,0.006560077,0.7878567341139617,-80.14385281992962,0.7878567341139617,9.156843434843154,0.0,-13.709415,-89.30069625477277,2.1872987747192383,0.023976326,0.7775984,9.133988618850708,1.8438697781173814,0.7844182402141254,22.239752910466986,30.26171504963571,22.241468,29.271467,0.9452731345266551,0.5064101219177246,166,10.31724,-13.685439,1706.1819198131561,23.607338,0.018833637237548828,2.3338163,29.368397670511506
-108.12830960523969,4,0.00996683,0.3454460826966132,222.35269697751414,0.3454460826966132,150.49414332271465,0.0,-17.857662,53.257433589969594,4.706413745880127,0.06853676,0.7859764,12.089793682098389,1.858286865251086,0.34329369942015836,22.37748534531829,33.28246032398954,22.37568,29.402695,0.3476995709388362,0.8557095527648926,167,10.5462,-17.789125,1718.2774369716644,25.751076,0.030431509017944336,2.3557656,29.508199364736186
-21.393929068921437,2,0.006505992,0.7192229284456093,65.35700153118472,0.7192229284456093,43.37546530005308,0.0,-15.821377,21.981536231131642,2.6971583366394043,0.0643549,0.78738415,9.531587362289429,1.8615176576196273,0.7197646561457313,22.20455710764205,21.91808551725589,22.202047,29.289455,-0.6219386474355546,0.5206301212310791,168,10.583269,-15.757022,1727.8507828712463,26.758692,0.018646717071533203,2.3592744,29.383512505681352
-101.8327695920444,4,0.009677105,0.5240821262907528,207.22106242707338,0.5240821262907528,130.5620424582464,0.0,-20.03498,-18.70735083590974,5.228433847427368,0.034643173,0.78586346,12.569238662719727,1.8712223782106667,0.5226805309857729,22.500871534171953,20.7952437638714,22.505634,29.54552,0.5585400744365809,0.9481184482574463,169,10.540378,-20.000338,1740.4248094558716,27.746876,0.03378129005432129,2.3552134,29.638148183294245
-96.05701834013627,3,0.0064292136,0.6287233322802727,213.12604006506365,0.6287233322802727,139.2962907977919,0.0,-22.785532,16.874601901784672,3.0567421913146973,0.04730034,0.7935603,10.216712236404419,1.882676545854833,0.6281950590585508,22.49043509601813,28.990007868302836,22.488325,29.627523,0.5483427042605851,0.7020175457000732,170,10.753262,-22.738232,1750.6825549602509,29.910007,0.025681495666503906,2.375209,29.72873350247163
-66.26568799923044,3,0.009951012,0.5351405068142275,268.88478712903185,0.5351405068142275,136.87222793040658,0.0,-18.250038,103.86232082210164,3.2896053791046143,0.07569122,0.7965217,10.411920070648193,1.8572409457288168,0.5289778891906545,22.63737864616177,48.76074055620298,22.637796,29.551329,0.697809367155731,0.6698558330535889,171,10.833684,-18.174347,1761.136924982071,29.52484,0.02395796775817871,2.3826602,29.659085897311858
-122.08727277313587,3,0.009928009,0.5542211593818502,224.04071402665045,0.5542211593818502,159.09291858083856,0.0,-16.050709,-0.7104450991613144,2.0743982791900635,0.056200027,0.7923447,8.945528030395508,1.8271818193985745,0.5527559635729734,22.843486317968452,42.06877412234198,22.841549,29.518955,0.3334776526509651,0.5380098819732666,172,10.720263,-15.994509,1770.123785018921,30.942427,0.020029783248901367,2.3721356,29.613439202259215
-62.71488740510037,3,0.009884028,0.7401178736808057,193.09604438352525,0.7401178736808057,114.68317298187048,0.0,-17.646801,98.69946806667242,2.3703248500823975,0.05145836,0.79318684,9.615604162216187,1.8092513797238954,0.7407345166012282,22.99400488024097,42.92581669720534,22.996332,29.593342,0.19929058910426234,0.7218775749206543,173,10.743273,-17.595343,1779.7446494102478,25.548132,0.025887250900268555,2.3742797,29.699759523607646
-74.32741176359322,2,0.009925845,0.6772916922127024,100.2790098496266,0.6772916922127024,87.30321080660991,0.0,-26.42825,12.975799043016693,2.882953643798828,0.08756256,0.7901505,9.925262689590454,1.7854834927437269,0.6788375783583169,23.34753038652375,38.72882110651993,23.347788,29.74103,0.6251442658086627,0.5189812183380127,174,10.661162,-26.340687,1789.711462020874,21.198708,0.019229888916015625,2.3666074,29.829594368329825
-103.01526218725819,2,0.00973575,0.5015434408758439,-79.74517550273876,0.5015434408758439,11.635043342259713,0.0,-7.665579,-91.38021884499847,1.948312759399414,0.046701908,0.7945864,8.847534894943237,1.8672728988810652,0.498303898815104,23.256178590385122,28.143490427210985,23.254848,29.652617,0.257521967184256,0.5158851146697998,175,10.781078,-7.618877,1798.5640103816986,28.052328,0.019436120986938477,2.3777926,29.751826620934697
-75.05431963041505,2,0.009739036,0.8047806981623163,82.48420071563989,0.8047806981623163,78.76926017302748,0.0,-12.530135,3.7149405426124176,2.0735323429107666,0.057979584,0.7947681,8.955078840255737,1.8015472549690918,0.8068327026288914,23.200070321220878,29.74246919025132,23.202112,29.55029,-1.5725909711649684,0.5002825260162354,176,10.786161,-12.472156,1807.5646767616272,21.574352,0.019144773483276367,2.378264,29.638236583935083
152.27814435792914,2,0.0065985075,0.4485047211252754,198.3802795850695,0.4485047211252754,23.051067613570183,0.0,-0.3233548,175.32921197149932,1.767211675643921,0.06331891,0.7962714,8.554416179656982,1.716661593614672,0.4463530790357953,23.605118568248376,58.72834019562938,23.605242,29.720171,0.6987702526466337,0.5133695602416992,177,10.827471,-0.2600359,1816.1242623329163,17.704239,0.01885390281677246,2.3820865,29.808998015386273
-117.94836150604978,5,0.009749494,0.6255371431583242,190.55565748436715,0.6255371431583242,125.42018490088314,0.0,-33.30887,14.818019387126501,2.579341173171997,0.050655365,0.7954616,9.766148805618286,1.7571121192146968,0.6257255993241175,23.42615788786781,14.71342839964177,23.429468,29.426403,-0.6374660256797271,0.7302274703979492,178,10.805762,-33.258213,1825.9328265190125,19.102364,0.026833534240722656,2.3800795,29.507401324115854
-66.0234986696213,2,0.009948543,0.8533396142966435,187.53005261151804,0.8533396142966435,126.77677564056967,0.0,0.5279497,60.75327697094837,2.540412425994873,0.062707245,0.8016578,9.406856298446655,1.785742034725977,0.8537771367985008,23.011736176435008,45.25786629188801,23.012115,29.12407,-11.832068976880183,0.5123577117919922,179,10.973513,0.59065694,1835.3488607406616,22.015745,0.01905512809753418,2.3954844,29.219280888653596
-82.47021777822333,2,0.009791899,0.8206555086249675,69.65100566944218,0.8206555086249675,76.06061172383275,0.0,-11.682736,-6.409606054390572,2.5898048877716064,0.06401539,0.80238986,9.462350130081177,1.7474262982596573,0.8260642158924804,22.835250454396395,23.80376189676532,22.836195,28.646862,0.323210548177598,0.5192060470581055,180,10.992793,-11.618721,1844.8528945446014,20.499918,0.018935680389404297,2.39724,28.73032868218738
-62.60062054373816,2,0.006770659,0.6622573796651453,134.77696989858438,0.6622573796651453,98.68879522116127,0.0,-12.477124,36.08817467742311,1.9076955318450928,0.052737236,0.80137074,8.74774980545044,1.6821758802046463,0.6622860734784033,22.720045442453088,53.9076071625567,22.721443,28.424877,0.7273139080759572,0.5011608600616455,181,10.965275,-12.424387,1853.6060650348663,15.944326,0.018946170806884766,2.3947334,28.506540663096473
-97.2006588215537,4,0.009383008,0.5267580841620026,207.44950594550625,0.5267580841620026,123.09057665869936,0.0,-24.327055,97.52256351823289,3.380647659301758,0.056764603,0.8002031,10.467087507247925,1.7336291297885706,0.5127468353457569,23.02921860671809,37.0448448058278,23.028175,28.4728,0.7522519086702816,0.6917393207550049,182,10.934414,-24.27029,1864.1144044399261,19.17509,0.026005268096923828,2.391915,28.559871005150068
150.52072754492232,2,0.0065943277,0.6840616269497226,165.65989578958067,0.6840616269497226,7.569584122329175,0.0,-3.6065667,158.0903116672515,1.9841852188110352,0.07139897,0.79622936,8.85646939277649,1.7380492241769276,0.6826754688930411,22.78091308868834,42.21708589335911,22.7843,28.242765,0.6313613151369486,0.5031840801239014,183,10.824497,-3.5351677,1873.0124394893646,22.714882,0.01864337921142578,2.3818119,28.327340960733675
81.67784356753643,3,0.00986883,0.6717276271407397,169.72118271830217,0.6717276271407397,40.205726282014886,0.0,-25.681446,112.96055391551688,2.9462149143218994,0.051282883,0.7982845,10.087768077850342,1.7215383164098392,0.6711616174998344,22.89300577216632,38.44860337216929,22.89307,28.187664,-0.7452956929539067,0.7823696136474609,184,10.877566,-25.630163,1883.105079650879,19.076778,0.028063297271728516,2.3867025,28.263815957478297
96.9354235823777,4,0.009655897,0.45991559502536383,242.65305408192486,0.45991559502536383,55.68609092449624,0.0,-27.426878,155.9319674278185,1.6065855026245117,0.052614212,0.79628694,8.659311056137085,1.7076768848096322,0.45938042176834887,22.942902997285092,37.170079616299596,22.943369,28.037468,-1.0415797023703153,0.605816125869751,185,10.823812,-27.374264,1891.8056137561798,20.493256,0.022979736328125,2.3817484,28.124608895263144
-98.11821648066632,2,0.0099452445,0.7455195287903333,-73.02295746014033,0.7455195287903333,12.547629510262993,0.0,-26.556892,-85.57058697040333,3.605935573577881,0.036582947,0.7990232,10.562894821166992,1.7404468855503712,0.7470275204956337,23.179040955594495,27.11583268951808,23.17831,27.944717,0.12080721467085631,0.5280120372772217,186,10.893231,-26.52031,1902.3743822574615,21.07979,0.01865530014038086,2.3881416,28.028737044861057
-164.62282209195047,3,0.009950042,0.4572095558320847,197.97289075366035,0.4572095558320847,153.51536773635172,0.0,-38.75234,45.43576828843902,2.152376174926758,0.08306503,0.80044085,9.165130853652954,1.747239917297973,0.4525670018598954,23.215884358436064,41.48717214346205,23.216852,27.879278,0.1402255688731927,0.5481925010681152,187,10.937113,-38.669273,1911.5797219276428,23.510887,0.020045757293701172,2.3921618,27.979442740213074
72.06017805105303,3,0.0064698644,0.7024976377212806,213.26620993726652,0.7024976377212806,60.31801236651605,0.0,-23.468126,130.11185856045407,2.835446834564209,0.05041313,0.7960127,9.878165245056152,1.7337326718682509,0.701779605809839,23.293099645081636,34.387079268295174,23.290512,27.851877,-1.2820737504107984,0.6866631507873535,188,10.81541,-23.417713,1921.4632685184479,22.735737,0.025145292282104492,2.380972,27.94010035699788
34.21065683981897,6,0.009755529,0.5313796189716407,205.7580794984036,0.5313796189716407,53.04047855234706,0.0,-36.403904,146.0988736079688,2.04355525970459,0.08431244,0.79478693,9.106728792190552,1.6940154891645818,0.5302156668133479,23.56630287130519,36.74469167534175,23.566711,27.937273,-1.297481553122466,0.6508095264434814,189,10.781533,-36.31959,1930.6105377674103,19.434055,0.02617025375366211,2.3778348,28.032296771706815
84.38697503863222,3,0.006496675,0.47817504763248064,130.10077737858614,0.47817504763248064,21.1018192281734,0.0,-41.009384,114.20788441781525,1.8783793449401855,0.08370209,0.79641527,8.705636739730835,1.711873947037691,0.47852330548429883,23.686377036026542,31.003470791065478,23.685747,28.029387,-14.394971568091144,0.5231497287750244,190,10.825786,-40.925682,1939.3215341567993,19.812452,0.019263505935668945,2.3819308,28.128813168800882
-303.57464109856164,4,0.0064939824,0.2997077473538939,181.66007451737676,0.2997077473538939,202.37967839388887,0.0,-22.355719,45.48761673846082,2.131035327911377,0.07386017,0.7946722,9.345815181732178,1.7407641545580015,0.29968919885177137,23.97552147811066,20.070824797375074,23.975042,28.16686,-43.09387366650121,0.6925568580627441,191,10.779806,-22.281858,1948.7080721855164,22.963879,0.024918556213378906,2.3776746,28.26481987340201
119.52081882047659,2,0.008404578,0.5704168582784082,156.50891216549408,0.5704168582784082,18.494046672508745,0.0,-9.531206,138.01486549298534,1.739579200744629,0.0652132,0.7953894,8.64098334312439,1.7466096815244039,0.5698426180818813,23.971326382526573,39.61221918360461,23.970585,28.092312,-1.3974816096761105,0.507835865020752,192,10.796919,-9.465993,1957.3539016246796,25.067118,0.01888298988342285,2.3792608,28.19743197497277
153.4807759953939,4,0.009586294,0.6922981375696626,197.80417642829042,0.6922981375696626,16.716767475890904,0.0,-23.593052,170.26650562542778,2.1597933769226074,0.06924057,0.7961437,9.357331991195679,1.7347601767478698,0.692345155929696,24.00535092815322,44.64039858023319,24.005138,28.165699,0.21469668647276674,0.6899652481079102,193,10.8170185,-23.523811,1966.7526407241821,24.930277,0.02542567253112793,2.3811207,28.266690071487037
-186.26431060348918,5,0.006608467,0.34793825016483526,182.9474470726354,0.34793825016483526,135.13799735230023,0.0,-27.857845,70.60254814655279,2.009840488433838,0.060770035,0.79802465,9.031745672225952,1.6875301232619961,0.34801311641212246,24.225776458985678,24.318212584917326,24.224955,28.26935,-14.03495512834157,0.6587550640106201,194,10.868781,-27.797075,1975.7903535366058,19.548162,0.02357316017150879,2.3858945,28.3550679571029
-17.781224018818918,4,0.0069096033,0.5332645508383991,113.35867268324363,0.5332645508383991,56.08986001554463,0.0,-24.634058,43.377438179741944,2.4047937393188477,0.047042847,0.797973,9.521445989608765,1.66433539048502,0.5317733672839513,24.294038940129752,36.07041296037735,24.29448,28.362127,-0.1993710083594591,0.72627854347229,195,10.867972,-24.587015,1985.3538932800293,17.986097,0.02693772315979004,2.3858202,28.44049558146028
81.6742994464027,2,0.0073891203,0.7127591726213965,111.39456399602108,0.7127591726213965,14.860132274809189,0.0,-21.119883,96.53443172121189,2.0962073802948,0.045265198,0.7960383,9.07454514503479,1.7015360119620968,0.7161977979259664,23.956999338123754,45.01435694755242,23.956427,27.899624,-2.228310380823838,0.5218825340270996,196,10.815407,-21.074617,1994.4335358142853,21.443733,0.01859569549560547,2.3809717,27.998448464165953
