Entropy,Time,Perplexity,dLoss,ExplainedVariance,MeanKL,AveragePolicyStd,LossBefore,AverageDiscountedReturn,Iteration,AbsLearnSignal,MeanKLBefore,ProcessExecTime,MinReturn,NumTrajs,StdReturn,LossAfter,ItrTime,AverageReturn,MaxReturn,EnvExecTime,PolicyExecTime
2.7033994,240.2740023136139,14.9304,0.022306457,0.7841435358900388,0.009840954,0.94156605,-6.6757204e-09,53.01727737606987,87,0.6178997575107823,0.0,0.01837325096130371,137.67162824054503,2,0.7792540664309654,-0.022306465,2.728851079940796,138.45088230697598,139.23013637340696,1.9936177730560303,0.5019359588623047
2.6863842,243.26649069786072,14.678505,0.01806402,-0.20992612520859288,0.007186533,0.9341425,-1.6253503e-09,39.44560287685231,88,0.43343510616099185,0.0,0.022830486297607422,8.674082812058941,5,58.80857897891628,-0.018064022,2.9879775047302246,77.65055788299385,149.38927983180903,2.1630728244781494,0.5920171737670898
2.6958275,246.14332628250122,14.817775,0.020233018,0.5830648156630998,0.009548996,0.9375408,-1.6274305e-09,41.76346774342291,89,0.6727041466397445,0.0,0.02361893653869629,23.3436417781746,5,41.22485449911702,-0.02023302,2.8722739219665527,81.00082122413296,140.23050317037493,1.987884759902954,0.6217072010040283
2.7112572,249.02961444854736,15.0481825,0.014854341,-0.8104396092694617,0.00899205,0.9446952,-6.253602e-09,40.80342567737922,90,0.64493236663737,0.0,0.021625280380249023,38.33628297153919,3,42.318743543901114,-0.014854347,2.8814475536346436,93.28358092620749,141.29767581672442,2.0930867195129395,0.5572805404663086
2.7201726,251.75569081306458,15.182943,0.017398117,0.5609059506450935,0.0086595435,0.9503352,3.8146974e-09,57.68903698733879,91,0.6360834131965525,0.0,0.018398523330688477,125.79062976775822,2,7.284467556733247,-0.017398113,2.6888070106506348,133.07509732449148,140.3595648812247,1.9645476341247559,0.4987320899963379
2.728687,254.44377636909485,15.312769,0.031154716,0.8545893579099748,0.009067008,0.95405495,-0.0,53.75783221118571,92,0.5422838585160525,0.0,0.01858687400817871,119.65843043650395,2,4.991345387929627,-0.031154716,2.683368682861328,124.64977582443358,129.6411212123632,1.9568500518798828,0.5005309581756592
2.7057252,257.6004602909088,14.965165,0.025869671,0.11530329960883356,0.009791901,0.94187695,-1.525879e-08,61.323910713983835,93,0.6999367720170026,0.0,0.01878070831298828,40.06076866909773,2,7.519318584152099,-0.025869686,3.152230978012085,47.58008725324983,55.09940583740193,2.4296326637268066,0.492478609085083
2.7184026,260.0561501979828,15.156093,0.011219158,-1.1632968171443054,0.0072100447,0.9487485,3.8146974e-09,56.29960281758659,94,0.8910479446785625,0.0,0.018805265426635742,121.72876130274769,2,2.178121278590872,-0.011219154,2.4515347480773926,123.90688258133855,126.08500385992943,1.7323522567749023,0.488295316696167
2.672891,263.38251185417175,14.481774,0.024179231,0.5141467419335968,0.0066042836,0.92759883,3.614114e-09,41.753069281274726,95,0.40561294644508017,0.0,0.020939350128173828,54.81912144663204,3,34.90417264866456,-0.024179228,3.289095401763916,103.2604065172372,135.69891544004872,2.5001769065856934,0.5582306385040283
2.6732538,265.9143488407135,14.48703,0.010550507,-0.4713582912576961,0.0072188876,0.9275204,6.727861e-09,45.26100119938568,96,0.661202245043235,0.0,0.02131938934326172,19.395645022816097,4,43.69082672707951,-0.010550501,2.527691602706909,71.98035034072471,117.83823791349458,1.7153799533843994,0.5732553005218506
2.6747515,268.42264008522034,14.508744,0.022306757,-1.9423867357923608,0.006435431,0.9281048,2.0773104e-08,47.68243060587756,97,0.4934881821175789,0.0,0.01946544647216797,22.58531393318782,3,79.1285274614692,-0.022306737,2.5012688636779785,123.2876505510107,215.90305122150357,1.7561442852020264,0.509422779083252
2.6925457,271.28524470329285,14.769225,0.01466179,-2.2426456348055153,0.009661335,0.9352532,1.0490417e-08,77.3530287908641,98,0.7326812625384073,0.0,0.018378019332885742,54.92024036245997,2,50.06837588220197,-0.01466178,2.8583791255950928,104.98861624466194,155.05699212686392,2.1370015144348145,0.49610424041748047
2.6975567,273.8603515625,14.843421,0.040664334,0.5323909286684766,0.00996562,0.9390692,9.536743e-09,64.56022153286334,99,0.430193017004056,0.0,0.018732547760009766,125.84743739597974,2,9.579567445313586,-0.040664323,2.5334227085113525,135.42700484129332,145.0065722866069,1.8076391220092773,0.49928903579711914
2.7121465,276.80056977272034,15.061571,0.015451881,0.5322435553566168,0.00646527,0.94645774,1.1444092e-08,49.41816334934448,100,0.8655518779385134,0.0,0.01846599578857422,13.369764890407536,2,53.044342910335956,-0.01545187,2.935758352279663,66.4141078007435,119.45845071107945,2.1681559085845947,0.49916601181030273
2.6918225,279.60298371315,14.75855,0.02164253,0.43394723965394033,0.009891913,0.9355854,-7.1704838e-09,65.2470001444136,101,0.4520835731055445,0.0,0.02064824104309082,55.811202124768215,3,42.698075302269324,-0.021642538,2.797258138656616,115.78407010601269,151.8639252502692,1.9724853038787842,0.5628657341003418
2.7047248,282.73924016952515,14.950202,0.032522183,-1.5618564869310374,0.0068838797,0.9421,5.4469735e-09,47.389381175786866,102,0.5252784486550907,0.0,0.020485401153564453,0.515803600944281,3,69.35193242576202,-0.03252218,3.1317138671875,98.58218417435285,148.94749596630325,2.3347411155700684,0.555525541305542
2.7078803,285.503377199173,14.997451,0.016615823,-0.012405665518613107,0.0067019737,0.94346285,3.4885206e-09,34.582799647348764,103,0.6898438301158173,0.0,0.020512104034423828,0.9814460581116862,4,55.150765189969164,-0.01661582,2.72680926322937,55.9467421353896,147.92592343159848,1.9270646572113037,0.5424389839172363
2.6832354,288.38841247558594,14.632359,0.024371164,0.1600186890265114,0.009334701,0.93225074,-5.1596447e-09,35.7095838266273,104,0.49677653555395407,0.0,0.022507667541503906,-421.11323026496314,4,252.52243238172343,-0.02437117,2.8805906772613525,2.06129343439747,235.06511821554056,2.038706064224243,0.600440263748169
2.6715732,291.42739510536194,14.462704,0.017592397,-3.0347602787588333,0.0077411085,0.92796534,3.0994416e-09,70.34358794723268,105,0.8088078829566232,0.0,0.018718719482421875,136.1698552085954,2,3.755577239050723,-0.017592393,3.0345613956451416,139.92543244764613,143.68100968669685,2.305879831314087,0.5019271373748779
2.6889358,294.45492935180664,14.716006,0.02065606,0.6389389348251538,0.0065072877,0.93795586,1.4043985e-08,56.72713076695366,106,0.4907458684746064,0.0,0.021553516387939453,106.98098020131692,3,49.845812517973,-0.020656046,3.0232505798339844,175.62357218130805,223.83923620539258,2.2188751697540283,0.5717546939849854
2.6751003,299.26907873153687,14.513806,0.029754443,-2.950267278122947,0.008758693,0.9308817,-1.2810551e-08,34.32255516634613,107,0.46733029330474374,0.0,0.03084874153137207,-159.81208181111506,5,120.66800564700013,-0.029754456,4.777047634124756,31.197070989324306,198.0569280984959,3.7034361362457275,0.8310637474060059
2.6774075,301.86923718452454,14.547331,0.02113116,0.7931455542301853,0.009855166,0.9323155,7.629395e-09,60.21486832573282,108,0.5661442309440406,0.0,0.018523454666137695,130.40496465970543,2,6.258197365691586,-0.021131152,2.5956594944000244,136.663162025397,142.9213593910886,1.839040994644165,0.5002849102020264
2.6671865,305.00924611091614,14.3994,0.021740565,0.6522478792960098,0.0082817795,0.92841595,-8.518953e-09,46.03420447574921,109,0.4730723762059119,0.0,0.02101445198059082,64.87021996703766,3,22.13292921124787,-0.021740574,3.135474681854248,95.02862132704568,117.3640575160215,2.3363912105560303,0.5640230178833008
2.6768155,307.4074013233185,14.538721,0.026145233,0.3666336914558098,0.0071918205,0.9338423,5.722046e-09,43.71572784397463,110,0.7378252424668014,0.0,0.01845240592956543,89.49446675278038,2,14.780479061220795,-0.026145227,2.360889196395874,104.27494581400117,119.05542487522197,1.6226327419281006,0.510951042175293
2.6697748,311.0198423862457,14.436717,0.015538257,-17.43877790933065,0.00952532,0.93203014,-0.0,32.29849244970924,111,0.8227420536053233,0.0,0.024727344512939453,-47.77097257089416,5,88.30528851019835,-0.015538257,3.608046293258667,53.405036344092295,218.1977285461869,2.710744619369507,0.6622762680053711
2.6926863,314.13732171058655,14.771303,0.020417957,0.5514020832514303,0.008955753,0.9426331,-3.422788e-09,53.43776261683123,112,0.6061014410265204,0.0,0.02273869514465332,75.78972121987054,3,74.32303783938379,-0.02041796,3.1126394271850586,147.6558146816097,250.01415319522675,2.2515056133270264,0.6286301612854004
2.6818182,317.3251140117645,14.611637,0.021059658,-8.87234989946295,0.006451517,0.9373328,-2.7702958e-09,22.192523876719406,113,0.7969461151625828,0.0,0.030733346939086914,-226.98246420935163,7,109.1867498221449,-0.02105966,3.1832094192504883,10.525463121092205,152.00693691980436,2.061952829360962,0.8646240234375
2.6772006,320.1683580875397,14.54432,0.013886387,-0.6163049126831919,0.009606704,0.93568194,3.5288596e-09,32.57324368756464,114,0.6531541495373784,0.0,0.022655963897705078,-160.34706532766123,4,155.98577677661729,-0.013886384,2.8058910369873047,94.43907000402223,251.61954815379303,1.9290862083435059,0.6098463535308838
2.6807466,322.8802993297577,14.595986,0.019425513,0.5333252181564709,0.0071492004,0.9367251,7.629395e-09,60.00574782376122,115,0.7264305800508,0.0,0.018830299377441406,69.7544895481804,2,23.138709402904865,-0.019425506,2.7076523303985596,92.89319895108527,116.03190835399013,1.9348349571228027,0.5164642333984375
2.679663,325.2593400478363,14.580178,0.014781352,-13.647256799415596,0.0066264034,0.9363583,-7.958339e-09,35.499788625505666,116,0.8848006413697928,0.0,0.021535634994506836,29.223117962191964,4,64.70052427722739,-0.0147813605,2.3745157718658447,89.86378657021122,186.61922320305683,1.5530498027801514,0.5799674987792969
2.666029,327.81277108192444,14.382741,0.03863913,-3.7341218818721718,0.0061841016,0.9295966,-1.8900913e-08,20.662949296038455,117,0.26972649216213274,0.0,0.02245497703552246,-337.37675074306475,4,189.53727177590764,-0.038639147,2.5490598678588867,-13.90311032481095,123.89762738829569,1.7288756370544434,0.587883472442627
2.6900265,330.26675724983215,14.732067,0.021473832,-3.171988022231293,0.009852382,0.9421611,-2.5749207e-08,52.27335416723214,118,0.6133726453953537,0.0,0.018245220184326172,99.91927214473426,2,12.534366670478335,-0.021473859,2.416755437850952,112.4536388152126,124.98800548569093,1.6942808628082275,0.4978048801422119
2.7182155,334.20117139816284,15.153256,0.021845806,-1.034045555548353,0.0092588365,0.9551045,-1.1005257e-08,40.688902996570555,119,0.5270493836200472,0.0,0.03097057342529297,-64.6547461548445,4,76.58133182275634,-0.021845818,3.9297895431518555,47.70354329091542,123.1294469278343,2.798733949661255,0.8826932907104492
2.7614844,336.827036857605,15.823314,0.019538037,0.07436209383579084,0.006441224,0.97406685,-1.2395767e-08,31.30299609581641,120,0.5146849104091079,0.0,0.023271560668945312,-23.753141990575344,5,55.54549264715753,-0.01953805,2.6215004920959473,54.68581169166747,120.86225382637814,1.7883081436157227,0.5982003211975098
2.7370868,339.82316732406616,15.441934,0.018321045,0.04055618589584642,0.007108917,0.9614668,-2.1471092e-08,48.75581458081161,121,0.5837471814379893,0.0,0.02071094512939453,14.214629506464235,3,59.35246973598632,-0.018321067,2.9916629791259766,92.90125158853785,157.55039445993447,2.1954023838043213,0.5665576457977295
2.7044067,343.9873197078705,14.945448,0.023627972,-8.802702175586926,0.006404267,0.9468578,-5.206001e-09,37.699296498524724,122,0.7651052179346183,0.0,0.03184628486633301,-13.038469432865673,9,103.32249397198262,-0.023627978,4.1251819133758545,81.90986376107668,274.18055567809984,3.0001707077026367,0.8667640686035156
2.7031977,346.97762966156006,14.927389,0.017990738,-0.21549862408038467,0.008999828,0.9464149,1.9073486e-08,62.737701290639016,123,0.6819402717774644,0.0,0.01859760284423828,124.4552521507145,2,13.189345455169985,-0.01799072,2.9857609272003174,137.64459760588448,150.83394306105447,2.247159004211426,0.49619102478027344
2.6784656,349.59557819366455,14.562731,0.01284392,-0.1643489787203094,0.0069206352,0.9332902,5.722046e-09,70.05780162054171,124,0.6840767389436762,0.0,0.018857240676879883,134.841846546372,2,5.736951000124023,-0.012843914,2.613481283187866,140.57879754649605,146.31574854662006,1.8806583881378174,0.507035493850708
2.6413345,353.187082529068,14.031918,0.02488752,-1.1178296635058413,0.009667496,0.9157813,-1.7392237e-08,35.23515765011249,125,0.6337721906998307,0.0,0.02932882308959961,-25.468227781008878,6,88.26020203016571,-0.024887538,3.5868072509765625,85.73333809044725,241.02670966030274,2.530181884765625,0.8138296604156494
2.6528432,357.1770508289337,14.194339,0.014057198,-0.4997561812057776,0.0068449094,0.91833365,1.0362392e-08,39.780270393426335,126,0.5948861267496354,0.0,0.03078007698059082,-23.15813868223006,4,99.43852154997259,-0.014057187,3.949648857116699,103.93745817387827,204.91508904615668,2.8487679958343506,0.8524391651153564
2.6538444,359.82349491119385,14.208556,0.040036004,-0.5385841860278895,0.0096944235,0.9189606,-1.3734284e-08,30.26095563139001,127,0.4704449930893309,0.0,0.02228236198425293,-32.49815517239051,4,63.31028949002576,-0.04003602,2.6421351432800293,54.10241371945757,123.56753421912452,1.837435007095337,0.5750377178192139
2.6804166,362.9657542705536,14.59117,0.022893678,-1.8720080872702178,0.0067921053,0.93102366,1.1966955e-08,10.314358159427114,128,0.7852695996557835,0.0,0.026024818420410156,-257.35751415385016,8,133.46670631271235,-0.022893667,3.13773775100708,-27.293295513195687,118.80181075219409,2.175163745880127,0.7249555587768555
2.687977,367.80646800994873,14.701905,0.04727033,-0.8167826492263135,0.008934427,0.93423665,-9.310628e-09,21.24829502115115,129,0.3286046441593387,0.0,0.03249216079711914,-145.49995995043412,5,117.78369754251545,-0.04727034,4.836255311965942,34.219882018097906,189.71100658855255,3.65554141998291,0.9361412525177002
2.6942546,371.23761010169983,14.794487,0.021980511,0.10966413415737242,0.0064914008,0.93620753,-3.5886145e-09,47.801291688290384,130,0.49053288654553373,0.0,0.020871877670288086,35.83955735741756,3,35.73153050086947,-0.021980515,3.393021583557129,82.77583241704116,122.45671094112546,2.6147828102111816,0.5494141578674316
2.6806736,374.66513562202454,14.594921,0.024842989,-2.2787552342567317,0.009895259,0.9287591,-7.644684e-09,31.42738275704418,131,0.5054506019147234,0.0,0.026532888412475586,-15.229544995620117,6,46.81182085800985,-0.024842996,3.423257350921631,39.90893196380341,128.37146770655892,2.4572031497955322,0.7287654876708984
2.7002141,377.1958303451538,14.882918,0.015561793,0.511382036088011,0.007740092,0.9374154,6.8028485e-09,43.0561848203683,132,0.567853431366316,0.0,0.02169322967529297,26.66315581294168,4,38.64223501104287,-0.0155617865,2.5262491703033447,66.30445091149872,122.81969793022415,1.7087068557739258,0.5806915760040283
2.693262,381.1659412384033,14.779811,0.000308547,-18.697543213496814,0.004858925,0.93474525,7.095791e-10,41.153422984823166,133,0.39156697685337705,0.0,0.02842116355895996,-157.3050631379968,4,148.71854628201876,-0.0003085463,3.965395450592041,90.88926220862668,237.44950226723947,2.928241014480591,0.7833797931671143
2.6884272,384.9354045391083,14.708525,0.025226342,-5.03702918490446,0.0066234567,0.93267184,6.4931016e-09,16.31798351703663,134,0.4566053665593585,0.0,0.025196075439453125,-234.78164168889026,4,156.8987564420842,-0.025226336,3.731700897216797,-28.992825123388904,184.64505533634627,2.817152976989746,0.6684765815734863
2.6874,387.96248602867126,14.693425,0.02287258,0.04706098460737518,0.009544845,0.9317719,3.6451957e-09,45.12444474575018,135,0.6178615268067859,0.0,0.0249025821685791,-129.36064021681327,5,136.47856369266177,-0.022872576,3.0223872661590576,108.4497753470019,220.50882572982152,2.086284875869751,0.699347972869873
2.6874032,390.70266461372375,14.69347,0.01834585,-4.711022537722748,0.0069967285,0.93168247,-1.401818e-08,20.118225923780372,136,0.5302201765360623,0.0,0.021714210510253906,-363.1339129347708,3,263.067071786394,-0.018345864,2.735288143157959,5.143638738040011,234.94596774118645,1.929128646850586,0.5753443241119385
2.6682017,394.2452116012573,14.414025,0.015822625,-0.6599991886873198,0.0065272585,0.9229449,-0.0,56.860688998570126,137,0.6021561693843185,0.0,0.02728128433227539,47.93840379522895,4,79.59623753616691,-0.015822625,3.5381298065185547,154.03114297680202,255.960082300694,2.5311620235443115,0.7623589038848877
2.641304,397.70140862464905,14.031489,0.015349614,-0.7005606519102141,0.006406531,0.9109643,1.3131488e-08,48.690400443403895,138,0.5490807435649436,0.0,0.028833627700805664,-61.665297172625564,5,81.89432363081303,-0.015349601,3.4182071685791016,86.48460398730099,154.61846280040191,2.3960065841674805,0.7797329425811768
2.6316216,400.4473204612732,13.896286,0.024242962,-2.5040971355844652,0.0064341244,0.90639365,2.1883302e-08,9.083907980282502,139,0.2723093561887973,0.0,0.021477460861206055,-243.60296531336564,3,159.6393807590166,-0.02424294,2.7416434288024902,-18.760801546335717,111.31244389022527,1.9326345920562744,0.5728490352630615
2.6582367,402.73218631744385,14.271103,0.030595561,-1.4458193654517193,0.009804972,0.9187111,1.7838513e-08,19.137317346448963,140,0.5756057119660413,0.0,0.02095508575439453,-182.1197826429019,5,131.03606024704894,-0.030595543,2.280665159225464,-16.70522085800466,202.4015601080055,1.4735925197601318,0.5656673908233643
2.657249,406.7391986846924,14.257013,0.013278681,-5.040871930266004,0.0067723827,0.91805,2.7064189e-09,53.973670029893725,141,0.7891641060896885,0.0,0.02915644645690918,-0.903649913141083,6,113.78534482551315,-0.013278678,4.002151966094971,162.08547311305912,284.4564843257249,2.9377481937408447,0.8172831535339355
2.6511958,409.22014713287354,14.170974,0.027053371,0.43433627510678785,0.009984102,0.9151305,3.8146974e-09,45.55245399982722,142,0.7111744547609608,0.0,0.018230199813842773,8.971017404273391,2,57.83749979166259,-0.027053367,2.4404091835021973,66.80851719593598,124.64601698759857,1.7175588607788086,0.4990959167480469
2.649622,411.85729122161865,14.148689,0.039257158,-12.211595708921347,0.006509486,0.91434705,-1.0149971e-08,16.851956017106648,143,0.46066425686113105,0.0,0.021275043487548828,-165.54768149380595,6,157.01693787638916,-0.03925717,2.6330180168151855,34.71459065196077,251.23343514510984,1.8411154747009277,0.5583984851837158
2.6601393,414.03355884552,14.298281,0.030928424,0.344222711753563,0.0095990235,0.91932774,-1.891273e-09,50.786221355353746,144,0.6732752205320762,0.0,0.022202014923095703,-158.82142998749856,5,181.54667008993508,-0.030928425,2.171613931655884,78.24706508206279,248.6752960056382,1.36264967918396,0.5537149906158447
2.6582026,416.55736923217773,14.270617,0.017462857,-2.96446798251052,0.009880732,0.9184398,4.768372e-10,45.560529496028984,145,0.6755958952414837,0.0,0.01882457733154297,75.26819044703497,2,28.08932939455685,-0.017462857,2.517697334289551,103.35751984159182,131.44684923614867,1.7629189491271973,0.5108928680419922
2.652925,419.29177737236023,14.1955,0.011362864,-46.27037898283018,0.0064889286,0.91528356,-3.8146974e-09,40.48553861654811,146,0.8170009408109092,0.0,0.018458843231201172,44.31771228171095,2,18.36112911772875,-0.011362867,2.7298712730407715,62.678841399439705,81.03997051716846,1.9908111095428467,0.5045063495635986
2.6313016,422.2025032043457,13.89184,0.014679936,0.28843109691195423,0.0065538823,0.90489334,-7.991685e-09,45.40724737996802,147,0.5401751248681667,0.0,0.0241544246673584,18.99298059520605,5,101.31322014433482,-0.014679944,2.87138032913208,144.46219228828596,235.8142299135585,1.9592549800872803,0.6705100536346436
2.6216397,426.28618454933167,13.758265,0.018288936,-2.1860967118485637,0.009193738,0.9010478,1.2575925e-08,55.655846270619975,148,0.8060404745011484,0.0,0.030466318130493164,99.23092282409158,3,36.48302272747197,-0.018288923,4.077789068222046,139.439685948502,187.54331655427342,2.968698501586914,0.8610737323760986
2.6452239,428.9121971130371,14.086598,0.02682378,-0.9977094885309143,0.0066169035,0.9127045,7.0260877e-09,53.588679584535086,149,0.49099631428483576,0.0,0.022480487823486328,28.492212402814943,4,91.76436260738579,-0.026823772,2.621628522872925,165.32827976819695,256.48096495705727,1.737302541732788,0.6170525550842285
2.6433465,432.8209614753723,14.060178,0.013608061,-0.6866856049288705,0.0065998244,0.9113921,-5.7299245e-09,45.91548506914836,150,0.6333208585245295,0.0,0.030225276947021484,33.07486058325944,6,94.66439670682894,-0.013608066,3.9041171073913574,152.6374761575645,277.47160700730166,2.8093934059143066,0.8350801467895508
2.627518,436.2670211791992,13.839377,0.01824159,0.2761471288536115,0.009617134,0.90350556,-0.0,50.22400437285763,151,0.6523806646223744,0.0,0.029357433319091797,107.1262540457627,4,42.806340438862236,-0.01824159,3.4082648754119873,162.44982398743116,223.89783377106275,2.3830623626708984,0.785987138748169
2.6132815,438.5759127140045,13.643749,0.01613292,0.5690942393861348,0.009388772,0.897335,1.4629712e-08,38.39333206179261,152,0.5934980760380459,0.0,0.02013993263244629,-106.75560513289061,3,87.64301529376323,-0.016132904,2.30476450920105,2.5151863633376146,107.81484751632154,1.539583683013916,0.5327455997467041
2.6526437,442.03227257728577,14.191507,0.05377068,0.11146531568370155,0.0066487766,0.91579056,-1.1381494e-08,67.07571582116476,153,0.6221092687916898,0.0,0.025208473205566406,13.238415035429078,3,121.33130148987729,-0.05377069,3.4517769813537598,184.74082678460456,275.19513323258604,2.4481163024902344,0.7436766624450684
2.660494,445.2498445510864,14.303354,0.021349901,-0.709313474383094,0.0066892146,0.91951907,7.930764e-10,48.13272840728163,154,0.5202122762404813,0.0,0.02539515495300293,-76.36880523318911,4,126.54095867462632,-0.021349901,3.2118284702301025,129.56196954420452,235.70400931187444,2.28572940826416,0.6896953582763672
2.6635027,448.27223348617554,14.346453,0.025248343,-0.26824379225237815,0.009709983,0.91997886,-0.0,48.75940528386684,155,0.6356317871055058,0.0,0.021436214447021484,-16.323688649015132,3,32.764564611560985,-0.025248343,2.9850916862487793,27.137537028510252,62.78276226694611,2.155902147293091,0.5923631191253662
2.6634855,452.10279393196106,14.346206,0.013256005,-2.8484296047313893,0.0066897655,0.91951835,-5.835101e-09,56.89716283258334,156,0.7337315928647343,0.0,0.028847932815551758,99.42858212694716,3,83.80483445249126,-0.013256011,3.8253328800201416,171.12016826212644,288.6979182038839,2.7451279163360596,0.8030505180358887
2.6416018,455.557733297348,14.035668,0.017230565,-0.29689948602502314,0.0064921104,0.90935963,6.6112604e-09,56.773641734229074,157,0.6011602602294543,0.0,0.023756742477416992,42.77595209790313,3,80.2554599218897,-0.017230557,3.4504876136779785,144.52645090828744,238.95092837540454,2.560415267944336,0.656609058380127
2.64027,458.55911326408386,14.016988,0.015496027,0.6530462753467607,0.0067495964,0.91067404,5.693578e-09,46.508076123576025,158,0.6866845226978702,0.0,0.01880025863647461,14.49665991575765,3,87.71125240737865,-0.015496021,2.9634621143341064,134.27405939957376,222.0899256282036,2.245234251022339,0.4906027317047119
2.6379359,461.60704231262207,13.984308,0.05688522,-0.16642574746431382,0.007704844,0.9099541,-5.7825402e-09,50.556548372504075,159,0.5031540861554772,0.0,0.022437572479248047,135.44515082774652,3,43.08585538411,-0.056885228,3.0436503887176514,177.06785789687387,236.41814101502706,2.1594154834747314,0.6200528144836426
2.629912,464.6614170074463,13.872548,0.00831063,-2.1561874288573897,0.006510103,0.9063855,2.861023e-09,47.47505249718648,160,0.8129843904830075,0.0,0.018550395965576172,-4.490231091659773,2,54.798386092240584,-0.008310627,3.05024790763855,50.30815500058081,105.1065410928214,2.3181090354919434,0.5026998519897461
2.6460145,467.98612928390503,14.097739,0.019906143,-0.7375229699808621,0.009613851,0.9142854,-1.681224e-09,72.55265107531369,161,0.8628420401265223,0.0,0.023415565490722656,48.02190842118878,3,101.65363072776613,-0.019906145,3.3198940753936768,189.72701828342417,281.5542565114215,2.467069625854492,0.6224155426025391
2.6459239,471.19046568870544,14.096462,0.019354207,0.26237191257465353,0.0066842027,0.9141695,-3.8767248e-10,61.60665277819585,162,0.616525162361766,0.0,0.027529001235961914,52.44820427658516,4,86.01332688589423,-0.019354207,3.1662111282348633,199.14284723242156,268.462939603172,2.1715383529663086,0.753615140914917
2.6464355,475.1369993686676,14.103677,0.011906487,0.6576120574840985,0.00669762,0.9149935,-1.3446985e-08,48.84165041269981,163,0.5863334211226858,0.0,0.029870271682739258,86.42419935926553,3,66.42097803544445,-0.0119065,3.942189931869507,144.83419313510913,237.74809014779314,2.842150926589966,0.8620011806488037
2.6443758,478.0331518650055,14.0746565,0.01505073,-0.20649678841358687,0.00653153,0.9152181,4.7963504e-09,58.590364805571284,164,0.5653531389682439,0.0,0.022875308990478516,105.28889628387111,4,70.54281453072848,-0.015050725,2.891676425933838,185.33672488943654,267.2237419799965,2.059539556503296,0.5985996723175049
2.617593,481.24854016304016,13.7027025,0.018521184,0.8814596835191921,0.007184367,0.9025474,-1.2397766e-08,70.39945517953522,165,0.7414875812361092,0.0,0.01862359046936035,103.5597910573178,2,11.96184715658643,-0.018521197,3.17777943611145,115.52163821390423,127.48348537049065,2.409789562225342,0.5093662738800049
2.6175268,484.319194316864,13.701794,0.019772638,0.24519023110278093,0.0064551453,0.9025013,-5.1900644e-09,51.50147918809796,166,0.47942278636031266,0.0,0.022397518157958984,119.97715881759257,3,56.7874166977545,-0.019772643,3.064453125,163.45427116641594,243.66950276926192,2.217956066131592,0.6054661273956299
2.6058812,486.83645701408386,13.543155,0.020362359,0.6746006122678994,0.006496739,0.8970915,-1.6755624e-08,59.18591478028092,167,0.67521888523156,0.0,0.021535158157348633,195.50798045681614,4,15.178065262551685,-0.020362375,2.5126101970672607,213.93635261364795,235.9813760006459,1.6908173561096191,0.5896182060241699
2.6126616,489.7810118198395,13.635294,0.009673135,-0.7612339130851862,0.0067233522,0.8997856,-3.7035897e-09,60.93990921487788,168,0.6020282481643496,0.0,0.021715879440307617,84.57892168037225,3,71.74464125772295,-0.009673139,2.9391021728515625,158.51926480199316,255.66052217726912,2.100956439971924,0.6026148796081543
2.5739496,494.7732894420624,13.117531,0.015011609,-1.7292079438426486,0.006533169,0.88456756,-1.8347242e-08,47.882541383082476,169,0.5648342595311084,0.0,0.029276609420776367,-111.02106730610235,3,138.33907415595877,-0.015011627,4.954346656799316,71.83204728422619,223.50894085192857,3.805720806121826,0.8725478649139404
2.5700853,498.17405343055725,13.066938,0.022313906,0.5604033320742283,0.009567182,0.88254106,3.333069e-09,63.668438795595364,170,0.6201029222873463,0.0,0.0243380069732666,-94.47965640238242,4,144.96132140515857,-0.022313902,3.3963520526885986,146.24621461036728,261.3804941687754,2.4899792671203613,0.6649227142333984
2.5680466,500.72909331321716,13.040326,0.01176199,-1.1401455728941778,0.006550091,0.8812035,-1.0488804e-08,60.541118682437606,171,0.5359832040381545,0.0,0.024749755859375,-172.2999511509597,4,177.18871484579057,-0.011762001,2.5502073764801025,120.28931333005727,272.1804484094348,1.652439832687378,0.6644136905670166
2.575177,503.17669224739075,13.133641,0.021421675,-2.4495004746052325,0.006431733,0.8856611,-1.424103e-08,47.87724087617264,172,0.49779824417838725,0.0,0.018978118896484375,84.3024347996284,3,2.4260785896056714,-0.02142169,2.4090564250946045,86.05665291216262,89.48735259628245,1.6710360050201416,0.5010056495666504
2.5738983,507.09988141059875,13.1168585,0.0117977075,0.26566776493802957,0.0071517187,0.88384074,4.640751e-09,61.10553545298343,173,0.5377266217892019,0.0,0.02891373634338379,-26.576224101090126,4,114.71991176930379,-0.011797703,3.918870687484741,169.7301718317367,263.78759507181746,2.8559837341308594,0.8181331157684326
2.573782,510.32797837257385,13.115333,0.020238718,-0.07532211838902092,0.0065386887,0.883916,1.9310479e-08,39.629013550653426,174,0.5899099592905711,0.0,0.02253270149230957,3.604787368283411,4,93.59281718229782,-0.0202387,3.223670721054077,125.97208315756063,249.64225552727544,2.3726446628570557,0.615440845489502
2.556782,513.1450037956238,12.894257,0.012777053,-8.111281016231374,0.0060777133,0.8769318,-5.722046e-09,54.04895451610059,175,0.4478587952993759,0.0,0.018530845642089844,-37.97460799681865,2,55.109423683417,-0.012777058,2.81254243850708,17.13481568659835,72.24423937001535,2.0867018699645996,0.4964728355407715
