MinReturn,Entropy,Perplexity,LossAfter,MeanKL,AveragePolicyStd,AverageReturn,ProcessExecTime,EnvExecTime,StdReturn,PolicyExecTime,MaxReturn,Iteration,Time,NumTrajs,dLoss,LossBefore,AbsLearnSignal,ExplainedVariance,ItrTime,AverageDiscountedReturn,MeanKLBefore
-458.16645612344144,3.7829566,43.94578,-0.021588536,0.0054615783,1.6328928,-450.73021425450463,0.005658388137817383,0.12038874626159668,7.436241868936776,0.09448432922363281,-443.2939723855679,613,232.42220067977905,2,0.021588529,-6.7953176e-09,0.5984843749937674,-46.28943512101211,0.4199671745300293,-137.97765764566813,0.0
-224.88501759666252,3.7947583,44.467487,-0.04931882,0.009439282,1.6439753,-224.88501759666252,0.003902912139892578,0.09105753898620605,0.0,0.06415820121765137,-224.88501759666252,614,232.78000044822693,1,0.04931881,-1.07288365e-08,0.9141554033644033,-1.4077157102700695,0.35204124450683594,-43.93490563335336,0.0
-449.65251763879036,3.7852209,44.0454,-0.04615474,0.006819978,1.6361514,-359.02491258115214,0.006440639495849609,0.1314408779144287,67.2407469756728,0.11522316932678223,-288.7720847725183,615,233.24235892295837,3,0.04615473,-1.042267e-08,0.859248302495805,-0.0932334576049989,0.45761990547180176,-176.4196682873169,0.0
-371.7194945081672,3.802689,44.821552,-0.034859978,0.008147496,1.6488608,-360.68221141258994,0.004421710968017578,0.07899069786071777,11.037283095577294,0.07219481468200684,-349.6449283170126,616,233.60830307006836,2,0.03485998,4.0755315e-09,0.8290575789776486,-0.14209010908370767,0.36133766174316406,-150.73094489181534,0.0
-470.84938866799064,3.789593,44.23839,-0.029140722,0.0072312825,1.6375306,-419.26438525837193,0.00623631477355957,0.12538385391235352,56.491849885469186,0.10702252388000488,-340.6397510710875,617,234.05772638320923,3,0.029140698,-2.4835268e-08,0.5858502084495292,-6.352826158816402,0.4451262950897217,-211.61266403416718,0.0
-405.9296132318951,3.769512,43.3589,-0.021547284,0.0058899745,1.6248531,-321.8900680559579,0.006791591644287109,0.15015411376953125,107.56428618169834,0.12078094482421875,-170.06078027174746,618,234.54613852500916,3,0.021547286,1.2133261e-09,0.5671680505293017,-8.31295926318761,0.48413968086242676,-143.87380818518082,0.0
-321.4232890681302,3.7610528,42.993668,-0.037054747,0.009623425,1.6149834,-284.7034066784931,0.004765748977661133,0.0950162410736084,36.71988238963712,0.0845344066619873,-247.98352428885596,619,234.94058299064636,2,0.037054796,4.8550692e-08,0.6651414088036253,-23.28152739362978,0.3901944160461426,-90.60739453082479,0.0
-360.2929558344301,3.747815,42.428272,-0.053052217,0.0068418807,1.6159925,-266.9466606413414,0.005373954772949219,0.1082620620727539,93.34629519308868,0.09441328048706055,-173.60036544825272,620,235.33889245986938,2,0.05305222,5.4899014e-09,0.7382663937299326,-0.06622556961069215,0.39291930198669434,-76.51751780796778,0.0
-376.1395200411258,3.7242415,41.43979,-0.032244045,0.0064983913,1.6002394,-291.67690088308393,0.005419731140136719,0.11586761474609375,84.46261915804189,0.09311723709106445,-207.21428172504204,621,235.79054617881775,2,0.03224401,-3.40598e-08,0.8087700796673195,-1.204645889782411,0.4102823734283447,-127.60649080230507,0.0
-408.95756448417154,3.749099,42.482788,-0.028432976,0.009201955,1.6308587,-305.14596995098134,0.004805088043212891,0.11187100410461426,103.8115945331902,0.08479022979736328,-201.33437541779114,622,236.20208168029785,2,0.028432976,-0.0,0.7514464575126539,0.33318771107589584,0.4057025909423828,-141.20870621437908,0.0
-424.4880080719404,3.7347999,41.879642,-0.04337698,0.009376458,1.6240076,-224.18439016963603,0.0055925846099853516,0.13651800155639648,200.30361790230435,0.09297871589660645,-23.880772267331672,623,236.62922430038452,2,0.043377012,3.4635132e-08,0.8538462834328134,-4.1133436374434,0.42124342918395996,-104.61980949602675,0.0
-278.53990737912375,3.742111,42.18695,-0.056767434,0.007443704,1.6332881,-278.53990737912375,0.003470182418823242,0.07801532745361328,0.0,0.06229043006896973,-278.53990737912375,624,236.9741952419281,1,0.056767456,2.3841858e-08,0.7592683418520505,-5.086755939880898,0.340928316116333,-43.856130491728344,0.0
-261.736910776414,3.7415285,42.162388,-0.052031115,0.00936924,1.632906,-239.13122554037304,0.004075050354003906,0.07016491889953613,22.605685236040955,0.0698847770690918,-216.52554030433208,625,237.31739258766174,2,0.05203111,-5.0847566e-09,0.8032887039053591,-8.729200314798408,0.3392045497894287,-127.09537268102778,0.0
-296.1172376367907,3.7514062,42.580917,-0.088208884,0.009780268,1.6398568,-188.9363711466349,0.006954669952392578,0.13579511642456055,112.29059186023798,0.11847376823425293,-33.867063625684395,626,237.78419065475464,3,0.088208884,2.5431315e-09,0.7300627932100193,-2.74978136335825,0.46179842948913574,-74.24384811626348,0.0
-378.97004395810313,3.754996,42.73405,-0.04967556,0.0071954047,1.6450033,-262.5360672170217,0.0037069320678710938,0.0581662654876709,116.43397674108142,0.06193041801452637,-146.1020904759403,627,238.1042594909668,2,0.049675565,4.697903e-09,0.8575905812218317,-0.5624212621022098,0.31554675102233887,-134.18193790580497,0.0
89.14851185082924,3.7566836,42.80623,-0.045459904,0.006978953,1.6447281,89.14851185082924,0.003610849380493164,0.09102058410644531,0.0,0.06491374969482422,89.14851185082924,628,238.46749424934387,1,0.045459896,-8.791685e-09,0.9103244611014324,-64.80792543467554,0.3562929630279541,39.03214015421239,0.0
-20.73037227131988,3.773515,43.532814,-0.06229023,0.009765242,1.661099,-20.73037227131988,0.0036275386810302734,0.08904480934143066,0.0,0.06628656387329102,-20.73037227131988,629,238.82157921791077,1,0.062290203,-2.7418137e-08,0.664315212272153,-37.79410043162821,0.3494870662689209,6.5459535951428744,0.0
-292.60592221238977,3.7257676,41.50308,-0.033551432,0.0065955888,1.6182501,-233.59823189525954,0.006229877471923828,0.11159491539001465,42.63006129183443,0.10779023170471191,-193.39146418271037,630,239.24905443191528,3,0.03355146,2.4806557e-08,0.6425096821027287,-27.600442074536815,0.4203794002532959,-101.13641193862163,0.0
-393.6772826245555,3.711506,40.915375,-0.032548897,0.006468089,1.6044644,-263.05948429208496,0.004736661911010742,0.07758426666259766,95.96720946890494,0.08093523979187012,-165.83192273287727,631,239.62867903709412,3,0.032548934,3.558486e-08,0.8171681108945528,-2.142809481583161,0.3750319480895996,-157.31949756124504,0.0
-186.19898779247688,3.7274806,41.574238,-0.04718767,0.00821981,1.6142259,-133.39830722341952,0.004123687744140625,0.06703996658325195,52.800680569057356,0.068939208984375,-80.59762665436217,632,239.9781892299652,2,0.04718767,-0.0,0.6433888837024934,-15.614023648237758,0.3443894386291504,-59.879123895920785,0.0
-290.2361697762871,3.7384198,42.031517,-0.08328977,0.00932068,1.6217306,-212.74001988545552,0.004602193832397461,0.08469271659851074,77.49614989083157,0.07933664321899414,-135.24386999462396,633,240.36201643943787,2,0.0832898,3.0036986e-08,0.6092098105912597,-20.6005523288205,0.37810730934143066,-99.49176833534067,0.0
-346.69635706206054,3.7509813,42.562828,-0.045940142,0.008677788,1.6296399,-234.00626452090847,0.0037889480590820312,0.06499624252319336,112.69009254115208,0.06439518928527832,-121.31617197975638,634,240.6976878643036,2,0.045940123,-1.8428489e-08,0.6548434537586971,-15.522406626452401,0.32983922958374023,-132.51815532249887,0.0
-322.03823447243906,3.7492552,42.48942,-0.05768367,0.008434275,1.6281143,-297.1342962344254,0.00449824333190918,0.07550668716430664,24.903938238013666,0.07421731948852539,-272.2303579964117,635,241.05452728271484,2,0.057683676,5.9357324e-09,0.7599981620338835,-12.532638400987244,0.3507096767425537,-160.66692165239664,0.0
-365.9389927374384,3.7306292,41.70534,-0.03220833,0.00917321,1.6153886,-278.76664550158995,0.006655693054199219,0.12508487701416016,100.51476103819357,0.11281561851501465,-137.9407568085369,636,241.49433946609497,3,0.03220831,-2.0564405e-08,0.6757158079831602,-85.62706931504795,0.43499302864074707,-151.5089195476983,0.0
57.426585213673555,3.781853,43.897305,-0.023966381,0.009024576,1.6593596,57.426585213673555,0.0035355091094970703,0.08682632446289062,0.0,0.06471729278564453,57.426585213673555,637,241.86051273345947,1,0.02396638,-1.1920929e-09,0.7824184022274694,-32.45260748086701,0.3592109680175781,44.356946887749174,0.0
-325.37333984169527,3.8281782,45.978695,-0.0463746,0.008662278,1.699455,-202.11057830153314,0.0035822391510009766,0.05972909927368164,123.26276154016213,0.06346297264099121,-78.84781676137102,638,242.19176697731018,2,0.0463746,-0.0,0.758789494336852,-94.64032389746822,0.32653021812438965,-113.19816920905775,0.0
-226.5674799072017,3.809261,45.11709,-0.043724306,0.008089486,1.6779634,-220.81403159298185,0.004193544387817383,0.06887531280517578,5.753448314219824,0.0703277587890625,-215.06058327876204,639,242.53798532485962,2,0.043724295,-1.249355e-08,0.8664762960244133,-29.746602277568172,0.3414306640625,-104.89065728975581,0.0
-326.58320266358487,3.8447537,46.74717,-0.028996041,0.008671451,1.711741,-180.24441392197613,0.005119800567626953,0.11271262168884277,146.33878874160874,0.09240841865539551,-33.90562518036739,640,242.97097325325012,2,0.028996043,1.6556846e-09,0.6492140150545396,-16.557730507417624,0.4284234046936035,-103.32432168557497,0.0
-294.1788207147821,3.844653,46.74246,-0.022030337,0.007310715,1.7118645,-277.7105923292143,0.00414729118347168,0.06519722938537598,16.468228385567784,0.06914138793945312,-261.2423639436465,641,243.30336332321167,2,0.022030357,1.969082e-08,0.533324992668984,-5.831957389767141,0.32780957221984863,-161.67970304513963,0.0
-284.99440552071906,3.7976758,44.597412,-0.028171824,0.009792501,1.6736381,-187.4264268139842,0.005980014801025391,0.10145163536071777,99.34049998425532,0.10310506820678711,-51.102906081962765,642,243.70779466629028,3,0.028171813,-1.1387156e-08,0.5522960477101143,-316.99246563671846,0.3993053436279297,-98.68412737815065,0.0
-270.7606175822011,3.7790956,43.776436,-0.015543538,0.008571479,1.6523972,-110.40348512986782,0.005480289459228516,0.12034010887145996,160.3571324523333,0.09731507301330566,49.95364732246547,643,244.15577602386475,2,0.0155435195,-1.8458213e-08,0.5642080681570378,-9.201200560509468,0.44248509407043457,-57.11192297626121,0.0
-299.1503526084881,3.7611618,42.998352,-0.11210462,0.0066179936,1.637654,-213.82926633710716,0.004227876663208008,0.06777691841125488,85.32108627138095,0.0717930793762207,-128.5081800657262,644,244.49538850784302,2,0.112104595,-2.487846e-08,0.7822034593406965,-1.1463826204324827,0.3335230350494385,-105.45226636322792,0.0
42.38526464015004,3.7479017,42.431953,-0.048428606,0.0071509574,1.6238943,42.38526464015004,0.0036139488220214844,0.07375431060791016,0.0,0.06067466735839844,42.38526464015004,645,244.82739686965942,1,0.04842864,3.4570693e-08,0.6884618577934628,-3873.8888118222185,0.3271796703338623,15.96168313786033,0.0
-225.37749649533433,3.7191055,41.227497,-0.043074805,0.008436631,1.6031893,-167.31411844091997,0.0037376880645751953,0.06190633773803711,58.06337805441437,0.06511592864990234,-109.25074038650558,646,245.1754424571991,2,0.04307484,3.5061557e-08,0.715572793221178,-426.6646435014051,0.34236645698547363,-92.60011225481132,0.0
-192.84125711663128,3.6869264,39.92195,-0.021506818,0.008842648,1.5773576,-100.70817036525993,0.006249427795410156,0.1331024169921875,92.13308675137135,0.10722708702087402,-8.57508361388859,647,245.62365984916687,2,0.021506818,-0.0,0.6936042728353133,-102.53641608519378,0.44129419326782227,-10.759014814112513,0.0
-329.00292177677835,3.6610553,38.902374,-0.034258444,0.0095378915,1.5649451,-178.74805086555898,0.004142284393310547,0.07097816467285156,150.25487091121937,0.07034444808959961,-28.493179954339624,648,246.0161383152008,2,0.034258444,1.596553e-09,0.8665819401178336,-91.37417206470957,0.3472754955291748,-99.96046637498549,0.0
-287.4233042876849,3.6446385,38.268936,-0.10260253,0.00702125,1.5504775,-219.59666942186567,0.0048999786376953125,0.08686256408691406,67.82663486581924,0.0832669734954834,-151.77003455604643,649,246.39089059829712,2,0.10260251,-1.3320735e-08,0.661182771694654,-8.116251500414046,0.3694267272949219,-113.69980367892346,0.0
-142.70098687564675,3.645662,38.30813,-0.06287428,0.0070315436,1.547868,-93.82703992615257,0.004922389984130859,0.0884099006652832,48.873946949494176,0.08450841903686523,-44.9530929766584,650,246.77586364746094,2,0.0628743,2.2274401e-08,0.7508586112998412,-0.4911894743776919,0.3790247440338135,-25.285841470539808,0.0
-207.70828303497262,3.6592305,38.831448,-0.13048597,0.006737789,1.5569768,-174.07463728216868,0.0040454864501953125,0.06323647499084473,33.63364575280393,0.06647682189941406,-140.44099152936477,651,247.11564540863037,2,0.13048595,-8.912844e-09,0.6797105033368723,-78.08159614127297,0.3330230712890625,-101.39401230231236,0.0
-180.45388424748492,3.6655414,39.077286,-0.043555487,0.009756841,1.5620297,-98.33136421414025,0.004344463348388672,0.07286906242370605,82.12252003334467,0.07021951675415039,-16.208844180795566,652,247.46243572235107,2,0.043555453,-3.3316134e-08,0.7913109202355989,-0.8295425272468988,0.3426051139831543,-39.253533519479475,0.0
-200.265453881743,3.6312473,37.759884,-0.06808321,0.006844923,1.533965,-183.65990625167967,0.004050493240356445,0.06580448150634766,16.605547630063356,0.0672602653503418,-167.0543586216163,653,247.79012060165405,2,0.06808323,1.2141687e-08,0.6314507966018162,-0.7461992642974458,0.3230881690979004,-99.21891108319419,0.0
-162.680992024506,3.648081,38.400906,-0.03519926,0.0070843636,1.5531166,-139.57813235906642,0.005677938461303711,0.10389566421508789,23.36385642036322,0.09838151931762695,-107.56947674408877,654,248.1996111869812,3,0.035199277,1.9616719e-08,0.8136070376722716,0.7165435007815242,0.4037964344024658,-60.10360613950048,0.0
-237.6057381640811,3.6152523,37.160717,-0.022447348,0.0074753896,1.5376883,-222.95356419686277,0.005290031433105469,0.11001133918762207,14.652173967218303,0.09226131439208984,-208.30139022964448,655,248.61056876182556,2,0.02244732,-2.8026024e-08,0.6163221902056889,-2.772618259587441,0.4040696620941162,-79.92413720687838,0.0
-185.9235768022464,3.5756998,35.71961,-0.14914341,0.00969781,1.5210332,-132.95388965121904,0.005608797073364258,0.08787870407104492,55.025067115983234,0.09174108505249023,-57.10006594628194,656,248.99059581756592,3,0.14914343,1.26734125e-08,0.44505748828667385,-1.9494851532269366,0.3743131160736084,-82.78566778983571,0.0
-310.18387566584215,3.583534,36.00054,-0.040094957,0.00921144,1.5276891,-227.24107621669515,0.003732442855834961,0.05914735794067383,82.94279944914702,0.06427741050720215,-144.29827676754812,657,249.3065481185913,2,0.040094983,2.6990783e-08,0.683773353907255,-15.835132000754893,0.31014466285705566,-139.37449914065064,0.0
-233.5083551581161,3.5875432,36.14517,-0.03363839,0.009476935,1.5327834,-197.63245171755756,0.00399470329284668,0.06861448287963867,35.875903440558545,0.0686488151550293,-161.756548276999,658,249.64521384239197,2,0.033638407,1.596553e-08,0.6964341130783541,-355.01568968615527,0.33463525772094727,-94.32122835502592,0.0
-330.60350377475714,3.6217847,37.404263,-0.059642278,0.009558418,1.5672516,-323.9870082694164,0.003767251968383789,0.061336517333984375,6.616495505340737,0.06490731239318848,-317.37051276407567,659,249.96450543403625,2,0.05964231,3.3738477e-08,0.8068002775563226,-2.0431113397909733,0.3124558925628662,-182.65350670843623,0.0
-331.5587945611477,3.5734496,35.639324,-0.03810246,0.0064792833,1.5322464,-283.02688695874156,0.004431962966918945,0.07177329063415527,48.531907602406164,0.07810020446777344,-234.49497935633536,660,250.30480074882507,2,0.038102474,1.4615698e-08,0.7602771075367438,0.6915020045176933,0.3359973430633545,-155.94455679077814,0.0
-182.81499145914987,3.543434,34.58548,-0.03618526,0.009680134,1.5035152,-168.6704790854038,0.004641532897949219,0.0724935531616211,14.144512373746068,0.06973552703857422,-154.52596671165773,661,250.64997029304504,2,0.036185257,-4.2012083e-09,0.6770026384791984,-11.217453983453758,0.340559720993042,-90.66772861219755,0.0
-206.84146627613796,3.4847093,32.612946,-0.03545948,0.007622029,1.4568783,-154.34659832776353,0.005856990814208984,0.10239362716674805,37.1535111776685,0.10379981994628906,-126.15193078880957,662,251.06198930740356,3,0.03545947,-9.674957e-09,0.5349454763010036,-1.160428178540243,0.40771961212158203,-74.88762687773458,0.0
-385.1085027647294,3.4939747,32.91652,-0.07291235,0.009185482,1.4638711,-232.49090907259574,0.004534006118774414,0.07297563552856445,110.17411234668492,0.0795738697052002,-129.00850152079028,663,251.4098677635193,3,0.07291239,3.558486e-08,0.5590500514002257,-2.028601541807839,0.3439009189605713,-119.24491591043254,0.0
-535.2919482827613,3.5143561,33.59429,-0.049511675,0.008717972,1.472651,-208.15448468405543,0.006384134292602539,0.10476899147033691,233.61357950207253,0.1077110767364502,-4.6011718026055775,664,251.84869503974915,3,0.049511682,6.2331655e-09,0.45005544575796064,-0.8029439508015459,0.4318099021911621,-79.69352204504246,0.0
-83.07404844168397,3.5403852,34.4802,-0.032682933,0.006719968,1.4932182,-77.51296448045086,0.004480600357055664,0.07947278022766113,5.561083961233109,0.07552528381347656,-71.95188051921775,665,252.20576930046082,2,0.03268294,6.9538753e-09,0.9279002746163976,-1160.6607567274546,0.3514134883880615,-33.657833381213266,0.0
-464.7678473345209,3.5402715,34.47628,-0.041353084,0.006539347,1.4950738,-310.00536984057055,0.004751443862915039,0.09498167037963867,154.7624774939504,0.08222603797912598,-155.24289234662012,666,252.5946547985077,2,0.041353088,3.571814e-09,0.5762376558805758,-29.1982322137699,0.3831491470336914,-158.13527102274293,0.0
-316.3221569865601,3.5439758,34.604225,-0.07445699,0.006302351,1.4998196,-252.99001893686616,0.003958702087402344,0.06758522987365723,63.33213804969395,0.06779646873474121,-189.6578808871722,667,252.95453333854675,2,0.07445699,-0.0,0.7252201259887285,-138.03178297178306,0.35408687591552734,-120.82519164534835,0.0
-408.27182081189574,3.5280952,34.059032,-0.037572023,0.009298924,1.4867164,-218.27905490754304,0.0049397945404052734,0.09952545166015625,189.9927659043527,0.08378362655639648,-28.286289003190348,668,253.3347671031952,2,0.037572023,-0.0,0.7509722725494703,-4.463357680293282,0.3739447593688965,-127.08883206728719,0.0
-205.7966813151977,3.5564287,35.03784,-0.057180446,0.009313855,1.5132413,-183.4559977776141,0.005039691925048828,0.09188604354858398,22.3406835375836,0.08514761924743652,-161.1153142400305,669,253.70766711235046,2,0.057180483,3.615011e-08,0.5831943524366519,-88.95086670270267,0.36789560317993164,-71.51740093130934,0.0
-167.8840695191576,3.546333,34.685894,-0.055895984,0.0066273487,1.5118979,-138.28414886158023,0.0038940906524658203,0.06483221054077148,29.59992065757737,0.06731390953063965,-108.68422820400286,670,254.047429561615,2,0.055895977,-6.5922188e-09,0.6063194835901087,-74.46631189249119,0.3346729278564453,-71.91582251281118,0.0
-21.387508403440407,3.563595,35.289837,-0.16029786,0.008197915,1.5223583,-21.387508403440407,0.0033423900604248047,0.07570958137512207,0.0,0.06151771545410156,-21.387508403440407,671,254.38590574264526,1,0.16029789,2.7418137e-08,0.622174163892877,-41.94464642899079,0.3326408863067627,3.6851313432851347,0.0
-353.74550305096216,3.5639675,35.302982,-0.04262288,0.00666936,1.5261065,-235.62742187791596,0.004410982131958008,0.06493091583251953,88.90089623183827,0.07643628120422363,-139.27034915517459,672,254.732483625412,3,0.042622864,-1.5444119e-08,0.8009678906618432,-10.325719591528568,0.3420693874359131,-128.84923052875322,0.0
-201.74869759550157,3.534973,34.294086,-0.056308035,0.009438425,1.5100837,-177.3911036826925,0.004453420639038086,0.08127236366271973,24.35759391280908,0.0794978141784668,-153.0335097698834,673,255.10388040542603,2,0.056308072,3.851377e-08,0.5872924208217221,-208.52528617045198,0.3643202781677246,-70.62445912355636,0.0
-267.8339585147228,3.5307295,34.148872,-0.03769807,0.00921293,1.5127512,-214.32358782665096,0.0049855709075927734,0.0765085220336914,48.558792198037466,0.08823776245117188,-150.2935500856285,674,255.46474409103394,3,0.037698086,1.3064032e-08,0.600953134101789,-0.5055460827682619,0.3551976680755615,-129.09856567981137,0.0
17.696149663385455,3.5548742,34.983418,-0.045349687,0.009492243,1.5297409,17.696149663385455,0.003551959991455078,0.0837397575378418,0.0,0.06453680992126465,17.696149663385455,675,255.81448698043823,1,0.045349706,1.7881394e-08,0.7610452554590671,-28.928575851212464,0.3454408645629883,3.055209282469062,0.0
-290.30324924662597,3.4972994,33.026142,-0.052108116,0.009938529,1.4907311,-163.27465227084113,0.004769325256347656,0.08936238288879395,127.02859697578484,0.08638572692871094,-36.24605529505628,676,256.2348909378052,2,0.05210809,-2.5274055e-08,0.6350128685242196,-24.064323532878507,0.3747227191925049,-80.06193200369043,0.0
-251.91071869677282,3.5132716,33.557877,-0.034423176,0.008600604,1.5007905,-234.85575715194076,0.004312753677368164,0.07283449172973633,17.054961544832054,0.07458710670471191,-217.8007956071087,677,256.5780668258667,2,0.034423154,-2.3166178e-08,0.7695452278830911,-63.840335930742555,0.33877015113830566,-128.14477072001688,0.0
-248.79290202685192,3.5492876,34.788525,-0.14193442,0.009791648,1.5379595,-229.69762452791304,0.005201816558837891,0.0948944091796875,19.0952774989389,0.09113311767578125,-210.60234702897412,678,256.97323775291443,2,0.1419344,-2.9700608e-08,0.626714644269383,-5.429390846186232,0.3898732662200928,-93.47845299435394,0.0
-291.7964487349849,3.5505335,34.831898,-0.049439296,0.009039123,1.5353508,-263.38256363359466,0.003484964370727539,0.055871009826660156,28.413885101390235,0.06180310249328613,-234.96867853220442,679,257.3099172115326,2,0.049439315,1.860828e-08,0.7286433698663145,-5.105364446537856,0.33219265937805176,-168.3284879213573,0.0
-105.12981625430997,3.5752025,35.701847,-0.035134185,0.007656906,1.5529752,-77.31026399317896,0.004621267318725586,0.07712531089782715,27.819552261131008,0.07474732398986816,-49.490711732047956,680,257.67857336997986,2,0.035134193,8.081986e-09,0.7973269694689716,-7.396876235052517,0.3622303009033203,-18.080935609445657,0.0
-368.1270618211195,3.5817912,35.937855,-0.09869352,0.006172081,1.5629023,-295.8221705278453,0.004983425140380859,0.09052920341491699,72.30489129327427,0.08231377601623535,-223.517279234571,681,258.07886028289795,2,0.098693535,1.4959598e-08,0.6393441630892035,-13.01195704598903,0.3945648670196533,-155.59106173439093,0.0
-281.9559782718975,3.5998573,36.593014,-0.03923338,0.0066698934,1.5821584,-190.08229337299042,0.004032611846923828,0.07265806198120117,91.87368489890706,0.07046031951904297,-98.20860847408338,682,258.42751693725586,2,0.03923338,-0.0,0.5972516175706328,-110.86418726795999,0.3445310592651367,-66.94751154124185,0.0
-205.7622570521982,3.604237,36.75363,-0.052247893,0.009013667,1.5906267,-197.63435943571199,0.0041408538818359375,0.06898212432861328,8.127897616486237,0.07196855545043945,-189.50646181922573,683,258.7629156112671,2,0.052247915,2.353488e-08,0.7132282405553108,-27.793442104312987,0.3308990001678467,-98.36440068620695,0.0
-205.18463197020793,3.6151125,37.15553,-0.05244755,0.0074295425,1.5978993,-168.14522534134653,0.004124164581298828,0.07181262969970703,37.039406628861414,0.0733647346496582,-131.1058187124851,684,259.1196312904358,2,0.05244759,4.151038e-08,0.5811642404574392,-44.42039040796467,0.3525216579437256,-60.324221798699014,0.0
-295.7364700959547,3.584892,36.049465,-0.034081988,0.006653833,1.571262,-176.74484735279998,0.003798246383666992,0.057195425033569336,118.99162274315471,0.06180691719055176,-57.75322460964527,685,259.43371868133545,2,0.034082014,2.7418137e-08,0.7209292838530689,-1.3255487106898571,0.30837178230285645,-102.58934299138996,0.0
-304.8367561145503,3.5941203,36.38368,-0.03752895,0.0039627766,1.5741421,-285.47762452446915,0.006764411926269531,0.11899256706237793,16.703696691543342,0.11450409889221191,-264.0746529613484,686,259.8749225139618,3,0.03752895,-0.0,0.5429722362916775,-107.08004873028321,0.4372091293334961,-141.536293226674,0.0
-354.3173116498312,3.6130223,37.077946,-0.06544388,0.0077928896,1.5896049,-275.74978124781154,0.004912614822387695,0.08336114883422852,76.776387194578,0.08504104614257812,-171.5639527446737,687,260.24223709106445,3,0.065443896,1.690912e-08,0.6321072086361958,-5.603555447827965,0.361173152923584,-136.9384441550833,0.0
-135.97400521687075,3.6301527,37.718575,-0.032656983,0.007299837,1.6085275,-129.27301484477107,0.004047870635986328,0.06931424140930176,6.700990372099675,0.06894421577453613,-122.5720244726714,688,260.59633111953735,2,0.03265695,-3.3758383e-08,0.7102177945394025,-163.0471500674224,0.3499438762664795,-62.79451635399614,0.0
-187.78159138275734,3.6437352,38.234383,-0.0822411,0.009615813,1.6219391,-151.59302750392004,0.005382061004638672,0.10473513603210449,36.188563878837286,0.09694170951843262,-115.40446362508277,689,261.01488161087036,2,0.082241066,-3.633045e-08,0.6892588458120231,-10.20642428113098,0.41158199310302734,-40.761880855002644,0.0
-290.81708734130865,3.6790059,39.607,-0.030218288,0.006507355,1.65953,-229.51170124260767,0.004986763000488281,0.09078645706176758,61.30538609870098,0.08164501190185547,-168.2063151439067,690,261.38865971565247,2,0.030218294,6.204201e-09,0.6436455503441298,-9.059696267909818,0.3680534362792969,-86.72437067263253,0.0
-142.94108209333695,3.691417,40.10163,-0.04869073,0.009896378,1.6989416,-124.15747295256925,0.004006147384643555,0.07010269165039062,18.783609140767695,0.07125687599182129,-105.37386381180156,691,261.72448539733887,2,0.04869075,2.3738647e-08,0.8417039704205709,-2.219576787807332,0.33190345764160156,-61.89925835978967,0.0
-214.14763879361348,3.6914024,40.101048,-0.028476221,0.0072118617,1.698376,-189.88957014239844,0.0038802623748779297,0.07237696647644043,24.258068651215027,0.06779193878173828,-165.63150149118343,692,262.0717132091522,2,0.028476205,-1.7183321e-08,0.7636101273839786,-101.86149952491596,0.34191465377807617,-73.76473087809283,0.0
-112.19689314835195,3.681946,39.72362,-0.044546224,0.006671328,1.6962779,-76.3252837570006,0.004605531692504883,0.06090259552001953,50.57670012510926,0.07243132591247559,-4.799138298519779,693,262.4093735218048,3,0.044546213,-1.2226594e-08,0.8733943849162568,-3.368536651396983,0.3330085277557373,-57.11628208947672,0.0
-176.57062992647036,3.6633112,38.990234,-0.039236285,0.0073252725,1.6800563,-139.81894577318198,0.0043468475341796875,0.08654546737670898,36.75168415328838,0.07909107208251953,-103.0672616198936,694,262.78376483917236,2,0.03923629,3.7105659e-09,0.6307647969707003,-60.72809383155709,0.36863183975219727,-41.86066994917163,0.0
-256.94942488967456,3.6633983,38.99363,-0.04470065,0.0075863767,1.68028,-220.34048398165058,0.00444340705871582,0.07519817352294922,36.60894090802398,0.07146286964416504,-183.7315430736266,695,263.140985250473,2,0.04470066,1.2548346e-08,0.7935300383155879,-8.442323788927322,0.35248899459838867,-104.60107410112192,0.0
-192.44943195712008,3.6507103,38.502007,-0.029459078,0.0073623564,1.6828218,-181.89783649318193,0.004836082458496094,0.09587645530700684,10.551595463938156,0.0853724479675293,-171.34624102924377,696,263.5303153991699,2,0.029459089,1.02545625e-08,0.8490123028633167,-7.178581246326981,0.3836784362792969,-49.918772142023116,0.0
-254.01420166344204,3.6441076,38.248623,-0.058024444,0.007297391,1.6773967,-202.34098977637333,0.003666400909423828,0.06826019287109375,51.6732118870687,0.06402301788330078,-150.66777788930463,697,263.870374917984,2,0.058024462,1.9486134e-08,0.6495523761068687,-1.2348174348307377,0.33289623260498047,-106.12575329696281,0.0
-352.3778644298218,3.6600268,38.862385,-0.026913088,0.008827713,1.6904019,-196.10682316073985,0.004683971405029297,0.06644153594970703,124.58295838798759,0.08114957809448242,-47.502220464898805,698,264.21422123908997,3,0.026913097,8.7720045e-09,0.7889044462644045,-0.7127976217074532,0.3367648124694824,-132.8166043985675,0.0
-157.18718707516916,3.6856713,39.87188,-0.025042089,0.0072402614,1.7254217,-143.59619253695425,0.00469517707824707,0.09023880958557129,13.590994538214915,0.07923030853271484,-130.00519799873933,699,264.5871307849884,2,0.025042076,-1.3966242e-08,0.7165650831608112,-490.1898191077026,0.3671913146972656,-47.80022098777714,0.0
