NumTrajs,AverageDiscountedReturn,dLoss,StdReturn,Entropy,Time,LossAfter,Iteration,MinReturn,LossBefore,MeanKLBefore,ItrTime,MaxReturn,PolicyExecTime,AbsLearnSignal,Perplexity,ExplainedVariance,ProcessExecTime,EnvExecTime,MeanKL,AveragePolicyStd,AverageReturn
2,-42.197652994487655,0.020505562,147.6784594862067,3.3321645,581.6080164909363,-0.020505555,1509,-182.21622793237393,6.739748e-09,0.0,0.3648068904876709,113.14069104003946,0.08637166023254395,0.5938762020184105,27.99888,-5253.727299506372,0.005174875259399414,0.0867612361907959,0.007816049,1.2902292,-34.537768446167235
2,-440.73820293577796,0.035833962,111.46398481448432,3.3635027,581.9634969234467,-0.035833977,1510,-911.9169619453445,-1.4728561e-08,0.0,0.3504164218902588,-688.9889923163759,0.07713556289672852,0.758379775461861,28.89021,-59.39837198574595,0.0043125152587890625,0.08298850059509277,0.009282667,1.3084536,-800.4529771308602
3,-161.22511051106733,0.043766286,186.86354868057055,3.3578181,582.3100352287292,-0.043766286,1511,-539.782566170248,-0.0,0.0,0.34266138076782227,-110.32649196781173,0.07053184509277344,0.8651196995532455,28.726444,-0.008652061303908054,0.004028797149658203,0.0638895034790039,0.0072634877,1.3020271,-279.34220826124385
2,-311.2165121523361,0.028990922,462.5964350442403,3.3507845,582.645838022232,-0.028990915,1512,-1057.6063776998387,8.034267e-09,0.0,0.33176279067993164,-132.4135076113581,0.06577372550964355,0.5562272689221877,28.525105,-121.2693052574241,0.0036406517028808594,0.06992888450622559,0.0091098845,1.2962422,-595.0099426555985
2,-207.4639805792577,0.064280376,34.75797280418652,3.3605654,582.9644150733948,-0.064280406,1513,-390.64171343376654,-2.9659727e-08,0.0,0.31466031074523926,-321.1257678253935,0.06360650062561035,0.6723313399681452,28.805473,-34.19876174974977,0.0036776065826416016,0.06325483322143555,0.009035041,1.3014587,-355.88374062958
3,-182.0060560168953,0.030561972,70.66958060926581,3.3623528,583.3514261245728,-0.030561885,1514,-365.63066685307945,8.7188674e-08,0.0,0.383044958114624,-194.238514071257,0.09222817420959473,0.6261720565204864,28.857008,-1.5644775905888988,0.005465269088745117,0.09351277351379395,0.006614933,1.302692,-286.94569894412706
3,-268.47673098004634,0.052736826,336.93502392123054,3.3610492,583.7854874134064,-0.052736826,1515,-915.8216896396955,-0.0,0.0,0.38754725456237793,-121.44111432578217,0.08821940422058105,0.6972910362532663,28.819412,-0.2870356990130374,0.005041599273681641,0.08282637596130371,0.008455546,1.3018515,-454.0102214813369
3,-149.5658844930253,0.032095704,95.27863576433752,3.374309,584.1457223892212,-0.032095663,1516,-336.4839277167844,4.0438486e-08,0.0,0.3561127185821533,-109.31638884526818,0.0867767333984375,0.5620099783264952,29.204098,-24.98093463808185,0.00504755973815918,0.07896995544433594,0.009129326,1.310067,-207.4539616571053
2,-286.38205951564834,0.036258474,330.6753070851044,3.364667,584.4998831748962,-0.036258474,1517,-875.4432603854669,4.806826e-10,0.0,0.3498241901397705,-214.09264621525818,0.07553839683532715,0.6478535799839156,28.923862,-0.42934343556884214,0.004194021224975586,0.07462453842163086,0.009952039,1.3047948,-544.7679533003626
3,-214.44179194726757,0.028007258,337.6142984182344,3.406914,584.8758215904236,-0.028007243,1518,-863.6890842160557,1.4792394e-08,0.0,0.371692419052124,-125.53884258132793,0.08649325370788574,0.6676856610441597,30.17199,-3.7114556855426013,0.004954099655151367,0.0807046890258789,0.007430827,1.3329678,-386.9746320829452
2,-177.16152444431808,0.042809896,124.343807317489,3.3923283,585.2142601013184,-0.042809863,1519,-398.1481779227101,3.452215e-08,0.0,0.3314061164855957,-149.4605632877321,0.06985116004943848,0.7085715623707889,29.735104,-1.5920177194549257,0.0041081905364990234,0.06985926628112793,0.008293706,1.3227836,-273.8043706052211
2,-258.9702105709134,0.033555433,173.80631584438768,3.3860521,585.572803735733,-0.03355545,1520,-585.7071633749315,-2.0204965e-08,0.0,0.35443902015686035,-238.09453168615613,0.07278990745544434,0.6987473569198728,29.549067,-10.15945459178694,0.004531145095825195,0.07502484321594238,0.0067391265,1.3182623,-411.90084753054384
3,-94.99185426888891,0.033723634,44.69173101724501,3.422779,585.8991346359253,-0.033723574,1521,-198.55244422150963,6.096548e-08,0.0,0.3194136619567871,-91.07052938518909,0.06758713722229004,0.8320614503124445,30.654488,-15.307622997471395,0.004021644592285156,0.060674428939819336,0.0063674874,1.3425308,-138.8132724091552
3,-255.01155341520027,0.05192697,200.25055082772883,3.4482245,586.2950050830841,-0.05192693,1522,-671.6690451182321,3.9874884e-08,0.0,0.38889169692993164,-184.33727074967442,0.08676767349243164,0.8630612877424694,31.444515,0.528502863648473,0.005125999450683594,0.08609318733215332,0.00975158,1.359394,-444.10036351868644
3,-128.7179973785492,0.014206827,34.230798743176265,3.438795,586.6524529457092,-0.014206849,1523,-218.36403513702197,-2.237864e-08,0.0,0.351642370223999,-136.86983755684253,0.08310365676879883,0.6245983659823505,31.149403,-11.247031275118303,0.004761219024658203,0.07211446762084961,0.009605773,1.3527843,-183.31182628102889
3,-252.4287874866819,0.030253567,232.8343091901964,3.4103267,587.0268931388855,-0.030253539,1524,-654.5513414027357,2.846789e-08,0.0,0.3701918125152588,-140.75193585200296,0.08198428153991699,0.7388275391527328,30.275135,-3.2620340568472788,0.004870414733886719,0.07997703552246094,0.009834241,1.3332481,-469.11320409684004
2,-225.91882272135177,0.050628442,133.33743238952047,3.4412215,587.3397324085236,-0.050628386,1525,-518.7907060901005,5.528547e-08,0.0,0.3087482452392578,-252.1158413110595,0.06207156181335449,0.624429133805269,31.225075,-9.062883440747322,0.0034897327423095703,0.0565948486328125,0.0062346426,1.3533255,-385.45327370058
3,-105.3324501156347,0.040658977,80.68631760626923,3.444733,587.6920034885406,-0.04065893,1526,-219.37152645889785,4.788323e-08,0.0,0.34734630584716797,-27.779498436116043,0.0748603343963623,0.7051549368877573,31.334913,-14.99208383218082,0.0043756961822509766,0.07484579086303711,0.009875111,1.3558822,-137.5820165654638
3,-188.83668309249273,0.049688324,227.12757010536112,3.4174898,588.0510835647583,-0.049688343,1527,-624.4853757051567,-1.7523766e-08,0.0,0.35425424575805664,-107.91133347862107,0.07613778114318848,0.8989002157036738,30.492775,-48.28958576128806,0.004731893539428711,0.07025933265686035,0.008430804,1.3381836,-306.56554936584195
2,-230.0487808549174,0.045139868,20.079732844091325,3.426985,588.4355993270874,-0.045139845,1528,-391.1247652964738,2.137546e-08,0.0,0.38051486015319824,-350.96529960829116,0.09221076965332031,0.7175636623386501,30.783691,-6.261798145312109,0.005182027816772461,0.09718084335327148,0.00947506,1.3451427,-371.0450324523825
2,-300.8183108167726,0.047574345,143.39697073269969,3.405876,588.8471100330353,-0.04757432,1529,-603.7981075838134,2.5915062e-08,0.0,0.4074721336364746,-317.004166118414,0.0867607593536377,0.7228238591673525,30.140684,-3.718647422839097,0.0049211978912353516,0.09357643127441406,0.008753246,1.3298234,-460.4011368511137
3,-247.658981576856,0.038303565,178.18165151751614,3.4169521,589.2330782413483,-0.038303576,1530,-597.1402438596713,-1.2425724e-08,0.0,0.37848782539367676,-192.87809969948816,0.08938026428222656,0.7653774760770252,30.476385,-9.740974925853504,0.005077838897705078,0.08810138702392578,0.009160674,1.3364508,-442.49980631600585
2,-191.70075040101693,0.049893223,74.52814337882337,3.4139905,589.597400188446,-0.049893286,1531,-361.0816332107697,-6.3844304e-08,0.0,0.3593754768371582,-212.02534645312298,0.07233595848083496,0.8424086123557597,30.38626,-8.031325041625193,0.0041124820709228516,0.07824587821960449,0.0067172986,1.3345306,-286.55348983194637
3,-110.63702311562805,0.035348862,66.55473286296267,3.4018078,589.9710397720337,-0.03534891,1532,-275.1275067671734,-4.952445e-08,0.0,0.3663794994354248,-128.55195182857895,0.08770394325256348,0.834113797066513,30.018318,-30.410231309169173,0.004876375198364258,0.0747377872467041,0.0064697526,1.326036,-181.2387554268731
2,-171.31330452121614,0.04746229,197.29108939111762,3.410261,590.3052384853363,-0.04746227,1533,-498.4768489175052,1.8517948e-08,0.0,0.3283097743988037,-103.89467013526993,0.06366968154907227,0.6197652056276358,30.273142,-6.218021497239589,0.0035812854766845703,0.0585474967956543,0.0073458264,1.3319887,-301.1857595263876
2,-313.71642952237005,0.039511148,145.43681318851063,3.4039114,590.6439394950867,-0.03951111,1534,-633.5578251149512,3.56609e-08,0.0,0.33324575424194336,-342.68419873793,0.06923651695251465,0.6063271572577387,30.08153,-25.036819822624462,0.003851652145385742,0.06831955909729004,0.0072805667,1.3274189,-488.1210119264406
2,-161.9051732004424,0.035389382,28.74385775732776,3.4323852,590.9685044288635,-0.035389375,1535,-280.64446926631615,8.871389e-09,0.0,0.3187370300292969,-223.15675375166063,0.06602239608764648,0.7799660439853124,30.950378,0.07015904953971352,0.003886699676513672,0.06063961982727051,0.006056654,1.3461651,-251.9006115089884
2,-200.6751150844244,0.038790945,81.82479707014512,3.4372303,591.3481960296631,-0.038790945,1536,-377.1705541539729,-0.0,0.0,0.37450408935546875,-213.52096001368264,0.08263301849365234,0.4913416226171551,31.1007,-90.60375505941838,0.0045740604400634766,0.08906936645507812,0.006445868,1.349494,-295.3457570838278
3,-162.6733644727229,0.033543184,149.09627894195506,3.4408798,591.7231843471527,-0.033543214,1537,-447.5861105507794,-2.9696265e-08,0.0,0.3676581382751465,-100.52907630272074,0.08477401733398438,0.9451687804489164,31.214409,-4.5590114252904534,0.004908323287963867,0.08091568946838379,0.0066514616,1.3518937,-241.2327840277534
2,-149.99209582120915,0.034687042,5.531651151563082,3.4011905,592.0469205379486,-0.034687005,1538,-197.4219502144791,3.866247e-08,0.0,0.31671762466430664,-186.35864791135293,0.0648341178894043,0.8261896410964582,29.999794,0.17075639894996042,0.0037627220153808594,0.06416845321655273,0.006782111,1.3254064,-191.89029906291603
2,-210.51106772849863,0.027334718,198.2498443465109,3.3997514,592.3804008960724,-0.027334716,1539,-546.9266870081633,1.1037897e-09,0.0,0.3290672302246094,-150.42699831514147,0.06538987159729004,0.7521439978483707,29.956652,-18.705014334246442,0.003966569900512695,0.06462335586547852,0.007384771,1.324399,-348.67684266165236
3,-203.82005482451277,0.0405939,183.184915280042,3.3835814,592.7840118408203,-0.04059385,1540,-579.1772746029844,4.899012e-08,0.0,0.399369478225708,-159.1584211263226,0.0895237922668457,0.6749469607354917,29.476149,0.7457064752366667,0.0052797794342041016,0.08927679061889648,0.007695742,1.3137063,-323.59332844765237
2,-250.51372119146504,0.07019913,57.29382836961764,3.3588827,593.1245350837708,-0.07019911,1541,-413.3794984812565,2.1006041e-08,0.0,0.3351478576660156,-298.79184174202123,0.06739687919616699,0.6914811182843444,28.757042,-1.8537479974396796,0.0039052963256835938,0.07394957542419434,0.0074628154,1.2977853,-356.0856701116389
2,-220.9543972867496,0.056594383,49.12651709557528,3.3571477,593.4798636436462,-0.056594405,1542,-430.07395097700845,-2.2616781e-08,0.0,0.34845662117004395,-331.8209167858579,0.0775294303894043,0.6282292111466624,28.707191,-7.212397872110897,0.004560232162475586,0.08362579345703125,0.009305371,1.2966412,-380.9474338814332
2,-277.19995571299137,0.04211444,52.90943700573817,3.366618,593.8882384300232,-0.042114425,1543,-528.2060921787925,1.5197998e-08,0.0,0.3651719093322754,-422.3872181673161,0.07982277870178223,0.6151673735906252,28.980347,-8.964890428299222,0.004544496536254883,0.08512735366821289,0.0073272567,1.3027427,-475.2966551730543
3,-143.68216028463243,0.04434881,87.09416322300349,3.3841035,594.2358603477478,-0.044348802,1544,-336.5029218582788,7.307849e-09,0.0,0.3431825637817383,-142.27116865405299,0.07783198356628418,0.7601848939966525,29.491543,-0.24246158700540632,0.004652261734008789,0.07036352157592773,0.009619576,1.3141202,-213.91420734938148
3,-159.50546328343788,0.030705981,78.3163713231583,3.3679307,594.6325159072876,-0.030705977,1545,-316.407104678172,2.8131986e-09,0.0,0.390958309173584,-127.73605549962748,0.1009070873260498,0.7452571378616691,29.018415,-19.30051130416999,0.0059163570404052734,0.09296917915344238,0.0078954855,1.3035892,-212.05509656910394
3,-194.925783570023,0.06665466,181.19188003473408,3.3725812,594.9893314838409,-0.066654675,1546,-585.640312470128,-1.3384903e-08,0.0,0.3521883487701416,-191.17404898399792,0.08497977256774902,0.7578663840923358,29.153683,0.8740765600751532,0.005081892013549805,0.07824110984802246,0.009997516,1.306781,-329.68512970530753
2,-278.5961597275158,0.048572987,83.7456240322586,3.3938146,595.3498814105988,-0.048572972,1547,-498.7932666172811,1.5444119e-08,0.0,0.35436534881591797,-331.3020185527639,0.0740060806274414,0.7520407917878725,29.779331,0.15912446512053102,0.004140138626098633,0.07642316818237305,0.006417817,1.3205994,-415.0476425850225
2,-204.76982651908511,0.06671751,63.6804280528502,3.387636,595.6800696849823,-0.06671749,1548,-380.81910984901197,2.3208889e-08,0.0,0.3255345821380615,-253.45825374331156,0.06808090209960938,0.6357425867006058,29.595903,-1.7868050344886042,0.004008769989013672,0.07059741020202637,0.0063123144,1.3169417,-317.1386817961618
2,-277.31498533081526,0.038553093,166.8567826936861,3.3997023,596.0452795028687,-0.03855309,1549,-590.1532296914817,1.9785775e-09,0.0,0.3605003356933594,-256.43966430410944,0.07237982749938965,0.6465142108042751,29.955181,-0.1504976785967056,0.004111766815185547,0.07613754272460938,0.0074286666,1.3252251,-423.29644699779556
2,-208.2119921927913,0.0634249,92.92096168604134,3.392845,596.3886787891388,-0.0634249,1550,-415.893826813028,2.0642301e-09,0.0,0.3386690616607666,-230.05190344094532,0.07366585731506348,0.7403406087139063,29.75047,-14.768721865147587,0.004086017608642578,0.07793879508972168,0.007403343,1.3203685,-322.9728651269867
2,-124.81409431680166,0.052733596,42.75874268583034,3.3785458,596.7086400985718,-0.05273356,1551,-237.3477931113646,3.54087e-08,0.0,0.31592226028442383,-151.83030773970393,0.06051993370056152,0.7498320304361039,29.32809,-10.467197157055516,0.0034956932067871094,0.05283999443054199,0.008783934,1.3113358,-194.58905042553425
3,-138.95890291854622,0.032103024,53.50263079479589,3.3883038,597.0601696968079,-0.03210308,1552,-303.79257799830447,-5.4266916e-08,0.0,0.34581899642944336,-176.84603879674748,0.08095645904541016,0.7216075889312196,29.615675,-1.9850066679298606,0.004656314849853516,0.07255840301513672,0.006853196,1.317092,-230.92176795452974
2,-217.90234117126278,0.057809517,51.49507065672802,3.425702,597.3879945278168,-0.057809494,1553,-385.12129573635923,2.2075794e-08,0.0,0.3219432830810547,-282.1311544229032,0.0667581558227539,0.5695134360503137,30.744223,0.20455085857700073,0.0038504600524902344,0.06726861000061035,0.007671555,1.3420088,-333.62622507963124
3,-187.80546757753078,0.044520464,103.17432754701653,3.439173,597.7769927978516,-0.0445205,1554,-434.40051404196345,-3.7871544e-08,0.0,0.3830866813659668,-205.82844650978495,0.08686113357543945,0.7385433245013292,31.161177,-3.910908060803222,0.005017280578613281,0.08152389526367188,0.006676846,1.3511124,-288.99045267026116
2,-212.39658990444525,0.039374337,28.184179778707716,3.4514961,598.1454970836639,-0.039374366,1555,-317.2353961050942,-2.903252e-08,0.0,0.36443591117858887,-260.86703654767877,0.08069229125976562,0.7451715995415013,31.547556,-23.99293374474787,0.004559516906738281,0.08761405944824219,0.008736912,1.3597951,-289.05121632638645
2,-214.5415876624486,0.05771108,18.987426808447253,3.4793563,598.51318192482,-0.05771108,1556,-315.73542313896235,1.813069e-09,0.0,0.36281538009643555,-277.76056952206784,0.08118510246276855,0.744499608412035,32.438835,-0.35815058469834415,0.004779815673828125,0.08479857444763184,0.006795688,1.3784319,-296.7479963305151
2,-198.1423845957865,0.04098793,90.62396627342784,3.4679515,598.8613986968994,-0.04098802,1557,-446.49966176082324,-9.021244e-08,0.0,0.34364843368530273,-265.25172921396756,0.06882095336914062,0.7737688874077239,32.07098,-29.111245815450484,0.003874063491821289,0.07215046882629395,0.0065067383,1.3704304,-355.87569548739543
2,-172.25466087276203,0.021924352,147.29199606650818,3.4759753,599.2226059436798,-0.021924332,1558,-377.87567897335185,2.0377657e-08,0.0,0.35636138916015625,-83.2916868403355,0.07275581359863281,0.6202275579136274,32.32934,-66.84228615799688,0.00438237190246582,0.07038235664367676,0.008071204,1.3762667,-230.58368290684368
2,-159.31338951246767,0.036061972,15.901813601498304,3.5060534,599.5678281784058,-0.036062,1559,-286.1909173200197,-2.7912419e-08,0.0,0.3394041061401367,-254.3872901170231,0.062459468841552734,0.737785453276351,33.31652,-4.431726440341281,0.0035903453826904297,0.06680965423583984,0.008827776,1.3972058,-270.2891037185214
2,-119.64572595500525,0.05295238,16.14638593746109,3.5023837,599.8859555721283,-0.052952345,1560,-203.8096752692,3.2249854e-08,0.0,0.3117985725402832,-171.51690339427782,0.06387948989868164,0.7750207768532227,33.194485,-11.575001740128933,0.003870725631713867,0.059691667556762695,0.0072315834,1.3955433,-187.6632893317389
2,-255.37489997187868,0.059217345,107.60865116634317,3.5141032,600.2596945762634,-0.05921736,1561,-466.96437476391316,-1.5352711e-08,0.0,0.36942458152770996,-251.74707243122683,0.0795583724975586,0.841317105454448,33.585793,-2.1966427131071433,0.00449681282043457,0.08690881729125977,0.0075688465,1.4028261,-359.35572359757
3,-157.8314349912391,0.037549824,58.43633486014951,3.540539,600.6360151767731,-0.037549842,1562,-301.70652505806925,-1.7339532e-08,0.0,0.37206387519836426,-169.97856650118192,0.0859675407409668,0.6840255024654198,34.485504,-13.048180913999005,0.005006074905395508,0.08869528770446777,0.006872529,1.4211698,-252.00983870330364
2,-182.3760915418236,0.0409411,117.63937977734415,3.5834532,600.9913132190704,-0.04094112,1563,-364.1379161778984,-1.995574e-08,0.0,0.3507213592529297,-128.85915662321008,0.0696556568145752,0.9246649950415278,35.99763,-66.51652389236094,0.004038333892822266,0.07431364059448242,0.006464935,1.451967,-246.49853640055423
2,-234.73911919590597,0.040583815,18.251789124143755,3.5653265,601.3668112754822,-0.040583786,1564,-308.64354533741033,3.1211158e-08,0.0,0.371173620223999,-272.1399670891228,0.08435964584350586,0.7486870721906815,35.35099,0.8322713657150601,0.0047643184661865234,0.09217715263366699,0.0069250935,1.4386963,-290.3917562132666
2,-148.79554348449227,0.0630058,89.35020342138995,3.5732462,601.6947247982025,-0.06300582,1565,-333.12117039038924,-2.249232e-08,0.0,0.3209965229034424,-154.42076354760934,0.06484174728393555,0.7544930023518976,35.632076,0.21083475443751787,0.0038633346557617188,0.0633690357208252,0.008978829,1.4443885,-243.7709669689993
2,-158.17993791779907,0.05184118,0.5641404557953251,3.5812716,602.0458753108978,-0.05184124,1566,-222.6096863688462,-6.0368805e-08,0.0,0.34725356101989746,-221.48140545725556,0.07128381729125977,0.7916083707005832,35.91919,-3.419080852060068,0.00402522087097168,0.07341432571411133,0.008780876,1.4501998,-222.0455459130509
3,-136.02139277245087,0.03333381,35.2300853314551,3.6121988,602.4317677021027,-0.033333812,1567,-227.68221291563316,-3.3345255e-09,0.0,0.38040709495544434,-141.42354302096962,0.0858774185180664,0.824874430132036,37.047424,-8.201200553065322,0.005121946334838867,0.08133292198181152,0.0075678416,1.4728005,-183.82284698875824
2,-135.24043470436015,0.050787456,68.55708857091308,3.5996902,602.7634902000427,-0.050787464,1568,-269.6639369279891,-9.2142445e-09,0.0,0.32642102241516113,-132.54975978616292,0.06267356872558594,0.8359987754093986,36.5869,-0.591856912469503,0.003518819808959961,0.05765986442565918,0.00971975,1.4637011,-201.106848357076
3,-129.8271577819104,0.035633657,159.1261343894638,3.5636563,603.1423943042755,-0.035633642,1569,-450.99902632391513,1.578931e-08,0.0,0.37322998046875,-91.17380173457121,0.09059286117553711,0.8551511079349905,35.292,0.13994432512107136,0.005372285842895508,0.08355832099914551,0.006531278,1.4375402,-227.83080974529867
2,-140.48529715221724,0.015150299,107.0320535917384,3.556095,603.4820027351379,-0.015150405,1570,-333.87849480868124,-1.0545437e-07,0.0,0.332714319229126,-119.81438762520445,0.06509280204772949,0.36196055031300134,35.02615,-0.9377927985378762,0.0040662288665771484,0.0638120174407959,0.0060920683,1.4323851,-226.84644121694285
2,-199.22277547023032,0.056678794,70.56931758663399,3.5486379,603.849098443985,-0.05667876,1571,-341.48975177584293,3.452215e-08,0.0,0.36125707626342773,-200.35111660257496,0.07034468650817871,0.7929379423425703,34.76593,-3.206829357239574,0.004099607467651367,0.07355499267578125,0.008770343,1.4269372,-270.92043418920895
3,-126.47895233045982,0.027941069,46.65877629389679,3.525135,604.2539858818054,-0.027941113,1572,-265.8640176276645,-4.401574e-08,0.0,0.3479630947113037,-156.40731431058742,0.07851529121398926,0.679307495097834,33.95836,-0.37637765405378,0.004498004913330078,0.07076883316040039,0.006487038,1.410481,-201.64234142666984
3,-178.30720756644516,0.06509269,85.24415473290702,3.512417,604.6377353668213,-0.06509273,1573,-336.0990185858677,-3.7430905e-08,0.0,0.37807536125183105,-140.0837338942366,0.08685088157653809,0.6436486971610653,33.529213,-11.248898793164155,0.0050220489501953125,0.08373856544494629,0.008436747,1.4018245,-258.86275812319764
2,-260.21762365687937,0.04059863,64.53146416175997,3.5368729,605.0287148952484,-0.04059863,1574,-501.0268814617327,-0.0,0.0,0.3864896297454834,-371.9639531382128,0.08910346031188965,0.7803123614497699,34.359306,-0.631089539910888,0.005195140838623047,0.09958219528198242,0.0086656,1.4187309,-436.49541729997276
3,-188.74619972207282,0.061165083,57.1506160424516,3.5542414,605.4352896213531,-0.061165113,1575,-327.38569681384666,-2.882839e-08,0.0,0.3997781276702881,-189.16726217694415,0.0944218635559082,0.7831314239125586,34.96129,-13.543987656494355,0.005566596984863281,0.0953071117401123,0.007930204,1.4311008,-264.6849492211741
2,-218.79652340474593,0.05877604,12.094313868161407,3.5671918,605.7834856510162,-0.058776043,1576,-359.01380714891945,-2.9802323e-09,0.0,0.3410782814025879,-334.82517941259664,0.0744774341583252,0.5453794145710129,35.416996,-3.6719947669225075,0.004398345947265625,0.07567882537841797,0.0073284972,1.4402962,-346.91949328075805
3,-215.0753456056287,0.036015444,157.9588195147536,3.5417502,606.1930410861969,-0.03601544,1577,-484.7886955131945,2.9434393e-09,0.0,0.4026672840118408,-128.06236053626037,0.09564757347106934,0.8948726305373931,34.527294,-9.945085391349552,0.005919456481933594,0.09729933738708496,0.006504216,1.4219421,-349.68083011677464
2,-209.32844647805587,0.05506251,2.8199339914640547,3.5323308,606.5793497562408,-0.055062503,1578,-254.58264608646255,7.143628e-09,0.0,0.3793022632598877,-248.94277810353444,0.0830841064453125,0.7991398159237812,34.203594,0.6086516392989805,0.004693746566772461,0.09354162216186523,0.009584496,1.4160757,-251.7627120949985
3,-104.89286758441688,0.053038124,101.15420643318681,3.5583706,606.9416587352753,-0.053038053,1579,-331.31001846563566,6.9218295e-08,0.0,0.3570561408996582,-102.95870257458597,0.08249163627624512,0.7206305517363001,35.10595,-0.8970118722229918,0.004846334457397461,0.07416176795959473,0.0075283377,1.4347073,-189.37240002618933
2,-243.19914782119184,0.05205215,50.353241627457066,3.5715806,607.2927918434143,-0.05205217,1580,-432.7796221892138,-1.7106267e-08,0.0,0.34631967544555664,-332.07313893429966,0.06765007972717285,0.6696502841884945,35.572777,-1.9670350800403944,0.003965854644775391,0.07010364532470703,0.009729062,1.444608,-382.42638056175673
3,-152.6179805662933,0.069283314,51.16378266838017,3.5749376,607.705500125885,-0.06928333,1581,-299.56953462866613,-1.1387156e-08,0.0,0.40556907653808594,-178.55388715073101,0.10072660446166992,0.7537814398311352,35.692394,-0.98072793585597,0.0056416988372802734,0.10023808479309082,0.0077561093,1.4468216,-229.65599894110244
2,-157.84702729999137,0.07435455,53.87254319021967,3.5771832,608.0833249092102,-0.074354544,1582,-338.86933735336373,1.07045075e-08,0.0,0.3721590042114258,-231.1242509729244,0.08427977561950684,0.7728620695534942,35.772636,-0.40704424745285706,0.004979133605957031,0.07654523849487305,0.0068807416,1.4481583,-284.99679416314405
2,-258.9921931070442,0.0601796,17.27928988459911,3.621696,608.4628353118896,-0.060179606,1583,-391.51498320688614,-9.136478e-09,0.0,0.37536025047302246,-356.9564034376879,0.0828697681427002,0.7670597474251382,37.400948,-11.855589088987319,0.00469660758972168,0.08743023872375488,0.009929236,1.4815071,-374.23569332228703
3,-126.50035368668784,0.038354173,35.98583789600139,3.6194444,608.883740901947,-0.03835419,1584,-235.9682371246266,-1.5137688e-08,0.0,0.41660380363464355,-156.71949780544082,0.09516358375549316,0.6726711254978474,37.316826,-6.028097349705917,0.005606651306152344,0.0975487232208252,0.0074647996,1.4791317,-185.2026508543897
2,-163.35039944369748,0.06750491,46.239357098106694,3.6275408,609.2430391311646,-0.06750491,1585,-299.6400748056409,3.7252903e-09,0.0,0.35428905487060547,-207.1613606094275,0.07729053497314453,0.7277287055417754,37.62019,-0.08123344215622064,0.004610300064086914,0.08776617050170898,0.009027267,1.4850476,-253.4007177075342
3,-141.3177529003759,0.053998314,12.900340910582162,3.5932345,609.6124970912933,-0.05399833,1586,-233.76035379357577,-1.5719907e-08,0.0,0.3637232780456543,-202.41788570958042,0.08188557624816895,0.7960064663016935,36.351467,0.900378552319255,0.004587411880493164,0.07593178749084473,0.009789176,1.4602015,-216.92857145949185
3,-93.53501243753617,0.044405792,20.78645553828301,3.5960577,609.9899618625641,-0.044405818,1587,-201.23912233685942,-2.6864065e-08,0.0,0.3705301284790039,-154.1348092576681,0.084259033203125,0.7144464971210154,36.454235,-5.224122296966052,0.0050394535064697266,0.06715559959411621,0.006430129,1.4629424,-172.10691134406753
3,-130.07686908765317,0.044962298,212.9396407701209,3.5924284,610.3467144966125,-0.04496227,1588,-543.3634809340004,2.9802322e-08,0.0,0.3517031669616699,-71.13961731907997,0.08515548706054688,0.5845810894243572,36.322174,-2.550958836832915,0.004891395568847656,0.07689142227172852,0.008987391,1.4597791,-243.30862776925622
2,-152.73402961149804,0.042525418,98.94937313991949,3.5743825,610.6667771339417,-0.042525407,1589,-324.41046398196835,1.2141687e-08,0.0,0.31602001190185547,-126.51171770212939,0.06678199768066406,0.7556175400075754,35.67259,0.46670935416130555,0.0038394927978515625,0.06090521812438965,0.0067869485,1.4455819,-225.46109084204886
3,-158.91632377074856,0.041749895,21.658580160125,3.538404,611.0269024372101,-0.041749895,1590,-292.9456606137401,-0.0,0.0,0.3552985191345215,-240.48868023274025,0.08049631118774414,0.8769798035202303,34.411953,-0.5754378876312596,0.005036115646362305,0.07343053817749023,0.009953217,1.4197953,-264.4289801517454
2,-295.9737875283421,0.048724532,6.894175875153337,3.5135963,611.3649020195007,-0.048724514,1591,-578.9536992413326,1.860828e-08,0.0,0.33298659324645996,-565.165347491026,0.06406378746032715,0.7593397273625806,33.568775,-7.534151241168832,0.0036203861236572266,0.06711006164550781,0.007752625,1.4019608,-572.0595233661793
3,-141.51814718384972,0.043976888,91.90621314706337,3.549293,611.7526044845581,-0.043976918,1592,-374.0597261152358,-2.832696e-08,0.0,0.38082408905029297,-148.93864245121415,0.09459781646728516,0.8279564665714665,34.788715,-0.20832327701502318,0.0056111812591552734,0.0871431827545166,0.0074448595,1.4272479,-261.78926762430086
2,-281.20245169691,0.03209876,144.2346654792455,3.524549,612.1432819366455,-0.03209877,1593,-579.5492000724785,-1.1229861e-08,0.0,0.3848705291748047,-291.07986911398746,0.08248138427734375,0.7090205660322902,33.938465,-3.9733573414943315,0.004775047302246094,0.08669424057006836,0.009132087,1.4096435,-435.31453459323296
2,-218.29456877840582,0.05053284,99.82756927583986,3.5853505,612.5146565437317,-0.05053287,1594,-464.88145275691903,-3.1140384e-08,0.0,0.3645141124725342,-265.2263142052393,0.0768895149230957,0.5658883074523522,36.065998,-1.2635162924527248,0.0046558380126953125,0.08723878860473633,0.009097165,1.4531865,-365.0538834810792
