MaxReturn,MeanKL,Time,AverageReturn,PolicyExecTime,EnvExecTime,LossBefore,StdReturn,LossAfter,ItrTime,MeanKLBefore,Entropy,Perplexity,AbsLearnSignal,Iteration,MinReturn,AveragePolicyStd,dLoss,ProcessExecTime,AverageDiscountedReturn,NumTrajs,ExplainedVariance
-206.6673422623728,0.0065185656,89.97493982315063,-288.7613595394698,0.09352660179138184,0.09791159629821777,-2.0250296e-08,58.70640657741177,-0.030231634,0.39156079292297363,0.0,2.6959107,14.819008,0.709212688135201,248,-340.5364856889955,0.9316583,0.030231614,0.005359172821044922,-164.0748310936776,3,0.1997950855743419
-163.95834157828875,0.0065320726,90.31562519073486,-249.2642232878991,0.07073640823364258,0.07494473457336426,4.219798e-09,85.30588170961036,-0.072133325,0.33634209632873535,0.0,2.6902099,14.734768,0.6291967523033787,249,-334.5701049975095,0.9290018,0.07213333,0.003976345062255859,-129.83316111761232,2,0.4455593993194402
-243.79263039580815,0.006743752,90.64556741714478,-247.11802360874842,0.06871867179870605,0.06458640098571777,-2.0339026e-08,3.32539321294027,-0.040044826,0.32305264472961426,0.0,2.6958992,14.818838,0.8041321247831074,250,-250.4434168216887,0.9315602,0.040044807,0.0038115978240966797,-141.618812931003,2,0.6456331649655991
-332.4115183625929,0.009611185,90.96569204330444,-361.16151334323047,0.06325244903564453,0.06370854377746582,1.2608675e-08,28.749994980637524,-0.03882644,0.31327295303344727,0.0,2.684754,14.654594,0.7861683298710768,251,-389.91150832386796,0.92653596,0.03882645,0.0037126541137695312,-209.70197163016655,2,0.2311834226234598
-173.1080602346097,0.006823884,91.27995181083679,-311.8701145529119,0.06085062026977539,0.055731773376464844,-9.30414e-09,138.76205431830223,-0.057398476,0.30956220626831055,0.0,2.6973014,14.839631,0.5006302018289444,252,-450.63216887121416,0.9321691,0.05739847,0.0034062862396240234,-181.99088425295858,2,-1.0559880104143362
-243.07983016697776,0.0064028203,91.61114764213562,-309.4824815844037,0.06700253486633301,0.06890201568603516,4.354677e-09,66.40265141742593,-0.027788654,0.32700395584106445,0.0,2.7273693,15.2926035,0.7376264645506379,253,-375.8851330018296,0.9462949,0.027788658,0.003945350646972656,-177.84378856661988,2,-0.865741856952754
-339.1407151534019,0.0075114733,91.93667197227478,-364.1487219300668,0.06209564208984375,0.0663309097290039,-1.0675459e-08,25.00800677666487,-0.029947827,0.3185291290283203,0.0,2.702066,14.910504,0.7975853093380745,254,-389.15672870673166,0.9343505,0.029947815,0.0036382675170898438,-195.03952405417542,2,0.5315146185256701
-519.4332507278573,0.008957131,92.33388948440552,-520.2621866518309,0.06456470489501953,0.06568074226379395,-8.303134e-09,0.8289359239735745,-0.041827805,0.3543574810028076,0.0,2.682324,14.619027,0.7907403635236713,255,-521.0911225758044,0.9252639,0.041827798,0.003620147705078125,-299.68387489641884,2,-0.39115985947170584
-324.0425247247207,0.00729505,92.67529821395874,-470.84067014776315,0.06602263450622559,0.06932306289672852,-4.0366057e-08,146.79814542304246,-0.043367732,0.3370168209075928,0.0,2.6682582,14.41484,0.5834480516907944,256,-617.6388155708056,0.91958344,0.04336769,0.003774881362915039,-259.2648552984646,2,-1.1987283426692024
-178.99348436008296,0.0070505445,93.06891202926636,-368.1470191164258,0.09122896194458008,0.09032917022705078,-1.7484028e-08,180.84758941613325,-0.054341305,0.3868062496185303,0.0,2.6130438,13.640507,0.6731714623853267,257,-611.8025613531438,0.8948461,0.054341286,0.005370140075683594,-205.05398594419626,3,0.9073454091927748
-403.32831358827116,0.0065422994,93.42415595054626,-435.54258207376864,0.06553173065185547,0.06836819648742676,-2.9089348e-08,32.214268485497485,-0.039162472,0.34938764572143555,0.0,2.633797,13.926548,0.8661575000195317,258,-467.7568505592661,0.90373385,0.039162442,0.0038237571716308594,-243.8444018884643,2,0.46123434364209204
-263.86698675792445,0.0074525885,93.77737092971802,-306.5020603728375,0.07087087631225586,0.07467460632324219,-0.0,42.63507361491304,-0.03858655,0.3463008403778076,0.0,2.613106,13.6413555,0.7213210678299565,259,-349.13713398775053,0.89471865,0.03858655,0.0041768550872802734,-183.4014815135416,2,-4.187770726209999
-194.1272023307104,0.008912604,94.10064339637756,-281.6894640251566,0.06261467933654785,0.06512784957885742,1.5760843e-08,87.56226169444624,-0.12117721,0.3184831142425537,0.0,2.5704494,13.071697,0.7290825525055126,260,-369.25172571960286,0.87659305,0.12117723,0.003778696060180664,-165.0412174091986,2,-19.25060471649417
-249.33555303854925,0.008000684,94.48829627037048,-340.95145621649164,0.09157633781433105,0.09132790565490723,-4.894686e-08,96.01016152208933,-0.048176035,0.383655309677124,0.0,2.536539,12.635863,0.6397236651344009,261,-473.5454745841453,0.8626049,0.048175987,0.005526065826416016,-193.91460919494276,3,0.6983092565211739
-158.63803663626672,0.006630984,94.8720817565918,-254.79566642852433,0.08682012557983398,0.08286643028259277,3.1044085e-09,74.38599173956723,-0.023580173,0.377913236618042,0.0,2.5231962,12.468385,0.7989067261564252,262,-339.8230445601809,0.85663575,0.023580177,0.005070209503173828,-149.51637313386735,3,0.08662376301298913
-368.6314676625489,0.008161622,95.214528799057,-369.3387371440688,0.0686330795288086,0.07164764404296875,1.0788171e-08,0.7072694815198304,-0.02975108,0.33816099166870117,0.0,2.5306635,12.561838,0.8649601084426998,263,-370.0460066255886,0.8600084,0.02975109,0.003874063491821289,-195.70302063423867,2,-5.450268743864242
-244.05049275056032,0.0066027697,95.55295062065125,-372.8501808184183,0.06519412994384766,0.0658257007598877,2.2924864e-09,128.79968806785797,-0.033087313,0.33135414123535156,0.0,2.5019686,12.2065,0.7291248727804212,264,-501.6498688862763,0.84806246,0.033087317,0.003950357437133789,-204.70330462408404,2,-0.6069030927501871
-192.64630726984694,0.007764089,95.96762228012085,-256.7573796003116,0.09117341041564941,0.09137582778930664,3.2327943e-09,67.72959956853549,-0.06788032,0.4083840847015381,0.0,2.5389788,12.666729,0.7952879138927003,265,-350.44306901904224,0.8637091,0.06788032,0.005246162414550781,-144.4306460163576,3,0.4876935339616999
-195.84156384548697,0.009936454,96.29075932502747,-205.55165050145268,0.06724190711975098,0.0581974983215332,-8.912844e-09,9.710086655965725,-0.052489832,0.3162872791290283,0.0,2.5482597,12.784836,0.8107372887026302,266,-215.26173715741842,0.8666995,0.052489825,0.0037162303924560547,-119.01372288048933,2,-4.248074543776645
-265.5906669436836,0.009853009,96.6604516506195,-403.4995370856033,0.08670616149902344,0.0865483283996582,-2.3672767e-08,97.8785905416392,-0.032667827,0.3647751808166504,0.0,2.5911736,13.345426,0.8131256636349357,267,-482.75860129890145,0.8852997,0.032667805,0.00506901741027832,-229.34537531045078,3,-2.778800113330166
-419.2261889934456,0.008035686,97.07338070869446,-532.2499011096348,0.09493565559387207,0.09105134010314941,-4.784319e-09,91.50888526022042,-0.047024842,0.4086148738861084,0.0,2.553108,12.84697,0.7638924780546941,268,-643.3515409826509,0.8684559,0.04702484,0.005318164825439453,-291.78919348487676,3,-0.1693081395450815
-500.17036021242643,0.009245983,97.46264052391052,-559.6583788765903,0.0882723331451416,0.09308528900146484,-2.4579235e-08,42.74231668729542,-0.034749664,0.3847496509552002,0.0,2.5225756,12.4606495,0.7663634244938551,269,-598.6889473268091,0.85498655,0.03474964,0.005019664764404297,-307.3367117928852,3,0.8566336156251164
-227.1767080352138,0.009861842,97.86404991149902,-432.4235239424254,0.0929875373840332,0.09280967712402344,-1.2758185e-08,151.26427291086716,-0.044429805,0.3945651054382324,0.0,2.4982262,12.160903,0.8270823517782906,270,-587.2640632692055,0.84403807,0.044429794,0.0053479671478271484,-239.08445963921577,3,0.7796397306079168
-349.95667554156665,0.0065926667,98.20506572723389,-503.9564612908805,0.06376314163208008,0.07025718688964844,1.18029e-08,153.99978574931382,-0.038702283,0.334003210067749,0.0,2.511852,12.327741,0.8489882346603789,271,-657.9562470401943,0.84973955,0.038702294,0.0037500858306884766,-272.83208247867094,2,0.37431380025237715
-620.1549605306988,0.009996466,98.53959965705872,-653.3757305018803,0.06477212905883789,0.07537245750427246,-5.3498802e-08,33.22076997118154,-0.057025954,0.33011841773986816,0.0,2.5078318,12.278279,0.8692436905644183,272,-686.5965004730618,0.84812033,0.057025902,0.003682851791381836,-330.82268235083734,2,0.8723452170343798
-347.40162528606595,0.009329707,98.86783623695374,-460.4067011814485,0.061116933822631836,0.0621950626373291,9.395806e-09,113.00507589538256,-0.056872364,0.32430481910705566,0.0,2.461983,11.7280445,0.7167121463894233,273,-573.4117770768311,0.82865876,0.056872375,0.0034890174865722656,-251.89871702781903,2,-1.10434038868791
-285.09533570989703,0.0066839443,99.26166701316833,-339.5887081188608,0.08998727798461914,0.08622622489929199,-2.557431e-08,39.11437566148858,-0.027245387,0.3876924514770508,0.0,2.5270839,12.516952,0.7936280372784437,274,-375.0667883550707,0.8563833,0.027245361,0.005036115646362305,-190.93982564532254,3,-3.755469037166094
-514.5538969038367,0.008738345,99.64531779289246,-565.8746669970134,0.08509993553161621,0.08564376831054688,7.582217e-09,37.51846517926211,-0.046045568,0.3791921138763428,0.0,2.546344,12.760367,0.7024001521381,275,-603.2006751257063,0.8654576,0.046045575,0.004818916320800781,-319.9350582858955,3,0.4132925533827396
-538.6540283879506,0.009262265,100.03001046180725,-559.6919611592001,0.08693361282348633,0.09500384330749512,1.00386774e-08,17.821660694835774,-0.036920663,0.38052845001220703,0.0,2.5852103,13.266079,0.8764799629178373,276,-582.2305541370727,0.882124,0.036920674,0.005296945571899414,-309.8308733939925,3,-0.13195482485951393
-443.8753176273616,0.008135262,100.4235908985138,-520.0180924237121,0.08919692039489746,0.08823513984680176,-2.1861911e-08,66.43234715734758,-0.035191234,0.3883993625640869,0.0,2.5613701,12.953553,0.6989882262019574,277,-605.7507167758913,0.8715685,0.03519121,0.005079030990600586,-294.6948800416477,3,0.18715146973899421
-229.47922358663422,0.0098768445,100.81779479980469,-413.60346073978553,0.08868765830993652,0.0924062728881836,-6.219615e-08,131.9390965756918,-0.040176786,0.3883085250854492,0.0,2.5550637,12.87212,0.6838945155917535,278,-531.8492913792478,0.8691026,0.040176723,0.005201101303100586,-224.26434300733627,3,0.7338730787456835
-238.21459263636825,0.0069914646,101.16960906982422,-367.5662921259878,0.07573938369750977,0.0762937068939209,-1.8847318e-08,97.18316287352727,-0.04270341,0.3459208011627197,0.0,2.5899513,13.329123,0.8330583507895764,279,-472.4659420208848,0.8838763,0.04270339,0.004534482955932617,-211.71126995603413,3,0.3168415548878206
-413.8898641677164,0.008961182,101.5628912448883,-449.6978258204294,0.08831262588500977,0.09373784065246582,4.7012115e-08,49.72916464643845,-0.03731714,0.38941121101379395,0.0,2.5693252,13.057011,0.7749375905380075,280,-520.0215275193473,0.8749455,0.037317187,0.005148410797119141,-235.5105736975911,3,-13.800594339100318
-351.3913324117518,0.008476359,101.94130802154541,-430.3587216785638,0.08388423919677734,0.08232545852661133,2.0509125e-08,85.7584901103986,-0.03694463,0.37352657318115234,0.0,2.5642953,12.9915,0.7312793057462473,281,-549.5599897403604,0.872866,0.036944654,0.0050508975982666016,-243.0303472704677,3,-0.08729777258396121
-279.17104647642907,0.0075705606,102.31311273574829,-400.5021052250907,0.0863945484161377,0.08467435836791992,-0.0,102.85659993909987,-0.040295023,0.364530086517334,0.0,2.6012402,13.480446,0.7253545348138247,282,-530.6536106215274,0.8892275,0.040295023,0.005202770233154297,-220.7465045943662,3,-0.06161557026651332
-337.9981175990277,0.006304103,102.72305989265442,-429.60724023386405,0.08294677734375,0.0801081657409668,1.0919935e-08,70.11494567031946,-0.040050715,0.36823010444641113,0.0,2.621411,13.755119,0.7203010389760913,283,-508.2749252172457,0.8982374,0.040050726,0.004885435104370117,-256.3107486626085,3,0.8765799416873536
-467.52934147519875,0.006723658,103.05559611320496,-513.5067835034217,0.06469964981079102,0.06767916679382324,2.8656078e-08,45.97744202822304,-0.038251787,0.3254516124725342,0.0,2.6056693,13.540284,0.8682060605756761,284,-559.4842255316448,0.8906765,0.038251817,0.003663301467895508,-281.32587873114085,2,0.6610987872658178
-178.8405820788331,0.009016375,103.44058585166931,-439.68636923969444,0.08630704879760742,0.08542537689208984,3.8146972e-08,191.5936586777674,-0.07662508,0.3808927536010742,0.0,2.6062832,13.548599,0.5254335452893113,285,-633.6057316874742,0.8906858,0.076625116,0.004972696304321289,-248.99915347314177,3,-0.4794397130986834
-492.31317118510987,0.00655665,103.78165006637573,-508.8669318144082,0.06419849395751953,0.07062077522277832,-3.658899e-08,16.553760629298296,-0.05571397,0.3358755111694336,0.0,2.591183,13.34555,0.8013187505443667,286,-525.4206924437065,0.88396597,0.055713933,0.0036003589630126953,-271.02400643346334,2,0.826184554860043
-189.95131540458257,0.009283096,104.14729332923889,-334.38983952678956,0.08442044258117676,0.08256316184997559,-0.0,103.34264426528327,-0.09379725,0.36171531677246094,0.0,2.5927138,13.365995,0.6513496537022071,287,-425.9142239045298,0.88476956,0.09379725,0.00473475456237793,-182.43471232121226,3,-0.9784460800544061
-420.97059087727945,0.009791543,104.56444549560547,-487.3694770691678,0.08961629867553711,0.0987398624420166,-3.254861e-09,47.165258984788736,-0.04969887,0.41264796257019043,0.0,2.5914018,13.348471,0.7971684714718773,288,-526.067412413973,0.8841699,0.049698867,0.005242347717285156,-264.4248202977342,3,0.12858934205415395
-266.599714638461,0.009443522,104.9499523639679,-355.796170990533,0.09188675880432129,0.09088301658630371,-2.8625914e-08,102.8276434219031,-0.031984538,0.38043975830078125,0.0,2.6176112,13.7029505,0.7971234659243518,289,-499.8593704289575,0.8960561,0.031984508,0.005402088165283203,-194.16607739466954,3,-0.49893638990501743
-476.1155238384628,0.006533069,105.33700251579285,-496.0265536297655,0.08150196075439453,0.08190464973449707,-1.5605579e-08,14.99241276521496,-0.020574987,0.37998151779174805,0.0,2.595867,13.408206,0.8456323341330997,290,-512.2925225717802,0.8861992,0.020574972,0.004813432693481445,-289.4865006669539,3,0.4764831318250865
-469.25258238235295,0.009447086,105.74335312843323,-482.658884687171,0.0881502628326416,0.09383654594421387,1.6499555e-08,12.38334415911242,-0.039843775,0.4004790782928467,0.0,2.6229484,13.776282,0.6723202246697615,291,-499.1203201523272,0.8982283,0.03984379,0.0051882266998291016,-272.48181275147624,3,0.6313409521773126
-400.02578453357773,0.007330523,106.11244511604309,-444.2555555326303,0.08526229858398438,0.08389043807983398,-6.885735e-09,32.37605984898329,-0.019924963,0.3638424873352051,0.0,2.60303,13.504595,0.5979759037257105,292,-476.6227283401649,0.88943523,0.019924955,0.005091190338134766,-255.46001257442143,3,0.4657079494591021
-289.57049289523195,0.009342962,106.4798629283905,-407.1343762401205,0.08558940887451172,0.08089852333068848,4.9921578e-08,109.59951123877605,-0.14565232,0.3617587089538574,0.0,2.6226707,13.772456,0.519279733488065,293,-553.3927678595074,0.8980926,0.14565237,0.005066633224487305,-222.92463196958212,3,-11.102582517824425
-232.12402867316254,0.009008839,106.85213351249695,-444.5012337643714,0.08592605590820312,0.08586549758911133,-6.885735e-09,150.25872745523577,-0.08294968,0.36560606956481934,0.0,2.6360457,13.957901,0.7534361290098873,294,-556.8922417252295,0.90457696,0.082949676,0.004873037338256836,-247.37286633223948,3,0.775918944034794
-420.3193691133572,0.0068633445,107.23265099525452,-490.100608789932,0.08466482162475586,0.08878564834594727,1.0109622e-08,49.52196797548237,-0.032852247,0.37654709815979004,0.0,2.6777134,14.551781,0.7346785848123439,295,-530.1460234977923,0.9238472,0.03285226,0.00505375862121582,-275.2397209210895,3,0.510743054463015
-398.96239188932026,0.0071812724,107.60883784294128,-443.7030211190029,0.08890843391418457,0.09240579605102539,9.764584e-09,35.17150259518248,-0.036463622,0.37039971351623535,0.0,2.7006435,14.889311,0.7953035817650368,296,-484.89510409665866,0.9345674,0.036463633,0.00492095947265625,-242.0655615168855,3,-5.611722039273652
-477.64686485608115,0.009779755,107.9858648777008,-516.8937354789722,0.09279704093933105,0.08929705619812012,1.6386156e-08,45.63807574666184,-0.03898167,0.37223172187805176,0.0,2.7163572,15.125124,0.7182027234719743,297,-580.8907360801215,0.9425532,0.038981684,0.005054473876953125,-280.6691718349171,3,0.6489062448224974
-405.4057642374024,0.0074539036,108.35104417800903,-466.6015099595267,0.08397483825683594,0.08578372001647949,1.4953082e-08,44.32289252865713,-0.030298559,0.36102747917175293,0.0,2.739088,15.472868,0.7528006284420317,298,-508.95049903544975,0.9528738,0.030298574,0.0047321319580078125,-254.4682834839049,3,0.922942097137764
-308.0175101147096,0.007356798,108.7333436012268,-393.9261394029733,0.0879373550415039,0.09067010879516602,-2.0696056e-08,74.90744126656202,-0.0615189,0.3779306411743164,0.0,2.7229834,15.225678,0.7709781634784498,299,-490.55975821560116,0.9455448,0.061518878,0.0051157474517822266,-210.5365496643044,3,0.8548025067360944
-460.3207451088539,0.009660861,109.05595993995667,-486.60472053898917,0.06093931198120117,0.06072187423706055,1.37090685e-08,26.283975430135285,-0.044292472,0.31720948219299316,0.0,2.7244282,15.247692,0.7860988611559178,300,-512.8886959691245,0.94613177,0.044292487,0.0033617019653320312,-259.7586326743298,2,0.7652355028906024
-330.64683758994687,0.0065874946,109.41930937767029,-422.0768547765151,0.07835531234741211,0.07460165023803711,1.2447557e-08,64.88178167442096,-0.053858027,0.3573751449584961,0.0,2.7122924,15.063768,0.7866129009566307,301,-474.4912930334883,0.9415771,0.053858038,0.004530906677246094,-250.42291797923403,3,-4.622387460177066
-391.4653616505564,0.0076022116,109.80969905853271,-441.09341214772513,0.0890507698059082,0.0849759578704834,-3.022807e-08,36.35366174568235,-0.028462412,0.3859994411468506,0.0,2.7237587,15.237488,0.6990987567613932,302,-477.5339388635216,0.94708276,0.028462382,0.0050318241119384766,-250.59091716389273,3,-0.17065134342145627
-546.8756922292132,0.007889098,110.16634392738342,-571.5245816881895,0.064117431640625,0.06843113899230957,-3.5234272e-08,24.648889458976385,-0.048109617,0.35178446769714355,0.0,2.7082844,15.003513,0.8777560970533811,303,-596.173471147166,0.9394919,0.048109584,0.0037848949432373047,-293.35694165906483,2,0.05031560812585967
-372.3518394413315,0.008528396,110.52401351928711,-427.32270455235334,0.06538915634155273,0.06734776496887207,2.71187e-08,54.97086511102185,-0.05272115,0.35095715522766113,0.0,2.7009797,14.894317,0.6996366499319776,304,-482.2935696633752,0.9368355,0.052721176,0.0038843154907226562,-219.72213520376573,2,-1.9757311272795026
-321.0196057502828,0.0076383473,110.8715136051178,-446.7840376446669,0.060726165771484375,0.058388710021972656,-8.34465e-09,125.7644318943841,-0.044223882,0.34118223190307617,0.0,2.6966703,14.830269,0.7148850959629598,305,-572.548469539051,0.9344387,0.044223875,0.003422260284423828,-236.19706471913872,2,0.8668265919012055
-226.41635469698298,0.0068466975,111.22552227973938,-414.162717759852,0.07302069664001465,0.06508708000183105,-1.0430813e-08,146.93501767325878,-0.032080915,0.3483564853668213,0.0,2.6707532,14.4508505,0.6700845850377177,306,-585.1612939123861,0.92268205,0.032080904,0.004420280456542969,-239.91135190470882,3,0.2698997691968926
-442.79610881416164,0.00849245,111.60625624656677,-492.3860273826058,0.08891844749450684,0.09138298034667969,1.3019444e-08,35.58924108785844,-0.028420608,0.3744487762451172,0.0,2.683547,14.636919,0.8873105695323228,307,-524.6322351592535,0.92766315,0.028420622,0.00532841682434082,-265.18106971449055,3,0.5008118418253776
-514.0520609866679,0.00975438,111.9784483909607,-545.6846019118699,0.08674287796020508,0.08749556541442871,-3.815522e-09,34.079406194140276,-0.045543604,0.3680076599121094,0.0,2.7131948,15.077369,0.7323150208085187,308,-592.991278147966,0.9404728,0.0455436,0.005439281463623047,-301.92919987002216,3,0.8285180369615084
-274.66714434419305,0.009990498,112.35053420066833,-357.1614433221792,0.08498597145080566,0.07896542549133301,-3.4428675e-09,60.58179959183192,-0.05588227,0.36610865592956543,0.0,2.680863,14.597684,0.7797456038761781,309,-418.4398094436013,0.9254149,0.055882268,0.0047931671142578125,-202.079512081648,3,-2.933423518893623
-292.08215944780846,0.009077872,112.74503254890442,-378.7756657812519,0.08071160316467285,0.07619261741638184,-2.5641244e-08,121.63489827713327,-0.04766298,0.3514997959136963,0.0,2.6947472,14.801777,0.815039843531772,310,-550.7915671072847,0.93105465,0.047662955,0.004752397537231445,-206.49377212559452,3,-70.35231429854683
-548.1282613379902,0.007954459,113.06225180625916,-581.0683842791386,0.062186241149902344,0.05957674980163574,-3.195153e-08,32.940122941148445,-0.037592705,0.3120255470275879,0.0,2.6933274,14.780776,0.7999450861414679,311,-614.0085072202871,0.93037105,0.03759267,0.003509521484375,-298.08768398232934,2,-0.34405554320577014
-212.8722199394787,0.0069825277,113.43270182609558,-346.3439129875357,0.08423733711242676,0.07752060890197754,1.4527297e-08,154.31065115641618,-0.104454555,0.36624836921691895,0.0,2.6779082,14.554616,0.6166365719502774,312,-562.6011491407396,0.9235299,0.10445457,0.00505828857421875,-189.5597954388039,3,0.5252575365783771
-314.35974381223673,0.0070463126,113.81097650527954,-417.07204711785533,0.08775687217712402,0.08840799331665039,-3.189546e-08,77.52703151165916,-0.061267864,0.3723611831665039,0.0,2.6914062,14.752407,0.6197232569569165,313,-501.64412845441194,0.9295891,0.06126783,0.005160808563232422,-230.82560641594196,3,0.4110654837493434
-385.3944200043188,0.007287722,114.14386343955994,-414.59075238255826,0.06464362144470215,0.06778717041015625,-0.0,29.196332378239447,-0.05297118,0.3289813995361328,0.0,2.6848373,14.655817,0.7733630686179563,314,-443.7870847607977,0.92661947,0.05297118,0.003587484359741211,-220.04305483515287,2,0.5684345908610591
-253.6826242892801,0.006590919,114.47469878196716,-396.9755762495347,0.06660628318786621,0.06026959419250488,1.7742778e-08,143.2929519602546,-0.03496149,0.3266716003417969,0.0,2.703976,14.93901,0.6307448644724117,315,-540.2685282097893,0.9353276,0.03496151,0.0036580562591552734,-196.16419327800003,2,-9.353729015811856
-269.11257513321107,0.008368225,114.85413837432861,-371.83549355024434,0.0858001708984375,0.07915043830871582,-0.0,75.79145885932947,-0.074568726,0.37511181831359863,0.0,2.7001877,14.8825245,0.4683647097570851,316,-449.7020348743438,0.9340019,0.074568726,0.005133390426635742,-194.4595662751508,3,-4.820051478421292
-494.13915543929335,0.006992794,115.20699000358582,-524.8523559694138,0.06807208061218262,0.075592041015625,-4.7901448e-08,30.713200530120474,-0.03533261,0.34868550300598145,0.0,2.6955125,14.813109,0.8325133600196138,317,-555.5655564995343,0.9318966,0.03533256,0.004183292388916016,-273.1538981591231,2,-0.4442481362070121
-465.15795867222874,0.009286912,115.5330080986023,-523.3112926086719,0.06251239776611328,0.06523942947387695,1.416348e-08,58.153333936443204,-0.03686982,0.3191368579864502,0.0,2.7155058,15.112252,0.7954901256243244,318,-581.4646265451152,0.94164467,0.036869835,0.003716707229614258,-283.73184645457053,2,-0.7398011592168063
-361.0481047967854,0.006723107,115.86669301986694,-390.30658196399924,0.06427216529846191,0.07413458824157715,-9.258974e-09,29.25847716721381,-0.032792713,0.3286111354827881,0.0,2.6971438,14.837293,0.8270436060681252,319,-419.56505913121305,0.93246937,0.032792706,0.0038170814514160156,-199.13609842103307,2,0.6092073732163656
-307.4513513787691,0.006360362,116.19079566001892,-400.53375730184473,0.06444096565246582,0.061335086822509766,4.9250787e-08,93.08240592307558,-0.11110666,0.31701111793518066,0.0,2.665409,14.373829,0.6387818643986752,320,-493.6161632249203,0.9179486,0.11110671,0.0038862228393554688,-202.18387772095065,2,-0.3919045374594703
-183.78017698040532,0.0034581688,116.547034740448,-305.1627633361116,0.08221697807312012,0.07119274139404297,-0.0,112.23431883692109,-0.0033027388,0.35150671005249023,0.0,2.67288,14.481615,0.22364371039340608,321,-454.4233191527669,0.92179674,0.0033027388,0.004937171936035156,-175.74323399580817,3,-8.588102232370744
-210.67508155924588,0.007957409,116.9175877571106,-403.53171158786796,0.08121466636657715,0.07577729225158691,2.2790012e-08,136.43800852942124,-0.127787,0.3646972179412842,0.0,2.6683292,14.415864,0.7325637340107626,322,-505.2264720556145,0.9197457,0.12778702,0.004732370376586914,-226.42860974012623,3,-2.956531478632644
-312.65319713240444,0.007512658,117.25030589103699,-419.9296435003677,0.062470197677612305,0.06735682487487793,4.65207e-09,107.27644636796327,-0.1328258,0.3258547782897949,0.0,2.691374,14.751932,0.6075060055755651,323,-527.206089868331,0.93062687,0.1328258,0.003869771957397461,-224.376364621371,2,-1.2024355813006857
-185.84097397450978,0.0065646437,117.59314918518066,-346.55251368525495,0.07316255569458008,0.06430768966674805,1.5570192e-08,152.45460500141988,-0.049990214,0.33889055252075195,0.0,2.710014,15.029488,0.7180440385468702,324,-551.3769970073442,0.9388684,0.04999023,0.0045375823974609375,-201.68480697820192,3,-1.7636027470277247
-454.0317857957393,0.007868281,117.9782485961914,-512.3283381409536,0.09014701843261719,0.09237551689147949,-4.5338616e-08,41.47422108558939,-0.03185231,0.38031792640686035,0.0,2.7101395,15.031372,0.6429573232048288,325,-547.0713002279609,0.9388811,0.031852264,0.005225181579589844,-263.6296099619155,3,-3.4726589016438174
-466.86871047244745,0.006726991,118.31936001777649,-477.9159979922997,0.06574344635009766,0.06780314445495605,-5.468316e-10,11.047287519852262,-0.03108966,0.33689260482788086,0.0,2.7538743,15.703354,0.7530260109286253,326,-488.96328551215197,0.95995,0.03108966,0.003680706024169922,-226.68826997087348,2,-0.3272630575682982
-194.62937823740083,0.0060880645,118.65449953079224,-278.27355624075557,0.06882667541503906,0.06428146362304688,9.370162e-09,93.1885446463592,-0.057595126,0.32964253425598145,0.0,2.728052,15.303046,0.7686539033931495,327,-408.2936945097895,0.94690895,0.057595138,0.004136085510253906,-159.28481647455484,3,0.6801251336082028
-181.85261369403003,0.008195888,119.02017736434937,-406.30826777102976,0.08280420303344727,0.08333945274353027,6.9358133e-09,164.75602950465392,-0.052491676,0.36113715171813965,0.0,2.7297843,15.329579,0.7921741664383424,328,-572.6800547852949,0.9478448,0.052491684,0.004686832427978516,-216.68302180311227,3,-0.19904006679835318
-481.98668489479553,0.009665548,119.35301089286804,-482.3012760222906,0.06489205360412598,0.06681156158447266,6.81196e-08,0.31459112749507767,-0.059053395,0.3279387950897217,0.0,2.7450585,15.565525,0.8119931702806996,329,-482.6158671497857,0.95539945,0.059053462,0.0038881301879882812,-256.59105878240337,2,0.6599401212579026
-432.45744461370447,0.006510883,119.67856526374817,-459.65551957495904,0.06615447998046875,0.06681203842163086,2.3374371e-09,27.198074961254576,-0.047981497,0.32128095626831055,0.0,2.7766914,16.065779,0.894003461716129,330,-486.8535945362136,0.97090554,0.0479815,0.003775358200073242,-237.5452989450992,2,0.7432162332946162
-602.2645089042401,0.008636345,120.04324316978455,-617.1333009601535,0.07041811943054199,0.07804441452026367,-4.2012083e-09,14.868792055913389,-0.043145843,0.35900211334228516,0.0,2.7761378,16.056887,0.8554408432777357,331,-632.0020930160669,0.9700842,0.04314584,0.004389286041259766,-313.8136518656653,2,0.5646051941513928
-175.5992036115315,0.009275003,120.40881586074829,-361.2627040246398,0.0811002254486084,0.08011984825134277,-3.2749805e-09,131.30104985483752,-0.06691821,0.3608858585357666,0.0,2.789646,16.275255,0.7199913331699013,332,-456.6919530738478,0.97650975,0.06691821,0.004807233810424805,-199.4868429378179,3,-3.7314852481223166
32.60304888168483,0.0069745174,120.71793580055237,-132.00681294514004,0.06155657768249512,0.053429365158081055,2.1943999e-08,116.56685851495052,-0.07739108,0.3047971725463867,0.0,2.768042,15.927419,0.6712237391694873,333,-222.02172427888814,0.96592224,0.0773911,0.0036678314208984375,-87.17711687805911,3,-0.5150823774125814
