AverageY,MinReturn,dLoss,Iteration,AverageQLoss,AverageDiscountedReturn,ExplainedVariance,AbsLearnSignalNew,StdReturn,AbsLearnSignalOld,Time,ProcessExecTime,AverageAbsQYDiff,LossBefore,Perplexity,AverageAbsY,MaxReturn,PolicyExecTime,ItrTime,MeanKLBefore,NumTrajs,EnvExecTime,MeanKL,AverageAbsQ,Entropy,AverageQ,AbsLearnSignal,AverageReturn,AveragePolicyStd,LossAfter
13.175080558007105,-195.2602196483345,0.09292793,501,17.646826,30.73624736519718,-80.07124880973896,0.44570290166958854,89.16833484820742,0.4451574998787887,2704.7084143161774,0.024007081985473633,2.298913637736644,-18.324776,18.74142,32.68925429232215,-16.923549951919643,0.772313117980957,6.148032903671265,0.0,2,2.0664966106414795,0.0064143776,32.586777,2.930736,13.173702,0.44570290166958854,-106.09188480012708,1.0496218,-18.417704
13.769155375964937,-213.26937624771222,0.17354012,502,17.964806,10.239389597571929,0.37602630794346814,0.5263991665083314,104.28389939925971,0.5103450635257274,2709.653389453888,0.0167694091796875,2.3450670424461593,-28.796179,18.67719,32.779947050733554,-4.701577449192783,0.5419960021972656,4.939611196517944,0.0,2,1.0766963958740234,0.009937046,32.655296,2.927303,13.77135,0.5263991665083314,-108.98547684845249,1.0477092,-28.969719
14.069797253731938,-72.19405517856069,0.1491127,503,15.290475,21.70942961413695,-51.07325810348107,0.5739566087349802,84.72993182512269,0.5732568022289215,2715.269884824753,0.018853187561035156,2.268135272034414,-40.085564,18.619282,32.71594559550427,97.26580847168468,0.6034262180328369,5.57571268081665,0.0,2,1.6694800853729248,0.009935607,32.599426,2.9241977,14.067853,0.5739566087349802,12.535876646561995,1.0464067,-40.234676
14.534743166358563,-195.26192539268982,0.15509605,504,15.969263,10.446168209322757,0.6360325625362881,0.7593591741337301,32.26910670613592,0.7562889025014422,2720.9271297454834,0.023126840591430664,2.3150747879373395,-17.338205,18.738419,32.74323883476209,-116.21985975418028,0.7205667495727539,5.651633262634277,0.0,3,1.6240959167480469,0.009884899,32.629482,2.9305758,14.536615,0.7593591741337301,-155.84227685454238,1.0497566,-17.493301
14.921354807417789,-139.61638695513528,0.12316513,505,16.86614,48.1238499870742,0.6804191208281343,0.6372051090434604,168.8520503478775,0.6181032199752786,2725.9942524433136,0.0170440673828125,2.31577616553578,-28.348879,18.834906,33.27261904447688,198.08771374061973,0.532146692276001,5.025569438934326,0.0,2,1.1233689785003662,0.009830457,33.16352,2.9357119,14.920336,0.6372051090434604,29.235663392742225,1.0525037,-28.472044
15.544356783475598,-147.36949647382335,0.115320206,506,16.693428,15.44278419936289,-9.484112174967958,0.7297243924423209,0.1723586482774948,0.7287826078584791,2731.744246482849,0.021070003509521484,2.335855739214758,-18.225866,18.665016,33.23657968843884,-147.02477917726836,0.6657943725585938,5.744905710220337,0.0,2,1.7731339931488037,0.0064751124,33.125843,2.926651,15.540581,0.7297243924423209,-147.19713782554584,1.0477996,-18.341187
15.747944947252641,-101.26728837307883,0.12942314,507,16.771023,26.65964260076869,0.8215268621319132,0.7224641377640221,7.736858373428291,0.7188793120974154,2738.160680294037,0.029112577438354492,2.315295920323676,-21.703888,18.65882,33.40649817680883,-82.08424976430727,0.921133279800415,6.375882387161255,0.0,4,2.1189186573028564,0.00926951,33.29129,2.926319,15.746754,0.7224641377640221,-94.07028744424741,1.0476602,-21.833311
15.929495459649452,-232.76547153167104,0.13001442,508,16.59871,19.559236416543357,0.776469481220539,0.7943693779362132,44.356011402838476,0.8109387544255398,2743.820132493973,0.01840376853942871,2.325731201308076,-15.235157,18.809673,33.19727197578396,-144.0534487259941,0.587012529373169,5.65433931350708,0.0,2,1.7083418369293213,0.009290422,33.093945,2.9343712,15.93146,0.7943693779362132,-188.40946012883256,1.0521135,-15.365171
16.263022090136452,-188.49279380295008,0.081228256,509,17.999434,2.9624891054890248,-1.00494673783008,0.5460222832084157,60.65599559451724,0.5411925736909837,2750.160242795944,0.02772665023803711,2.3624062696273844,-25.44332,18.806162,33.24015622699586,-42.48230224764759,0.846327543258667,6.2997870445251465,0.0,3,2.2083017826080322,0.0098994635,33.111195,2.9341846,16.26558,0.5460222832084157,-123.42393660970079,1.0519648,-25.524548
16.90951240930961,-217.32434409684163,0.07856369,510,16.865582,6.969701739884894,0.5248175388816136,0.6596527806147617,44.639243209121,0.6530760776710809,2757.306618452072,0.030361175537109375,2.3338390780524287,-22.138977,18.80127,33.16288524064641,-112.05304414594292,0.9432740211486816,7.1411309242248535,0.0,3,2.9278409481048584,0.0065228473,33.051617,2.9339244,16.909729,0.6596527806147617,-156.15481256830125,1.0515814,-22.21754
17.05569619159137,-236.04028127046513,0.06917763,511,15.530708,13.075320407170976,0.8848103981152511,0.6811158078976077,106.21687395310512,0.6639374033582317,2764.2978036403656,0.026525497436523438,2.322470894625331,-22.414417,18.755299,33.065252582838404,-23.606533364254886,0.8676514625549316,6.9508984088897705,0.0,2,2.69869065284729,0.009673972,32.945816,2.9314764,17.049887,0.6811158078976077,-129.82340731736002,1.0504307,-22.483595
17.568295913555147,-229.86138688947236,0.059329987,512,19.428587,6.740311871720006,0.9607930689491633,0.7968492735963707,38.295757900170486,0.8168184053665108,2769.3732867240906,0.018021583557128906,2.407089562573525,-20.786795,18.915346,33.23174473184123,-153.26987108913139,0.5767703056335449,5.06986927986145,0.0,2,1.1674511432647705,0.0066361376,33.07223,2.9399736,17.568182,0.7968492735963707,-191.56562898930187,1.0550032,-20.846125
18.02193166664085,-238.14913317027293,0.071466446,513,17.484,17.150055063797787,0.9431848652364317,0.7497481873197981,36.25904332953388,0.7396868343461845,2775.2494802474976,0.01987481117248535,2.3975114165749285,-17.375017,18.607206,33.34265989468645,-165.63104651120517,0.6456317901611328,5.836156845092773,0.0,2,1.8199265003204346,0.0094433185,33.190025,2.923549,18.018236,0.7497481873197981,-201.89008984073905,1.0462757,-17.446484
18.0629089522052,-83.42083294788138,0.052547455,514,16.50679,26.303372049779462,-6.343734281962419,0.45999806718095404,0.0,0.4581194098460954,2780.6445693969727,0.015144824981689453,2.3928865768543406,-23.829506,18.606745,33.35552108113311,-83.42083294788138,0.500523567199707,5.389711141586304,0.0,1,1.5784518718719482,0.009841692,33.22129,2.9235241,18.062592,0.45999806718095404,-83.42083294788138,1.0461128,-23.882053
18.381146977886203,-104.47922096370046,0.13621569,515,15.726397,24.534854529645006,-1.141192933961777,0.48710404713904065,82.72569994355209,0.4816439662672115,2785.4887840747833,0.0191648006439209,2.3764103944256947,-5.5841255,18.388449,33.32895338582192,60.9721789234037,0.6058127880096436,4.803800582885742,0.0,2,0.8863506317138672,0.009932907,33.196438,2.9117227,18.379225,0.48710404713904065,-21.753521020148376,1.0394928,-5.720341
18.306625039670557,-20.171922275575774,0.06593323,516,17.309145,40.221381729087696,0.7249641967098736,0.7099897271650475,0.0,0.6864979575499254,2791.259941339493,0.014913082122802734,2.388580240931357,-23.27259,18.468409,33.204902910695445,-20.171922275575774,0.4921436309814453,5.765976905822754,0.0,1,1.9012150764465332,0.0064740013,33.06971,2.9160616,18.3075,0.7099897271650475,-20.171922275575774,1.0418752,-23.338524
19.1684776944642,-178.5018185550587,0.07575798,517,18.000338,17.54675476792524,-27.58319713163184,0.5189175939923462,42.71496635091071,0.5190694566582167,2797.81818151474,0.028954267501831055,2.4415379104594286,-24.474289,18.580217,33.66397342040877,-73.99290039307702,0.910822868347168,6.517232179641724,0.0,3,2.3284847736358643,0.0064072753,33.523655,2.9220974,19.1691,0.5189175939923462,-127.69925842512072,1.0447623,-24.550047
19.914754873724494,-209.6599652260859,0.08098602,518,18.173717,27.19545141576683,0.6168997795010779,0.42811577476703316,180.29090677185323,0.41051272628454116,2803.3990318775177,0.021528244018554688,2.425952626453504,-29.935759,18.595755,33.695833336845155,216.14806794435464,0.6627719402313232,5.575480937957764,0.0,3,1.487442970275879,0.006420562,33.537918,2.9229333,19.915953,0.42811577476703316,-30.56470647472605,1.045191,-30.016745
20.303648884876406,-213.7798840086104,0.08495903,519,19.739485,9.79436172901185,0.9019764774043668,0.7543527964197916,45.81420958061881,0.7544457987432583,2808.919781923294,0.021169185638427734,2.4310675079755066,-28.5103,18.570063,33.67318373695468,-105.42291086387439,0.6508135795593262,5.4792680740356445,0.0,3,1.4981975555419922,0.0064435117,33.51657,2.9215508,20.303677,0.7543527964197916,-151.17318505217114,1.044426,-28.595259
20.17757336246924,-104.06595944638633,0.06377792,520,17.007523,19.249197968450744,0.8785963701747088,0.6306669578363269,3.094342135127903,0.6010285329938111,2814.309239387512,0.019764184951782227,2.4010911163196007,-32.06711,18.452244,33.40090248327992,-97.87727517613052,0.6137747764587402,5.384237051010132,0.0,2,1.4095194339752197,0.0094667785,33.276634,2.915186,20.17936,0.6306669578363269,-100.97161731125843,1.0408342,-32.130886
20.530670320309707,-174.3046364653494,0.0745697,521,16.840532,30.383203242931828,0.9517694341134934,0.7491804595745101,34.28216405503781,0.7485310729028739,2819.3707299232483,0.01820850372314453,2.3574780158185127,-25.907536,18.366392,33.58643764962685,-96.96429236271142,0.5744152069091797,5.021145820617676,0.0,3,1.060546875,0.009187177,33.45776,2.9105225,20.528933,0.7491804595745101,-126.1913372489758,1.0383041,-25.982105
20.998270568217666,-51.712951587288465,0.06894302,522,16.567038,27.241899016788402,0.05305195834105558,0.5654801747460497,0.0,0.5536699396756997,2825.175302505493,0.015190601348876953,2.3943968821163817,-29.597174,18.398012,33.95852096984869,-51.712951587288465,0.4860990047454834,5.7992401123046875,0.0,1,1.9358031749725342,0.006581828,33.834156,2.9122427,20.997284,0.5654801747460497,-51.712951587288465,1.039117,-29.666117
21.294637826739738,-174.31064947126924,0.12941933,523,18.671667,34.08410807962358,-1.9375538419156468,0.5126419736747928,155.12666788605242,0.5121647962290277,2830.962148666382,0.02083587646484375,2.4107411158647385,-18.767683,18.370977,34.010719209666156,135.9426863008356,0.6643893718719482,5.746483087539673,0.0,2,1.7453334331512451,0.009810613,33.88933,2.910772,21.292149,0.5126419736747928,-19.183981585216827,1.0385599,-18.897102
21.57689344812641,-54.956518648123435,0.0695343,524,17.443512,27.745674121071904,-30.508151025999474,0.4960049271390827,0.0,0.4961204483060455,2836.192813873291,0.01495671272277832,2.4027845424554637,-34.314117,18.31765,34.1816383954849,-54.956518648123435,0.4883146286010742,5.225132465362549,0.0,1,1.3594999313354492,0.009378001,34.057735,2.907865,21.578691,0.4960049271390827,-54.956518648123435,1.0368953,-34.38365
21.696033557085627,-12.568845006639837,0.0835762,525,17.86424,43.24044906477964,0.486332462416908,0.6851293772576973,0.0,0.6628164699434645,2841.7322611808777,0.014839887619018555,2.418136665388623,-9.338748,18.33219,34.099975656092646,-12.568845006639837,0.4920330047607422,5.499077320098877,0.0,1,1.6617100238800049,0.0065513365,33.953846,2.9086585,21.693121,0.6851293772576973,-12.568845006639837,1.0372319,-9.422324
21.42544750149757,-36.0511586183673,0.047592163,526,17.490944,29.463292882963994,-4.202254568383225,0.7390110884166625,0.0,0.7422374322272831,2847.8170754909515,0.015116214752197266,2.4233908885562045,-29.17854,18.131317,34.27190201302936,-36.0511586183673,0.4772963523864746,6.079012632369995,0.0,1,2.22542405128479,0.0069389506,34.124508,2.8976407,21.425955,0.7390110884166625,-36.0511586183673,1.0313852,-29.226131
21.767941222922012,-261.83052205314596,0.09420395,527,18.142254,2.1234213567588776,-7.6250425587293975,0.550373820038861,46.556275634448795,0.5499759565231106,2853.5048246383667,0.020126819610595703,2.458923314727559,-20.303732,18.135662,34.27673975782166,-168.71797078424837,0.6518683433532715,5.643639326095581,0.0,2,1.6159424781799316,0.009439504,34.116295,2.8978803,21.767763,0.550373820038861,-215.27424641869715,1.0314945,-20.397936
22.242222773644833,-189.10391657007654,0.07011223,528,16.83026,15.809977280559494,0.9297067930417469,0.7604133023139134,11.412395914294024,0.7566843135227255,2858.3680913448334,0.016809701919555664,2.444175257058406,-21.032507,18.138279,34.697435558211886,-166.2791247414885,0.5163090229034424,4.858048677444458,0.0,2,1.0884346961975098,0.009858169,34.542572,2.8980246,22.24255,0.7604133023139134,-177.6915206557825,1.03148,-21.10262
22.18641211718061,-131.27223212146808,0.09959221,529,17.624538,16.364759972032434,0.7327854934107133,0.6991345868155834,115.26050339488498,0.6889968024415297,2863.3808591365814,0.018224477767944336,2.476982787584281,-26.451694,18.160759,34.68176001532422,121.77975018451392,0.5658135414123535,4.972177505493164,0.0,3,1.100874900817871,0.006417624,34.533638,2.8992631,22.183725,0.6991345868155834,-40.88785607265987,1.0321356,-26.551287
22.99073571455009,-128.15108501231236,0.08212662,530,21.665686,65.58516143345483,-51.91642165217616,0.4845884836781612,0.0,0.4844451104492954,2868.9773800373077,0.01493525505065918,2.5423396796060143,-20.097164,18.123297,34.92982944344564,-128.15108501231236,0.49492692947387695,5.591524839401245,0.0,1,1.7633945941925049,0.009811432,34.78872,2.8971982,22.991436,0.4845884836781612,-128.15108501231236,1.0314239,-20.17929
23.170441582837487,-193.65923326963758,0.094112396,531,17.996805,25.93661617401102,-7.457627117139042,0.5776525609447254,158.28723697819495,0.5767942070517392,2874.2862553596497,0.02098393440246582,2.468811599612512,-35.556698,18.177505,35.031305339416186,183.73049642566463,0.6372332572937012,5.2689368724823,0.0,3,1.2476673126220703,0.00979233,34.869225,2.9001849,23.165262,0.5776525609447254,-30.632260592384622,1.0330095,-35.65081
22.880704222243825,-199.1064871755292,0.05209732,532,18.367899,16.49049863189015,0.9778433250490886,0.7962904125259733,23.754034268517955,0.8020477030253073,2879.1509006023407,0.015938758850097656,2.49413535335423,-21.31017,17.981707,35.34196862122978,-151.59841863849329,0.5047829151153564,4.859256744384766,0.0,2,1.0364017486572266,0.0066685076,35.202843,2.889355,22.878763,0.7962904125259733,-175.35245290701124,1.0273887,-21.362267
22.70160283299519,-13.57764091363503,0.08762455,533,18.890713,51.89259119646083,-0.01653455506949375,0.6350492222541633,0.0,0.6314500069343754,2884.543729543686,0.0152130126953125,2.447961161077859,-6.7495093,17.69834,35.063026303017885,-13.57764091363503,0.4828765392303467,5.352508306503296,0.0,1,1.4405627250671387,0.006405378,34.916485,2.8734708,22.702719,0.6350492222541633,-13.57764091363503,1.0194764,-6.837134
21.78163090789911,-81.91120505749781,0.06848717,534,18.158535,48.217681309481996,-7.129307238402744,0.6788275675364507,0.0,0.6786465326994562,2890.3469183444977,0.014811038970947266,2.4402988294714056,-24.365282,17.627523,35.174455725782494,-81.91120505749781,0.5049567222595215,5.797589063644409,0.0,1,1.9271395206451416,0.009571463,35.03914,2.8694615,21.77835,0.6788275675364507,-81.91120505749781,1.0176514,-24.43377
21.711869474914202,-114.87090934665892,0.06285095,535,19.735252,25.261645267643896,-3.8330321690134213,0.5040397970952463,10.179804141993749,0.5049797389760212,2896.0876648426056,0.020342588424682617,2.423604993762577,-25.881739,17.755775,35.106041233797306,-94.51130106267142,0.6504387855529785,5.699923753738403,0.0,2,1.7996149063110352,0.009236984,34.9579,2.876711,21.71459,0.5040397970952463,-104.69110520466518,1.0212488,-25.94459
21.92145842443747,-239.91582967200225,0.035770416,536,18.519144,0.015568346659347773,0.91378000609929,0.7113848154199532,56.62574999974816,0.7048215690412437,2901.292010784149,0.021404027938842773,2.4140585337546576,-22.892572,17.77095,35.064582822663944,-101.24825222039813,0.6771886348724365,5.199212074279785,0.0,3,1.1357347965240479,0.0066543617,34.903397,2.8775651,21.918993,0.7113848154199532,-169.66206169338855,1.0217984,-22.928343
21.38255846871469,-134.02008503960937,0.10454178,537,17.639378,30.835790279681365,0.45269556459801497,0.6274957424812666,138.21172774417045,0.6202042695845535,2907.444061279297,0.025336027145385742,2.410607743534723,-41.07105,17.77876,34.97258942681126,171.82902581986147,0.8078789710998535,6.1107378005981445,0.0,3,1.974489688873291,0.00992714,34.822323,2.8780046,21.3857,0.6274957424812666,60.80834004302253,1.0224543,-41.17559
21.102187853157325,-38.77177653079459,0.04981613,538,18.38907,29.49840664087336,-55.10577528545383,0.5194154672692896,0.0,0.5192761513977295,2912.6682896614075,0.014773368835449219,2.4208358207564635,-34.230232,17.74141,34.879671893456496,-38.77177653079459,0.4945833683013916,5.219220876693726,0.0,1,1.4353618621826172,0.009161671,34.733803,2.8759015,21.100456,0.5194154672692896,-38.77177653079459,1.0218197,-34.28005
20.915247941380187,-181.1910193760105,0.076574326,539,22.00931,18.459213323148763,-4.840638415463186,0.5209690778755702,50.652462219232476,0.5200519187303684,2918.8009779453278,0.02572321891784668,2.414411082883048,-23.87013,17.72938,34.78022769070912,-57.15473747816788,0.8136730194091797,6.092928886413574,0.0,3,1.880047082901001,0.0097877905,34.609024,2.8752232,20.92161,0.5209690778755702,-118.30529816261996,1.0214022,-23.946705
20.897065700162667,-21.360383752374048,0.07669449,540,18.429657,55.84662835763889,-1.954379565133825,0.6882367657076335,0.0,0.6860749046722985,2924.4391531944275,0.014956474304199219,2.375529784849575,-23.23955,17.708748,34.94492722764155,-21.360383752374048,0.5061144828796387,5.62966513633728,0.0,1,1.6856434345245361,0.0064323847,34.803253,2.8740587,20.90127,0.6882367657076335,-21.360383752374048,1.020828,-23.316244
20.899501346661214,-214.13801399360608,0.07601738,541,17.595938,5.163168958322814,-47.108332636465825,0.5871228562497756,18.202865399678018,0.5868132120586844,2929.7454495429993,0.017444610595703125,2.384610798605113,-22.57481,17.736238,35.272181348306695,-177.73228319425004,0.5536048412322998,5.264501571655273,0.0,2,1.3431141376495361,0.009254337,35.12754,2.8756099,20.900143,0.5871228562497756,-195.93514859392806,1.0212178,-22.650827
20.492687031565488,-175.5044356190295,0.05902672,542,17.328203,15.402114483281487,0.850688709942278,0.6491815860575771,40.69812072712251,0.6443852536862711,2934.6457421779633,0.017071962356567383,2.405355722861317,-23.099665,17.851738,34.684058357934234,-80.46591279346262,0.536370038986206,4.894399166107178,0.0,3,1.0021626949310303,0.0066268137,34.522015,2.8821008,20.49416,0.6491815860575771,-136.67281563651372,1.0249054,-23.158691
20.23441993109133,-210.3802964434998,0.04767418,543,17.161047,1.467978545782945,-13.562883228771538,0.38778714484185367,19.51911446466515,0.38734373153881385,2941.0084824562073,0.023329973220825195,2.355073485309635,-22.860153,17.875324,34.76318834390329,-171.34206751416949,0.7577755451202393,6.322728872299194,0.0,2,2.2865781784057617,0.0070153326,34.599213,2.8834212,20.237104,0.38778714484185367,-190.86118197883462,1.026106,-22.907827
20.333611008066594,-90.03005699171527,0.07948303,544,18.227644,18.990835843791146,-15.00598313132031,0.4978724876435767,0.0,0.4986062713443815,2946.8953442573547,0.01513051986694336,2.4175668398902372,-29.198118,17.900541,34.842753624728566,-90.03005699171527,0.49865293502807617,5.881469964981079,0.0,1,2.019833564758301,0.008440974,34.690067,2.884831,20.333338,0.4978724876435767,-90.03005699171527,1.0269341,-29.277601
20.28222413235754,-145.00245871250115,0.08757019,545,18.225521,0.7077947811291387,-9.586358387974748,0.6758756417729528,12.641326033974488,0.6758994147437284,2951.3146114349365,0.017416715621948242,2.419855980395589,-25.733873,18.062826,34.71343388133715,-113.01439789665739,0.5344991683959961,4.378675937652588,0.0,4,0.5638909339904785,0.009914786,34.553207,2.893856,20.283743,0.6758756417729528,-131.07965541797705,1.0318985,-25.821444
20.48444530342658,-217.11982956113127,0.060331345,546,19.229939,7.450066420044099,-0.7252155575571382,0.4779681628775647,12.525644021751077,0.47592046940641075,2956.7007372379303,0.017711639404296875,2.4595600885707527,-25.214178,17.934746,34.68658256403644,-192.06854151762911,0.5653045177459717,5.380685806274414,0.0,2,1.5226075649261475,0.009366671,34.519245,2.88674,20.48768,0.4779681628775647,-204.5941855393802,1.027971,-25.27451
20.91199113077285,-210.11550428082523,0.06815338,547,18.178045,8.73891875280535,0.6249426059280015,0.7477202998309904,48.20053994358711,0.7488604636116489,2961.647590637207,0.020589828491210938,2.4868461978276235,-21.958021,17.705421,34.78028828234807,-94.10874686683842,0.617422342300415,4.941248416900635,0.0,4,0.9735028743743896,0.006763797,34.609314,2.8738708,20.911335,0.7477202998309904,-127.26088027960326,1.021511,-22.026175
20.982403847231563,-155.97276644940092,0.10904884,548,20.282358,32.53105376158348,0.7038477132916638,0.5328691709729166,132.6029995916228,0.5234032050818546,2967.185539960861,0.01700878143310547,2.5381297274729766,-21.63946,17.715492,34.67683834256769,109.23323273384464,0.5462124347686768,5.497218608856201,0.0,2,1.572251319885254,0.009203092,34.524555,2.8744395,20.980595,0.5328691709729166,-23.36976685777814,1.02175,-21.748508
21.022501330644005,-158.75214489057785,0.069955826,549,20.015413,50.52659797782875,-1.6407018953717647,0.687590198011141,0.0,0.6893146121953126,2972.792682170868,0.015142679214477539,2.5495836120763626,-19.257969,17.922935,34.41875283006481,-158.75214489057785,0.48615026473999023,5.602143287658691,0.0,1,1.6991586685180664,0.0070780027,34.231144,2.8860812,21.028526,0.687590198011141,-158.75214489057785,1.0268542,-19.327925
20.728804610883977,-207.28285219531782,0.06210518,550,19.525333,-2.9398286078906963,-2.419051915120687,0.5880108430986692,16.434900780068826,0.588742949631852,2978.0611987113953,0.020907163619995117,2.5478220620167087,-19.321447,17.89186,34.23355562531548,-167.3690389478649,0.6407279968261719,5.227826118469238,0.0,3,1.1898829936981201,0.007974602,34.06506,2.8843458,20.72442,0.5880108430986692,-188.84041175784571,1.0259109,-19.383553
21.046968092477723,-188.41612896373664,0.08713722,551,19.820292,27.22347178447449,0.30752174675433264,0.6850447052735815,148.99796791894028,0.6831482924930202,2984.1722753047943,0.02141594886779785,2.5671901319773203,-28.125986,17.926298,34.324882314356934,109.57980687414394,0.6953628063201904,6.102109670639038,0.0,2,2.071197032928467,0.0097229015,34.157925,2.8862689,21.055326,0.6850447052735815,-39.41816104479635,1.0269996,-28.213123
20.570132190235626,-193.73032226273256,0.13095474,552,19.156958,18.208237061874797,0.8249525740237158,0.7940732905049059,19.57601823573954,0.7982705972016174,2988.837065219879,0.01657390594482422,2.557362128559366,-57.040775,18.014723,34.00282818302425,-154.57828579125348,0.5161991119384766,4.624553918838501,0.0,2,0.77532958984375,0.009406732,33.82632,2.8911893,20.571539,0.7940732905049059,-174.15430402699303,1.0294013,-57.17173
21.014422094139437,-93.42586750693808,0.06348419,553,22.198997,29.654297494686602,-21.19294319612024,0.5400958274615879,92.84879045212273,0.538940232290493,2994.585982322693,0.01715850830078125,2.633409220203248,-30.151642,17.909492,33.84601942281302,92.27171339730738,0.5570893287658691,5.744059801101685,0.0,2,1.839751958847046,0.006496559,33.664364,2.885331,21.018389,0.5400958274615879,-0.5770770548153479,1.0263,-30.215126
20.924819037073156,-134.48170240368808,0.09649849,554,20.775463,19.743015240820526,0.46349557733225255,0.46081697093821883,21.874430374678635,0.4403886912103793,2999.877387523651,0.016876220703125,2.6052950734464395,-27.778725,17.723188,33.47523161735701,-82.91113675399112,0.5280697345733643,5.245575189590454,0.0,3,1.3678889274597168,0.009873174,33.29316,2.8748739,20.927465,0.46081697093821883,-104.49898996983804,1.0208921,-27.875223
20.639639107764992,-180.01912469298782,0.21864319,555,18.67629,30.347454729060598,0.771408701172831,0.7224707242372108,5.339571311392049,0.6941471471587985,3005.702734231949,0.020826101303100586,2.5338598926648803,-35.015312,17.65477,33.13408477727797,-169.33998207020372,0.655052900314331,5.816801309585571,0.0,2,1.8800437450408936,0.0099787,32.95472,2.871006,20.641336,0.7224707242372108,-174.67955338159578,1.0195022,-35.233955
20.400291441762274,-185.19081936814177,0.14247131,556,21.154589,34.34938045028082,-5.164282188701169,0.5378708753769751,51.481012850279555,0.5392352109945914,3012.8604826927185,0.025372743606567383,2.6050782011054716,-27.876875,17.644733,32.825411112959166,-82.22879366758266,0.8200464248657227,7.117198944091797,0.0,2,2.934169054031372,0.009704249,32.620266,2.8704374,20.39991,0.5378708753769751,-133.7098065178622,1.0194302,-28.019346
19.920548085636796,-109.895214709058,0.1006031,557,21.111149,20.741912690057898,-2.955327865433325,0.561275882304876,22.932712939498046,0.5603510188442481,3018.102301120758,0.018879175186157227,2.6169212785665237,-16.016365,17.77679,32.37235009882912,-64.0297888300619,0.5865936279296875,5.235247850418091,0.0,2,1.3350481986999512,0.006835704,32.1671,2.8778937,19.921118,0.561275882304876,-86.96250176955995,1.0230035,-16.116968
19.519507028749015,-215.14106170261283,0.094587326,558,20.546711,21.871534263818802,-0.6465164548148961,0.47367970249475577,31.409228540243888,0.4678338660288783,3024.114223241806,0.019675254821777344,2.612584261510827,-17.271702,17.770231,32.0164809370804,-152.32260462212506,0.6366095542907715,5.959574937820435,0.0,2,1.931877851486206,0.00978564,31.795912,2.8775246,19.525488,0.47367970249475577,-183.73183316236896,1.022991,-17.36629
18.027239085824636,-248.66357353032834,0.07336426,559,21.504929,26.672987384307238,0.495307015190082,0.5760419722361965,55.80483591078924,0.5666438849554193,3031.657589197159,0.028650283813476562,2.5903905244226655,-22.56606,17.594185,31.399913044449445,-124.90987297756297,0.9304409027099609,7.538386106491089,0.0,3,3.2487709522247314,0.009575751,31.196478,2.8675685,18.027895,0.5760419722361965,-170.02839232652045,1.0176468,-22.639423
17.39363206279224,-182.85263184239312,0.093221664,560,21.855806,17.91302033808078,0.7819470705350883,0.6323556688300475,35.36151877527153,0.6204138385233665,3037.083850622177,0.021993637084960938,2.5932168125820056,-16.436165,17.570925,31.204677064307067,-96.13932594350692,0.7014327049255371,5.384960412979126,0.0,4,1.2540974617004395,0.009196842,30.993528,2.8662455,17.401031,0.6323556688300475,-129.93633127179237,1.0171059,-16.529387
16.536562027440397,-234.30096292440336,0.09843159,561,20.881922,6.238365323497912,-7.067353783797946,0.5366606681667695,32.146736903605344,0.5373963739841624,3043.0669219493866,0.018756389617919922,2.588568744918931,-8.462554,17.589186,30.663876423935108,-170.00748911719268,0.6068007946014404,5.978039026260376,0.0,2,2.0821890830993652,0.006628641,30.451344,2.8672843,16.541166,0.5366606681667695,-202.15422602079803,1.0175825,-8.560986
15.89929341244141,-232.9592848908143,0.060555458,562,20.1495,10.796271320335833,0.9655023926692402,0.7841966281152505,61.26127453074265,0.7887456188619102,3048.126793384552,0.015119075775146484,2.5529024657907824,-10.014361,17.702576,30.28345433819386,-110.43673582932901,0.4830350875854492,5.019937038421631,0.0,2,1.1281547546386719,0.0067025935,30.09617,2.8737102,15.9032,0.7841966281152505,-171.69801036007166,1.0211345,-10.074917
16.09301821817445,-167.93729306790402,0.08774948,563,22.463625,9.824605294644442,0.8986726567258282,0.7962464883313762,22.130239813254633,0.8025679737590234,3052.8489334583282,0.019582509994506836,2.6252705026951286,-16.479473,17.760551,30.420984145346075,-111.1624690400611,0.5782005786895752,4.716891288757324,0.0,4,0.7894213199615479,0.009108554,30.20614,2.8769798,16.095886,0.7962464883313762,-132.51666754156784,1.0223843,-16.567223
15.988675811218584,-51.493402463119466,0.13060379,564,22.080141,23.604807147112833,-62.71761538238563,0.5252382325409435,0.0,0.5246864144892919,3058.654865026474,0.015108346939086914,2.600647462855838,-12.933005,18.031038,30.311511360853977,-51.493402463119466,0.5034172534942627,5.800574779510498,0.0,1,1.9901056289672852,0.0065143346,30.083359,2.8920946,15.992659,0.5252382325409435,-51.493402463119466,1.0300938,-13.063609
15.640166038288239,-174.12389428702392,0.1144104,565,22.768898,8.930447863571164,-6.8484658424026925,0.5192992449191438,3.162998772011804,0.5192892236416676,3063.4994575977325,0.016649246215820312,2.6131090863511317,-24.29462,18.07628,30.11686258172988,-167.7978967430003,0.5161149501800537,4.80462646484375,0.0,2,0.9644787311553955,0.0064168307,29.877337,2.8946006,15.639228,0.5192992449191438,-170.9608955150121,1.0315368,-24.40903
