Perplexity,AbsLearnSignalOld,EnvExecTime,AverageDiscountedReturn,Time,MaxReturn,LossAfter,ExplainedVariance,NumTrajs,LossBefore,dLoss,MeanKL,PolicyExecTime,AveragePolicyStd,Iteration,AbsLearnSignal,MinReturn,Entropy,StdReturn,MeanKLBefore,ProcessExecTime,ItrTime,AverageReturn,AbsLearnSignalNew
20.031086,0.7720456417,0.0900807381,47.0535267827,2170.6094107628,86.6012362185,46.7867697548,-45.117184,-0.2595141431,1,49.4249709616,-45.031708,5.3717804,0.08547592,0.009810622,49.359375,1.10064932,0.0634262562,1.9504046,2321,0.7719183753,,86.6012362185,46.79508
20.392317,0.6818067911,0.1063430309,50.7708224266,2171.5598826408,118.5288756972,46.7813104885,-53.474728,-15.5115156175,1,49.4401381571,-53.423687,9.064989,0.05104065,0.0064887614,49.386337,1.0825846599,0.0653278828,2.0027876,2322,0.6816595679,,118.5288756972,46.79045
20.655758,0.7427839853,0.0896475315,72.3222156714,2172.4762043953,169.5453267523,46.1248345107,-38.012207,0.786839518,1,48.8425513632,-37.931442,12.926406,0.08076477,0.006974742,48.77316,1.1341184369,0.0649704933,2.0671177,2323,0.7433065504,,169.5453267523,46.13687
20.605942,0.7262260299,0.0889623165,54.8472508202,2173.4030983448,144.8894432742,46.8284126552,-67.083664,-2.7345272865,1,49.1749034366,-67.029755,5.7791653,0.0539093,0.0064230235,49.104996,1.04904054,0.0642328262,2.072395,2324,0.7264823523,,144.8894432742,46.83874
20.337883,0.777915186,0.0990166664,30.4013278391,2174.3651976585,87.0279751739,46.4743539099,-47.54715,0.6508264947,1,49.0532152733,-47.51215,6.0452857,0.034999847,0.0068183388,49.001812,1.0002814491,0.0662724972,2.0577993,2325,0.7765904677,,87.0279751739,46.475674
20.347418,0.8308599415,0.1052589417,64.372383762,2175.300965786,116.6776499554,46.7317046467,-39.629025,0.7292987029,1,49.2243766235,-39.553276,3.4229813,0.07574844,0.009482155,49.19285,0.9673067571,0.06432724,2.0495682,2326,0.8330739453,,116.6776499554,46.7342
21.083208,0.7175715728,0.091991663,36.3294229461,2176.2141547203,103.5090281654,46.8785999151,-58.351955,-0.7962194046,1,49.3333386059,-58.29815,5.5112367,0.053806305,0.006479621,49.279278,0.9937397552,0.0626223087,2.1219163,2327,0.715620581,,103.5090281654,46.877495
20.82742,0.7411206394,0.0830116272,44.3643265561,2177.1182737351,117.5286242101,46.4369435169,-51.726616,-14.3379495607,1,49.1961969101,-51.68005,12.496193,0.04656601,0.0068621566,49.138073,1.1990116538,0.063675642,2.115263,2328,0.7409761755,,117.5286242101,46.447353
20.471764,0.6717567018,0.1073386669,67.1604387679,2178.0548772812,125.7320060889,46.8969894403,-47.83361,0.8567509946,1,49.1229194478,-47.780106,5.8359838,0.053504944,0.009030538,49.091465,1.0328552938,0.0665240288,2.1050997,2329,0.6732458122,,125.7320060889,46.897007
21.107838,0.7503061388,0.0962305069,58.5282654205,2178.9760715962,101.9201798352,47.3472115069,-43.283524,0.9882796169,1,49.6753987803,-43.24062,6.195675,0.0429039,0.006613425,49.64239,1.056191723,0.0613760948,2.127312,2330,0.7496157199,,101.9201798352,47.345917
20.717117,0.7859006198,0.0935027599,49.0053970859,2179.8641288281,126.7066336477,47.1298091252,-58.60789,-2.5375874093,1,49.5257470203,-58.52923,5.2483644,0.07866287,0.00977341,49.46797,1.0209108516,0.0622577667,2.1464593,2331,0.7858070759,,126.7066336477,47.135742
20.897577,0.8598169337,0.1054697037,56.289860171,2180.8018982411,106.852689551,46.2508546322,-44.665867,0.4122454366,1,49.0086356438,-44.630386,6.07692,0.0354805,0.009954301,48.93623,1.0260187645,0.0639545918,2.1663482,2332,0.858556945,,106.852689551,46.24717
21.056017,0.7079705642,0.0849049091,55.2096555637,2181.7250909805,105.3846854744,46.3293903536,-42.38404,0.4428328563,1,49.0258310916,-42.31786,6.9604335,0.06618118,0.009842052,48.995712,1.0901423497,0.0618293285,2.2118857,2333,0.7062831734,,105.3846854744,46.331112
21.236254,0.8054273075,0.0834043026,49.0539735507,2182.6424291134,124.4998524724,46.5725282772,-52.60306,0.9163566005,1,48.9141226416,-52.523033,5.4582753,0.080028534,0.009907565,48.88932,1.0376072908,0.0622699261,2.197944,2334,0.8032834918,,124.4998524724,46.570946
21.139133,0.7975299744,0.0986967087,23.249563363,2183.5707476139,73.146137947,46.2562999063,-44.73951,-0.7178948229,1,48.8972114948,-44.690556,6.0645766,0.04895401,0.0064441506,48.846073,1.0364770075,0.0677251816,2.204988,2335,0.7972061242,,73.146137947,46.25971
20.674408,0.8280345046,0.1203076839,55.0261711911,2184.5492043495,107.3141288208,46.2938911462,-44.235725,0.4822564399,1,48.9690707744,-44.157333,4.491756,0.07839203,0.009582655,48.950146,0.9851070663,0.0649917126,2.1588433,2336,0.8259640226,,107.3141288208,46.307987
20.745533,0.8369493125,0.0932717323,60.3519841583,2185.4497287274,145.9454658237,46.1950803572,-59.663784,0.7184406811,1,48.7540405204,-59.597744,5.2436123,0.06604004,0.0065007466,48.717022,1.045796338,0.0635261536,2.134464,2337,0.8331735667,,145.9454658237,46.190254
21.029789,0.7279474759,0.0929245949,44.978032391,2186.3718338013,104.2968098078,46.9917170117,-44.389553,0.2704887552,1,49.3948127066,-44.324707,6.5797243,0.06484604,0.006484662,49.34938,1.0209412868,0.0656611919,2.1440058,2338,0.7291008124,,104.2968098078,46.994022
20.713102,0.7341345445,0.1051242352,34.2847963699,2187.3033847809,83.9936233701,46.4979121982,-47.516838,0.8682205074,1,48.8885332736,-47.449852,5.3341427,0.066986084,0.009624745,48.83909,1.0202590328,0.0642848015,2.1362376,2339,0.7357478122,,83.9936233701,46.50037
21.273882,0.7376933505,0.0850081444,45.6942806285,2188.2161080837,90.357090476,46.5829410066,-44.80777,-0.0036053531,1,49.0618455866,-44.74568,5.4370246,0.062088013,0.006449993,49.02781,1.0272252679,0.0607140064,2.1786149,2340,0.737691589,,90.357090476,46.584766
20.995245,0.7669481271,0.0900154114,37.5007592699,2189.1340010166,104.1862743236,46.5768594569,-52.39379,-2.065898259,1,49.0444471848,-52.330204,6.3173356,0.06358719,0.00668376,48.98884,1.0863727541,0.0632200241,2.1584878,2341,0.7659703961,,104.1862743236,46.57881
20.935429,0.8164717008,0.085978508,49.4104772893,2190.0390520096,111.7895037394,47.0423088559,-49.374046,0.0944591906,1,49.6355084641,-49.331085,5.209458,0.04296112,0.006705345,49.609657,1.01552186,0.0637302399,2.1605341,2342,0.8163588631,,111.7895037394,47.048916
20.361423,0.7227225041,0.0845701694,48.1605063367,2190.9573645592,136.2641688748,46.8628391294,-73.78469,-11.0219065835,1,49.3609499016,-73.687164,13.527524,0.09752655,0.0066245855,49.285103,1.1508080828,0.0624849796,2.119833,2343,0.7223740083,,136.2641688748,46.878647
20.395317,0.7167697261,0.1060349941,67.1353369989,2191.8919744492,116.384125392,46.4999729191,-41.188732,0.046302126,1,49.0721443245,-41.12978,5.5782385,0.05895233,0.006704533,49.02928,1.0540396224,0.0626163483,2.110262,2344,0.7174551536,,116.384125392,46.501797
20.475555,0.7829741204,0.0962145329,40.0145298341,2192.7948002815,89.7285928451,46.651433249,-43.830376,0.9266523081,1,48.9067054091,-43.782303,5.946027,0.048072815,0.0066395514,48.84941,1.0523789928,0.065256834,2.1109612,2345,0.781846871,,89.7285928451,46.64969
20.13885,0.7783026694,0.1063306332,52.0313126558,2193.724801302,106.4711263664,46.6262492113,-45.846695,0.9173783106,1,49.3105973955,-45.79792,8.4346285,0.04877472,0.0064238464,49.275074,1.0779213374,0.0643773079,2.0977578,2346,0.7784154525,,106.4711263664,46.633984
19.412827,0.8022800348,0.1099207401,56.1104387904,2194.7236213684,103.7154112143,46.9953126584,-42.041393,0.8735210828,1,49.4661064113,-41.995518,6.0854564,0.04587555,0.006414249,49.40117,1.0219792133,0.0626237392,2.0622213,2347,0.8028391827,,103.7154112143,46.998028
19.646896,0.7498289667,0.114071846,76.6442383273,2195.651260376,117.7341468003,46.6798198596,-40.243584,0.8253651407,1,48.9969252575,-40.220142,6.253317,0.023441315,0.0068142335,48.951736,1.0419371485,0.0643107891,2.0847027,2348,0.750235412,,117.7341468003,46.678516
18.582321,0.7376885302,0.0888245106,37.5404591831,2196.5760509968,104.5568489154,46.2803905633,-60.143036,0.3455212834,1,49.0347548886,-60.05327,4.797583,0.089767456,0.0067186723,48.98999,1.0062003507,0.0652551651,2.022822,2349,0.7370325955,,104.5568489154,46.282997
18.736809,0.8615744448,0.0995085239,47.2995591112,2197.4786503315,100.2356109306,46.350735986,-44.212803,0.6480086525,1,49.2454905952,-44.16699,4.513691,0.045814514,0.0065002036,49.206474,1.0015716167,0.062214613,1.997308,2350,0.8629303248,,100.2356109306,46.351933
18.07719,0.7825215118,0.1187663078,66.9821689732,2198.4258649349,112.1014351523,46.9216354356,-40.5855,0.9851927688,1,49.5145606838,-40.544514,4.3396554,0.040985107,0.006640574,49.47325,1.0131527276,0.0668613911,1.9423401,2351,0.7754906679,,112.1014351523,46.91765
17.774471,0.7331119896,0.102383852,68.2623847929,2199.3602125645,147.7490151285,45.8705924608,-58.895283,-3.7616404678,1,48.8299514099,-58.82917,5.722567,0.06611252,0.0065475814,48.797314,1.0310243756,0.0644419193,1.9250345,2352,0.7332169811,,147.7490151285,45.87343
17.389385,0.6564820466,0.097648859,43.5564455108,2200.282191515,111.4235606171,46.7845877922,-49.952007,-1.5433816868,1,49.4752999993,-49.84901,5.342688,0.102996826,0.009501675,49.414608,1.0242824576,0.06472826,1.9020706,2353,0.6568610206,,111.4235606171,46.781326
17.958574,0.7505023839,0.1042006016,68.428858358,2201.2122254372,123.534342005,45.7461038152,-41.257854,0.3671547998,1,48.8012705325,-41.214832,6.7704015,0.043022156,0.009926762,48.755714,1.0943386373,0.0658152103,1.9455009,2354,0.7490985656,,123.534342005,45.745926
18.155785,0.6740347554,0.0952894688,53.4581187606,2202.1369891167,125.5486011493,46.5254752727,-52.19244,0.4181855973,1,49.1176009591,-52.133278,3.7712207,0.05916214,0.0099973045,49.1001,0.9835267013,0.0668904781,1.9276912,2355,0.6756072679,,125.5486011493,46.528175
17.881977,0.9174327708,0.1043088436,84.1638611589,2203.0634477139,161.5189655805,45.9126598856,-54.118885,0.8773843188,1,48.6703226258,-54.06584,4.5172343,0.053043365,0.0065970696,48.613583,0.9900318478,0.06407094,1.8997622,2356,0.9152321046,,161.5189655805,45.91797
17.68745,0.8157378117,0.0900449753,47.8557705426,2203.9733653069,112.6748283783,46.73166877,-47.99649,0.6557029957,1,49.3148697692,-47.954506,4.5424757,0.041984558,0.006418084,49.294266,0.9861900916,0.0646784306,1.9140451,2357,0.8145006267,,112.6748283783,46.732655
17.55103,0.7925754522,0.0828850269,57.7309333843,2204.9161295891,160.5208042339,46.7579467028,-74.20852,-6.592554495,1,49.611041616,-74.13281,4.6470003,0.07570648,0.0096640475,49.56044,1.0102182447,0.0616559982,1.9273285,2358,0.7924982152,,160.5208042339,46.758907
17.660088,0.8027443147,0.0915646553,39.9777038462,2205.8374755383,98.6243778265,45.9802967642,-47.334717,-24.5564360088,1,48.6544115696,-47.274418,5.4135494,0.06029892,0.006473771,48.6252,1.014782163,0.0660607815,1.9214435,2359,0.8028260758,,98.6243778265,45.9778
17.766172,0.7800704583,0.0962710381,38.9358769499,2206.745875597,107.3663251392,46.3943363691,-47.410522,0.9054557427,1,49.1520425974,-47.361973,4.4916945,0.048549652,0.0064113773,49.096485,1.0165023765,0.0639996529,1.9306817,2360,0.7774835973,,107.3663251392,46.396523
17.619856,0.7157119647,0.1047058105,66.6581130748,2207.6917204857,121.3527657606,45.6013081781,-41.156914,0.7811908135,1,48.571988014,-41.11032,5.4564834,0.046592712,0.009827371,48.527966,1.0361982826,0.0654745102,1.915123,2361,0.7172069012,,121.3527657606,45.606415
17.835783,0.8078130118,0.0870542526,47.117636859,2208.5840923786,126.463542429,46.3705078998,-53.355537,0.935739388,1,49.3582517266,-53.303104,6.454802,0.052433014,0.009785413,49.31946,1.0055534997,0.0617399216,1.9534091,2362,0.8076554278,,126.463542429,46.372177
17.498154,0.6895123656,0.1036143303,64.4139787425,2209.530620575,139.6256121706,46.3883404459,-58.232025,-2.3527450779,1,49.3068101751,-58.159092,5.343405,0.0729332,0.0065578697,49.250336,1.0680329262,0.0645983219,1.9112264,2363,0.6895976599,,139.6256121706,46.3912
17.770391,0.8429516404,0.1972391605,61.21908088,2210.6054816246,223.2438748747,45.469820254,-59.398087,-1.7608000275,2,48.4525189189,-59.34621,6.539289,0.051876068,0.009897772,48.42205,1.07517892,0.1246564388,1.946939,2364,0.8424296688,,145.8718506944,45.477154
17.610502,0.8704036173,0.1000785828,41.728035097,2211.5457491875,116.3711496737,46.3554032713,-68.10878,-0.3897379723,1,49.2000312928,-68.06765,4.368183,0.041130066,0.006643291,49.154884,1.012691424,0.065256834,1.953909,2365,0.8702350156,,116.3711496737,46.361977
17.062141,0.7320313214,0.1039197445,86.0755733409,2212.4717929363,159.1878824728,46.7629210225,-49.452003,0.8314912199,1,49.4375064543,-49.397274,5.6310825,0.05472946,0.0065017254,49.395683,1.0395477562,0.0689504147,1.9316306,2366,0.7316389212,,159.1878824728,46.771587
17.061584,0.7376921012,0.0968072414,43.9424453319,2213.397397995,97.7676564171,46.262863022,-43.453815,0.7838607162,1,48.9310176284,-43.427208,7.552815,0.026607513,0.006604666,48.88115,1.03780031,0.0635533333,1.9273299,2367,0.7394692994,,97.7676564171,46.268066
16.971567,0.7875316296,0.093077898,42.335653246,2214.305719614,105.7804596887,46.2131682391,-44.937656,0.2115731174,1,49.294559356,-44.901695,6.3669214,0.03596115,0.0065087946,49.228985,1.033460788,0.0645327568,1.9288568,2368,0.7862553321,,105.7804596887,46.22173
17.03648,0.822454601,0.0953509808,23.2312608711,2215.2589249611,83.8644018766,46.5948747043,-43.758804,0.2291830964,1,49.2176996212,-43.675343,7.2601304,0.08346176,0.009910158,49.190346,1.0942598775,0.0631332397,1.9293158,2369,0.8191537986,,83.8644018766,46.598232
17.315533,0.6786553045,0.1029434204,55.5034402439,2216.1922600269,122.4888829274,46.2733022156,-53.193035,0.4861015955,1,49.0068697436,-53.133247,8.2594795,0.05978775,0.0066063725,48.946182,1.1524799289,0.0653963089,1.939064,2370,0.6778056591,,122.4888829274,46.277218
17.34095,0.6525814288,0.0904176235,35.0175836939,2217.0996382237,101.8180795142,45.9540603635,-57.857372,0.8905756461,1,48.6492735148,-57.75833,5.6019964,0.099040985,0.009049986,48.59707,1.0294660162,0.0652935505,1.9479297,2371,0.6489573519,,101.8180795142,45.95142
17.147358,0.7941144006,0.0932066441,69.8020122377,2218.0131318569,130.4355486657,46.4683208817,-42.50852,0.9721119684,1,49.2496151391,-42.475285,4.8439655,0.033233643,0.009638139,49.21299,0.9908748075,0.0628566742,1.9432502,2372,0.7945644188,,130.4355486657,46.472878
17.25192,0.7218892595,0.1056118011,67.4034966191,2218.9469475746,141.1859571837,46.1830745998,-51.129314,-0.9845194228,1,48.7696185946,-51.062355,6.5240955,0.06695938,0.00955152,48.727894,1.0790364764,0.0665063858,1.9311094,2373,0.7233962055,,141.1859571837,46.182674
17.16768,0.869435666,0.0822477341,55.5715732411,2219.8538708687,169.6269574754,46.2557119149,-78.07857,-2.9518459817,1,48.8489927852,-78.015076,9.148127,0.06349182,0.0064398237,48.83311,1.065240977,0.0625915527,1.946023,2374,0.8685341791,,169.6269574754,46.25405
17.308834,0.7580586931,0.0903644562,30.576279164,2220.7870092392,91.8283823207,45.8383483362,-46.282692,-5.8620472202,1,48.4510950331,-46.222847,6.329851,0.05984497,0.0064450754,48.38104,1.0758273239,0.063035965,1.9482516,2375,0.7578641662,,91.8283823207,45.851196
17.087786,0.761714015,0.1522693634,38.2435456546,2221.8159301281,113.2359686945,45.9814355867,-53.893093,-3.8123506927,2,48.7743795375,-53.832977,4.903503,0.060115814,0.0064073633,48.762733,0.9999262005,0.0952758789,1.9351085,2376,0.7618142687,,24.5063265132,45.974766
17.306416,0.8828430362,0.1233685017,74.2437208347,2222.7622401714,120.5610937066,46.3164207036,-40.775677,0.8999565138,1,49.2600750376,-40.719433,7.113733,0.056243896,0.00701353,49.205196,1.0738726086,0.0661268234,1.9487815,2377,0.8828997658,,120.5610937066,46.321964
17.152084,0.7395008767,0.0847332478,61.1076026956,2223.6752724648,118.0752509513,46.3474136454,-41.125744,-0.9751459736,1,48.9338108249,-41.062553,5.1224694,0.06319046,0.006688837,48.895912,0.9969771774,0.0640904903,1.9419516,2378,0.7392502024,,118.0752509513,46.34879
16.69278,0.8453242049,0.097440958,66.9200108784,2224.5804791451,114.0549161254,45.6924486326,-45.100437,-0.5471040017,1,48.2956351791,-45.057827,6.7791467,0.04261017,0.009599227,48.271603,1.0374251838,0.0617070198,1.9221774,2379,0.8463612972,,114.0549161254,45.693836
16.722084,0.6844645747,0.1034939289,29.6907084315,2225.5609362125,85.9739321342,46.6227068223,-45.56178,0.9944525413,1,49.2122032881,-45.53116,4.9364676,0.030620575,0.0065849405,49.160995,0.9872836952,0.0655248165,1.9196658,2380,0.7122737883,,85.9739321342,46.63501
16.438374,0.8424790759,0.1060712337,65.9883928388,2226.5120680332,108.8755374972,45.7460323549,-42.064762,0.752846783,1,48.6303201218,-42.023895,4.8946733,0.04086685,0.0068509225,48.591618,1.0472162407,0.0649063587,1.9086909,2381,0.8424439718,,108.8755374972,45.7358
16.18459,0.8180881123,0.090793848,47.6870059644,2227.428096056,104.3008227813,45.7080681115,-44.864964,0.8517621041,1,48.5378662258,-44.81881,5.098395,0.046154022,0.0066373474,48.50563,1.0136899066,0.0653021336,1.8976709,2382,0.8147758314,,104.3008227813,45.71792
15.590213,0.7762920196,0.1052591801,61.4523543146,2228.3571329117,104.3825555233,45.9105712467,-44.04358,0.643446325,1,48.6573442823,-43.992275,4.424742,0.051303864,0.00992143,48.59745,1.0081875274,0.0629365444,1.8565774,2383,0.7769828288,,104.3825555233,45.902287
15.559844,0.742955245,0.1024467945,61.7450212976,2229.2920541763,120.8861781932,45.7431157992,-45.924126,0.9482475315,1,48.437088525,-45.878788,6.114718,0.045337677,0.0066359555,48.410946,1.0607271278,0.0632452965,1.8535651,2384,0.749830491,,120.8861781932,45.749844
15.415688,0.8164754709,0.090023756,44.668489396,2230.2202425003,114.7620880149,45.9042099072,-56.46765,0.7271319336,1,48.6362516408,-56.40655,8.636585,0.061100006,0.009718237,48.55558,1.0828214152,0.0647416115,1.837793,2385,0.8165215388,,114.7620880149,45.90442
15.678323,0.8889857401,0.0847673416,51.0246565689,2231.1293263435,143.182483651,46.2753252041,-67.87835,-5.2095214842,1,48.983988002,-67.82361,6.038341,0.054740906,0.006585142,48.929123,1.0618639022,0.0607931614,1.8356736,2386,0.8893614425,,143.182483651,46.27035
15.409606,0.7982847008,0.1001191139,53.6774703034,2232.0567824841,107.7186223216,45.9493139243,-40.884583,0.6679109614,1,48.6256229257,-40.839054,5.7375026,0.045528412,0.006497649,48.597843,1.0783501971,0.063627243,1.8488878,2387,0.8006683477,,107.7186223216,45.954346
15.3901205,0.7084936762,0.1076140404,41.8318468976,2232.9892246723,95.7871097161,46.0296403419,-40.935867,0.9938445527,1,48.8620641173,-40.86791,7.867107,0.06795883,0.009859081,48.78539,1.0992736538,0.0649676323,1.8657917,2388,0.7129995641,,95.7871097161,46.029877
15.803546,0.6458366953,0.0978162289,33.6287934726,2233.9065337181,98.9467988664,45.6717300881,-52.999256,0.9087976862,1,48.2179120097,-52.92918,4.0639424,0.07007599,0.006534911,48.187332,0.9790700552,0.0641083717,1.8865613,2389,0.6385929239,,98.9467988664,45.67083
15.683011,0.775926068,0.0895063877,72.6272832268,2234.8271141052,152.544140111,46.054314649,-61.779545,-1.4602014546,1,48.6713840595,-61.744053,4.611944,0.035491943,0.006433821,48.65505,1.0031909928,0.0638077259,1.887012,2390,0.775193619,,152.544140111,46.05552
15.6471,0.7807154014,0.0887022018,33.3038851743,2235.7787246704,80.2170215184,45.5541662206,-44.81454,-0.8118916764,1,48.2768086035,-44.757504,4.420626,0.057037354,0.0064766575,48.220448,0.9961214892,0.0629439354,1.8881166,2391,0.7792709613,,80.2170215184,45.548965
15.591093,0.6948226639,0.102989912,47.1145206,2236.7005703449,105.3484042909,45.7628582129,-44.00839,0.770952287,1,48.3210527093,-43.94402,3.9455643,0.0643692,0.009411536,48.269844,0.9630079674,0.0642285347,1.8963639,2392,0.6957256993,,105.3484042909,45.77255
15.727453,0.7740252367,0.1028056145,40.3469828213,2237.6217000485,102.5899448433,44.8863667418,-43.792347,0.9436499205,1,47.8835859645,-43.74128,6.497096,0.051067352,0.0064665596,47.83911,1.0493000527,0.0643513203,1.905697,2393,0.7781243831,,102.5899448433,44.882023
15.585693,0.8432686697,0.1078355312,86.1889115136,2238.5491909981,167.4505886119,45.5049592704,-56.40308,-0.0475658621,1,48.1932091192,-56.348564,4.687877,0.05451584,0.009714639,48.14216,0.9849619833,0.0682895184,1.9123551,2394,0.8446220129,,167.4505886119,45.506992
15.689481,0.8075090587,0.1039457321,40.6946052851,2239.4851167202,98.1759298993,46.3504657565,-46.463646,0.1801101445,1,48.9717488235,-46.41959,5.141118,0.04405594,0.0065981313,48.93229,1.0035065862,0.0644955635,1.9025257,2395,0.8045722732,,98.1759298993,46.355957
15.748312,0.8609145502,0.2028942108,51.489007761,2240.59785676,230.7442842976,45.4808902398,-45.50592,0.2544772703,2,48.1211931316,-45.46187,5.5482655,0.044052124,0.0063996986,48.065968,1.0316004239,0.1235923767,1.9151251,2396,0.858385267,,95.6955555375,45.487343
15.729632,0.7686738918,0.0896046162,42.8489321025,2241.5156946182,121.2361753237,45.541328654,-58.47632,-5.6893128463,1,47.9534931722,-58.40334,7.009606,0.07297897,0.009729084,47.91594,1.0684944921,0.0623056889,1.9129906,2397,0.7679431632,,121.2361753237,45.53165
15.921732,0.7769985984,0.1746530533,87.826067616,2242.5834121704,252.1463141423,44.9571408503,-43.946274,-7.4379379509,2,47.8913943631,-43.860516,6.276771,0.08575821,0.0064473315,47.848312,1.0311151222,0.1116018295,1.9139196,2398,0.7773334896,,121.2825007552,44.95979
15.933618,0.673513516,0.1020953655,23.4519140937,2243.4895157814,79.4952346705,46.3783470011,-49.726955,-25.0840350549,1,49.0055077282,-49.66134,2.8805268,0.06561661,0.009988633,48.97513,0.9187173042,0.0641076565,1.910639,2399,0.6737669685,,79.4952346705,46.38197
15.640674,0.7747445868,0.0912656784,46.3613534604,2244.3867502213,123.391527065,45.9826217523,-46.859528,-0.8012262327,1,48.6923570539,-46.80385,4.116014,0.05567932,0.0067372806,48.65269,0.9502156843,0.0647141933,1.9100348,2400,0.7744860754,,123.391527065,45.983143
15.742504,0.7994510364,0.1068248749,60.5218856325,2245.3177576065,98.4966027572,46.1058416804,-40.076218,-6.2158018334,1,48.7515740254,-40.00078,6.022936,0.07543945,0.009930318,48.693504,1.0323788213,0.0652432442,1.9143721,2401,0.7995277945,,98.4966027572,46.10002
15.971583,0.6544099296,0.0868184566,38.2500937204,2246.2897124291,121.1890662029,44.8096775859,-63.417606,0.5024637113,1,47.3715791096,-63.36721,6.9898305,0.050395966,0.009938852,47.31461,1.05430993,0.0626299381,1.964967,2402,0.6550408838,,121.1890662029,44.81826
16.002995,0.7200945853,0.0889999866,48.6259362648,2247.2004878521,113.2093352743,46.2755104179,-51.72156,0.8146376646,1,48.5807596283,-51.667282,3.9338763,0.054279327,0.006532547,48.54492,0.9433323324,0.0647981167,1.9554654,2403,0.7262752813,,113.2093352743,46.275097
16.00969,0.7828112731,0.1103329659,44.8196887694,2248.1371247768,90.8546122731,45.5709231374,-41.619606,0.7954770799,1,48.0204415945,-41.58508,4.76383,0.034526825,0.006529234,47.974297,0.9844938915,0.0661697388,1.9605584,2404,0.7823747969,,90.8546122731,45.56961
16.076265,0.6618344815,0.0887410641,46.6191451891,2249.0497319698,138.4364691238,46.3193853114,-76.08584,-16.6516600368,1,48.9192901613,-76.03067,6.3194675,0.05516815,0.006602788,48.86005,1.0474418121,0.0652763844,1.9528333,2405,0.6620065211,,138.4364691238,46.31953
16.0404,0.799247194,0.085767746,46.4736936675,2249.9474003315,139.8441139232,45.5828472692,-66.030266,0.8749837857,1,48.2705696446,-65.97997,7.866344,0.05029297,0.006437036,48.20759,1.0677038637,0.062461853,1.956694,2406,0.7978902886,,139.8441139232,45.591618
16.101034,0.8437922195,0.0798635483,44.4160600888,2250.8481795788,122.6969709347,46.4712095754,-50.01595,-0.5694262855,1,48.9776805813,-49.94459,5.54895,0.07135773,0.006487851,48.930424,1.0038218273,0.0624463558,1.9758471,2407,0.8435996185,,122.6969709347,46.473263
16.09302,0.8328646758,0.0899744034,37.182483267,2251.7481632233,111.1885875501,45.8416737106,-60.938423,-2.896581023,1,48.5176323642,-60.881783,7.7638636,0.056640625,0.009878816,48.479218,1.0467804066,0.0615777969,1.9732853,2408,0.8333977499,,111.1885875501,45.846157
16.433037,0.8755848026,0.100376606,32.1657233911,2252.6896431446,83.8281911852,46.0473485493,-42.684814,-0.6858829259,1,48.4385457145,-42.635223,6.032453,0.049591064,0.0065671178,48.38797,1.0338550938,0.0630111694,1.993436,2409,0.8759126409,,83.8281911852,46.04204
16.213083,0.7409824328,0.0980463028,27.2672516391,2253.6261126995,88.8718933013,45.8239983379,-43.51812,0.9654790161,1,48.3645335599,-43.46629,4.313886,0.05183029,0.0064351927,48.313244,0.959352305,0.0653173923,1.9838072,2410,0.7361447355,,88.8718933013,45.83085
16.237022,0.7276117246,0.089173317,84.2015664565,2254.5436737537,167.2804566827,45.698054033,-54.24836,-2.2402439316,1,48.4160987879,-54.186825,4.037828,0.06153488,0.009990716,48.384354,1.0027452036,0.0647439957,1.9889697,2411,0.7281039284,,167.2804566827,45.696457
16.092955,0.7595100646,0.1089034081,66.9772647614,2255.4629483223,118.3767729194,46.0493231334,-46.017746,0.8275381217,1,48.5741276544,-45.948326,7.061085,0.06941986,0.009233277,48.51796,1.0434500842,0.0643658638,1.982933,2412,0.7659701612,,118.3767729194,46.05247
16.527472,0.715465699,0.0936543941,48.4795090495,2256.4349932671,128.7784890197,45.8319779718,-54.935802,0.7159241608,1,48.5453942468,-54.88897,8.490012,0.04683304,0.006538938,48.452747,1.1055320461,0.0643696785,2.001724,2413,0.7173681576,,128.7784890197,45.837807
16.315159,0.7376636825,0.0998740196,77.8547877357,2257.3577976227,147.2880904706,45.9351034685,-48.887386,0.9460960432,1,48.4941938767,-48.83416,3.8754227,0.05322647,0.00982314,48.45759,0.9626086284,0.0644972324,1.9936374,2414,0.7411189612,,147.2880904706,45.94148
16.5634,0.6976508961,0.1378524303,42.6071365937,2258.3646755219,168.058536459,46.1755306568,-65.22806,-26.9746293303,2,48.4776956197,-65.1622,4.640417,0.06585693,0.009901981,48.432186,0.9712700256,0.099032402,2.053046,2415,0.6974910694,,35.2950557621,46.17678
16.868357,0.7713553485,0.0946009159,76.8416799762,2259.2742540836,165.2215481435,46.3667045584,-40.50393,0.8390992046,1,48.7944321424,-40.45314,8.927734,0.05078888,0.006655782,48.731567,1.1244288564,0.0640141964,2.083373,2416,0.7685157976,,165.2215481435,46.36436
17.04335,0.7066548652,0.0999186039,81.3015530064,2260.1928946972,142.2382942727,46.675045534,-45.134182,0.4617623193,1,49.1116023593,-45.0758,5.96047,0.058380127,0.0065751593,49.099808,0.9865373445,0.0648808479,2.0928836,2417,0.7071670407,,142.2382942727,46.668457
17.338121,0.824128634,0.1002385616,71.1444686466,2261.105907917,144.1672671661,46.2658541666,-53.11275,0.8651369687,1,48.6025770165,-53.053204,5.1991963,0.059547424,0.00658299,48.56412,0.9900189117,0.0637805462,2.106963,2418,0.8189958106,,144.1672671661,46.2809
