AveragePolicyStd,AbsLearnSignal,AverageReturn,LossBefore,ExplainedVariance,Time,EnvExecTime,AverageAbsY,AverageDiscountedReturn,AverageY,Iteration,ItrTime,AverageAbsQ,AverageQ,AbsLearnSignalOld,AverageAbsQYDiff,MeanKL,MaxReturn,NumTrajs,ProcessExecTime,Entropy,StdReturn,PolicyExecTime,AbsLearnSignalNew,dLoss,LossAfter,MinReturn,MeanKLBefore,AverageQLoss,Perplexity
1.0062405,0.6767644769629042,168.4781197986892,-18.854956,0.8555670153103432,2496.8509724140167,1.5942752361297607,28.95045638731036,67.1968128807327,21.552304471170284,253,8.421955585479736,28.898386,21.55397,0.6788108022277727,1.2183052864361574,0.0069015627,169.02636404196505,2,0.017730712890625,2.8430064,0.5482442432758461,0.486159086227417,0.6767644769629042,0.026218414,-18.881174,167.92987555541336,0.0,8.681441,17.1673
0.9949929,0.6709879941716664,117.03456444719859,-29.502935,-1.558221160313232,2506.313952922821,2.1823854446411133,29.110175133629646,57.55143299310179,21.387351172306552,254,9.422688722610474,29.056137,21.386684,0.6707408257623132,1.2217669031578888,0.009682098,223.6007805071074,3,0.022626399993896484,2.8192744,112.18295971158598,0.6127963066101074,0.6709879941716664,0.06539154,-29.568327,-38.033885702736974,0.0,9.104822,16.764683
0.99792475,0.5518934916658875,205.92409534596783,-29.441816,0.5713808542258472,2515.531509876251,1.84926438331604,29.307968039811687,67.66028863985926,21.5542217248637,255,9.21256399154663,29.247349,21.555387,0.5525319827947919,1.2532798805136087,0.006553235,256.24162370462295,5,0.027178049087524414,2.8251116,33.363134129278386,0.7277858257293701,0.5518934916658875,0.044948578,-29.486765,168.76754335690993,0.0,9.7594795,16.862827
0.9978012,0.6020096854369348,179.69104413268866,-30.131845,0.5114738685436924,2525.484657049179,2.4517245292663574,29.412115043490758,45.641207449632034,21.606644035336966,256,9.910999298095703,29.356153,21.608965,0.6023757791736524,1.246010730271644,0.0064326157,231.37122088314797,4,0.0289766788482666,2.8247893,36.68786962400478,0.781317949295044,0.6020096854369348,0.024072647,-30.155918,132.95193188386253,0.0,9.799846,16.857393
0.9981041,0.6205850818510934,142.7344010046963,-28.843264,0.8105562658246862,2534.3263285160065,1.7954611778259277,29.58888837552029,43.7318986889637,21.561598642877364,257,8.836295127868652,29.53622,21.562956,0.6170868045946484,1.2276094006171288,0.006408856,197.57493323110896,3,0.023546218872070312,2.8243651,40.873998855722235,0.6369414329528809,0.6205850818510934,0.047136307,-28.8904,99.48970148838765,0.0,9.521201,16.850245
0.9961049,0.5457414182487703,144.39413255118873,-20.51934,0.8985216299686194,2542.7484872341156,1.4006826877593994,29.674088087087597,52.06445866785307,21.29163752799689,258,8.382535457611084,29.613825,21.292337,0.5462970401558088,1.2721524395230104,0.006485786,170.2374832246693,2,0.018511533737182617,2.8194163,25.843350673480565,0.4924435615539551,0.5457414182487703,0.027812958,-20.547153,118.55078187770816,0.0,10.712337,16.767061
0.9984748,0.406569470031121,153.75902309010203,-23.21603,0.7644577255658256,2551.615812778473,1.7917110919952393,29.986764907448073,41.70290525753679,21.297745346652047,259,8.862540006637573,29.929857,21.299406,0.4045316269601802,1.2647351500599335,0.0065219384,203.88054001096873,3,0.02339959144592285,2.823326,43.24297460013351,0.628995418548584,0.406569470031121,0.024269104,-23.2403,98.35345560794073,0.0,10.340777,16.832745
0.99197733,0.5664161374326537,155.22348454105293,-27.034203,0.8286662869570631,2560.4884803295135,1.7845056056976318,29.995762348765645,36.737640781862865,21.324208773504616,260,8.832085371017456,29.939402,21.32525,0.566148466190144,1.2399178102365436,0.006898384,206.61900741143307,3,0.022414445877075195,2.8105674,43.33589367362145,0.6201825141906738,0.5664161374326537,0.036323547,-27.070526,100.61422552449726,0.0,9.10808,16.619345
0.99268585,0.7263625450255925,132.90153825326848,-23.801994,0.9039082580086003,2569.1853914260864,1.634500503540039,29.95454481704108,50.70997189219169,21.17820594992748,261,8.692090034484863,29.90454,21.180878,0.7314071380461336,1.2358374943887471,0.009967631,159.9829172039574,2,0.018388032913208008,2.8114712,27.081378950688936,0.5042934417724609,0.7263625450255925,0.08054924,-23.882544,105.82015930257954,0.0,9.12196,16.634373
0.9906423,0.47098218863987595,144.99631919716083,-31.401508,-0.760139560584626,2578.6245028972626,2.1623387336730957,30.23357496749015,51.54107572799847,21.19048357086059,262,9.396080732345581,30.166264,21.192396,0.4696827414758307,1.2354614141383853,0.006640624,218.62332996329323,4,0.024834156036376953,2.8085368,67.43942966675444,0.6872260570526123,0.47098218863987595,0.06564331,-31.467152,35.431769691033935,0.0,9.420051,16.585632
0.99097586,0.5252799536466319,151.7813720472869,-19.920803,0.8476058314111157,2587.255528688431,1.6680114269256592,30.152098135460257,56.18471286593538,20.986318951842172,263,8.625437259674072,30.09883,20.986328,0.5260729924130438,1.203679287007678,0.0096773235,195.16307076180934,2,0.019221067428588867,2.8092422,43.38169871452242,0.49173879623413086,0.5252799536466319,0.044862747,-19.965666,108.3996733327645,0.0,8.690674,16.597338
0.9894673,0.42603173661878985,164.35880685041613,-17.63616,0.9765731781169412,2596.3535964488983,2.025973081588745,30.285929445533085,83.84075456135041,21.256172623562957,264,9.05795431137085,30.243584,21.25724,0.4268866974318643,1.2240304216919853,0.006740091,179.54291066843248,2,0.018220901489257812,2.8083866,15.184103818016354,0.4913361072540283,0.42603173661878985,0.031261444,-17.667421,149.17470303239978,0.0,8.714648,16.583141
0.9848539,0.4792238932020313,195.35463971503046,-24.565704,0.6489675340201617,2605.116586446762,1.708714485168457,30.29672206442116,66.75062134395952,21.024375802500785,265,8.757884502410889,30.260862,21.02671,0.47854351820322644,1.2124794935873309,0.009838944,241.75125417135064,3,0.02171158790588379,2.800728,32.95949773663035,0.5898871421813965,0.4792238932020313,0.05655098,-24.622255,168.28226978473222,0.0,7.892488,16.456625
0.9759187,0.7340470977266903,167.61040167316264,-20.28937,0.8627078502360805,2613.6948964595795,1.5024468898773193,30.32387216021568,81.33286987563247,20.937475340633082,266,8.533689737319946,30.274132,20.93791,0.7340822622536459,1.234899950799384,0.009803522,168.4029991390958,2,0.018534183502197266,2.782111,0.7925974659331558,0.47824859619140625,0.7340470977266903,0.042333603,-20.331703,166.8178042072295,0.0,8.8911,16.153084
0.97471553,0.3878538296825818,172.1356523704395,-24.743742,0.7687649527479583,2622.8779742717743,2.177706241607666,30.382465501349074,60.254531375335205,21.29304354773158,267,9.17788052558899,30.334538,21.293646,0.3873726484011379,1.2162609071345103,0.006519329,288.95658558866194,3,0.022406339645385742,2.7802656,83.52116672333952,0.5925991535186768,0.3878538296825818,0.028806686,-24.772549,98.61458988427829,0.0,8.764254,16.123302
0.9746308,0.6389951980768918,143.44898236201402,-19.946926,0.8920307682144846,2631.87859416008,1.967134952545166,30.461707994758367,71.22348750304684,21.20341317195228,268,8.960988521575928,30.420605,21.20527,0.6391370379986179,1.2202168888938667,0.009349329,149.98051630305687,2,0.018247127532958984,2.7813158,6.531533941042838,0.4941575527191162,0.6389951980768918,0.024532318,-19.971458,136.9174484209712,0.0,9.604861,16.140244
0.961073,0.5693607970584347,134.0993681581093,-19.966082,0.9742951482499351,2640.777109146118,2.064405918121338,30.30176168158754,57.02594999642909,21.13234223662538,269,8.893615484237671,30.266014,21.133368,0.5730564978432772,1.1986521528199374,0.009696069,150.6060847486806,2,0.018001556396484375,2.7533412,16.50671659057126,0.5009918212890625,0.5693607970584347,0.045122147,-20.011204,117.59265156753807,0.0,8.411478,15.694984
0.96434164,0.42206028595189027,193.7201528154155,-22.975092,0.5864669013957657,2649.7463986873627,1.7626466751098633,30.464387343410458,64.62286884962795,21.51606736801434,270,8.92656922340393,30.426338,21.516476,0.42012474198721284,1.207460876614657,0.009942803,227.86080150281327,3,0.023272991180419922,2.7601948,24.153569074873445,0.6231215000152588,0.42206028595189027,0.043661118,-23.018753,175.6988137584826,0.0,8.75166,15.80292
0.9639984,0.4186301847140288,146.20031835088588,-17.078346,0.7998872399995782,2658.352185487747,1.7691640853881836,30.504693733568157,58.010425413173664,21.73261517401427,271,8.600609064102173,30.467136,21.73405,0.4174690217774123,1.209797497791639,0.0098237265,151.57191293367347,2,0.018096923828125,2.7595713,5.371594582787608,0.4967775344848633,0.4186301847140288,0.027435303,-17.105782,140.82872376809826,0.0,8.711288,15.793071
0.96089786,0.47895166298149483,160.22066950738864,-17.369162,0.995488900996799,2667.152637720108,1.8085994720458984,30.30852659013936,69.29758824585186,21.800916859602623,272,8.75827932357788,30.271442,21.801222,0.48699129321788925,1.1911304750025986,0.006585782,176.65377675665803,2,0.018123865127563477,2.7525022,16.433107249269398,0.5150585174560547,0.47895166298149483,0.03750038,-17.406662,143.78756225811924,0.0,8.700647,15.681822
0.9516652,0.5590801459829777,201.626092926101,-29.0356,0.6103616999744359,2675.9891233444214,1.7953016757965088,30.240007687044503,57.61390300071257,21.883944701786895,273,8.831048011779785,30.200119,21.884464,0.5583172247151476,1.1879475776982351,0.009656534,252.325207892374,4,0.023141860961914062,2.7323952,36.361703665099014,0.6240737438201904,0.5590801459829777,0.047618866,-29.08322,155.9961582275448,0.0,8.56291,15.369656
0.9525856,0.5436637081800552,238.19516681506727,-43.19925,0.4786002068305546,2684.740421772003,1.5164215564727783,30.47039320989831,59.823795265753056,22.44348893024827,274,8.711287260055542,30.42286,22.444906,0.5433992282666216,1.207185063856407,0.006426192,257.145863187034,6,0.02172708511352539,2.733847,22.771164910762426,0.592693567276001,0.5436637081800552,0.045368195,-43.244617,189.70470336646355,0.0,9.084277,15.391985
0.95456606,0.7322023259372077,119.57853890944642,-20.903627,0.774503322349401,2693.487948656082,1.6131880283355713,30.26774186752538,39.42779326342742,22.631351622965656,275,8.742653131484985,30.228165,22.630533,0.7339436170446814,1.1857984521083376,0.0066880076,127.17146219628036,2,0.018402814865112305,2.738598,7.59292328683393,0.5061454772949219,0.7322023259372077,0.023506165,-20.927134,111.9856156226125,0.0,8.491626,15.465289
0.9546086,0.47856913117222255,187.27582880393325,-21.195362,0.7637997951066239,2702.4700412750244,1.7048017978668213,30.394723720910225,62.19742045730345,23.06382827444837,276,8.941879987716675,30.355076,23.065247,0.47607856966403406,1.1856265312842014,0.008611729,228.73419691118949,3,0.0223391056060791,2.7386992,30.74620448168335,0.5969674587249756,0.47856913117222255,0.0363369,-21.231699,155.1933888095339,0.0,9.009191,15.466853
0.9518887,0.6776537014743815,147.16405001714145,-20.191797,0.8490480950226316,2711.477600336075,1.774174690246582,30.488323930947733,66.37749072865971,23.309573378697138,277,9.002647876739502,30.453756,23.310562,0.6796497933580569,1.1545765698996318,0.006465252,196.37694752522142,2,0.02037215232849121,2.7337623,49.21289750807999,0.5670182704925537,0.6776537014743815,0.042684555,-20.234482,97.95115250906146,0.0,8.150087,15.390682
0.9490251,0.4686293935227662,152.19338516178703,-23.017706,0.9538275366181073,2720.3198194503784,1.6403284072875977,30.50179321297587,63.55257682534072,23.592722168567846,278,8.80169153213501,30.468916,23.59382,0.45496138095373956,1.1227483774571343,0.0065096435,172.03621128354848,2,0.019005537033081055,2.7282271,19.842826121761433,0.4979410171508789,0.4686293935227662,0.049833298,-23.06754,132.35055904002562,0.0,7.327116,15.305728
0.9451915,0.3665113570042332,181.1608861668242,-25.725035,0.8167030743507474,2729.407876253128,1.687699794769287,30.674056147229948,57.78235143134345,24.006242463622456,279,9.082183122634888,30.652683,24.006163,0.36565731338466834,1.130824146393082,0.0067076697,214.03141595277015,3,0.025648832321166992,2.7204802,24.23132051460953,0.667938232421875,0.3665113570042332,0.027107239,-25.752142,156.3362503489227,0.0,7.136801,15.1876135
0.93892,0.4158588175437268,173.58453723830965,-23.902271,0.8184639068696214,2738.780165195465,2.031978130340576,30.731214512668576,40.35515028442117,24.178085692528335,280,9.332152366638184,30.701939,24.180252,0.4158522423285332,1.1325562025084785,0.0064441706,214.38767334044988,3,0.023961305618286133,2.7073655,29.79329217178317,0.6685895919799805,0.4158588175437268,0.02678299,-23.929054,144.08415328501798,0.0,8.182793,14.989733
0.9376975,0.657956493553555,157.96114605378,-18.916481,0.7504402812612367,2747.3446972370148,1.4666762351989746,30.859234317309543,59.01332336724373,24.511236920693463,281,8.55967402458191,30.827263,24.513746,0.6584823748854887,1.1054091705535214,0.0065402975,179.8735723422949,2,0.018735408782958984,2.7051177,21.912426288514908,0.5067446231842041,0.657956493553555,0.031097412,-18.947578,136.04871976526508,0.0,8.464227,14.956077
0.93661076,0.4496863789384651,164.85345823733155,-18.84261,0.9736121458127417,2756.102529525757,1.4934971332550049,30.92100417730838,67.39026308626845,24.945894693486952,282,8.717324495315552,30.888023,24.947985,0.4454622077244243,1.1148770857820354,0.0069699413,180.38651019979434,2,0.019042491912841797,2.7012508,15.533051962462807,0.5137317180633545,0.4496863789384651,0.058124542,-18.900734,149.32040627486873,0.0,8.48283,14.898355
0.936316,0.5304088287719708,183.56769498630018,-30.349077,-0.04892568198396319,2765.647563457489,2.3012616634368896,30.981807364154463,42.8697328357733,24.99035624880264,283,9.540070295333862,30.943998,24.991219,0.5297234570687047,1.121005383394299,0.009919829,274.5590376308661,5,0.025634765625,2.7008014,89.46620636053468,0.695075511932373,0.5304088287719708,0.05140114,-30.400478,27.045163634171217,0.0,9.165427,14.891661
0.9354375,0.60582066898354,154.9586518365797,-18.972572,0.841727515484329,2774.559592962265,1.820122480392456,31.15408995949852,57.38982464104355,25.385241281771787,284,8.871373414993286,31.11772,25.3863,0.6067612782914462,1.1335872983700122,0.0066228225,183.25845310458277,2,0.018884897232055664,2.6983018,28.299801268003066,0.5140397548675537,0.60582066898354,0.033166885,-19.00574,126.65885056857664,0.0,8.786291,14.854485
0.9354746,0.7635245665804303,162.73660262262234,-19.788301,0.8824532194056329,2783.099476337433,1.6520986557006836,31.22021937564033,62.05591568274902,25.777494822414134,285,8.531133890151978,31.200243,25.77904,0.7648132396235037,1.1032330203982055,0.009244828,185.96935386414094,2,0.018561363220214844,2.6983569,23.232751241518613,0.4943411350250244,0.7635245665804303,0.030908585,-19.81921,139.50385138110371,0.0,7.5890293,14.855303
0.93664855,0.5339620409372982,98.99856583231363,-26.03666,0.9119647699537871,2791.72313785553,1.647245168685913,31.198890821945234,33.155239748492015,25.941003718827922,286,8.583797931671143,31.173302,25.940678,0.5327405453905569,1.0844887706524666,0.009480593,119.396439212058,2,0.017879247665405273,2.700253,20.397873379744375,0.4921882152557373,0.5339620409372982,0.038072586,-26.074732,78.60069245256925,0.0,6.9211535,14.883497
0.9246641,0.33704927033375337,162.41508013586798,-17.964638,0.7185430247701134,2800.146185398102,1.384148120880127,31.064380910397734,51.23220782772414,25.788559264291496,287,8.417861938476562,31.015774,25.789515,0.3366661351440477,1.125301994733904,0.0099996645,185.0773215609394,2,0.01836395263671875,2.673378,22.66224142507143,0.4973006248474121,0.33704927033375337,0.029697418,-17.994335,139.75283871079654,0.0,9.269248,14.48883
0.9181338,0.4219914975888952,151.3009118072202,-20.408514,0.9600248305903466,2808.804133415222,1.5049049854278564,30.80097661855335,43.35222718004767,26.008356485877272,288,8.618541479110718,30.761152,26.007372,0.418843556519485,1.101547186787762,0.0071708737,170.40621158887032,2,0.01927471160888672,2.6596236,19.105299781650118,0.5008137226104736,0.4219914975888952,0.026834488,-20.435349,132.19561202557009,0.0,8.412873,14.29091
0.9175457,0.47965055888262403,166.7443718148341,-34.042896,0.8239841469243993,2817.4872722625732,1.8331623077392578,30.644842813159244,55.27757527295146,25.790766722924037,289,8.678197383880615,30.606653,25.791536,0.4773028272024477,1.0940458920065836,0.009962096,231.23579340420412,3,0.02100372314453125,2.6585734,45.71206679549473,0.5556375980377197,0.47965055888262403,0.056259155,-34.099155,130.62155099975223,0.0,7.588931,14.275908
0.9197298,0.4980438051232785,190.21184834082925,-29.347143,0.6260213718297634,2826.405184030533,1.9307897090911865,30.49251885942361,58.70699289598126,25.775239817567737,290,8.878032922744751,30.464325,25.775564,0.4973601837199775,1.0559724381878068,0.009701624,281.19649191919353,4,0.023614883422851562,2.664585,56.58511264927127,0.6414060592651367,0.4980438051232785,0.03310585,-29.380249,140.44351528051942,0.0,6.975044,14.36199
0.92138714,0.4900167823538787,160.65376891901172,-30.947584,0.3867100444231546,2835.2607905864716,1.6751289367675781,30.194922829864918,62.29454974519591,25.607796214896428,291,8.850021123886108,30.15911,25.60803,0.49046988432280814,1.0929638009023843,0.009610101,260.21577563569804,5,0.023831844329833984,2.6694481,81.34249426022677,0.6556038856506348,0.4900167823538787,0.043973923,-30.991558,36.59521245512673,0.0,8.140052,14.432002
0.91686326,0.5395343082314411,155.6779775315038,-28.294117,0.8605628165954,2844.3539254665375,1.9743592739105225,30.23911596309914,33.457601638784325,25.47483521969281,292,9.05217456817627,30.19698,25.474857,0.5384702060376015,1.0724743891864987,0.009709035,199.48348681013843,4,0.022667884826660156,2.6594718,43.02108385811345,0.6148569583892822,0.5395343082314411,0.042459488,-28.336576,99.31125965925268,0.0,7.3381886,14.288739
0.91797674,0.3510559437160373,120.15049926931255,-23.978243,-1.7618254023654116,2853.891940355301,2.2254769802093506,29.972600363202954,37.062718562075005,25.201137152529416,293,9.532856464385986,29.938377,25.201298,0.351153444514715,1.097051571599149,0.009753827,180.61687702274895,4,0.02679443359375,2.6617734,71.15070013555179,0.7381992340087891,0.3510559437160373,0.047590256,-24.025833,-1.2024698013616302,0.0,7.8284345,14.321665
0.91825056,0.6304679839781163,150.0703269054712,-22.16719,0.7657500451343462,2862.9289243221283,1.8844554424285889,30.29110679553865,42.57675782483196,25.37280714444147,294,8.994637489318848,30.255165,25.37282,0.6316704421297996,1.0574912944453736,0.009269839,178.24575878028804,2,0.018874645233154297,2.6625597,28.175431874816837,0.5142393112182617,0.6304679839781163,0.035087585,-22.202278,121.89489503065437,0.0,7.3831816,14.332931
0.91435814,0.3831421487671724,106.69940446907856,-28.930061,0.4036814249933721,2871.6813192367554,1.633145809173584,30.054200526091066,19.491586926058503,25.29069821465276,295,8.746941089630127,30.020542,25.290442,0.37503099832997466,1.0477796618871258,0.00993188,203.741208719023,3,0.020307540893554688,2.6539083,84.6123231536214,0.5504975318908691,0.3831421487671724,0.045892715,-28.975954,-2.4518037339259706,0.0,7.221413,14.209464
0.9174696,0.6467264200190448,192.1675482426914,-41.144024,0.11054804846415378,2880.494433403015,1.6809675693511963,29.877515425505404,57.149773214659284,25.159912559627102,296,8.772571086883545,29.850496,25.159859,0.6465405340074667,1.0391528594547272,0.009802829,239.43315802986646,6,0.02364802360534668,2.661987,82.02976472437594,0.661245584487915,0.6467264200190448,0.03832245,-41.182346,13.115083308671629,0.0,6.691841,14.324725
0.91673374,0.6024219825182833,155.4652308793732,-25.479912,0.2822399650947236,2889.4520359039307,1.6173882484436035,29.775593165192667,43.91358409760165,25.09639906562012,297,8.952343702316284,29.743254,25.097574,0.6016758048042854,1.0589314938012908,0.009207519,175.48249277093862,3,0.022074460983276367,2.6605556,14.882333169160477,0.5923478603363037,0.6024219825182833,0.04788208,-25.527794,139.8256425895678,0.0,7.7405643,14.3042345
0.9159215,0.4626710034303203,161.07857858159844,-32.243744,0.6947198617167902,2898.668577671051,1.9250831604003906,29.753042957933264,52.12187385553602,25.522174993716305,298,9.17427134513855,29.717117,25.521025,0.4617135464260105,1.0306357123709695,0.006641282,236.12522667314775,6,0.027410268783569336,2.6590974,71.37240799796578,0.6929962635040283,0.4626710034303203,0.035572052,-32.279316,11.728831244223613,0.0,7.897585,14.283392
0.9168936,0.47263477642430907,164.5372517000372,-20.90468,0.9246418061142322,2907.0950515270233,1.6314623355865479,29.485567908062325,47.21922994432846,25.509002039852742,299,8.421401023864746,29.445082,25.510565,0.47326833319263734,1.0391292077846368,0.00981356,170.96775076800287,2,0.019006013870239258,2.6612172,6.43049906796567,0.5150930881500244,0.47263477642430907,0.03414154,-20.938822,158.10675263207153,0.0,7.8118834,14.313702
0.9139274,0.5777141303153523,137.4248378176766,-23.16946,0.980961441079563,2915.6491520404816,1.6523146629333496,29.499280733703955,52.594175088182716,25.67614566472882,300,8.51352834701538,29.47067,25.676462,0.5777496682713423,1.0089053171764546,0.0077942284,148.93348864299605,2,0.018227815628051758,2.6547546,11.50865082531945,0.49291110038757324,0.5777141303153523,0.0362072,-23.205667,125.91618699235715,0.0,6.6122994,14.221497
0.9082285,0.40601113624821866,141.01153029897316,-38.050613,-0.3203151645977671,2925.3475444316864,2.425900936126709,29.312362173420613,40.747924697220064,25.696905942032476,301,9.692823648452759,29.278477,25.69679,0.40533749377499406,1.0348781834264464,0.009474805,278.2509193580009,6,0.02557516098022461,2.6421783,119.8201206701791,0.7556700706481934,0.40601113624821866,0.054489136,-38.105103,-35.90208038491359,0.0,8.406597,14.043762
0.9062986,0.5451959308303931,172.72145769069084,-18.678684,0.8005243267309949,2933.917608499527,1.7314512729644775,29.165216777842684,62.4695190035849,25.64258839297681,302,8.530187129974365,29.130915,25.64183,0.5451271557643501,1.0223368733157603,0.0077109565,179.2464645873682,2,0.017978429794311523,2.6375353,6.525006896677354,0.46885108947753906,0.5451959308303931,0.035596848,-18.714281,166.1964507940135,0.0,7.3176847,13.978708
0.9064984,0.6568244664416162,107.58827839858768,-28.118076,-0.25353718943814885,2942.6282222270966,1.7428510189056396,29.06362546998264,31.70994859412525,25.636498598870748,303,8.70510458946228,29.02889,25.637587,0.6566313616502281,1.023205733928733,0.0096960645,213.79094311037096,4,0.021543025970458984,2.6379814,88.06073403720823,0.5870771408081055,0.6568244664416162,0.03537941,-28.153456,-28.72969687411438,0.0,7.2978897,13.984945
0.90693504,0.5373566461968107,87.50356994466257,-36.13104,0.36486450388777336,2951.5564334392548,1.9487385749816895,28.81367745894944,22.14841105179111,25.38124288275714,304,8.887863159179688,28.770273,25.382025,0.5368011419952213,1.0249514073721915,0.009903061,192.75702503623813,7,0.027806520462036133,2.6390626,91.83265869364816,0.7166848182678223,0.5373566461968107,0.046440125,-36.17748,-58.550828987155704,0.0,7.3096104,14.000074
0.90687644,0.44730274150462995,159.5688974585085,-20.087706,0.8722032302063442,2960.130057811737,1.632871389389038,28.266763155591846,53.175959457175374,24.849489245920463,305,8.5683114528656,28.22278,24.85029,0.4468559578464087,1.004393950039938,0.006487521,186.78436123941597,2,0.018069982528686523,2.6389775,27.215463780907484,0.4981720447540283,0.44730274150462995,0.047901154,-20.135607,132.353433677601,0.0,7.76059,13.998883
0.9047332,0.47570899584736986,91.74385697996546,-39.04123,0.2943146098470951,2968.8356187343597,1.723665475845337,28.042235091143993,27.106813436686163,24.607033681718164,306,8.666166067123413,28.008425,24.607582,0.4751228061518343,0.9949092989986196,0.009879464,225.62698279063238,7,0.02575826644897461,2.6342928,91.99469036926985,0.632866621017456,0.47570899584736986,0.03434372,-39.075573,-24.630588637497993,0.0,6.7009764,13.933455
0.9047875,0.5783374281177172,69.6140238859078,-24.775826,0.08669167178690373,2977.9367282390594,2.0775253772735596,27.722690972220235,20.958872922214287,24.261790630787402,307,9.095995903015137,27.677485,24.262903,0.5775197703821057,1.0273672244368306,0.0064122565,133.63716714643547,3,0.020219802856445312,2.634411,56.36446602856066,0.5427508354187012,0.5783374281177172,0.033554077,-24.80938,-3.5218397298555146,0.0,8.1455345,13.935103
0.9046977,0.794163060674203,91.63587296537555,-23.183151,0.8378273440286512,2986.552670955658,1.691202163696289,27.68630791578378,30.92649602601669,24.002056712459474,308,8.575400114059448,27.63841,24.002151,0.7959270697326251,1.0178732501104437,0.009838735,170.7445973393589,3,0.019939661026000977,2.6342168,74.18128108672296,0.531625509262085,0.794163060674203,0.03396797,-23.21712,-7.589679853628411,0.0,8.090488,13.932396
0.9050154,0.47591998905384125,102.00726858668105,-27.933153,0.8321220811539213,2995.416122198105,1.8866701126098633,27.432442132769197,43.151164164049796,23.905812420693085,309,8.858602285385132,27.39172,23.90638,0.47482256701094283,1.0119460447869415,0.006405906,172.14107057883723,3,0.021186351776123047,2.6349268,73.86807791515878,0.5732178688049316,0.47591998905384125,0.032262802,-27.965416,-0.10944050691306018,0.0,7.6192236,13.942292
0.9019583,0.49344594462483593,120.64804923219236,-28.040087,0.5205609983528521,3004.3751199245453,1.960360050201416,27.139769230988808,37.457398288440345,23.6435848657979,310,8.919347047805786,27.09614,23.64329,0.49324820331342484,1.0020899206605347,0.009568475,215.6966768678197,4,0.021987438201904297,2.6284676,77.54163680853769,0.6098849773406982,0.49344594462483593,0.03035736,-28.070444,-0.37990680806157684,0.0,7.6801357,13.852526
0.902217,0.6323865393976019,152.8887534208012,-45.57934,-1.028451403436943,3013.1043136119843,1.6190898418426514,26.86797287205059,51.47773575041975,23.51362546946454,311,8.724334239959717,26.819555,23.514137,0.6321599893360554,1.006255015627762,0.006478429,249.42440228231132,8,0.02448558807373047,2.6288927,92.5667433882016,0.6708896160125732,0.6323865393976019,0.03453827,-45.61388,-1.3318247327393635,0.0,7.7376513,13.858416
0.90031457,0.6820839951361284,171.03567280751327,-45.258633,0.21702247195782753,3021.9877049922943,1.7365033626556396,26.875508883215097,37.24930735296404,23.51587139348218,312,8.84271764755249,26.825954,23.515411,0.681910646944612,0.9933975431741755,0.0065708775,217.95011479634735,5,0.02462601661682129,2.6249473,34.41510444497663,0.7007896900177002,0.6820839951361284,0.027439117,-45.28607,123.47646987764995,0.0,7.3372645,13.803846
0.90093553,0.6272837019973033,142.55575407646103,-45.12393,-0.023258201064594752,3031.162615299225,2.094942808151245,26.868521208228554,37.80068832488163,23.5679163676287,313,9.170123100280762,26.8188,23.567856,0.6273605109884939,1.018731584420806,0.006400491,232.12346503039396,8,0.02731037139892578,2.626383,89.67159853475508,0.7327127456665039,0.6272837019973033,0.03798294,-45.161915,-24.620718796916904,0.0,7.7278357,13.82368
0.90138197,0.498538404326309,149.30392996239866,-29.20796,0.18875969572019857,3040.082635164261,1.8242874145507812,26.672695247421572,45.76328423942647,23.540308752529317,314,8.87963056564331,26.616173,23.54069,0.4981803265725456,1.02132128407296,0.009909337,249.22784104140686,5,0.024857759475708008,2.6265142,94.54370687361681,0.6478769779205322,0.498538404326309,0.044532776,-29.252493,-29.676866360513984,0.0,9.112952,13.825493
0.90263736,0.5255959017933067,91.95575053785198,-29.897425,-0.9858567545808372,3048.8080360889435,1.7458579540252686,26.2583684423385,35.956024574066646,23.391778321086992,315,8.719952821731567,26.203945,23.392118,0.5255465134206073,1.0135822129085474,0.007111422,220.77991808161562,5,0.02342700958251953,2.629347,93.69687939218872,0.6170790195465088,0.5255959017933067,0.0460968,-29.943521,-14.442561213135491,0.0,7.8944955,13.864715
0.9027929,0.6278196813465499,93.72949896508882,-24.370783,-0.35088896850002516,3057.687268257141,1.9197192192077637,26.11129322413386,37.909661179168694,23.384010655081063,316,8.839222192764282,26.056747,23.38538,0.6276246599691497,1.0064396008625853,0.006410271,219.83653657342387,4,0.022017478942871094,2.6296425,109.9054594873085,0.6182830333709717,0.6278196813465499,0.022716522,-24.3935,-28.421250344478707,0.0,7.6632705,13.868811
0.89745635,0.5901540071433147,130.74557420958976,-22.898327,0.28978942861394097,3066.7693536281586,1.9537708759307861,26.094425982911655,60.47709275395259,23.264240890027395,317,9.07718276977539,26.030352,23.26659,0.5899379174443593,1.0109475741901173,0.0066561755,216.0509125634972,4,0.021203994750976562,2.6180236,100.02205412202329,0.5840504169464111,0.5901540071433147,0.03537178,-22.933699,-38.841165817406605,0.0,8.273156,13.708604
0.8979698,0.5382321649417846,159.58507069812592,-32.254166,-0.09828644318023638,3075.1078810691833,1.2551355361938477,26.147841158507422,51.24283289825396,23.428762157297506,318,8.2977614402771,26.084303,23.42882,0.5383078889267356,1.0303831808557238,0.009240354,244.75868959556266,5,0.02100062370300293,2.6191182,98.0476187119058,0.5468556880950928,0.5382321649417846,0.031555176,-32.28572,-31.935765483927653,0.0,9.141361,13.723617
