AverageDiscountedReturn,Time,MinReturn,MeanKL,NumTrajs,AverageReturn,LossAfter,Iteration,AbsLearnSignalOld,LossBefore,MeanKLBefore,Perplexity,AbsLearnSignal,ProcessExecTime,ItrTime,StdReturn,dLoss,ExplainedVariance,PolicyExecTime,AveragePolicyStd,EnvExecTime,MaxReturn,Entropy,AbsLearnSignalNew,,,,,,
0.7769803184,22.0578908961,75.393711653,1992.5959272385,1,111.2104976314,,,-21.854815,2.1940796,2117,0.8819134389,-21.798956,0,34.503983,0.8813048989,0.0033681393,0.9054577351,25.56892,0,0.055858612,-0.7556548987,0.0616369247,1.4594586,0.0909702778,111.2104976314,25.5931434529,3.5410748,22.055557,0.8813048989
0.7725282399,22.0994400629,52.5854372117,1993.4936916828,1,86.6953314547,,,-21.510447,2.0625048,2118,0.7250090473,-21.450157,0,34.46313,0.7244883578,0.0033359528,0.8918280602,25.64276,0,0.060289383,-2.314535207,0.0608112812,1.4637796,0.0832982063,86.6953314547,25.6675011898,3.53989,22.098982,0.7244883578
0.7277200615,21.7572991355,60.8200779521,1994.4253749848,1,101.8017802682,,,-21.631159,1.6203848,2119,0.7391376888,-21.59659,0,33.467117,0.7438674913,0.0035660267,0.9256653786,25.394663,0,0.034568787,0.9732583925,0.0643405914,1.4382843,0.0901312828,101.8017802682,25.4220742637,3.5105634,21.756176,0.7438674913
0.7127142146,21.7797230232,30.8231988661,1995.3350222111,1,72.9261681299,,,-23.759998,1.5369544,2120,0.4372168157,-23.64173,0,35.170322,0.4446053241,0.0033464432,0.9018735886,25.442055,0,0.11826897,0.9214370476,0.0638992786,1.4806507,0.0838878155,72.9261681299,25.4618568133,3.5602026,21.782463,0.4446053241
0.7541767947,21.9850069373,37.7912390155,1996.2558774948,1,92.9382057888,,,-30.267147,1.993302,2121,0.7638770297,-30.209682,0,35.70042,0.7631777109,0.0039544106,0.9148080349,25.51915,0,0.0574646,-8.8770552422,0.0643560886,1.4889787,0.0794050694,92.9382057888,25.5369772452,3.5751624,21.983784,0.7631777109
0.7775669813,21.9846942123,65.5852608722,1997.1986448765,1,115.5633437206,,,-22.948301,1.9515036,2122,0.8201456482,-22.901863,0,36.304073,0.8196830361,0.0033261776,0.8872723579,25.507822,0,0.046438217,-2.6702048231,0.0612881184,1.5056235,0.0840740204,115.5633437206,25.5394744242,3.59193,21.98266,0.8196830361
0.7769872294,21.952019582,64.9173515218,1998.0967514515,1,98.4944380511,,,-21.484133,2.0072088,2123,0.8239031062,-21.411541,0,35.389446,0.8239487329,0.0033109188,0.8923909664,25.43027,0,0.07259178,0.8873623856,0.0615890026,1.4924606,0.0838167667,98.4944380511,25.4562675326,3.5664136,21.95179,0.8239487329
0.7612765945,22.1819905163,43.3939136924,1999.0114462376,1,93.0394608572,,,-28.57262,1.9487169,2124,0.8528580668,-28.52881,0,35.414032,0.8536191215,0.003575325,0.9043898582,25.55997,0,0.04380989,-4.558170854,0.0646388531,1.4935193,0.0770323277,93.0394608572,25.5777064339,3.5671082,22.181143,0.8536191215
0.8005510337,22.0518258565,40.346146079,1999.9289028645,1,102.7997228861,,,-33.684708,2.744897,2125,0.7348996168,-33.62733,0,35.691635,0.7344708785,0.0039510727,0.9118397236,25.445738,0,0.05737686,-4.4605820613,0.0619819164,1.5002307,0.0807561874,102.7997228861,25.4779552492,3.5749164,22.047867,0.7344708785
0.7154047624,22.2530691958,29.0735603268,2000.8253390789,1,74.7191125282,,,-21.77162,1.3357702,2126,0.797571943,-21.722715,0,34.620518,0.7986928801,0.003663063,0.8892381191,25.667809,0,0.04890442,-17.5360991069,0.0608716011,1.4765499,0.0838923454,74.7191125282,25.6911178852,3.5444465,22.257296,0.7986928801
0.7701230963,22.0890014673,32.5217066803,2001.7328987122,1,81.7670304147,,,-26.494226,2.8234065,2127,0.7578001658,-26.453657,0,35.292244,0.7630015862,0.0034406185,0.902282238,25.633608,0,0.040569305,0.2154773276,0.0612435341,1.5005192,0.0771923065,81.7670304147,25.6575130538,3.5636632,22.087286,0.7630015862
0.7454725338,22.4920585182,21.5599901669,2002.638838768,1,66.4112829457,,,-23.678,1.7045975,2128,0.7493224044,-23.635715,0,34.2865,0.7502391215,0.0033829212,0.9001936913,25.72173,0,0.04228401,-0.0378219989,0.0618166924,1.4807545,0.0763640404,66.4112829457,25.7480029641,3.5347517,22.493948,0.7502391215
0.7947059759,22.2831475076,43.8170419412,2003.5751917362,1,108.2016617485,,,-31.193705,2.1816938,2129,0.7919668094,-31.133135,0,34.751816,0.7910765846,0.0036640167,0.9287281036,25.8201,0,0.060569763,-0.9003122928,0.0652151108,1.4873223,0.0790536404,108.2016617485,25.8467849123,3.5482318,22.282549,0.7910765846
0.7357230546,22.0411850039,23.9274329421,2004.5023918152,1,60.657438825,,,-21.946001,2.023175,2130,0.7514990086,-21.894732,0,34.818653,0.7522944897,0.0036661625,0.9219145775,25.570795,0,0.05126953,0.1972793288,0.0647227764,1.4828181,0.0862429142,60.657438825,25.5785352026,3.5501533,22.037176,0.7522944897
0.7541343152,22.5351096231,31.7204224713,2005.422752142,1,76.3476816253,,,-26.081861,1.9017954,2131,0.5245106376,-26.044178,0,35.899574,0.528945973,0.0034880638,0.9146296978,25.804668,0,0.037683487,0.8484767755,0.0621676445,1.5118121,0.0754363537,76.3476816253,25.8257946101,3.5807254,22.536175,0.528945973
0.7533224768,22.108142004,22.7270269348,2006.3490030766,1,64.4299595597,,,-22.57082,2.030921,2132,0.8403873652,-22.533623,0,35.905285,0.8404524025,0.0035700798,0.9184622765,25.805693,0,0.037197113,0.7980765091,0.0659248829,1.5186386,0.0858571529,64.4299595597,25.8220790837,3.5808845,22.11145,0.8404524025
0.7263737009,22.4113784564,47.0110457485,2007.310529232,1,112.8011655943,,,-30.291668,1.472594,2133,0.7754969811,-30.243715,0,36.302452,0.7763349549,0.0035216808,0.9167852402,25.710617,0,0.047952652,-0.8265751073,0.0629811287,1.5331924,0.0740668774,112.8011655943,25.7348411712,3.5918853,22.413706,0.7763349549
0.7472639742,22.0886235318,19.8427728245,2008.2528808117,1,50.6310907687,,,-24.810831,1.776006,2134,0.6992038262,-24.76054,0,36.37599,0.6988396695,0.0039134026,0.9370851517,25.663157,0,0.05029106,0.1566987123,0.065331459,1.5357572,0.0889701843,50.6310907687,25.6780746814,3.593909,22.08389,0.6988396695
0.7568250374,21.9420634281,28.5479520651,2009.1580474377,1,68.3951565229,,,-24.220259,2.6665287,2135,0.7641315913,-24.152454,0,36.52681,0.7617780815,0.0035581589,0.8982622623,25.557232,0,0.06780434,0.9567963412,0.0635573864,1.5404923,0.0814101696,68.3951565229,25.5770249404,3.5980465,21.945202,0.7617780815
0.7830293456,22.0062932066,57.065818138,2010.08532691,1,107.1917255762,,,-24.261621,2.759888,2136,0.6498567333,-24.1939,0,35.898563,0.6523746326,0.0042145252,0.9197773933,25.519373,0,0.06772232,0.1773850418,0.0664832592,1.5236646,0.0924744606,107.1917255762,25.5527601767,3.5806973,22.00459,0.6523746326
0.7658243176,22.2801776744,23.1711931055,2010.9779615402,1,68.1799861064,,,-24.330198,2.192464,2137,0.755236854,-24.297918,0,35.06838,0.755985167,0.0033318996,0.8867385387,25.751272,0,0.03227997,0.6162047149,0.0610775948,1.506795,0.0769281387,68.1799861064,25.7807088452,3.5572999,22.277925,0.755985167
0.7553381071,22.4216343376,61.2054385527,2011.865834713,1,95.7003374669,,,-20.253286,1.929647,2138,0.7779867264,-20.206854,0,34.31167,0.7805390639,0.0033831596,0.882352829,25.755537,0,0.046432495,0.7788932855,0.0609881878,1.4919418,0.0828728676,95.7003374669,25.7838310493,3.5354855,22.421398,0.7805390639
0.7481956015,22.3159832211,40.9484050279,2012.7522175312,1,91.9539763819,,,-30.086147,2.248844,2139,0.7461594276,-30.022915,0,35.120087,0.7466373952,0.0034918785,0.8788750172,25.694042,0,0.06323242,-0.4698853456,0.0632166862,1.5131085,0.0776388645,91.9539763819,25.7370174212,3.5587733,22.32729,0.7466373952
0.8497053961,22.1785924795,49.086160014,2013.6696636677,1,97.073078376,,,-24.57001,4.2058187,2140,0.7303729562,-24.53212,0,35.979168,0.7301281473,0.0033452511,0.9113049507,25.55285,0,0.03788948,-5.420591302,0.0617322922,1.5312473,0.0818645954,97.073078376,25.5586827137,3.58294,22.159788,0.7301281473
0.7758164581,22.3895211688,44.501895649,2014.5915379524,1,102.3613413463,,,-27.321888,3.162611,2141,0.7870901726,-27.280445,0,36.32291,0.7857528279,0.0035839081,0.9152634144,25.817522,0,0.04144287,0.1499530488,0.062844038,1.5412341,0.0799305439,102.3613413463,25.8491928645,3.5924487,22.39254,0.7857528279
0.7101213293,22.1378126673,74.3820701965,2015.4977450371,1,113.2143971424,,,-21.097786,1.3678473,2142,0.8528916324,-21.033474,0,36.38837,0.852388776,0.0034997463,0.9005205631,25.50734,0,0.06431198,-0.4521429712,0.064034462,1.5437822,0.0855779648,113.2143971424,25.5211372313,3.5942492,22.138264,0.852388776
0.7539757683,21.9688505865,41.6103707714,2016.4301016331,1,83.9579866737,,,-23.190876,2.3693464,2143,0.7037877016,-23.156431,0,36.469414,0.7046982289,0.0035004616,0.9264008999,25.639612,0,0.03444481,-1.5013719986,0.0648994446,1.5471839,0.0936889648,83.9579866737,25.6630708127,3.596474,21.970238,0.7046982289
0.7363560733,22.3060851305,39.4477518645,2017.3699057102,1,88.5768568896,,,-26.559502,1.9523535,2144,0.7061878772,-26.50107,0,35.80949,0.7092500486,0.003537178,0.8945086002,25.741331,0,0.058431625,-0.2829971695,0.0619990826,1.5324259,0.0752933025,88.5768568896,25.772879924,3.578213,22.303667,0.7092500486
0.8041480434,22.4704922753,55.1846535272,2018.3158278465,1,92.9334780628,,,-21.153547,2.6341882,2145,0.8932764161,-21.089214,0,34.89745,0.8929577661,0.0033690929,0.9403693676,25.727402,0,0.06433296,0.6053070898,0.0623133183,1.5134729,0.0853934288,92.9334780628,25.7489553698,3.5524137,22.473955,0.8929577661
0.7655069625,22.0084596411,39.9078724351,2019.2363212109,1,88.0594033104,,,-28.996908,2.325039,2146,0.7484695642,-28.955935,0,34.794827,0.7481205497,0.0035331249,0.9116063118,25.4221,0,0.040973663,-39.9606870159,0.068914175,1.5153459,0.0778050423,88.0594033104,25.4391015287,3.5494688,22.00311,0.7481205497
0.7797197283,22.0230807648,39.2476413214,2020.1828577519,1,80.1652066114,,,-24.395279,2.8941145,2147,0.6465050464,-24.347145,0,35.402275,0.6468561974,0.0038039684,0.9404094219,25.563051,0,0.04813385,0.6697556336,0.0654053688,1.5205429,0.0835638046,80.1652066114,25.5935332952,3.566776,22.02309,0.6468561974
0.7356249823,22.0900146279,35.7196168102,2021.1118326187,1,74.2834782642,,,-25.61731,1.8727157,2148,0.7194998446,-25.57183,0,36.19912,0.7196477207,0.003926754,0.9233028889,25.78982,0,0.04547882,-51.4885745205,0.0653474331,1.5336703,0.0858733654,74.2834782642,25.81497771,3.5890348,22.09075,0.7196477207
0.7570345363,22.3674452506,44.6896656581,2022.017616272,1,96.9720779592,,,-32.11783,2.2407043,2149,0.809464395,-32.06054,0,34.897682,0.8115277449,0.00380373,0.8983244896,25.85959,0,0.057289124,0.6131212588,0.0622842312,1.4953579,0.073110342,96.9720779592,25.8952886847,3.5524204,22.36422,0.8115277449
0.7446153345,22.1705721647,45.0464038416,2022.9367978573,1,91.2623546015,,,-25.860703,1.9070427,2150,0.9182528642,-25.815746,0,33.98829,0.9182434646,0.003880024,0.9116184711,25.775162,0,0.044956207,0.0688945136,0.0659193993,1.476363,0.0866158009,91.2623546015,25.7975789243,3.526016,22.175371,0.9182434646
0.7947649556,22.2217138887,45.0166145254,2023.8420801163,1,104.9624203012,,,-33.51056,3.2019532,2151,0.7821110789,-33.448677,0,33.60167,0.7838442308,0.0035092831,0.8990528584,25.591686,0,0.06188202,0.9101333154,0.0622870922,1.4682491,0.0815877914,104.9624203012,25.6226460311,3.5145757,22.220825,0.7838442308
0.7293084269,22.2826086671,43.4229330124,2024.727809906,1,95.6022050047,,,-30.054491,1.8917642,2152,0.7944443382,-30.01664,0,33.959793,0.7960419404,0.0034403801,0.88032341,25.718412,0,0.037851334,0.8377230273,0.0619595051,1.4837729,0.0764462948,95.6022050047,25.758054883,3.5251772,22.283087,0.7960419404
0.744721403,22.1489838619,57.623637217,2025.628983736,1,93.481293874,,,-21.36826,2.3539379,2153,0.7527624073,-21.294855,0,33.38923,0.7525887318,0.0034584999,0.8959379196,25.733004,0,0.07340431,0.7604645412,0.0624284744,1.4714738,0.0924544334,93.481293874,25.7468811831,3.5082333,22.149805,0.7525887318
0.735307857,22.3184596046,34.6493571411,2026.5593290329,1,80.7672777917,,,-24.508314,2.2267277,2154,0.7812474544,-24.466013,0,33.359787,0.7813789783,0.0034008026,0.9244027138,25.84817,0,0.042301178,-12.2005802572,0.0611927509,1.4709442,0.0710332394,80.7672777917,25.8653548742,3.5073512,22.319818,0.7813789783
0.7311317148,22.5147578915,48.1195225285,2027.5567350388,1,82.2489265263,,,-23.699171,2.0538363,2155,0.7616073797,-23.652016,0,33.293716,0.7602582952,0.0035557747,0.9514729977,25.884747,0,0.04715538,0.8133375225,0.0633091927,1.4632825,0.0857255459,82.2489265263,25.9116006513,3.5053687,22.50969,0.7602582952
0.7674940355,22.2359042342,33.330614267,2028.474612236,1,73.0622545287,,,-23.099117,2.7474897,2156,0.7709145473,-23.011253,0,33.177654,0.7731914098,0.0038368702,0.9103229046,25.817001,0,0.08786392,-0.6550442749,0.064037323,1.4561424,0.0751540661,73.0622545287,25.8524767172,3.5018766,22.235624,0.7731914098
0.7236707129,22.7928817133,74.4032346806,2029.3896839619,1,110.4025624571,,,-22.838594,1.5907798,2157,0.7711625605,-22.802832,0,32.847713,0.7719202379,0.0034651756,0.9062843323,26.221603,0,0.035762787,-0.0853472871,0.0621345043,1.4482616,0.0840415955,110.4025624571,26.2376603597,3.491882,22.791729,0.7719202379
0.7099230945,22.0364380133,39.2776259347,2030.2742433548,1,94.5933711883,,,-33.603012,1.5894012,2158,0.8149284514,-33.54567,0,32.530132,0.8152209547,0.0035955906,0.8773391247,25.591198,0,0.05734253,-7.2896257301,0.05986166,1.4416019,0.068849802,94.5933711883,25.6150273487,3.4821668,22.038122,0.8152209547
0.7681096759,22.4384196585,28.9657899551,2031.1847205162,1,72.1194465123,,,-23.82554,3.5756125,2159,0.712080749,-23.781256,0,32.32687,0.7128545926,0.0038554668,0.9014303684,26.040688,0,0.04428482,0.4875114001,0.0631089211,1.4352756,0.0844395161,72.1194465123,26.0717205246,3.4758987,22.438776,0.7128545926
0.7061276594,22.6863792667,25.5579291845,2032.1002876759,1,67.1394647837,,,-24.180502,1.4724351,2160,0.8498097692,-24.137962,0,32.31904,0.8407353981,0.0037715435,0.9071545601,25.980957,0,0.042539597,0.9754863912,0.0654904842,1.4270276,0.0866394043,67.1394647837,26.0022223818,3.4756565,22.685379,0.8407353981
0.7330854135,22.3998507914,60.6140011898,2033.0095791817,1,105.8805363449,,,-24.040129,2.1125195,2161,0.6906003032,-23.986927,0,32.83257,0.690990064,0.003477335,0.9031717777,25.820663,0,0.053201675,-0.2695960316,0.063398838,1.4361414,0.0851657391,105.8805363449,25.8499839856,3.491421,22.400837,0.690990064
0.7478202942,22.6993490731,42.8026967301,2033.9122891426,1,92.1204775796,,,-30.140068,2.601602,2162,0.7984368073,-30.069433,0,32.602356,0.7989144188,0.0037200451,0.8972294331,26.117779,0,0.07063484,-0.4428937842,0.0631918907,1.4323072,0.0741522312,92.1204775796,26.1439544638,3.4843845,22.698336,0.7989144188
0.792132024,22.1910434478,40.4647922535,2034.8124544621,1,83.2233999348,,,-23.783909,3.7094703,2163,0.7031504416,-23.738447,0,32.66404,0.7026805264,0.0034165382,0.894288063,25.708778,0,0.045461655,-2.5123042588,0.0629644394,1.434131,0.0821375847,83.2233999348,25.7362823258,3.4862747,22.18721,0.7026805264
0.7523388686,22.4810527146,46.3428772935,2035.7336566448,1,80.2966268249,,,-20.624844,1.8917031,2164,0.8873950302,-20.592222,0,32.739143,0.8772415982,0.0034604073,0.9137847424,25.92895,0,0.032621384,0.9257393581,0.0616641045,1.4423083,0.0889985561,80.2966268249,25.9559603115,3.4885714,22.48677,0.8772415982
0.8406968105,22.6217271016,23.8193282829,2036.664191246,1,65.1814416603,,,-24.014057,5.619722,2165,0.7958261975,-23.96877,0,33.902977,0.8017584255,0.0041930676,0.9233493805,26.160686,0,0.045288086,0.9092342187,0.0653185844,1.4680897,0.0828077793,65.1814416603,26.1824849706,3.5235028,22.61211,0.8017584255
0.8003044237,22.6483844946,43.9403888673,2037.6430180073,1,80.8505195995,,,-23.33516,2.8125188,2166,0.7364455708,-23.311758,0,33.32112,0.7363737932,0.0036063194,0.9323215485,25.934317,0,0.02340126,0.7310177253,0.0653562546,1.4585608,0.0927779675,80.8505195995,25.9658699439,3.5061915,22.6532,0.7363737932
0.7300672255,22.6900059536,27.7474698287,2038.5855009556,1,74.5116237773,,,-25.113207,1.8669808,2167,0.4657778337,-25.0842,0,32.66129,0.4851382359,0.0035312176,0.9370977879,26.152178,0,0.029006958,0.9415973671,0.0634655952,1.4439642,0.0798974037,74.5116237773,26.1735311949,3.4861906,22.690737,0.4851382359
0.7502162963,22.5048910827,53.7144604357,2039.513689518,1,101.5795207758,,,-26.361265,2.432279,2168,0.7819974429,-26.314907,0,33.781334,0.7812086463,0.0038709641,0.9215984344,25.979088,0,0.04635811,0.5749180346,0.0656793118,1.466875,0.0876693726,101.5795207758,26.0032492199,3.5199084,22.494888,0.7812086463
0.7177176526,23.0191206013,51.5447959447,2040.4683485031,1,94.0384843446,,,-22.26176,1.7074726,2169,0.8037862819,-22.208315,0,33.712357,0.8039787059,0.0040397644,0.9457333088,26.288712,0,0.053445816,-4.1266857991,0.0655121803,1.4665413,0.0916342735,94.0384843446,26.3193484194,3.5178645,23.026663,0.8039787059
0.7359718334,22.9859483629,40.261747743,2041.3834586144,1,100.7692375097,,,-33.830544,2.0807533,2170,0.6263114614,-33.668385,0,35.19021,0.6271726321,0.003834486,0.9083828926,26.201374,0,0.16215897,0.305510136,0.0649998188,1.4993457,0.075240612,100.7692375097,26.2213459138,3.560768,22.982988,0.6271726321
0.717139303,23.0029105935,43.0502501597,2042.2935218811,1,82.191687816,,,-26.55972,1.8217642,2171,0.8378975455,-26.516869,0,35.42291,0.8382559795,0.0033688545,0.9048750401,26.079453,0,0.042850494,-0.9772082441,0.0614082813,1.501983,0.0796995163,82.191687816,26.0974894729,3.5673587,23.001648,0.8382559795
0.6851208027,22.5508790477,32.5153562973,2043.2140257359,1,78.5815419238,,,-23.446255,1.4261464,2172,0.8854443217,-23.405046,0,35.27547,0.8845659801,0.0035073757,0.9151542187,25.938389,0,0.041208267,-0.1793165533,0.0640089512,1.4933982,0.0845580101,78.5815419238,25.9627890773,3.5631878,22.551651,0.8845659801
0.7984708897,22.3084635424,39.1778645493,2044.1037750244,1,88.698072092,,,-29.184504,3.6327374,2173,0.7316387812,-29.10426,0,36.502853,0.7330166698,0.0034375191,0.8839735985,25.895357,0,0.080244064,-8.5139509715,0.0619111061,1.5154202,0.0763063431,88.698072092,25.9190917768,3.5973904,22.306435,0.7330166698
0.7475510373,22.4942904218,49.2864462476,2045.0193915367,1,82.3246401032,,,-25.604929,2.0543036,2174,0.7242651476,-25.547773,0,36.198895,0.7227065906,0.003862381,0.9097690582,25.79741,0,0.05715561,0.885551186,0.0656368732,1.5077884,0.0898888111,82.3246401032,25.8182932921,3.5890286,22.495651,0.7227065906
0.7230026404,22.8939291158,40.9725468823,2045.9608354569,1,85.8673665797,,,-25.122992,2.0174634,2175,0.8735645768,-25.078585,0,35.9453,0.8741526465,0.003557682,0.9357647896,26.23297,0,0.04440689,0.0880691769,0.0646762848,1.5002649,0.0851333141,85.8673665797,26.2685250613,3.5819983,22.896482,0.8741526465
0.6957246349,22.7412824052,59.8867178434,2046.882117033,1,103.7430144591,,,-27.894321,1.3873007,2176,0.7862546197,-27.82774,0,36.29117,0.7857993964,0.0039343834,0.9135506153,25.99297,0,0.066581726,0.621202843,0.0641810894,1.5099121,0.0881829262,103.7430144591,26.0263347254,3.5915744,22.73714,0.7857993964
0.7416364156,22.5974255857,45.7069400991,2047.8592264652,1,81.2415986862,,,-25.640638,2.2335746,2177,0.6721745581,-25.576748,0,35.774708,0.6728713229,0.0034763813,0.9302818775,26.070969,0,0.06389046,-2.0203116744,0.0626578331,1.500037,0.084830761,81.2415986862,26.0974635203,3.5772412,22.595049,0.6728713229
0.697867567,22.5448750205,43.4411127072,2048.7810666561,1,96.322902532,,,-28.823406,1.4632596,2178,0.7933607141,-28.759893,0,36.452038,0.7974869732,0.0034086704,0.9118592739,25.816643,0,0.0635128,-0.0549724156,0.0623056889,1.5171072,0.0743539333,96.322902532,25.831801173,3.5959973,22.544096,0.7974869732
0.7261823875,22.6514497035,42.6155948512,2049.6930718422,1,83.6207978336,,,-28.67276,1.7241348,2179,0.7979096191,-28.635387,0,36.896206,0.7817556023,0.0037026405,0.9065167904,26.102877,0,0.03737259,0.9949965463,0.0618152618,1.5252997,0.0738503933,83.6207978336,26.1341637185,3.6081088,22.651157,0.7817556023
0.8006898561,22.6592840145,39.1986019471,2050.6411345005,1,74.9292015512,,,-22.633495,3.0437317,2180,0.7867238834,-22.57468,0,38.140377,0.7847353377,0.0037720203,0.9419431686,26.114449,0,0.058815002,0.9797982573,0.0642802715,1.5455215,0.0898070335,74.9292015512,26.1382895254,3.6412735,22.658257,0.7847353377
0.7608279804,22.6200151823,46.252965902,2051.5527427197,1,100.9796031908,,,-34.22802,2.0961356,2181,0.7398191178,-34.147533,0,37.398155,0.739356968,0.0034785271,0.9060025215,25.88376,0,0.0804863,-2.6068503345,0.0634138584,1.5372676,0.083067894,100.9796031908,25.8996727061,3.6216214,22.615486,0.739356968
0.7433159495,22.4257976159,44.7576534585,2052.476872921,1,103.3579122904,,,-31.62121,2.155781,2182,0.8671506447,-31.575167,0,37.640724,0.8663380047,0.0036303997,0.9168391228,25.760246,0,0.046043396,0.7237601602,0.0652639866,1.5386883,0.0857083797,103.3579122904,25.8105310825,3.6280866,22.425879,0.8663380047
0.7077396438,22.9949908458,42.0348803,2053.4174513817,1,87.26293089,,,-28.635395,1.6532017,2183,0.7677761996,-28.584377,0,38.242786,0.767734105,0.0036678314,0.9328634739,26.330889,0,0.05101776,-58.3768213553,0.065705061,1.5571975,0.0801739693,87.26293089,26.3413264987,3.643955,22.994064,0.767734105
0.7566862507,22.529494204,31.4633590244,2054.3191664219,1,66.0203177427,,,-24.245525,2.5571709,2184,0.7049675452,-24.199879,0,39.506256,0.7053202856,0.0034048557,0.8959677219,25.834257,0,0.045646667,-2.9193559291,0.0620262623,1.5830199,0.0814666748,66.0203177427,25.8633493073,3.676459,22.526705,0.7053202856
0.7357284499,22.6654477737,65.1383404736,2055.2563388348,1,98.9900196973,,,-25.792873,2.8740041,2185,0.8472432389,-25.731365,0,38.52994,0.8453677325,0.0037479401,0.9317653179,25.92742,0,0.06150818,0.6214917271,0.0624411106,1.5661764,0.0969564915,98.9900196973,25.9379665949,3.6514356,22.662212,0.8453677325
0.7753061186,22.279780244,62.3477260894,2056.1950182915,1,103.0634104796,,,-25.12775,2.441375,2186,0.8611801411,-25.050865,0,39.208546,0.8584671605,0.0035369396,0.9326679707,25.767145,0,0.07688522,0.9285392766,0.0608348846,1.5772312,0.087366581,103.0634104796,25.810753068,3.6688948,22.282753,0.8584671605
0.7391714323,23.0445043377,38.790231368,2057.0900700092,1,85.722225437,,,-26.472532,2.290671,2187,0.8286001272,-26.40166,0,39.48215,0.8288034099,0.0033819675,0.8897404671,26.410307,0,0.07087135,-23.4446394699,0.0617883205,1.582445,0.0770258904,85.722225437,26.4311252416,3.6758487,23.04355,0.8288034099
0.7531269765,23.3361922843,40.0676559715,2058.0226807594,1,103.6349473992,,,-38.44923,2.2613564,2188,0.8153432953,-38.37575,0,40.02174,0.8153642343,0.0034415722,0.8859624863,26.631132,0,0.0734787,-3.5579785709,0.0625083447,1.5965577,0.0736713409,103.6349473992,26.6613314205,3.6894228,23.33624,0.8153642343
0.7935910807,22.8453211376,37.3738912441,2058.9425754547,1,82.1595700308,,,-28.951324,3.4094453,2189,0.7459778506,-28.874285,0,40.28689,0.7456561733,0.003931284,0.9106037617,26.309454,0,0.07703972,-85.0575885237,0.0639975071,1.5988324,0.0788857937,82.1595700308,26.3322203084,3.696026,22.844349,0.7456561733
0.7221747771,23.1281528439,54.1922537084,2059.9119441509,1,84.6368103278,,,-21.288454,1.8934897,2190,0.6965529233,-21.233711,0,38.984474,0.696398539,0.003588438,0.9616389275,26.466703,0,0.054742813,0.8501638682,0.06660676,1.5620294,0.0883116722,84.6368103278,26.4884230881,3.6631634,23.129993,0.696398539
0.7074625749,23.2138579574,42.7894564515,2060.8750412464,1,80.231962247,,,-25.391035,1.7347728,2191,0.746594891,-25.241026,0,38.00547,0.7464911981,0.0041358471,0.9574933052,26.544306,0,0.15000916,-4.7418685477,0.0657017231,1.5397002,0.0944583416,80.231962247,26.5694766142,3.6377301,23.210634,0.7464911981
0.7476676187,22.7501327526,39.4106871464,2061.793033123,1,76.0632542002,,,-23.62302,2.5056946,2192,0.7081361089,-23.575167,0,38.54407,0.7083205715,0.0038888454,0.9086441994,26.273348,0,0.04785347,0.2913854954,0.0632817745,1.5520428,0.0941753387,76.0632542002,26.2933027786,3.6518023,22.74845,0.7083205715
0.7910684309,23.1469633656,22.7157121876,2062.6835374832,1,65.1169251349,,,-26.048958,2.935006,2193,0.6162181633,-26.014647,0,37.823116,0.6354235145,0.0033841133,0.8817203045,26.707739,0,0.034311295,0.9776917595,0.0616259575,1.542421,0.0763485432,65.1169251349,26.7508337165,3.6329205,23.153748,0.6354235145
0.7636993884,23.1455138718,43.0688179792,2063.5997362137,1,80.6551716273,,,-26.423195,3.193173,2194,0.7395515967,-26.341354,0,36.648483,0.7385170347,0.0034561157,0.9098746777,26.395428,0,0.081840515,0.8999729976,0.0636372566,1.516893,0.088085413,80.6551716273,26.4133525012,3.601372,23.140354,0.7385170347
0.7666462109,22.9779175058,61.9044635032,2064.5164773464,1,85.5126830256,,,-26.094341,2.8043792,2195,0.7982669212,-26.038359,0,36.78072,0.79766907,0.0036985874,0.9111299515,26.301373,0,0.05598259,0.0921066057,0.0626983643,1.5199984,0.0944070816,85.5126830256,26.3446811215,3.6049738,22.984169,0.79766907
0.7045489117,23.0485591462,44.9249625656,2065.4250097275,1,90.028039424,,,-22.861713,1.755715,2196,0.7726134122,-22.781675,0,37.51195,0.7726787662,0.0035531521,0.903126955,26.32896,0,0.08003807,-38.8165533413,0.0592985153,1.5400451,0.0745377541,90.028039424,26.3549882396,3.6246595,23.045391,0.7726787662
0.8537455351,22.9224969599,52.1834685831,2066.3439407349,1,92.6486155279,,,-22.78726,4.189593,2197,0.7329139849,-22.74161,0,37.802635,0.7336262166,0.0033714771,0.9114060402,26.574942,0,0.045650482,-0.4023479492,0.0613999367,1.5455164,0.0831000805,92.6486155279,26.609251082,3.6323788,22.921127,0.7336262166
0.7520490318,22.7251535089,10.2186914567,2067.2549080849,1,56.1776773873,,,-25.119844,2.2153444,2198,0.725789563,-25.056377,0,37.305584,0.7292484127,0.0035188198,0.9038658142,26.187012,0,0.063467026,0.8586539112,0.0633239746,1.5276741,0.0851194859,56.1776773873,26.2032230906,3.619143,22.723574,0.7292484127
