AveragePolicyStd,MeanKL,AverageReturn,dLoss,LossBefore,PolicyExecTime,Iteration,Time,NumTrajs,AverageDiscountedReturn,MaxReturn,MeanKLBefore,ProcessExecTime,Perplexity,AbsLearnSignal,MinReturn,ItrTime,EnvExecTime,ExplainedVariance,Entropy,LossAfter,StdReturn
1.1205834,0.009944704,-248.4494077925551,0.040271085,7.3218756e-09,0.49668431282043457,229,356.9679081439972,2,24.895724815001095,-13.884411983548432,0.0,0.015373945236206055,21.338573,0.5009963430146532,-483.01440360156175,2.216621160507202,1.498420238494873,-1.8377567479728385,3.0605164,-0.040271077,234.56499580900666
1.113343,0.006449064,-38.25110128993556,0.033892933,-9.981368e-09,0.49271273612976074,230,358.5277364253998,4,34.93448773558525,16.69831696207443,0.0,0.015568971633911133,21.07975,0.5493078498563455,-189.79470593083357,1.522181510925293,0.7849428653717041,-7.378449717580043,3.048313,-0.033892944,87.59043707578033
1.1222229,0.0065980274,-15.007741554141422,0.012015303,6.898187e-09,0.5114054679870605,231,359.9273064136505,5,15.21250429445426,208.96774027947225,0.0,0.0165097713470459,21.404905,0.5112164007903393,-210.79807434643968,1.3954296112060547,0.644150972366333,-3.539906900627545,3.06362,-0.012015296,138.62402301037199
1.1145226,0.009477144,-0.7377101198402272,0.025268193,1.2102466e-08,0.7379217147827148,232,362.04744482040405,5,15.291979479189166,197.879111612697,0.0,0.0232546329498291,21.078745,0.5471733048694645,-144.80720626221787,2.115283966064453,1.144388198852539,-7.229739718373661,3.0482652,-0.025268182,110.86249864652687
1.1148248,0.0064772973,67.97958671417291,0.028854715,-1.7563062e-08,0.5131111145019531,233,363.444766998291,4,12.810985150649088,185.1174212369603,0.0,0.016504526138305664,21.088758,0.6913240143371613,-72.63199579529547,1.3930048942565918,0.6498963832855225,-0.33871989802709557,3.0487401,-0.028854731,118.18580269869108
1.1096195,0.0069359792,-100.27877353860124,0.020670777,2.0980835e-08,0.4935753345489502,234,365.85027384757996,1,30.284941516546663,-100.27877353860124,0.0,0.014437675476074219,20.9247,0.5305675391253674,-100.27877353860124,2.400846242904663,1.68869948387146,-5343.788139383743,3.0409303,-0.020670757,0.0
1.105107,0.008751078,-67.13878340811638,0.043974746,3.646938e-09,0.48996734619140625,235,367.27011466026306,5,2.450920216585922,205.79378402967802,0.0,0.015580177307128906,20.753588,0.3148893314838902,-481.1172383163315,1.415297031402588,0.7027006149291992,-6.557705734571759,3.0327191,-0.043974742,226.9736433468783
1.1048999,0.009635812,83.31213601022459,0.018553786,-1.1049087e-08,0.6611120700836182,236,370.01061058044434,2,43.79370804886455,207.80035858461855,0.0,0.02028822898864746,20.725254,0.6000046139992308,-41.17608656416936,2.70284366607666,1.8115921020507812,-86.0683291308233,3.031353,-0.018553797,124.48822257439394
1.1033734,0.009224527,-114.63720859355311,0.035088565,1.4771335e-08,0.48628759384155273,237,371.4092457294464,4,-6.7164318453064435,-2.3641136260858104,0.0,0.015429258346557617,20.721144,0.7601991124845583,-311.8818126810685,1.3937580585479736,0.6752653121948242,-0.14470786031031957,3.0311546,-0.03508855,121.49988073444518
1.131303,0.006572462,-74.87092180362696,0.015825696,-4.8906377e-09,0.7552423477172852,238,373.95911049842834,5,2.0050391244400587,263.1743717539533,0.0,0.023169755935668945,21.769308,0.45419691546451685,-534.0337641691377,2.543182611465454,1.5541985034942627,-125.04622098421218,3.080501,-0.015825702,258.2219593057755
1.134177,0.009509264,-61.50880941752003,0.030480659,9.536743e-09,0.4852285385131836,239,376.7547433376312,1,61.96298113425737,-61.50880941752003,0.0,0.014728307723999023,21.893076,0.681498156324062,-61.50880941752003,2.7894561290740967,2.0831079483032227,-15.486898130924835,3.0861704,-0.03048065,0.0
1.1357558,0.008253036,-270.62406414672193,0.023526909,-2.1887606e-08,0.5542001724243164,240,377.99356722831726,9,-115.52788455182427,241.67378039563124,0.0,0.018947124481201172,21.96946,0.411148917272909,-651.2271327187686,1.2340998649597168,0.46329712867736816,-89.99475037513122,3.0896533,-0.023526931,311.3957959164139
1.1329085,0.008930984,-159.386678842714,0.049540725,-0.0,0.49519872665405273,241,379.57492661476135,4,-86.59677500305739,199.7417940139486,0.0,0.016002893447875977,21.795166,0.42204084594771707,-702.3642971492254,1.5426838397979736,0.8232021331787109,-12.71963723449784,3.0816882,-0.049540725,332.2132422252477
1.1296461,0.009697024,-243.51589752739557,0.01500853,-1.5872526e-08,0.6509139537811279,242,381.90147614479065,4,-115.03589166170876,153.91576564614508,0.0,0.021308183670043945,21.633217,0.5201130192178764,-703.9288974726634,2.3218727111816406,1.4416546821594238,-12.55226683710211,3.07423,-0.0150085455,332.4214829225772
1.1502767,0.009224394,-52.98850983339249,0.019521086,-0.0,0.6030135154724121,243,383.6404404640198,5,-75.00560050783773,224.98855577192364,0.0,0.019052743911743164,22.309788,0.5534504114305615,-607.6603269228531,1.7345466613769531,0.9092001914978027,0.48825413207172563,3.1050255,-0.019521086,342.99185480088266
1.1184071,0.0071275965,-301.14478042446825,0.021142473,-0.0,0.6331398487091064,244,385.28397822380066,6,-72.48761411917039,12.536366947779356,0.0,0.020409584045410156,21.112394,0.6191590472459371,-585.3970307985817,1.6369423866271973,0.7755112648010254,0.018598136908071772,3.0498602,-0.021142473,213.69252511385645
1.1288495,0.0095870355,-175.0808366087152,0.038069036,-1.8717847e-08,0.47698116302490234,245,386.50919485092163,4,-12.666956696745324,2.7280667836219124,0.0,0.015589475631713867,21.470097,0.4835677357011466,-482.14131918439625,1.2197685241699219,0.5207910537719727,-0.7071280312088359,3.0666611,-0.038069054,185.26714634970443
1.1375753,0.007901308,-126.68173917030387,0.028538438,1.2067698e-08,0.6865267753601074,246,388.59832239151,4,-25.405893376443704,184.70563304722012,0.0,0.022153854370117188,21.74725,0.39041721799096485,-522.8344201760435,2.0848023891448975,1.1695127487182617,0.2067585993252522,3.0794873,-0.028538426,258.2469675802922
1.1265002,0.009043335,-54.28277906509604,0.017019436,-0.0,0.49024105072021484,247,391.42745208740234,1,71.53827824489885,-54.28277906509604,0.0,0.014904499053955078,21.285536,0.7589582810807851,-54.28277906509604,2.7909107208251953,2.0643763542175293,-8.429867302373447,3.0580277,-0.017019436,0.0
1.1038828,0.0066879564,-125.22115877695141,0.0291371,3.646938e-09,0.47559046745300293,248,392.7078971862793,4,-57.41097902739735,188.33076990772574,0.0,0.01576972007751465,20.49326,0.31420190076467364,-609.3803306209415,1.2760310173034668,0.5800631046295166,-9.144672695196787,3.020096,-0.029137095,332.2738574216693
1.0970043,0.0069258087,-158.71307822690454,0.037945036,-6.7756614e-09,0.5173439979553223,249,393.9855453968048,6,-18.512871285523072,26.03273204079848,0.0,0.01670551300048828,20.239122,0.765803349427596,-535.6299523122698,1.273409128189087,0.5315923690795898,-0.09965955389183545,3.0076175,-0.037945043,221.53710896516986
1.0970083,0.009114097,46.79771761733463,0.021183148,1.499881e-08,0.7293205261230469,250,396.47899317741394,3,43.97591990853161,137.04656022318764,0.0,0.022319555282592773,20.239393,0.49786949110491996,-98.89150335990732,2.488959312438965,1.5314667224884033,-1132.45320277335,3.0076308,-0.021183133,103.99333032237281
1.1046864,0.004577591,-223.28094455745546,0.032811888,-4.859487e-09,0.748089075088501,251,398.89324140548706,6,-79.39095458536302,25.6203272826353,0.0,0.024141550064086914,20.517387,0.31738181588619685,-649.7666650649126,2.409426212310791,1.4308159351348877,-10.011625431156146,3.0212727,-0.03281189,222.87211878795827
1.121828,0.0066210986,-27.010446530278916,0.04477347,1.0261458e-08,0.7070581912994385,252,400.8312637805939,5,22.519998048930027,213.10506921422967,0.0,0.022213459014892578,21.167194,0.7164785879692658,-145.72786013866485,1.9004600048065186,0.9595255851745605,-1.1723934917353493,3.0524526,-0.04477346,130.53702739025667
1.1216867,0.008110863,-114.47906364347354,0.036966175,-0.0,0.5588722229003906,253,402.1891510486603,7,-22.940142813733058,18.412329527305374,0.0,0.018973827362060547,21.159052,0.6193071043829068,-335.0507552048082,1.3535454273223877,0.5573503971099854,-0.14824957964899377,3.0520678,-0.036966175,121.12470932420898
1.1266689,0.009020312,-32.081131997983995,0.03090917,1.3291628e-08,0.5188238620758057,254,403.42987847328186,5,9.274594639790937,208.142241348215,0.0,0.01699352264404297,21.336502,0.7584857788290884,-186.15333313504658,1.2357583045959473,0.4794921875,-1.79837275337984,3.0604193,-0.030909156,130.9405490363838
1.1517754,0.008867343,-160.86427396714873,0.013732529,-6.070492e-09,0.7503221035003662,255,405.96678924560547,4,-27.16098624970282,-40.297539699053075,0.0,0.023499488830566406,22.15798,0.4725524229404956,-359.11875498109396,2.5331315994262695,1.5515103340148926,-4773.121755752347,3.0981977,-0.013732536,120.4820565834108
1.1416672,0.0065403716,8.053929885540564,0.04771414,2.9119827e-08,0.47752809524536133,256,407.0663905143738,6,5.773325060698794,205.62533421140768,0.0,0.01571822166442871,21.814754,0.6577389780150075,-129.2562348894449,1.094801664352417,0.39891767501831055,-0.1848912467183872,3.0825865,-0.04771411,99.58114756852683
1.1378291,0.0065704184,-134.64132498497875,0.018369809,1.1286087e-08,0.4731900691986084,257,408.22747015953064,6,-74.1595088919122,201.83423633305378,0.0,0.016316890716552734,21.724833,0.3450226232143104,-725.2722543826494,1.1565361022949219,0.46193695068359375,-3.2572183389434475,3.078456,-0.018369798,285.09422160221806
1.1323812,0.0066616503,-146.42930215218513,0.026676428,-7.350091e-09,0.4810044765472412,258,409.2737910747528,7,-45.881236309580125,3.183704693465245,0.0,0.016530990600585938,21.485275,0.7231385687643417,-412.21089941003015,1.0418238639831543,0.33866453170776367,-0.8907229043944598,3.0673678,-0.026676435,126.5286489928752
1.1253471,0.0090256585,-106.09838402322056,0.05615877,8.8385015e-09,0.5173776149749756,259,411.0633680820465,3,25.035112234934264,-11.547218145468136,0.0,0.015827178955078125,21.143812,0.4962287850568182,-185.07528521704933,1.7523443698883057,0.9964730739593506,-1022.9756530535554,3.0513473,-0.056158762,71.6934018616008
1.1346545,0.008932036,-30.674685841249374,0.029294662,1.7742778e-08,0.48276209831237793,260,412.19727993011475,6,19.445588877977983,27.695091927859437,0.0,0.01621389389038086,21.542097,0.5793578347663979,-134.57901034970976,1.1295061111450195,0.42643165588378906,-7.920211682714902,3.070009,-0.029294644,58.98091809676775
1.1467888,0.0065349787,-76.36893622271185,0.012735015,6.7337993e-09,0.5374643802642822,261,413.7585051059723,4,14.534354293850988,13.962757070017815,0.0,0.01673293113708496,22.010479,0.39669304895230106,-164.35760708098218,1.5562291145324707,0.798130989074707,-19.19612843772478,3.0915186,-0.012735008,74.63842560434257
1.1432232,0.006676175,53.77099001110851,0.020160897,-0.0,0.5976922512054443,262,415.35337710380554,5,21.831603241481474,200.21874457516435,0.0,0.019147872924804688,21.74301,0.6037636402482158,-87.31278595082084,1.5905795097351074,0.7667577266693115,-0.32557440810166094,3.0792923,-0.020160897,102.648157584197
1.1397247,0.00731119,7.107076493837146,0.010801911,-1.0428368e-08,0.8393998146057129,263,417.8242588043213,6,-3.2863678365072864,233.32182676221186,0.0,0.026922941207885742,21.621944,0.4103456790488532,-108.58526346340831,2.466686964035034,1.3851702213287354,-27.531581089563346,3.0737088,-0.010801922,128.9550437487893
1.1220468,0.009654136,-33.668569563637426,0.03323775,2.8660385e-09,0.6050941944122314,264,419.27974796295166,7,6.690278561719258,193.23893241818806,0.0,0.020212411880493164,21.038269,0.6903812166833587,-166.70126755798464,1.4508497714996338,0.6170263290405273,0.3778488249480093,3.046343,-0.033237748,112.86514192154772
1.1298147,0.006286113,-109.15324187360639,0.018729256,-2.6978058e-09,0.6623098850250244,265,421.21271204948425,4,-2.837851332779461,171.03679077689796,0.0,0.020534276962280273,21.377518,0.6283455160488983,-496.73516808000653,1.9287083148956299,1.0231821537017822,-1.7024311046240101,3.0623398,-0.018729258,248.43828385017903
1.1178309,0.0065691867,-0.2638593572975694,0.026734238,1.5313237e-08,0.5338671207427979,266,422.73036527633667,4,19.057917973848163,134.75925111998356,0.0,0.016402244567871094,21.032286,0.6716729617972035,-158.9569803507512,1.480424165725708,0.6958928108215332,0.49085860152009453,3.0460587,-0.026734224,105.31279085393822
1.1129129,0.009664108,-9.315035985536888,0.038766082,1.70299e-08,0.5221309661865234,267,424.20001912117004,4,25.68884027429233,153.6226399673574,0.0,0.017160654067993164,20.911644,0.6096110297964797,-174.21493455071976,1.465545654296875,0.7053487300872803,-0.6753060705071727,3.040306,-0.038766064,120.43074804676685
1.1223421,0.006604295,-79.82053144934078,0.01366376,-1.0733532e-08,0.7919876575469971,268,427.148154258728,6,-3.1221930832918385,-12.183384430058993,0.0,0.02592778205871582,21.252245,0.6522918442290009,-158.63346961310754,2.9436283111572266,1.9180843830108643,-16.37000965759726,3.0564625,-0.013663772,49.81129881650085
1.1011744,0.0066557988,35.57959983237729,0.037285313,-2.1887606e-08,0.5520057678222656,269,428.4329950809479,7,27.32302812432342,194.71390506403668,0.0,0.0185701847076416,20.457556,0.633880186196765,-63.03868292242739,1.2806758880615234,0.4926025867462158,0.13786149181092489,3.0183523,-0.037285335,74.08969485234307
1.098041,0.009842604,-31.206882004619263,0.027062204,9.482557e-09,0.6198852062225342,270,430.0108709335327,6,10.544812568309037,216.2161788366035,0.0,0.020885467529296875,20.306738,0.6464740492122965,-202.12250570761046,1.573835849761963,0.7229413986206055,-1.0212535490077856,3.0109527,-0.027062194,139.20514976557615
1.0914559,0.009335798,-10.410532321481915,0.024713978,6.3638894e-09,0.49571871757507324,271,431.49125719070435,5,0.6834467288167744,131.33170263578575,0.0,0.015653371810913086,20.089378,0.3965817453755041,-150.21707922827082,1.4758408069610596,0.7292602062225342,-28.785754645348163,3.0001912,-0.024713973,89.49440199099702
1.0953698,0.0066340845,-57.95174546688461,0.032462656,1.0091791e-08,0.5277607440948486,272,432.8579168319702,5,10.395205920699787,4.432652989969924,0.0,0.016757488250732422,20.2367,0.5489654586358677,-97.71508362208772,1.328442096710205,0.5788850784301758,0.30634452655549027,3.0074978,-0.032462645,41.225316483694506
1.0933974,0.0066595315,159.38813818043627,0.012425028,-3.784422e-09,0.4690248966217041,273,434.2153377532959,2,30.977906679935366,173.66949399154225,0.0,0.014766216278076172,20.187153,0.5486842489922977,145.1067823693303,1.3530664443969727,0.6633892059326172,-46.61334692168802,3.0050464,-0.0124250315,14.281355811105982
1.0683365,0.00643448,-29.79897397632742,0.034258008,-3.502936e-09,0.5037796497344971,274,435.441517829895,6,9.58590552915113,20.759807126379343,0.0,0.01647186279296875,19.330889,0.6564430241314556,-157.8679648342484,1.2210237979888916,0.4884614944458008,-2.3436374067212227,2.9617043,-0.03425801,58.47964864280777
1.0730476,0.008834106,-115.40899507200537,0.022582736,5.2374665e-09,0.4877150058746338,275,436.58363795280457,6,-50.36348741759662,213.28561755912577,0.0,0.016310930252075195,19.5121,0.6192356549962318,-309.1421697678451,1.135878086090088,0.4237368106842041,-0.6146906658352356,2.9710348,-0.02258273,170.4614001949728
1.068999,0.006772699,-221.23743694271187,0.029065698,1.1175871e-08,0.48590826988220215,276,437.85537552833557,4,-52.29692397615328,-101.45900818420581,0.0,0.015656232833862305,19.38908,0.5313310866408902,-293.6367874981122,1.267106056213379,0.5602900981903076,-3.597505139157784,2.96471,-0.029065687,79.01404143054111
1.0520751,0.009778414,78.53605684379664,0.0133396685,5.39943e-09,0.6768159866333008,277,440.13589119911194,4,-10.605827237296673,212.232757933919,0.0,0.021064043045043945,18.784105,0.4467565346285386,-239.5432037386151,2.276763677597046,1.3746747970581055,-124.58711276734692,2.933011,-0.013339663,184.7174801591366
1.0591533,0.008322152,-152.942140189601,0.025104806,-1.312826e-08,0.4755129814147949,278,441.3923523426056,5,-20.30296950120425,22.9692659802232,0.0,0.015652179718017578,18.89332,0.5700498761259845,-483.2423555607877,1.251539707183838,0.5412766933441162,-0.4344235511846426,2.9388084,-0.025104819,207.0626280049812
1.049478,0.00673609,-156.55332244655813,0.06316158,-1.619447e-08,0.4968230724334717,279,442.815514087677,4,-12.730622371416459,-8.662511501555358,0.0,0.016237735748291016,18.604052,0.5786918973269546,-362.48656348686086,1.418853521347046,0.6931858062744141,-9.472167895685743,2.9233794,-0.0631616,136.5989677097413
1.0521623,0.006756923,-38.48194684126697,0.013725135,-2.006493e-08,0.5732240676879883,280,444.4951665401459,5,19.519076535303945,199.14576530510453,0.0,0.01841282844543457,18.727524,0.412821328423301,-379.42736135782667,1.641939640045166,0.8386027812957764,-0.6040328306763469,2.9299943,-0.013725155,188.6191173999216
1.020232,0.0065743243,-96.73951693594756,0.022003938,-1.0888765e-08,0.4852030277252197,281,445.75899171829224,4,-13.1519728039451,-24.817735908469928,0.0,0.01569819450378418,17.657602,0.6509217232600157,-167.95512186930003,1.2594530582427979,0.5418703556060791,-9.793754259484627,2.8711665,-0.022003949,50.88785364056174
1.0245786,0.009249914,12.23399743614903,0.023159033,2.2883606e-08,0.7720837593078613,282,448.0813980102539,5,7.019590078666182,246.762273691405,0.0,0.02460002899169922,17.803894,0.6621043010996496,-205.62880123950478,2.3183295726776123,1.3104076385498047,-4.047163036225434,2.8794172,-0.02315901,162.3982533062162
1.0388805,0.009609433,-66.01258409695123,0.028322631,-4.8026765e-09,0.6510748863220215,283,450.01498889923096,3,26.820060571286373,152.86291242557107,0.0,0.020862579345703125,18.320908,0.6755610079643223,-227.58572146463538,1.9292559623718262,1.0490953922271729,0.3675876418478028,2.908043,-0.028322637,160.51575422319897
1.0225031,0.0064317184,-10.089506105413152,0.036752593,3.1868816e-09,0.5451419353485107,284,451.2204968929291,7,2.4491431499861043,215.6970909275126,0.0,0.018032073974609375,17.735092,0.7219213496722245,-110.7032776780108,1.2008860111236572,0.4293663501739502,-10.34485813867008,2.8755453,-0.03675259,104.21611180035501
1.0237406,0.009974391,-103.38733212859509,0.033311956,2.1354204e-08,0.4944798946380615,285,452.3157968521118,7,-21.51444587180102,50.87795521583689,0.0,0.01652216911315918,17.748285,0.6669869367314974,-234.8427068171074,1.0910587310791016,0.37590551376342773,-0.974681541007637,2.876289,-0.033311933,101.50035976860681
1.0073094,0.009816637,-80.21198068030618,0.070359915,-2.266502e-08,0.5028879642486572,286,453.472608089447,7,-10.27709671467866,-6.255743169843726,0.0,0.016744136810302734,17.222225,0.4866032072196207,-195.54696590043204,1.1525073051452637,0.42081785202026367,-1.7977904613060693,2.8462007,-0.07035994,73.51022963840589
1.0059365,0.008803291,-87.78878958623754,0.033335347,-6.6924515e-09,0.5538241863250732,287,455.4962549209595,2,-25.493948852896153,27.279697640204425,0.0,0.01718926429748535,17.140041,0.7446056667376528,-202.85727681267952,1.9859495162963867,1.1942360401153564,-1.642748035670897,2.8414173,-0.033335354,115.06848722644196
1.0030168,0.009169856,-2.6255058430904583,0.025619894,-0.0,0.4600861072540283,288,456.6944148540497,4,26.42624946406039,193.4154295721122,0.0,0.015395879745483398,17.068672,0.6716774625663704,-123.56288842016716,1.1935386657714844,0.4842839241027832,-9.971158072062828,2.8372447,-0.025619894,121.2171221718399
1.0202128,0.009073882,-111.27080536901201,0.046819158,1.2617341e-08,0.6874814033508301,289,458.7157576084137,4,8.863158975854406,-68.96629714603966,0.0,0.02279376983642578,17.62365,0.48719289498178386,-166.46215991635188,2.016801118850708,1.097001552581787,-1.2885738936405455,2.8692417,-0.046819147,40.08181425704437
1.0174526,0.009857453,60.35728645811472,0.037176207,-9.1435695e-09,0.5087418556213379,290,460.7219660282135,2,9.721503214188223,116.9093595632415,0.0,0.01586437225341797,17.56922,0.7513471222300845,3.8052133529879484,2.0018575191497803,1.240088701248169,-3.776751434590838,2.8661485,-0.037176214,56.55207310512677
1.0135379,0.009329492,5.894427261823917,0.027685672,1.3489029e-08,0.6817126274108887,291,463.6044898033142,3,27.217699381253535,93.42216005738086,0.0,0.021219968795776367,17.406101,0.6174492035798662,-80.41719221928938,2.8784265518188477,1.9706549644470215,-0.5900460469953583,2.8568208,-0.027685659,70.9748279260013
1.0185577,0.008912892,-84.6687217494674,0.031074177,-3.598771e-09,0.5068275928497314,292,465.23731207847595,3,24.696607413043385,11.518437216572536,0.0,0.01584458351135254,17.603657,0.7224284443060702,-223.8913181055813,1.5929975509643555,0.867725133895874,-1.9555826327763928,2.8681066,-0.031074181,100.80831605486166
1.0218457,0.0068886033,27.470806345473786,0.011937527,-1.3871626e-09,0.656212568283081,293,467.28446412086487,3,37.40046323409134,116.61256271254065,0.0,0.020592212677001953,17.68972,0.4580004025623736,-39.82260724184269,2.0427186489105225,1.157991647720337,-0.8804103510871442,2.8729837,-0.011937528,65.7064337860979
0.9950557,0.006134325,-107.54017742515767,0.042307623,-1.4149471e-08,0.49155330657958984,294,469.19624519348145,3,15.112344352106595,0.4578451623935109,0.0,0.015096426010131836,16.795162,0.3387733974662279,-291.6068877892456,1.9050352573394775,1.1899011135101318,-1.2525573695193613,2.821091,-0.042307638,130.80592749963907
0.99236447,0.006465157,42.433829376367605,0.030281313,6.836375e-09,0.540719747543335,295,470.7070369720459,4,31.824943924761953,198.8784326310383,0.0,0.01775527000427246,16.712654,0.6111458416603387,-40.525752487064764,1.50606107711792,0.7412383556365967,-3.964220977675109,2.8161662,-0.030281305,92.98745640166021
0.9938942,0.00965749,-137.0737222563932,0.022887183,3.208324e-09,0.5656096935272217,296,472.5464162826538,2,15.465601326255316,-98.04321551183342,0.0,0.0174868106842041,16.750244,0.49641035901240216,-176.104229000953,1.8351731300354004,1.0487778186798096,-11.400958338267452,2.8184128,-0.02288718,39.030506744559794
0.9788578,0.006486401,-115.86877889647435,0.030391118,-5.727774e-09,0.633887767791748,297,474.58809423446655,3,17.052639477080437,-0.2194719684785298,0.0,0.01930975914001465,16.22808,0.6962895991527612,-178.22280200643894,2.0368685722351074,1.1703710556030273,0.6894929162337662,2.7867432,-0.030391123,81.85998955160835
0.976857,0.0069286246,-93.10178358823703,0.01550606,-4.9638222e-09,0.7025988101959229,298,477.7209634780884,2,23.598403925624112,-52.53159492201156,0.0,0.022358417510986328,16.156746,0.7994604227924484,-133.6719722544625,3.0954368114471436,2.1575767993927,0.546075544800284,2.7823377,-0.0155060645,40.57018866622547
0.97177577,0.008917999,36.809891311310274,0.04031392,-1.4305114e-08,0.4837772846221924,299,479.88631868362427,1,9.50836912728847,36.809891311310274,0.0,0.014568805694580078,16.005009,0.6700597783275735,36.809891311310274,2.1612257957458496,1.4611437320709229,-2.175162048066803,2.7729018,-0.040313933,0.0
0.98198694,0.0065249433,-113.02614604022641,0.021407366,-3.1448453e-09,0.5697197914123535,300,481.84976601600647,3,17.715836303010203,-81.5598995491059,0.0,0.018503189086914062,16.341171,0.6212851876369758,-132.103635426268,1.9593803882598877,1.1588134765625,0.12295785091738931,2.7936878,-0.02140737,22.4169323810011
0.9704082,0.008962476,-18.957030254679683,0.028616587,-9.258974e-09,0.5881381034851074,301,483.6019937992096,3,20.19125950941801,244.43664906357012,0.0,0.018828392028808594,15.974595,0.5987035791819807,-151.70780928856703,1.7473416328430176,0.9356541633605957,0.390639301323806,2.7709997,-0.028616596,186.2494447719857
0.96406186,0.006775912,-177.08652117287323,0.012481921,2.3608875e-08,0.719951868057251,302,486.1426565647125,2,12.29705880619874,-166.9543860970096,0.0,0.022484540939331055,15.775094,0.6825096190585923,-187.21865624873686,2.536163806915283,1.5861670970916748,-1.263866922787638,2.7584324,-0.012481898,10.13213507586363
0.9505308,0.0064040744,-29.679712450566885,0.012631802,-4.420275e-09,0.8212082386016846,303,488.73416233062744,3,19.948991808189295,111.98984389733549,0.0,0.02541041374206543,15.291823,0.5510721277958286,-111.5051099574578,2.5542283058166504,1.4995620250701904,-3.5223470452120926,2.7273183,-0.012631807,100.57664112566167
0.93724513,0.0068918522,-97.26074433335663,0.027669063,2.680743e-09,0.6739792823791504,304,490.7291135787964,4,-0.7927940802436468,6.58283355305997,0.0,0.021021604537963867,14.863976,0.6340869899220815,-137.83415655111446,1.9905989170074463,1.0879344940185547,-0.42571230334881327,2.6989405,-0.027669061,60.06835230714735
0.93140805,0.006807325,-181.84705446862858,0.011012856,-1.2806727e-08,0.5166444778442383,305,492.4946188926697,3,-39.11953438178684,-86.74628616169205,0.0,0.01663351058959961,14.659371,0.4997059735820131,-282.37683801741093,1.7610068321228027,1.0221033096313477,-1.7288276357880203,2.6850798,-0.011012869,79.95804674834349
0.92113674,0.009175968,-111.26153078742693,0.022350842,3.8146974e-09,0.4892575740814209,306,494.15687346458435,1,45.24627019573604,-111.26153078742693,0.0,0.01482701301574707,14.338772,0.5841165810165063,-111.26153078742693,1.658477544784546,0.949683666229248,-18.045442957887833,2.6629672,-0.022350838,0.0
0.9107448,0.0072069643,-121.87308294118047,0.017212933,7.1037194e-09,0.5134150981903076,307,495.6591374874115,3,7.015512791306158,-94.65061857881301,0.0,0.01620769500732422,14.013677,0.6510207298322195,-147.09045530760562,1.4949581623077393,0.7453546524047852,-18.090662431432175,2.6400337,-0.017212925,21.455370958802686
0.90199846,0.006812882,-123.79938811838876,0.008808893,1.525879e-08,0.4935953617095947,308,498.50602889060974,1,35.946361529630735,-123.79938811838876,0.0,0.014586925506591797,13.79328,0.542184914852289,-123.79938811838876,2.8426241874694824,2.1302292346954346,-16.667331569700657,2.6241815,-0.008808878,0.0
0.88622284,0.007010834,-239.22663085017336,0.015029047,-1.3623919e-08,0.8083240985870361,309,502.9454114437103,2,37.031320697690646,-203.01140783317808,0.0,0.024478673934936523,13.36409,0.7386408152326361,-275.4418538671687,4.402481555938721,3.3588943481445312,0.7091710974686418,2.5925713,-0.015029061,36.215223016995296
0.88889194,0.0064292755,-143.93938547237036,0.016501717,-4.2291544e-09,0.6194689273834229,310,505.05261516571045,3,12.861311210120123,-130.781288941131,0.0,0.020282268524169922,13.435118,0.6539360151271031,-154.02980848684655,2.1004042625427246,1.2523746490478516,-1.2030749521210167,2.597872,-0.016501721,9.73589170273125
0.8807033,0.007956938,-128.0677178602757,0.020871991,-2.183987e-08,0.4843287467956543,311,506.4348211288452,3,-4.253730547600412,-100.7325708157779,0.0,0.01643991470336914,13.167252,0.7794727333012854,-171.98133174964244,1.3772797584533691,0.6691069602966309,0.6065675395152428,2.5777328,-0.020872014,31.360597951862655
0.89489746,0.0064413915,-113.68722160128097,0.027008763,-1.1444092e-08,0.48308658599853516,312,508.40547370910645,1,27.71017109422412,-113.68722160128097,0.0,0.014543771743774414,13.617909,0.6875360470387961,-113.68722160128097,1.9665963649749756,1.263002872467041,-0.9563112709626165,2.6113858,-0.027008774,0.0
0.90625983,0.006971472,-71.30248204308192,0.015601086,5.1355644e-09,0.9122653007507324,313,513.1524169445038,2,31.336262482808976,94.90679399345791,0.0,0.027257919311523438,13.972608,0.6159305013134629,-237.51175807962176,4.742743015289307,3.5746009349823,-1.2206484807413829,2.6370988,-0.015601081,166.20927603653985
0.8937107,0.0063155736,-105.79009007671812,0.036101755,-1.081754e-08,0.5125148296356201,314,514.4788677692413,4,2.6034815053724163,-76.67036219886428,0.0,0.016616106033325195,13.593765,0.6907416887645751,-171.9480472974124,1.2893383502960205,0.5529024600982666,0.7766537562262321,2.6096113,-0.036101766,38.9792799727722
0.89320076,0.00960606,-182.90272070379714,0.06050929,-9.914743e-09,0.7080714702606201,315,516.7106854915619,3,11.659025615810629,-90.71348629368035,0.0,0.022810697555541992,13.577913,0.271985277264334,-343.5350276748791,2.2273871898651123,1.2861900329589844,-1.0093073882627857,2.6084445,-0.0605093,113.99714494313868
0.89162713,0.00956954,59.71323032873347,0.017834475,1.2887491e-08,0.7102713584899902,316,519.2471597194672,2,46.4394203705989,186.3200343738851,0.0,0.0214383602142334,13.529403,0.5682354718919005,-66.89357371641817,2.5320069789886475,1.5941526889801025,-6.658287438218829,2.6048653,-0.017834462,126.60680404515165
