MeanKL,NumTrajs,ItrTime,Entropy,AverageDiscountedReturn,LossAfter,Perplexity,MeanKLBefore,AbsLearnSignal,ExplainedVariance,LossBefore,PolicyExecTime,AverageReturn,Iteration,dLoss,MinReturn,StdReturn,Time,ProcessExecTime,EnvExecTime,AveragePolicyStd,MaxReturn
0.006652945,2,0.35443902015686035,3.3028738,-336.5008848530388,-0.047252234,27.190668,0.0,0.7195773233740279,-81.81486754241145,3.4212533e-08,0.07133722305297852,-752.53031855534,1080,0.047252268,-774.1559135443152,21.625594988975138,389.270387172699,0.0039446353912353516,0.08472752571105957,1.6061001,-730.904723566365
0.007828917,3,0.31970787048339844,3.2735534,-454.19860632267205,-0.05229087,26.404999,0.0,0.7719983386302374,-2.7023152249841225,-4.4356945e-08,0.06325960159301758,-724.5963353474732,1081,0.052290827,-749.0412949050127,17.559937281750216,389.594269990921,0.0035758018493652344,0.0638420581817627,1.5739963,-708.5843885638074
0.008482264,3,0.37917613983154297,3.279804,-328.2642052570132,-0.045489438,26.570564,0.0,0.5851942752149552,-7.754939591808366,-0.0,0.07542586326599121,-580.0237205969087,1082,0.045489438,-738.2085993374637,206.38470635772111,389.97841930389404,0.0044748783111572266,0.0797419548034668,1.5782423,-288.5045205985947
0.008569353,2,0.376220703125,3.2926595,-297.85766227785496,-0.040149536,26.914349,0.0,0.5844927641526759,-474.16795797017147,4.729761e-08,0.07667303085327148,-714.7551799633173,1083,0.040149584,-741.614532190218,26.859352226900683,390.3604006767273,0.004465818405151367,0.09464502334594727,1.5938995,-687.8958277364167
0.0065719113,3,0.3628113269805908,3.334001,-326.9853880015914,-0.042032316,28.050348,0.0,0.8351293629646973,0.4709163649709802,4.2897284e-08,0.08031177520751953,-621.3553063946346,1084,0.04203236,-739.5703455633994,126.07035857797956,390.7276475429535,0.004738569259643555,0.08813071250915527,1.6165981,-446.6644560323408
0.006713758,3,0.3858466148376465,3.3371696,-242.74871557397853,-0.062848166,28.13937,0.0,0.4310785191284146,-2.439055432746476,2.2477172e-08,0.0895848274230957,-517.4333309199533,1085,0.06284819,-726.3801598033795,161.8419345406726,391.1182770729065,0.005409717559814453,0.0949411392211914,1.6145208,-332.0579097758647
0.0092410045,3,0.3498265743255615,3.3385386,-346.11554378345096,-0.0365392,28.17792,0.0,0.542891590949788,-2.114760139574479,1.1490052e-08,0.07645487785339355,-595.7372594813473,1086,0.036539212,-776.1800616134149,192.77151340172026,391.47285747528076,0.0046727657318115234,0.08115744590759277,1.6153117,-328.53681745896176
0.007735356,3,0.32595086097717285,3.4154394,-477.54636337617586,-0.035052743,30.430317,0.0,0.690691941405057,0.3478721340508809,3.499722e-08,0.06601452827453613,-754.0219567589947,1087,0.035052776,-793.9409623314647,42.84116441323267,391.804274559021,0.0039081573486328125,0.0688173770904541,1.6927468,-694.5921765731609
0.0094109485,2,0.32411766052246094,3.4194188,-365.5834102507729,-0.036199074,30.551653,0.0,0.6788798426915126,0.5576347826794118,1.3945238e-07,0.06479716300964355,-758.2193141125008,1088,0.036199212,-769.6826492658729,11.4633351533721,392.1328716278076,0.0037682056427001953,0.0736992359161377,1.6934667,-746.7559789591287
0.006558469,3,0.4032409191131592,3.3713298,-430.5490863028853,-0.02171772,29.117222,0.0,0.73051306585927,-0.07391373125780731,6.7870985e-08,0.08636260032653809,-774.111544042914,1089,0.021717787,-779.0677677372717,3.71476693082515,392.54067945480347,0.0053102970123291016,0.09473752975463867,1.6554285,-770.1247489804298
0.009736033,3,0.3711206912994385,3.3790762,-388.6957815296596,-0.045427058,29.343653,0.0,0.7429537036544872,0.833134223005064,2.5331975e-08,0.08470940589904785,-741.7199247251971,1090,0.045427084,-779.4603743979467,28.536909705650494,392.9160649776459,0.005021095275878906,0.09450840950012207,1.666638,-710.4692044546053
0.008867281,3,0.33998823165893555,3.3984487,-435.95239073148485,-0.03434753,29.917652,0.0,0.6816626909923779,-0.1152531620263173,9.5802896e-08,0.06575751304626465,-704.3154576789769,1091,0.034347627,-742.4408131066618,29.105149799727197,393.2620689868927,0.0039751529693603516,0.06891846656799316,1.6825932,-671.8174693088317
0.009903679,2,0.3580155372619629,3.4180994,-190.34106351948344,-0.054324202,30.51137,0.0,0.6935292889280896,-1.659673117259704,-8.02156e-08,0.07059359550476074,-498.48147616577046,1092,0.05432412,-711.8005590998263,213.31908293405579,393.62626552581787,0.004081249237060547,0.07659363746643066,1.6981262,-285.1623932317147
0.0064371843,3,0.3680722713470459,3.4032173,-465.3787276422318,-0.024002105,30.06066,0.0,0.793371206898891,-4.577313100809254,-9.49949e-08,0.08092164993286133,-802.8716530497904,1093,0.02400201,-827.8314172322044,28.213774030632347,393.99880266189575,0.004729032516479492,0.0900259017944336,1.6852939,-763.4328541304524
0.009544963,3,0.3650960922241211,3.380106,-278.3926412261794,-0.0642818,29.373884,0.0,0.6209521398043956,-36.59536160393982,-5.239969e-09,0.08565974235534668,-525.5857516284378,1094,0.06428179,-705.6964854482612,134.98068189835286,394.3689773082733,0.0048940181732177734,0.08593106269836426,1.6650894,-380.76023408170545
0.00944226,3,0.3760955333709717,3.4062974,-320.80194361375777,-0.0351025,30.153393,0.0,0.7431153804477331,-7.077995460717066,-1.044169e-07,0.08267617225646973,-601.6031519353554,1095,0.035102397,-757.7337337467711,140.8198132204087,394.7492353916168,0.004757404327392578,0.08446121215820312,1.6861262,-416.47357772018995
0.009965201,2,0.3688981533050537,3.3989089,-288.97069490003815,-0.049676135,29.931423,0.0,0.7308517427360532,-40.56435125315274,-8.015797e-08,0.07234573364257812,-723.0470913226357,1096,0.049676053,-785.8364125604054,62.789321237769684,395.1222994327545,0.004152774810791016,0.08882832527160645,1.6756945,-660.257770084866
0.009483199,3,0.3728935718536377,3.4110696,-317.37399172262957,-0.037452757,30.297634,0.0,0.8593783586699325,-1.3940317131313602,2.3841858e-08,0.08492422103881836,-585.2112006243193,1097,0.03745278,-817.1284269566319,248.44182141548512,395.4998126029968,0.004916667938232422,0.08830809593200684,1.6642127,-240.6791680933758
0.008450103,3,0.345015287399292,3.381217,-368.1709710592968,-0.06967822,29.406538,0.0,0.615383321896989,-12.254543158859281,-3.845461e-09,0.07699799537658691,-631.1404808393772,1098,0.06967821,-760.5096755327492,171.97685476357782,395.84898018836975,0.004634857177734375,0.07877779006958008,1.6477726,-388.0973500275094
0.008382892,3,0.34586119651794434,3.3655474,-454.725858756791,-0.043070383,28.94934,0.0,0.7896356457774951,0.7366716634003019,-6.124514e-08,0.06960654258728027,-734.0277137580985,1099,0.043070324,-736.8175665492068,2.1544047660492045,396.19905972480774,0.004334211349487305,0.07923698425292969,1.6363591,-731.572254054759
0.0067839418,2,0.4228200912475586,3.4007733,-187.72331770893112,-0.03919171,29.98728,0.0,0.6475832629196168,0.11851702756729199,5.6724122e-08,0.08547782897949219,-337.55776192698687,1100,0.039191768,-652.6307588618628,315.07299693487596,396.6260025501251,0.005044698715209961,0.13020610809326172,1.6630672,-22.484764992110932
0.007289708,3,0.32971620559692383,3.3802211,-454.8613558507756,-0.039099,29.377266,0.0,0.7680821583071389,-2.31178157524724,5.178322e-08,0.06816291809082031,-734.9813908950428,1101,0.039099053,-772.7103515646353,27.91481967447836,396.96017241477966,0.0038499832153320312,0.06748795509338379,1.64478,-706.0546105606331
0.0068080192,2,0.39966344833374023,3.3813365,-274.4889292069155,-0.023930844,29.41005,0.0,0.6128838963917529,-18.359816009949853,-8.106232e-08,0.07665634155273438,-531.523903401795,1102,0.023930762,-760.8696678788148,229.34576447701983,397.3668396472931,0.004628896713256836,0.09076285362243652,1.645482,-302.1781389247751
0.007339924,1,0.3267033100128174,3.385352,-59.550562714380675,-0.05394122,29.528381,0.0,0.7164772482245363,-3.9028593190593863,4.172325e-08,0.060736894607543945,-487.2502680837508,1103,0.05394126,-487.2502680837508,0.0,397.7003650665283,0.0033180713653564453,0.08100008964538574,1.6428663,-487.2502680837508
0.006997619,2,0.3204309940338135,3.389473,-230.9504322920312,-0.048733152,29.650322,0.0,0.6183455572708343,-10.474994011065732,-1.8428489e-08,0.06213688850402832,-467.7990305854397,1104,0.048733134,-649.3886801574749,181.58964957203523,398.0246956348419,0.0035233497619628906,0.06577396392822266,1.6464605,-286.2093810134045
0.008010629,3,0.3449976444244385,3.3867,-452.15071326613526,-0.03814332,29.568214,0.0,0.7606866171782574,-0.30176519293425974,7.16279e-09,0.07229852676391602,-737.1263642423701,1105,0.038143326,-769.1901528011581,24.548476290925056,398.37441778182983,0.004096269607543945,0.07275605201721191,1.645522,-709.567257387849
0.007365929,3,0.4095315933227539,3.3803563,-341.36813117759044,-0.032053515,29.381239,0.0,0.5268497267989126,-2.71677707402635,6.212862e-09,0.09626364707946777,-606.1835178919456,1106,0.032053523,-813.1907623588602,250.64246196429772,398.79098749160767,0.0054209232330322266,0.11165666580200195,1.6369901,-253.49428980825468
0.008291833,3,0.34746623039245605,3.3800547,-455.3966211965505,-0.043640338,29.372377,0.0,0.6739739109270507,-3.6954028936483834,4.5664848e-08,0.07363700866699219,-781.1148018853078,1107,0.043640383,-808.5881799252919,19.59068771043902,399.14533138275146,0.0044078826904296875,0.0773160457611084,1.6365588,-764.2792918385363
0.0073688207,2,0.31981873512268066,3.385357,-220.96136140984945,-0.05824034,29.52853,0.0,0.6906199165078178,-6.784251857925721,-3.4960415e-08,0.06400537490844727,-513.1771021454754,1108,0.058240306,-727.0411940745432,213.8640919290678,399.5089054107666,0.003548145294189453,0.0666501522064209,1.640592,-299.31301021640763
0.007858482,2,0.33741307258605957,3.3795886,-291.15062580053507,-0.06613344,29.35869,0.0,0.4821147614313115,-6.93992859083388,-0.0,0.0683295726776123,-641.3106001355083,1109,0.06613344,-794.651932113694,153.34133197818574,399.8518240451813,0.004197835922241211,0.08112263679504395,1.635964,-487.9692681573225
0.007850712,3,0.34859204292297363,3.3814595,-437.37024225440024,-0.052959207,29.413668,0.0,0.543785605901836,-36.23383551583526,-6.463154e-08,0.07641911506652832,-754.9560176508809,1110,0.052959144,-778.2965765823981,16.63090952140414,400.20556569099426,0.0044438838958740234,0.08212971687316895,1.6397998,-740.7768621744402
0.009597126,3,0.3978562355041504,3.3638575,-391.88245468841023,-0.04325596,28.90046,0.0,0.7666067767618604,0.769332898073064,-7.1169723e-09,0.08163785934448242,-734.796346072787,1111,0.04325595,-790.2348526819735,39.272141005499336,400.6088240146637,0.005010128021240234,0.09530830383300781,1.6299256,-704.1821700678232
0.0072910427,3,0.37387943267822266,3.372425,-442.2193706806236,-0.045395438,29.14913,0.0,0.7867480632844884,0.9731124733676006,-1.4927076e-07,0.07270145416259766,-739.7318322759256,1112,0.04539529,-765.0126089184043,18.018164238565397,400.9870386123657,0.004303455352783203,0.08191180229187012,1.6354383,-724.326825887628
0.007672002,3,0.36788058280944824,3.3719354,-357.30430189445656,-0.06128984,29.13486,0.0,0.6824232972729656,-0.8221442397429017,-5.8239653e-08,0.08267998695373535,-625.0672305336478,1113,0.06128978,-778.6986607264246,187.55348375257054,401.3598220348358,0.004738330841064453,0.0838615894317627,1.6349837,-361.00167793591453
0.008063392,3,0.3778841495513916,3.3770633,-394.13734662013866,-0.047981486,29.284643,0.0,0.633736022753757,0.681283616351172,3.2772313e-08,0.08825850486755371,-775.8378714425739,1114,0.04798152,-792.7733033664167,14.43561678182018,401.7436213493347,0.005043506622314453,0.09766602516174316,1.6452156,-757.4972680118308
0.007822035,3,0.34996843338012695,3.3681753,-398.832155077236,-0.02926523,29.025515,0.0,0.6871516650641263,-4.425494168591586,-3.264653e-08,0.07413697242736816,-639.3219480564821,1115,0.029265197,-754.8079241802187,148.85119585209992,402.0984990596771,0.0043981075286865234,0.0737447738647461,1.644672,-429.1576368506353
0.0068140565,2,0.34958910942077637,3.3483696,-303.69653992752745,-0.017997831,28.4563,0.0,0.5171717870096315,-16.3740233641329,1.3123959e-08,0.06808233261108398,-702.3792681187034,1116,0.017997844,-765.8451072674652,63.4658391487618,402.45352935791016,0.0038917064666748047,0.08780527114868164,1.635289,-638.9134289699416
0.0098506585,3,0.381284236907959,3.327814,-309.28522622720897,-0.09829179,27.877338,0.0,0.6538667860336306,-6.886518390635411,4.572411e-08,0.08973932266235352,-584.9883679614326,1117,0.09829184,-786.4089302773949,159.91748146721352,402.84052419662476,0.005337238311767578,0.09656786918640137,1.6336043,-395.2122733536994
0.008892681,3,0.34146642684936523,3.3384933,-442.71488533267694,-0.04257297,28.176641,0.0,0.7967892941836665,0.4562005838800872,-4.389296e-08,0.07506036758422852,-749.3116037013848,1118,0.042572927,-775.1045759080964,33.65300364512732,403.1863329410553,0.004151821136474609,0.07623863220214844,1.6490273,-701.7765708608132
0.008580011,3,0.3497121334075928,3.3570714,-400.4407578827891,-0.14655006,28.705002,0.0,0.5697043079008588,-0.1836642522559624,-8.778592e-08,0.07816791534423828,-700.7980705750866,1119,0.14654997,-758.4616747767677,60.60490476962447,403.54094338417053,0.004513263702392578,0.0826423168182373,1.670164,-617.0516685389213
0.009192569,3,0.40126514434814453,3.3659647,-260.2073102501468,-0.03259257,28.961422,0.0,0.4947357560507362,-3.9422913725572997,-4.7519855e-08,0.08928728103637695,-514.3100629195844,1120,0.03259252,-806.1646561825181,206.94357384549403,403.9466350078583,0.005320072174072266,0.09684228897094727,1.6649526,-349.56425339751354
0.0077103586,2,0.36896824836730957,3.3578928,-333.8321730086154,-0.02396475,28.728588,0.0,0.7269326770639176,-6.343421311200628,-4.2958304e-09,0.07016134262084961,-755.2848811733019,1121,0.023964746,-771.1083352793735,15.823454106071608,404.320246219635,0.0041048526763916016,0.07980489730834961,1.6381056,-739.4614270672303
0.006458306,3,0.3508768081665039,3.362954,-402.54225498098117,-0.05362179,28.874357,0.0,0.8063754700944563,-0.442588789737429,-2.3260348e-08,0.0738515853881836,-719.4894304492059,1122,0.05362177,-760.0990383355605,53.528375373368284,404.67548084259033,0.004228830337524414,0.08118176460266113,1.64922,-643.8576415379705
0.008208389,3,0.35756802558898926,3.3638456,-389.17006910248483,-0.06675268,28.900116,0.0,0.6786077213684995,0.3446720661626457,-7.5234304e-08,0.06977105140686035,-629.1132034529791,1123,0.066752605,-756.4223029632184,175.68378937644943,405.0376331806183,0.004262685775756836,0.07303714752197266,1.6422484,-380.6845059906599
0.006585064,3,0.3597443103790283,3.3666844,-375.84805777230196,-0.04264898,28.982275,0.0,0.6603415731175728,-4.254004415367567,-5.9112044e-09,0.07343149185180664,-649.2353265451077,1124,0.04264897,-775.6039715832043,126.76492516915694,405.4034149646759,0.004318952560424805,0.07497525215148926,1.6491889,-475.927239364931
0.007148485,3,0.36258411407470703,3.3497605,-309.26759200945327,-0.04050378,28.495909,0.0,0.6462583520750217,-0.72975398645757,-1.114907e-07,0.08431386947631836,-567.8982158966935,1125,0.04050367,-784.5847870645392,153.78199063274232,405.77171063423157,0.0048677921295166016,0.08348655700683594,1.6313844,-443.475490922827
0.0078702485,3,0.3303821086883545,3.3503036,-396.46841248453256,-0.049463734,28.51139,0.0,0.7491787381315602,0.13176636802677588,2.6614167e-08,0.07047629356384277,-622.8827719299327,1126,0.04946376,-779.7695348244799,194.41048045935972,406.1090078353882,0.004098653793334961,0.06752705574035645,1.6315838,-348.90663084885443
0.009352832,2,0.3709590435028076,3.3397138,-358.3487243738344,-0.056436177,28.211052,0.0,0.6134605544229546,-37.50814590649066,-3.642506e-08,0.06677651405334473,-779.7824258700123,1127,0.05643614,-781.0381239619093,1.2556980918970453,406.48427081108093,0.0039670467376708984,0.07912397384643555,1.6107068,-778.5267277781152
0.00987076,3,0.3305215835571289,3.3386538,-457.89832782657146,-0.038884323,28.181164,0.0,0.7950793626579076,-4.745530915811305,-3.2809897e-08,0.06760096549987793,-734.7391641689013,1128,0.03888429,-774.8951238490934,35.47584427686629,406.8217394351959,0.00397181510925293,0.07016444206237793,1.6082741,-688.6145440971594
0.0066105216,3,0.4048149585723877,3.3122234,-325.2737236885794,-0.03633623,27.446083,0.0,0.8277472867744176,-1.794667329271066,-6.1726496e-08,0.09364724159240723,-635.7494635652776,1129,0.036336165,-797.757091686051,167.5918278672431,407.2320923805237,0.00583195686340332,0.10627579689025879,1.5879604,-404.92683401485857
0.006545055,3,0.36956191062927246,3.3078651,-313.2757358687275,-0.036822464,27.326725,0.0,0.7306359527454384,-2.7965801098930556,3.4579795e-08,0.08128714561462402,-580.5974840583949,1130,0.036822498,-769.0190511867609,136.78724598948892,407.60918712615967,0.005131959915161133,0.08252120018005371,1.5808597,-448.45108690023613
0.005636148,3,0.376889705657959,3.3107605,-431.49814009654705,-0.060810257,27.40596,0.0,0.5205472591201421,-18.74034017725378,1.5227464e-08,0.08295965194702148,-777.8915832015709,1131,0.06081027,-781.2149406878711,2.9805158666236204,407.9903247356415,0.005049467086791992,0.09423494338989258,1.5784078,-773.984535110077
0.00945741,3,0.36373090744018555,3.3122447,-379.69612387319336,-0.037114706,27.446665,0.0,0.4832204630591411,-0.951634201792102,2.7299838e-09,0.07953667640686035,-672.0302437270435,1132,0.03711471,-828.5430782286389,188.8774788340807,408.3590352535248,0.0047681331634521484,0.08592510223388672,1.5609095,-406.3175582607363
0.008794719,2,0.31473636627197266,3.330719,-269.6896354490197,-0.059876796,27.958437,0.0,0.6392493097069353,-99.43197758407257,-2.8610229e-08,0.06226682662963867,-559.9440807253268,1133,0.059876766,-658.8453912129223,98.90131048759554,408.67928647994995,0.0036084651947021484,0.06883096694946289,1.5641865,-461.04277023773125
0.007157398,2,0.3457515239715576,3.3327448,-242.69200984075997,-0.040028263,28.015133,0.0,0.752462186220796,0.48438564948516216,2.335529e-08,0.07536125183105469,-537.0629628298436,1134,0.040028285,-582.6997212036385,45.636758373794976,409.0292286872864,0.004193544387817383,0.08219242095947266,1.5869479,-491.4262044560486
0.008422332,3,0.3780848979949951,3.312293,-319.10023090035764,-0.04074154,27.447992,0.0,0.5461620628751847,-6.295500408739776,-2.9802322e-08,0.07829976081848145,-563.663853160137,1135,0.04074151,-741.9777790005207,126.49197969710646,409.41315269470215,0.004448413848876953,0.07668089866638184,1.5807359,-462.119829245408
0.0074283187,2,0.31506848335266113,3.3046887,-192.74186497641816,-0.04546929,27.24006,0.0,0.6818673519153917,-9.046315259538554,1.7993855e-08,0.06371712684631348,-431.9390311201928,1136,0.04546931,-514.8600672742588,82.92103615406597,409.7704563140869,0.0037593841552734375,0.061614990234375,1.5690919,-349.0179949661268
0.009777983,3,0.3827953338623047,3.3179739,-250.06153632440177,-0.04589807,27.604362,0.0,0.5785305356054846,-6.18077543970345,3.7035896e-08,0.0940561294555664,-560.1781288243338,1137,0.045898106,-783.3145580807532,158.03242779974474,410.1586515903473,0.005326747894287109,0.1020810604095459,1.5771308,-437.70244847563987
0.0070018996,3,0.3456900119781494,3.3224254,-306.84893112821356,-0.12390946,27.727518,0.0,0.5273316055904563,-25.516542340724467,1.1467662e-07,0.0781092643737793,-572.509614380548,1138,0.12390957,-769.4195872636852,142.70998420480706,410.50847125053406,0.004562854766845703,0.07725715637207031,1.5857639,-435.726357406955
0.009766434,2,0.35404205322265625,3.319718,-205.38424587548013,-0.042879928,27.652548,0.0,0.7100838810909634,-0.5988888490421018,-8.081986e-09,0.07419943809509277,-542.5152304654684,1139,0.04287992,-645.7436429780547,103.22841251258629,410.8682198524475,0.004046440124511719,0.07709050178527832,1.5820547,-439.28681795288213
0.00791989,2,0.36088132858276367,3.3112705,-254.58589089130678,-0.04261706,27.419939,0.0,0.6592644484262501,-0.0567639051423503,7.753449e-09,0.0744781494140625,-658.7229897728483,1140,0.042617068,-760.7829538214371,102.05996404858877,411.23357820510864,0.004208087921142578,0.08578348159790039,1.5745971,-556.6630257242596
0.0079446975,2,0.32803869247436523,3.3058057,-246.44634549422233,-0.045266695,27.270504,0.0,0.5592670652922906,-15.575323914853904,9.4892965e-09,0.06086564064025879,-537.6534903271399,1141,0.045266706,-651.9541322979675,114.30064197082751,411.5671863555908,0.003489255905151367,0.06492304801940918,1.5617422,-423.35284835631245
0.0072390386,2,0.3558366298675537,3.326069,-370.20356242289756,-0.045988005,27.828735,0.0,0.6408716136843753,-3.1453286633546282,-8.302076e-08,0.06977224349975586,-791.4288772129357,1142,0.045987923,-795.9843399265123,4.555462713576617,411.92759561538696,0.004024982452392578,0.08569836616516113,1.5766877,-786.8734144993591
0.008305657,3,0.3379225730895996,3.341553,-400.174003982394,-0.050381053,28.262985,0.0,0.7471887859715919,-51.897863300972446,-3.4679065e-08,0.07066798210144043,-660.2205277736904,1143,0.05038102,-772.9531282907752,118.1026908604955,412.26960492134094,0.0041501522064208984,0.0743095874786377,1.590059,-497.1261198385561
0.0069323275,1,0.3570396900177002,3.339056,-134.12811529088225,-0.049170855,28.192501,0.0,0.7021845069093728,-666.0400620572007,-2.3841857e-09,0.06312179565429688,-709.8892512632569,1144,0.04917085,-709.8892512632569,0.0,412.63185262680054,0.0034356117248535156,0.09702515602111816,1.5968122,-709.8892512632569
0.007129035,3,0.39511799812316895,3.327616,-311.20814622396824,-0.09843596,27.871815,0.0,0.5761823159146783,-7.749239462570047,9.798024e-09,0.08864331245422363,-626.7270692280478,1145,0.09843597,-790.8469532501109,162.58606107723293,413.03390192985535,0.0051419734954833984,0.0977182388305664,1.6035722,-405.20444892510557
0.009213249,2,0.3787729740142822,3.3505123,-208.49807193055005,-0.07398243,28.517338,0.0,0.6277413075313767,-18.31070138540165,3.7398994e-08,0.08116722106933594,-603.5625060103185,1146,0.07398247,-791.1380748512521,187.57556884093356,413.4182085990906,0.0048024654388427734,0.10340404510498047,1.6146123,-415.986937169385
0.009542916,3,0.38407111167907715,3.355995,-301.9543490251637,-0.046335712,28.67412,0.0,0.7549725769943212,-0.16463351606297882,6.187334e-08,0.08905744552612305,-615.7734077521112,1147,0.046335775,-750.57788398552,149.97224282016532,413.80647563934326,0.005330324172973633,0.10294389724731445,1.6172296,-406.5673427641154
0.0066290894,3,0.4016444683074951,3.3844,-254.60326908529464,-0.02923779,29.500284,0.0,0.8252102414993625,-25.160818983210717,-2.1534582e-08,0.09554910659790039,-554.2158837092828,1148,0.029237768,-581.5666463959953,19.840078814362734,414.2134141921997,0.0056819915771484375,0.09676361083984375,1.6287673,-535.1187935595135
0.0066406573,2,0.37935662269592285,3.3809204,-258.15463290061814,-0.036881585,29.397818,0.0,0.7964432413697632,-5.031834653928442,-2.74721e-08,0.07846546173095703,-659.9156745447083,1149,0.03688156,-713.8912474173669,53.97557287265863,414.59847259521484,0.00475311279296875,0.10694241523742676,1.6049557,-605.9401016720497
0.0066671874,3,0.363055944442749,3.3952117,-286.50074410475025,-0.06467777,29.820967,0.0,0.6830857074171051,-15.094453510811555,-6.836375e-09,0.08324885368347168,-520.9031660267052,1150,0.06467776,-771.8826118044767,177.90363231162135,414.9662833213806,0.005013227462768555,0.08642053604125977,1.6195292,-380.19694116414547
0.009302868,2,0.32706260681152344,3.4018266,-354.4343910226382,-0.1304595,30.018883,0.0,0.7438422875283887,-7.30155366501061,7.231654e-08,0.06645321846008301,-709.9640578239544,1151,0.13045958,-795.8264620455558,85.86240422160148,415.2976984977722,0.003740072250366211,0.06742978096008301,1.6266891,-624.1016536023528
0.009870712,2,0.3887205123901367,3.4343116,-203.01137495837105,-0.05074321,31.01006,0.0,0.7317540618197161,-12.176311148154872,-1.1663643e-07,0.08498692512512207,-606.0530310691244,1152,0.050743096,-800.8642527366549,194.8112216675305,415.69208216667175,0.004954338073730469,0.10483050346374512,1.6813381,-411.24180940159386
0.00905593,2,0.35314321517944336,3.4368856,-136.78179946686942,-0.05170622,31.089981,0.0,0.663415020255385,-2642.8572097907686,-1.8192582e-08,0.07692980766296387,-384.1064856028555,1153,0.051706202,-386.12923086643536,2.02274526357985,416.0497941970825,0.0042531490325927734,0.08067035675048828,1.6819597,-382.08374033927566
0.006725577,2,0.34130048751831055,3.4331477,-282.044767555224,-0.047483765,30.973986,0.0,0.6498321362169883,-2.4637894554866904,6.757024e-08,0.06583571434020996,-653.9950521033778,1154,0.04748383,-806.9579674285148,152.96291532513706,416.39679193496704,0.0037789344787597656,0.0708014965057373,1.680608,-501.0321367782407
0.006001714,3,0.33306431770324707,3.4500568,-403.5357647350008,-0.062405773,31.502182,0.0,0.6415303819882152,-7.772679725919266,9.823729e-08,0.0668478012084961,-625.5685301411849,1155,0.06240587,-722.2575265813673,123.09494855860773,416.7353324890137,0.0040891170501708984,0.06710672378540039,1.6899165,-451.85665970442705
0.0077206255,3,0.4076359272003174,3.4448924,-430.7519711434991,-0.057036366,31.33991,0.0,0.709664285957578,-23.514866900789354,1.3338102e-08,0.08862996101379395,-796.2196616270799,1156,0.05703638,-829.5736288142097,46.490073033342284,417.147901058197,0.0049860477447509766,0.10388040542602539,1.685073,-730.475122656992
0.009459419,1,0.34757065773010254,3.4422803,-29.801274351074653,-0.04643505,31.258154,0.0,0.6311753978792849,-429.3503108322776,-2.2649765e-08,0.06441068649291992,-266.57387942176786,1157,0.04643503,-266.57387942176786,0.0,417.5003933906555,0.0034952163696289062,0.09236884117126465,1.6812906,-266.57387942176786
0.006055411,2,0.3217651844024658,3.5122411,-311.26341222147295,-0.11939676,33.523315,0.0,0.5693394468042908,-7.876134676067313,3.695488e-08,0.06339049339294434,-602.7911638585213,1158,0.1193968,-788.7559955917224,185.9648317332011,417.82940435409546,0.0036916732788085938,0.06351947784423828,1.7458578,-416.8263321253201
0.007886694,3,0.3795430660247803,3.5102985,-397.4222926587677,-0.034874827,33.458252,0.0,0.7085179325807087,-7.324589440172369,-1.6302126e-08,0.07283353805541992,-688.3412427024697,1159,0.03487481,-795.5469797672812,82.85214289779694,418.2157871723175,0.004436492919921875,0.08145880699157715,1.745088,-593.7882358378395
0.0077097104,3,0.3819081783294678,3.5739605,-350.30392419103003,-0.043922037,35.657536,0.0,0.7775521691088051,-6.622446676565574,-1.946274e-09,0.07888054847717285,-607.7536179534674,1160,0.043922033,-765.3140445419533,113.2419658895522,418.6023163795471,0.004703521728515625,0.07473254203796387,1.8103851,-504.1410016797198
0.0095790215,3,0.41710615158081055,3.5772586,-334.33910932296277,-0.03306041,35.77533,0.0,0.641797280070378,-25.169151739283926,4.2385526e-08,0.0988619327545166,-703.7993838047581,1161,0.03306045,-791.7795364712691,111.59653858047898,419.0266282558441,0.005772829055786133,0.10206484794616699,1.8006021,-546.3399253135849
0.0058873803,3,0.37668466567993164,3.5776594,-383.6667404210322,-0.018194979,35.789673,0.0,0.7252384848947027,-7.2497187610468075,3.0888238e-08,0.07567214965820312,-691.479990868213,1162,0.01819501,-734.6020213074381,31.914842416540218,419.4075367450714,0.004467010498046875,0.08549165725708008,1.806185,-658.3775884786022
0.009401237,3,0.36849021911621094,3.563051,-324.04653579483005,-0.061998565,35.270645,0.0,0.5734491429763251,-64.1400415712821,-3.8080746e-08,0.08716201782226562,-621.9827780397667,1163,0.061998527,-715.3763063293798,85.79687873375813,419.7808380126953,0.005251169204711914,0.09237074851989746,1.7952332,-508.20477019826257
0.009637226,3,0.3474416732788086,3.5979877,-390.4647423068764,-0.052256774,36.52466,0.0,0.8193133801078326,0.2481620647759316,4.573115e-08,0.07128310203552246,-658.6051319887318,1164,0.05225682,-713.3571183982078,52.92756024412253,420.16979360580444,0.0045206546783447266,0.07510232925415039,1.7810353,-587.028969799529
0.008550209,2,0.3445920944213867,3.6261935,-257.215624190511,-0.034494665,37.56954,0.0,0.6155578900986071,-19.604334299462472,4.2765663e-08,0.07041525840759277,-623.1455888687633,1165,0.034494705,-683.4747655023614,60.32917663359808,420.5199534893036,0.004296779632568359,0.07436680793762207,1.8071291,-562.8164122351652
