AverageDiscountedReturn,ItrTime,MeanKLBefore,AbsLearnSignalOld,ExplainedVariance,StdReturn,AverageAbsQ,AverageAbsY,Perplexity,AveragePolicyStd,PolicyExecTime,AverageAbsQYDiff,MinReturn,AverageY,LossAfter,EnvExecTime,AverageQLoss,AbsLearnSignalNew,AverageQ,NumTrajs,Entropy,MeanKL,Iteration,AbsLearnSignal,ProcessExecTime,MaxReturn,LossBefore,dLoss,AverageReturn,Time
16.112599960539047,9.767414569854736,0.0,0.6950437639838071,0.5823537868617708,11.295627491620188,23.848896,23.95047135683214,14.873309,0.93326956,0.49958133697509766,1.473078540036702,-88.9613956928866,7.913364276916048,-28.677586,2.9442226886749268,14.657085,0.6980633596567511,7.9167867,2,2.6995683,0.009558921,126,0.6980633596567511,0.018540143966674805,-66.37014070964622,-28.634443,0.04314232,-77.66576820126642,1239.2589964866638
16.940576007416002,9.39408826828003,0.0,0.5645746102867177,-0.12956111659826264,53.59614930216895,23.634703,23.7415195072851,15.090455,0.94002366,0.6074020862579346,1.457657826355762,-79.36324835640572,7.812218742225093,-18.755135,2.3233284950256348,13.113553,0.5725000539553718,7.8124137,3,2.7140625,0.006410669,127,0.5725000539553718,0.02198505401611328,38.50607010865047,-18.725008,0.030126572,-37.11717575443015,1248.6945970058441
16.140701623779375,11.209682941436768,0.0,0.8126958679297692,0.5991650052734122,13.124532593816486,23.461912,23.559781294788213,14.739947,0.9290027,0.8491017818450928,1.4643653203094822,-96.67939731583395,7.684831133278027,-20.13331,3.9236109256744385,13.695012,0.8094549137176522,7.686595,4,2.6905613,0.009563568,128,0.8094549137176522,0.02924036979675293,-64.51800709956623,-20.082142,0.05116844,-87.14343104717466,1259.9099760055542
23.061258767547265,11.424385070800781,0.0,0.7559512568555508,0.5641786801770922,41.943656060467745,23.245842,23.360139233129573,15.027883,0.9380396,0.9211432933807373,1.4306699440689257,-188.467284617468,7.659676207386126,-14.220644,4.152827739715576,12.743283,0.7556424693055722,7.661141,4,2.7099073,0.009973435,129,0.7556424693055722,0.03192019462585449,-70.8241819842127,-14.170375,0.050269127,-130.5016949238307,1271.3746981620789
3.687165102015924,9.219298362731934,0.0,0.7409797059097493,-0.6791645461510369,4.889821923114411,23.111597,23.21393803234725,15.107613,0.94051856,0.49498796463012695,1.4329640880820569,-129.94467411205557,7.648294299638594,-17.800743,2.224851608276367,11.973922,0.7466006709735652,7.648522,2,2.7151988,0.0064469804,130,0.7466006709735652,0.01806640625,-120.16503026582674,-17.769297,0.031446457,-125.05485218894115,1280.6337749958038
30.779012432731022,9.40054988861084,0.0,0.4358595972311159,0.3959795984275042,70.0279889335273,23.240158,23.347118216751056,14.934783,0.935162,0.490736722946167,1.4421506834400044,-79.28070214814912,7.9526707664282625,-8.802878,2.495716094970703,13.054843,0.44412545356152383,7.952866,2,2.703693,0.009851578,131,0.44412545356152383,0.01873016357421875,60.775275718905476,-8.743652,0.059226036,-9.25271321462182,1290.0392775535583
27.51313335971904,10.914042711257935,0.0,0.4815498578811952,-0.3249729855723653,45.94325317420244,23.138895,23.257981409512233,14.790897,0.93071276,0.6098706722259521,1.484980085724023,-89.385198705679,8.084868457933048,-22.384611,3.9214084148406982,13.668231,0.48585781642161197,8.08466,3,2.694012,0.00975068,132,0.48585781642161197,0.022151470184326172,16.446378651017767,-22.30172,0.082891464,-47.5161754195419,1300.9948172569275
54.920908624223415,8.886324882507324,0.0,0.8717412413949264,-4.490891957802157,78.01612335728652,22.803171,22.90672537077848,14.764698,0.92990357,0.4634687900543213,1.4581861361273059,-48.79850570326137,8.121632289610083,-12.413325,1.9930338859558105,14.108033,0.8709842062167368,8.120974,2,2.692239,0.009889822,133,0.8709842062167368,0.017851829528808594,107.23374101131165,-12.365142,0.04818344,29.21761765402514,1309.9218964576721
30.24540669906597,9.779843807220459,0.0,0.6634322160087894,0.6785048450619675,35.767347013492504,22.571508,22.66904079754226,14.602896,0.9249048,0.5099294185638428,1.4364484073967618,-108.91886325003979,8.469468451655809,-20.397041,2.8834195137023926,13.151171,0.6671742556210661,8.468366,2,2.6812198,0.009889055,134,0.6671742556210661,0.018629074096679688,-37.384169223054776,-20.341969,0.055072784,-73.15151623654728,1319.7065391540527
40.83019283537972,9.552441835403442,0.0,0.5835523667810113,0.45210841339959507,109.43803943349967,22.545803,22.6341617834208,14.7760725,0.9303921,0.7023661136627197,1.4573296192035696,-133.6089881585736,8.653466784483369,-12.481381,2.428412914276123,12.374786,0.5857182313073211,8.653701,5,2.6930091,0.009911022,135,0.5857182313073211,0.026949167251586914,181.49722666253996,-12.4109745,0.070406914,0.10292122069989773,1329.299230337143
16.792676119586293,9.512510776519775,0.0,0.6187314908222666,0.02130471548343793,5.814204279747329,22.443556,22.529213715554462,14.701225,0.92804086,0.6322205066680908,1.4811374563474207,-82.40349919228784,9.005665427334884,-23.135944,2.4325034618377686,13.500546,0.6241080745791104,9.005251,3,2.6879308,0.009228221,136,0.6241080745791104,0.02245330810546875,-68.72775617674907,-23.098488,0.037456512,-74.41802578589333,1338.8171243667603
5.948576667489317,9.727465629577637,0.0,0.49371244508530965,0.5725535769213727,42.94353894235479,22.373472,22.461078012429347,14.83782,0.93228585,0.7695925235748291,1.4915309137293602,-150.1855733127705,9.57953423650175,-22.071312,2.5947086811065674,14.009331,0.495785963044305,9.580329,7,2.6971793,0.0064569497,137,0.495785963044305,0.02859044075012207,-10.692132337481752,-22.028484,0.042827606,-94.76489671028173,1348.584300518036
14.913643963487656,9.021703720092773,0.0,0.69081638922039,0.701038284109953,54.630338275282604,22.232203,22.316667288106995,14.795411,0.93092394,0.7361481189727783,1.4738918422931708,-172.13854411913047,9.911567956851242,-20.37298,1.968266248703003,12.664631,0.6885771091073454,9.911789,6,2.694317,0.009937322,138,0.6885771091073454,0.026134490966796875,7.083930005594723,-20.324165,0.048814774,-86.71163222436212,1357.6109433174133
29.97238079612301,10.028000116348267,0.0,0.5529823942574239,-19.780892222147177,118.59092760327302,22.016989,22.112995693907337,14.687019,0.9275575,0.7563574314117432,1.4836575670901702,-125.51519364586711,9.96650840627646,-8.084589,2.8052978515625,13.041852,0.5529932503178585,9.967807,3,2.686964,0.009872382,139,0.5529932503178585,0.02589559555053711,135.63452295506883,-8.049433,0.03515625,-31.664162962355714,1367.6786279678345
18.71037018958356,10.063843727111816,0.0,0.7011875508441356,0.706715357331854,8.597806322662262,22.077457,22.16536401877234,14.503875,0.921967,0.505120038986206,1.4763385342087965,-70.58515083374878,10.436155250510879,-21.43681,3.133174180984497,12.935096,0.705970114448551,10.435853,2,2.6744158,0.009989106,140,0.705970114448551,0.018308639526367188,-53.38953818842426,-21.380533,0.05627632,-61.98734451108652,1377.7845356464386
5.632268327198672,8.86885690689087,0.0,0.8018651028570318,0.5924634379064719,15.652705710207407,21.646996,21.738367469170708,14.386006,0.9183645,0.5006923675537109,1.4326866579414443,-145.7291366095009,10.36095118010774,-22.475101,1.987182378768921,11.917199,0.8039580198329527,10.3613615,2,2.666256,0.00989203,141,0.8039580198329527,0.018276691436767578,-114.42372518908608,-22.432732,0.042369843,-130.07643089929348,1386.6961703300476
59.25924421833695,8.41337275505066,0.0,0.7029348638533296,0.3596046390325589,165.95827395183974,21.731192,21.818362985738954,14.382173,0.91823506,0.48059678077697754,1.4366420410774081,-133.22829506615795,10.19923179834054,-5.052281,1.592172384262085,11.197691,0.6973845731582959,10.200603,2,2.6659894,0.009919952,142,0.6973845731582959,0.018075942993164062,198.68825283752153,-5.018339,0.033941746,32.72997888568179,1395.1146576404572
55.32936030735856,8.248955249786377,0.0,0.8081684032047621,0.3560953599262632,16.606774716357776,21.91472,22.03367862114952,14.330334,0.91658556,0.4839339256286621,1.5066535656836813,162.61834990734224,10.353309058819653,3.422864,1.378854513168335,13.972269,0.8048084799234755,10.352762,2,2.6623785,0.009768491,143,0.8048084799234755,0.017957687377929688,195.8318993400578,3.4672744,0.044410467,179.22512462370003,1403.4054312705994
4.735907782138275,10.38845443725586,0.0,0.582582328382009,-9.277757491601477,57.16609201866879,21.670652,21.76836597455112,14.242177,0.9137275,0.7164099216461182,1.4552765818429418,-266.11066937088935,10.237552074413017,-14.818401,3.375542163848877,11.4359865,0.5832682074039304,10.237859,4,2.6562078,0.009616976,144,0.5832682074039304,0.027173995971679688,-127.82838503380913,-14.791903,0.026498795,-168.00072081846574,1413.7995703220367
21.281023515365096,10.225923299789429,0.0,0.6940027638137929,0.04758944148423094,30.478767757349996,21.674389,21.765488327107295,14.23626,0.91338813,0.5854079723358154,1.4137417341543868,-145.06432191628068,10.345411140572809,-20.217932,3.171720027923584,11.249144,0.6952939392095706,10.3456955,3,2.6557922,0.006893064,145,0.6952939392095706,0.021610260009765625,-71.45766230003541,-20.18588,0.032051086,-104.65785268795476,1424.065167427063
41.50224638167067,9.794257879257202,0.0,0.657391227589438,0.6283319268543899,132.93839049723573,21.662449,21.766805207570936,13.952411,0.90468454,0.5930271148681641,1.4321437945069473,-88.39966555152658,10.218219513324192,-9.69612,2.7626729011535645,11.456456,0.6596909112908923,10.218711,3,2.6356523,0.006426875,146,0.6596909112908923,0.021703243255615234,197.77425242445676,-9.664792,0.0313282,9.835516550214217,1433.8990573883057
11.112166167903801,10.147291898727417,0.0,0.7075644635682599,0.5745642689303565,83.28227451754954,21.775873,21.872372373864547,13.906849,0.9033571,0.7808747291564941,1.4252537385353237,-159.06179550915903,10.405847916990298,-9.212482,2.9410524368286133,10.731046,0.7052689357862821,10.404541,3,2.6323814,0.00650789,147,0.7052689357862821,0.027111053466796875,29.809263851712842,-9.163272,0.04921055,-86.88112752379418,1444.0513663291931
12.206580981442755,8.659820079803467,0.0,0.5755820853369413,0.6449126674516996,124.79005774259115,21.607748,21.71233903833641,13.642055,0.8944755,0.5909390449523926,1.4521370466874228,-93.73327829095544,10.913738497399349,-20.84863,1.5502214431762695,11.270215,0.5783084168841104,10.914355,5,2.6131573,0.0064212475,148,0.5783084168841104,0.02173304557800293,191.16672227272045,-20.794018,0.054613113,14.930799882677666,1452.7536630630493
8.669599046051342,8.804585456848145,0.0,0.67623222213863,0.6656396578297898,36.39543994216581,21.5573,21.658156294644705,13.677677,0.8953633,0.5540568828582764,1.4500174388388094,-198.51746440964695,11.026050499936202,-13.210522,1.7493312358856201,11.109604,0.6782076239264888,11.025026,3,2.615765,0.009963146,149,0.6782076239264888,0.019771814346313477,-113.79827764893635,-13.153514,0.05700779,-148.1452368072925,1461.5661809444427
32.73704744050532,9.859094142913818,0.0,0.5045692646225659,0.42707148956971763,106.0199278254441,21.49013,21.602252009335402,13.583703,0.8921058,0.9200029373168945,1.4530624017494929,-98.05542393306945,10.95618338504001,-12.603383,2.5471010208129883,10.65609,0.5052244499753462,10.957302,5,2.6088707,0.006500705,150,0.5052244499753462,0.031983375549316406,167.42777568489728,-12.527205,0.0761776,18.116320525945618,1471.4647815227509
16.92220088175811,9.51565670967102,0.0,0.7584378439739803,-0.9959949073929477,17.674076125105486,21.563532,21.678493596188723,13.506829,0.889596,0.5002663135528564,1.4713650346044187,-111.16871063440246,11.332806467495773,-15.049597,2.5198261737823486,10.266495,0.7585064360987895,11.331677,2,2.6031954,0.00642462,151,0.7585064360987895,0.018501996994018555,-75.82055838419149,-15.003648,0.045948982,-93.49463450929697,1480.9857802391052
19.613561097224114,8.954471349716187,0.0,0.7665156621256353,0.8767184839509887,5.095755219203639,21.596472,21.69095792501574,13.633809,0.8937555,0.48345112800598145,1.4548444055105652,-100.28997746585753,11.555376994591485,-18.658585,2.06147837638855,9.561006,0.765264079096534,11.555107,2,2.6125526,0.009630865,152,0.765264079096534,0.01812601089477539,-90.09846702745025,-18.630068,0.02851677,-95.1942222466539,1489.980834722519
29.698858432341332,9.277927875518799,0.0,0.7525587414496522,0.9012007760723071,5.855954741056301,21.430832,21.525215716312285,13.452023,0.88776,0.4966897964477539,1.462471860909894,-101.62284003229465,11.640791739741374,-14.97703,2.335993528366089,10.342084,0.7549193561462803,11.640185,2,2.5991294,0.009997095,153,0.7549193561462803,0.01800680160522461,-89.91093055018204,-14.939949,0.037080765,-95.76688529123834,1499.2639873027802
12.229523505920248,9.17177700996399,0.0,0.7446232446180152,0.7829904984340953,2.0156839112437126,21.37249,21.473323994922318,13.465611,0.8882275,0.4861259460449219,1.4312641173873486,-136.59780859385276,11.622105736360158,-19.411526,2.306673526763916,9.101332,0.7487159942009135,11.622774,2,2.6001391,0.006539027,154,0.7487159942009135,0.017816543579101562,-132.56644077136534,-19.37912,0.032405853,-134.58212468260905,1508.4773952960968
12.81639190459324,11.186403512954712,0.0,0.5755055898527083,0.19622328669999378,46.36840591148371,21.196629,21.303593780326832,13.429046,0.8870282,0.9643063545227051,1.4848082869653825,-151.98649877062618,11.78995086962448,-11.66719,3.7095580101013184,10.846794,0.5773657080652678,11.788706,4,2.59742,0.009967894,155,0.5773657080652678,0.03381061553955078,-38.58211930900051,-11.6267805,0.040409088,-100.1668999233795,1519.6685409545898
41.03077405968183,8.367740392684937,0.0,0.8109461511586123,-3.772120928063795,158.19721750364994,21.199188,21.294283876900533,13.441292,0.8873911,0.48665332794189453,1.4450787374814373,-138.93921447950464,11.840555043649317,-9.265486,1.4988164901733398,10.610989,0.8112354732653266,11.84025,2,2.5983315,0.0065165614,156,0.8112354732653266,0.01793050765991211,177.45522052779526,-9.22531,0.040175438,19.25800302414531,1528.0770246982574
7.243046267082546,9.78767704963684,0.0,0.7553698398094996,0.8714113597280704,21.952321289753428,21.14391,21.263926656086916,13.379141,0.8852174,0.5042731761932373,1.4699935044485932,-140.30813030878343,12.247999314411526,-18.466843,2.8959081172943115,11.151384,0.7584974992001989,12.247751,2,2.5936968,0.009934777,157,0.7584974992001989,0.01838827133178711,-96.40348772927658,-18.430965,0.035877228,-118.35580901903,1537.870047569275
48.28844963309618,9.059300661087036,0.0,0.7136962410850438,0.746116443793131,104.81560243490944,21.027859,21.136243035253045,13.375718,0.88507766,0.49630141258239746,1.4588624902797211,-67.45504257289086,12.288694789936939,-14.579271,2.103889226913452,11.115926,0.7067021677777657,12.286687,2,2.593441,0.006402617,158,0.7067021677777657,0.018308639526367188,142.17616229692803,-14.542163,0.03710842,37.36055986201858,1546.9707198143005
13.117861997059306,9.222817182540894,0.0,0.7985405739450593,0.3446389359836314,46.269000746533614,20.963934,21.07454306750875,13.448726,0.88760716,0.47332763671875,1.4312179691208602,-155.09886617540403,12.507111539913351,-13.039447,2.3195724487304688,10.045285,0.797794086970966,12.507392,2,2.5988843,0.009741918,159,0.797794086970966,0.018327713012695312,-62.5608646823368,-12.995352,0.04409504,-108.82986542887042,1556.1985993385315
29.042751947959914,9.225367307662964,0.0,0.7832891064161218,0.8315936568943314,10.84216867230408,20.98872,21.08999933884685,13.411279,0.8862821,0.4917597770690918,1.4312103661746842,-83.96711760201525,12.74315622744717,-11.502404,2.2757456302642822,9.773557,0.7814905722252573,12.742716,2,2.596096,0.009359687,160,0.7814905722252573,0.018108367919921875,-62.28278025740709,-11.4660425,0.036361694,-73.12494892971117,1565.4643232822418
63.61140155690934,8.60369610786438,0.0,0.5270120087003758,0.6871920479839171,23.852249998523618,20.898165,21.002574767224694,13.409932,0.88623536,0.49565911293029785,1.3753692780475626,129.28047576057025,12.985768485569336,-5.4122567,1.5974879264831543,8.881661,0.5284795922804867,12.986305,2,2.5959957,0.00952488,161,0.5284795922804867,0.017989158630371094,176.9849757576175,-5.3465347,0.06572199,153.1327257590939,1574.072940826416
42.75787493093875,8.648169040679932,0.0,0.6787056735482863,-71.9571435653003,142.03695426750733,20.955984,21.06828315146223,13.391871,0.8856223,0.48952507972717285,1.4221322623133121,-134.4615077737696,13.166389886652631,-13.003802,1.6906332969665527,9.745302,0.678775473896006,13.164847,2,2.594648,0.006685102,162,0.678775473896006,0.01805734634399414,149.61240076124508,-12.963868,0.03993416,7.5754464937377435,1582.7605872154236
53.93237688886497,8.963324546813965,0.0,0.8136403611889537,0.580056578761931,135.64012939542783,21.059658,21.174069331439576,13.37842,0.8852911,0.5048985481262207,1.393713492798526,-82.76876255407151,13.578077670598033,-3.4628263,2.0158936977386475,8.914961,0.8140134893328439,13.577615,2,2.593643,0.006808268,163,0.8140134893328439,0.018016338348388672,188.51149623678413,-3.4274323,0.035393953,52.871366841356306,1591.7287485599518
12.46808186494901,9.742140531539917,0.0,0.7919349203862059,0.22843645127601853,91.3785467769751,21.15243,21.262043506959813,13.368555,0.88500696,0.4985368251800537,1.4096383803561976,-118.02916092267378,14.006306532360844,-15.571525,2.860867977142334,9.781721,0.7936944741870575,14.005931,2,2.5929053,0.00660204,164,0.7936944741870575,0.018046855926513672,64.72793263127643,-15.537014,0.034510612,-26.650614145698675,1601.5111284255981
49.47987931610582,8.289087533950806,0.0,0.810048121138728,-4.316270263159823,122.47106799829761,21.174643,21.298317282320532,13.340425,0.88397264,0.48168253898620605,1.3892167927295933,-48.272932461744446,14.276009335528574,-4.947412,1.3790335655212402,8.656418,0.8102541677851015,14.275844,2,2.5907989,0.0065258997,165,0.8102541677851015,0.018050432205200195,196.6692035348508,-4.9050736,0.04233837,74.19813553655317,1609.8049902915955
46.34679525115962,8.692294836044312,0.0,0.6649263913096721,0.9541061136649538,144.70180416906697,21.351566,21.479668462013375,13.425989,0.8869303,0.5021708011627197,1.4228542358979814,-102.86427138371968,14.613206204308442,0.9215025,1.785186529159546,10.31277,0.672657903530931,14.610379,2,2.5971923,0.009649668,166,0.672657903530931,0.017937898635864258,186.53933695441424,0.9784828,0.056980312,41.83753278534728,1618.5372905731201
69.24350511133773,8.30197525024414,0.0,0.5772248574240221,0.9509337636258007,5.143480448285132,21.596323,21.71148015581745,13.31202,0.88308036,0.498091459274292,1.3858529612044301,184.48720045344322,14.837241386145282,-6.227872,1.34926176071167,8.808613,0.5776021178173123,14.8365135,2,2.5886674,0.0065049836,167,0.5776021178173123,0.01824474334716797,194.7741613500135,-6.193416,0.034455776,189.63068090172834,1626.8440809249878
53.62496864027683,9.528899908065796,0.0,0.7194454448791238,-0.282841492995888,134.1970950490035,21.944206,22.066038789789356,13.4299555,0.8870515,0.7513582706451416,1.4372004841085766,-120.69414697817764,15.338908114675288,-18.433933,2.3881137371063232,10.414906,0.7192863200368813,15.337511,4,2.5974877,0.0066007427,168,0.7192863200368813,0.026996374130249023,229.72258930501633,-18.387691,0.04624176,92.74016265984336,1636.4156022071838
29.20068231305879,8.948469877243042,0.0,0.592077824533424,0.49084462388517325,81.1375494251771,22.335281,22.43403639195433,13.178838,0.8786162,0.5506367683410645,1.369221701415143,-125.63817562086163,15.97880886553831,-17.091963,1.8553011417388916,9.417203,0.5933900145568526,15.975783,3,2.5786123,0.006471124,169,0.5933900145568526,0.020548105239868164,47.82490450898095,-17.04733,0.044631958,-10.903106920834764,1645.3689703941345
38.50856576251724,8.840231895446777,0.0,0.7381724278197341,0.4931910935939663,117.5198673374259,22.437986,22.54406452315076,13.313566,0.8830858,0.49286723136901855,1.3810394752746094,-127.27376807919988,16.076297488009573,-12.496506,1.8966596126556396,9.187855,0.7403173553316449,16.073929,2,2.5887835,0.009987087,170,0.7403173553316449,0.017883777618408203,107.76596659565189,-12.444887,0.051618576,-9.753900741773997,1654.2500026226044
29.401727768601404,9.119136095046997,0.0,0.5876121747107564,0.8709012331504147,94.96486163253897,22.56006,22.65059482103518,13.378238,0.8852855,0.4958953857421875,1.3901092001446875,-136.71352994655862,16.415991949590417,-13.990683,2.2611639499664307,9.992345,0.6102241748821743,16.413923,2,2.5936294,0.0064091794,171,0.6102241748821743,0.018159151077270508,53.21619331851933,-13.946692,0.043990135,-41.748668314019646,1663.3741574287415
40.645927107345685,8.508950233459473,0.0,0.6712781725972556,0.7421076500691103,105.14563199363704,22.683292,22.772125043365545,13.401412,0.8860681,0.4800398349761963,1.3518475764492885,-102.75434861770141,16.53490013256859,-7.3596992,1.7445471286773682,8.620456,0.6723298829159792,16.534647,2,2.59536,0.006420294,172,0.6723298829159792,0.01823282241821289,107.53691536957265,-7.324375,0.035324097,2.391283375935622,1671.9229593276978
27.784890351868874,9.562009811401367,0.0,0.7602282934104059,0.8660165902907112,22.88216596189053,23.01273,23.10322776874444,13.339648,0.88404906,0.49736905097961426,1.345866522042534,-148.07400747425697,16.771169665672996,-11.456332,2.5987584590911865,7.961845,0.7649094543450342,16.770174,2,2.5907407,0.0092771,173,0.7649094543450342,0.018117666244506836,-102.30967555047592,-11.405245,0.05108738,-125.19184151236644,1681.4899077415466
66.90266483627455,8.437539339065552,0.0,0.6289603748609484,0.5425643052835514,136.34934487106744,23.096367,23.190143327108878,13.276178,0.8818768,0.4924507141113281,1.370719577236859,-69.75628135574635,16.81937480265728,-5.463153,1.458878993988037,8.547204,0.6331506526551021,16.819368,2,2.5859714,0.009279108,174,0.6331506526551021,0.017968416213989258,202.94240838638856,-5.398465,0.06468773,66.5930635153211,1689.969130039215
39.99066392848413,11.735493183135986,0.0,0.5205680153220129,0.5766545464941397,133.02424362997365,23.493874,23.58985094551436,13.397974,0.88590884,0.9275150299072266,1.3789161160402827,-151.28961825096724,17.272825753146876,-15.869747,4.387758493423462,8.875787,0.5244306675177469,17.270077,3,2.5951035,0.009811078,175,0.5244306675177469,0.03242659568786621,159.81155275520672,-15.81763,0.052117348,-23.71038380353902,1701.7099165916443
49.58076086609241,8.868730068206787,0.0,0.6131187789778266,-0.2863307145227729,37.9183604238346,23.763645,23.84056315967947,13.483329,0.88886225,0.4968147277832031,1.3477589448534282,60.37349310996904,17.72888204758183,-12.594159,1.9154582023620605,8.679846,0.611350725311685,17.727825,2,2.601454,0.009755654,176,0.611350725311685,0.018190383911132812,136.21021395763825,-12.545246,0.048913002,98.29185353380365,1710.6182432174683
46.301339734704065,8.633159637451172,0.0,0.36582778999599763,-0.7356987780284092,61.24426680110355,23.861876,23.948770329437856,13.490825,0.8890361,0.5545663833618164,1.3155840484634613,50.57697674318089,17.756746091061753,-13.332833,1.6109721660614014,7.7086587,0.3669456964100985,17.755283,3,2.6020098,0.0064580743,177,0.3669456964100985,0.021075725555419922,191.67743819079874,-13.290557,0.042276382,106.41944003132893,1719.2562141418457
48.25682292005462,8.818501949310303,0.0,0.6675637460818489,-42.06376709893101,113.97390801520169,24.033878,24.107773561562418,13.598226,0.8926383,0.49808454513549805,1.3372467462570288,-90.73590290995253,17.797163815220884,-6.702262,1.8835690021514893,7.9978576,0.6678067282639781,17.796698,2,2.6099393,0.0064194854,178,0.6678067282639781,0.01814556121826172,137.21191312045084,-6.667243,0.03501892,23.238005105249158,1728.1152529716492
42.91397892078866,10.972856044769287,0.0,0.5027029542990744,0.238152475762909,128.3290365838131,24.420721,24.493077441619135,13.443689,0.8875797,0.7863566875457764,1.3283494048767184,-101.46654244078734,18.05959620702366,-12.689738,3.719813823699951,8.485505,0.506369718261855,18.057634,3,2.5985098,0.0064163646,179,0.506369718261855,0.027491331100463867,172.7070676323325,-12.645829,0.043909073,-8.763369262014328,1739.092952489853
45.261979835063414,8.83631443977356,0.0,0.5628655533064539,-4.345083964173093,28.701673386425806,24.80912,24.879145859287892,13.472737,0.8884396,0.5557000637054443,1.30407510775988,46.77988315816711,18.291337304837967,-21.08675,2.0038390159606934,7.2182207,0.5626700226513098,18.291159,4,2.6006682,0.0064145527,180,0.5626700226513098,0.02090001106262207,123.83327793366854,-21.036514,0.05023575,83.9978721856073,1747.9709265232086
47.76970255352859,8.602763891220093,0.0,0.5718917943337979,0.7458160046529803,18.938531910972742,25.00248,25.07419836957093,13.466253,0.88818944,0.4981095790863037,1.3156529027848378,85.06728180955997,18.303937827717423,-15.566816,1.6928772926330566,7.277368,0.5776154133513709,18.302267,2,2.6001868,0.0064215744,181,0.5776154133513709,0.01808023452758789,122.94434563150546,-15.517199,0.049617767,104.00581372053271,1756.57860994339
43.7421061881919,10.39504098892212,0.0,0.5719969596536003,-3.6550328655480726,117.39766177719704,25.319918,25.39022672319766,13.419205,0.88668764,0.8210055828094482,1.3118055316312804,-129.9160107451455,18.24196762893132,-17.169548,3.182823896408081,7.6780896,0.5723077248255756,18.241573,4,2.5966868,0.0064980923,182,0.5723077248255756,0.028866291046142578,157.33687339131058,-17.12146,0.048088074,57.59484924788164,1767.0140268802643
65.39436991423129,10.057866334915161,0.0,0.7159474947049473,0.7249741777031313,181.8534081636472,25.490335,25.55215035807364,13.252526,0.8812441,0.8645358085632324,1.3010312949426917,-211.29994261106066,18.012659650982307,-7.4092813,2.7843682765960693,6.9914875,0.7185664835560746,18.012186,3,2.5841882,0.0064328713,183,0.7185664835560746,0.030532360076904297,196.99721625322047,-7.373319,0.035962105,-58.56261553655122,1777.1136956214905
39.68980555172488,8.655230522155762,0.0,0.4560241331023374,0.42155634274575704,33.27937825591316,25.956701,26.02790060492102,13.201366,0.87964755,0.561934232711792,1.290171199490571,55.71944464947313,17.960182254891805,-22.960701,1.6538646221160889,7.476512,0.45820692568367105,17.95959,3,2.5803204,0.007273812,184,0.45820692568367105,0.02126455307006836,132.03108264548143,-22.901308,0.05939293,102.14990366465757,1785.8084173202515
66.32587282035149,8.368835687637329,0.0,0.49528752115478736,0.5078106456344401,14.429702833209987,26.350122,26.420779467825266,13.237113,0.88078064,0.49576663970947266,1.2715225780193589,139.67323819533559,17.97331624605642,-15.59706,1.4475367069244385,6.6912236,0.4970012473630432,17.973808,2,2.5830245,0.0067830733,185,0.4970012473630432,0.01807689666748047,168.53264386175556,-15.550287,0.046772957,154.10294102854556,1794.1821386814117
50.944596931733,8.116950511932373,0.0,0.8233802156844665,0.792752711299673,28.934068115278784,26.58454,26.64590935239951,13.251301,0.8811655,0.47018933296203613,1.2847809007711477,105.77743897076208,17.812777912067524,-10.793989,1.2727041244506836,7.5714912,0.8193997704914974,17.814295,2,2.5840957,0.00935633,186,0.8193997704914974,0.018004894256591797,163.64557520131964,-10.763274,0.030714989,134.71150708604085,1802.338618516922
45.66099935208169,9.391812801361084,0.0,0.6360070424254937,0.056016820512373,61.97509880096982,26.946163,27.00490753731505,13.052124,0.8745196,0.5031025409698486,1.194094144952565,-73.94728695849426,17.721686251534774,-10.672469,2.460353374481201,5.5877967,0.636922990046418,17.721445,2,2.568951,0.0064381543,187,0.636922990046418,0.018067359924316406,50.00291064344537,-10.63748,0.034989357,-11.972188157524446,1811.735752105713
42.44697164197496,8.966337442398071,0.0,0.4235273921574036,0.4928995207611818,169.46815072796295,27.310339,27.369083678929204,12.930116,0.870587,0.6302919387817383,1.2801136953947805,-207.41547448705006,17.639798767549824,-14.681279,1.9369888305664062,7.8088098,0.42660713703140507,17.640036,3,2.559559,0.009245159,188,0.42660713703140507,0.022885560989379883,171.53205965973916,-14.639172,0.042107582,30.97615829936178,1820.7425940036774
47.75095327275545,8.623663187026978,0.0,0.6730330557822328,0.5764541430661081,41.181566152422185,27.288946,27.344775183426037,13.1771,0.8788346,0.4990370273590088,1.233895790327975,-104.48932400233535,17.219940022224247,-11.778024,1.6561121940612793,7.0110893,0.6744059220277678,17.219606,2,2.5784805,0.006436764,189,0.6744059220277678,0.01771855354309082,-22.126191697490988,-11.73224,0.045783997,-63.30775784991317,1829.371554851532
57.01365005144649,8.25879716873169,0.0,0.5959616981048763,0.8430693882675093,5.16310952661285,27.377476,27.425652703968495,13.115113,0.8769093,0.47846126556396484,1.2207069117490954,118.89978357331988,16.993831083623956,-15.7699795,1.3017752170562744,6.558189,0.5983251701937647,16.995407,2,2.5737653,0.009810028,190,0.5983251701937647,0.018172025680541992,129.22600262654558,-15.737889,0.032090187,124.06289309993272,1837.670443534851
