ItrTime,Perplexity,EnvExecTime,MeanKLBefore,NumTrajs,AbsLearnSignalNew,AverageDiscountedReturn,StdReturn,dLoss,AbsLearnSignalOld,AveragePolicyStd,AverageReturn,MinReturn,LossAfter,ExplainedVariance,AbsLearnSignal,MaxReturn,Iteration,MeanKL,Entropy,LossBefore,PolicyExecTime,ProcessExecTime,Time,,,,,,
0.9165835381,28.375294,104.22809,0.0979421139,0,1,0.8031725465,25.1429335038,0,0.113780975,0.8143085916,45.162763786,,38.2126332805,45.162763786,-61.695824,38.232906,142.46962,-0.253309175,0.8031725465,45.162763786,2820,0.009781189,104.421303422,3.3455188,-61.582043,5.9118498579,0.0650997162,0.0037751198,2710.4912128449
0.9113957882,28.420643,101.88666,0.0826678276,0,1,0.7912601621,17.4240669829,0,0.10863495,0.789954367,29.9256919101,,40.9565045329,29.9256919101,-93.016525,40.931587,143.09644,-5.1157397903,0.7912601621,29.9256919101,2821,0.009896236,102.1031473079,3.3471158,-92.90789,6.0515264028,0.0619595051,0.0033266544,2711.4097344875
0.9117367268,28.577812,103.19943,0.0874960423,0,1,0.8817052931,3.9642132485,0,0.1439743,0.8805677478,12.9169188414,,41.4927544053,12.9169188414,-67.85703,41.49503,132.12067,-17.15365353,0.8817052931,12.9169188414,2822,0.0097574415,103.40137091,3.3526306,-67.71306,5.9006229367,0.0632278919,0.0034353733,2712.3289921284
0.9174745083,29.088522,102.866554,0.0877978802,0,1,0.7803508243,24.4300650392,0,0.09030151,0.7875017205,36.7197810255,,40.0029374472,36.7197810255,-85.251884,40.01775,166.6121,0.8707308856,0.7803508243,36.7197810255,2823,0.006573645,103.0198000139,3.3703437,-85.16158,6.0973728648,0.06585145,0.0034117699,2713.2524266243
0.8993160725,28.704544,102.92129,0.0807170868,0,1,0.8104828942,17.8984408465,0,0.12236786,0.8181529974,49.3865627265,,41.1641340117,49.3865627265,-83.20866,41.155087,112.72855,-29.1967015811,0.8104828942,49.3865627265,2824,0.0096838465,103.0923339791,3.3570554,-83.08629,5.6891859159,0.0615999699,0.0036673546,2714.2079091072
0.9086773396,28.975636,104.51664,0.0964770317,0,1,0.8687323025,33.3386166737,0,0.18840027,0.868473693,54.0682931779,,42.3586007664,54.0682931779,-84.066025,42.36013,146.0267,-26.5407501102,0.8687323025,54.0682931779,2825,0.009855328,104.7192319586,3.3664553,-83.877625,5.9458447097,0.0631504059,0.0035014153,2715.1222877503
0.9241302013,29.146183,104.40295,0.0945646763,0,1,0.7410117863,6.7684564121,0,0.13333893,0.7425325442,25.6941079947,,40.409316593,25.6941079947,-89.56941,40.393497,123.0076,0.7414334581,0.7410117863,25.6941079947,2826,0.009918196,104.6816931918,3.372324,-89.43607,5.7495997857,0.0657303333,0.0035083294,2716.0520803928
0.9101600647,29.473267,103.387596,0.0835747719,0,1,0.7914613838,15.0114157715,0,0.13132477,0.7947381672,38.5852372162,,42.9461611178,38.5852372162,-81.19462,42.96435,161.36732,-67.7628803182,0.7914613838,38.5852372162,2827,0.009902157,103.601100328,3.3834836,-81.06329,6.1015040235,0.0646920204,0.0034666061,2716.9674191475
0.9389798641,29.452179,104.84461,0.0810966492,0,1,0.8166900613,21.120167853,0,0.09703064,0.8185051888,48.3292856818,,43.4288404119,48.3292856818,-79.28201,43.41497,173.69518,-3.0793932907,0.8166900613,48.3292856818,2828,0.009656405,104.9995096287,3.382768,-79.18498,6.2709831752,0.0642285347,0.0037717819,2717.9118871689
0.9382152557,30.127731,104.330635,0.0962927341,0,1,0.8574717637,23.1668473264,0,0.11402893,0.8619298449,28.3114415193,,43.6667960829,28.3114415193,-85.23173,43.644024,162.40204,-12.2588522713,0.8574717637,28.3114415193,2829,0.0098665515,104.4721794515,3.405446,-85.1177,6.2339452655,0.0659942627,0.0037760735,2718.8589689732
0.9245269299,30.353632,103.95648,0.087241888,0,1,0.8360042955,24.1006631023,0,0.08526611,0.8380184608,43.1192922474,,43.6426422726,43.1192922474,-85.77608,43.65449,161.56215,-16.7719223316,0.8360042955,43.1192922474,2830,0.006561446,104.1691051221,3.4129162,-85.69081,6.2306946566,0.0637376308,0.0034790039,2719.7892403603
0.9102623463,29.808285,105.704124,0.0820755959,0,1,0.71851824,4.1360967215,0,0.13092041,0.7172091794,19.900593059,,44.0752758918,19.900593059,-58.174137,44.08091,158.74373,-8.8781133834,0.71851824,19.900593059,2831,0.006422912,105.8726821378,3.3947864,-58.043217,5.9935480811,0.0637476444,0.0038487911,2720.7057747841
0.9061431885,29.750109,104.91644,0.0867712498,0,1,0.8835673892,3.8396364723,0,0.14917374,0.8837299767,65.8175551979,,43.0444760602,65.8175551979,-54.58505,43.046486,181.79062,-11.6178876646,0.8835673892,65.8175551979,2832,0.009958759,105.2229786459,3.3928328,-54.435875,6.5035289851,0.0610377789,0.0035789013,2721.6187050343
0.9252824783,29.777151,105.5075,0.0796830654,0,1,0.8079347717,23.7746346454,0,0.095436096,0.809448732,49.1532974295,,45.7711367262,49.1532974295,-89.5818,45.715263,138.91167,-19.3053522611,0.8079347717,49.1532974295,2833,0.009745384,105.7385286262,3.3937414,-89.48637,6.0650196262,0.0619096756,0.0034565926,2722.5508863926
0.9148216248,29.619352,105.089745,0.0896992683,0,1,0.798456893,26.7432241863,0,0.09776306,0.8481673168,44.0066809652,,46.7840390282,44.0066809652,-88.28888,46.826298,142.79541,-1.7654633946,0.798456893,44.0066809652,2834,0.009869751,105.3636319413,3.388428,-88.19112,6.0167392342,0.0633614063,0.0036594868,2723.4713847637
0.8905103207,29.190092,105.19316,0.0820538998,0,1,0.7513401134,-0.5636817282,0,0.16468811,0.7516458212,28.5342855251,,45.8942515135,28.5342855251,-74.83204,45.875957,154.21358,-12.1064046017,0.7513401134,28.5342855251,2835,0.009630257,105.4076452239,3.3738294,-74.66735,6.2148582057,0.0637648106,0.0034244061,2724.4215929508
0.8933780193,29.330439,104.61646,0.083884716,0,1,0.7424093946,44.5133999268,0,0.15812683,0.7383460481,73.2430057422,,47.7603517404,73.2430057422,-81.14318,47.787655,123.836845,-1.7112247576,0.7424093946,73.2430057422,2836,0.009894294,104.7226385681,3.3786259,-80.985054,5.776167982,0.0620346069,0.0033040047,2725.3205087185
0.9007475376,29.304207,105.41121,0.0881397724,0,1,0.7893950793,29.1936205372,0,0.11125183,0.791791761,46.1736687847,,47.1591340981,46.1736687847,-87.07586,47.15942,186.64772,-158.5374951432,0.7893950793,46.1736687847,2837,0.0064107613,105.8143889687,3.377731,-86.96461,6.4159646885,0.0621991158,0.0033261776,2726.2271542549
0.9194221497,29.044897,105.13427,0.0910458565,0,1,0.8303495949,36.427534692,0,0.14671326,0.8293630675,58.7281278193,,46.2162833831,58.7281278193,-72.96355,46.197124,143.541,-99.3056695582,0.8303495949,58.7281278193,2838,0.009935514,105.3530779574,3.3688428,-72.81683,6.0293402396,0.0635185242,0.0033519268,2727.1532387734
0.9515120983,28.849949,105.177795,0.0957992077,0,1,0.7282991826,6.7543109651,0,0.13418579,0.715658094,15.5976510593,,46.8751765039,15.5976510593,-78.04801,46.89547,186.32382,-1.0519599893,0.7282991826,15.5976510593,2839,0.009994082,105.389586992,3.3621082,-77.913826,6.2833311354,0.0707678795,0.0036840439,2728.1108620167
0.9391317368,28.883364,107.10234,0.0902466774,0,1,0.8553528867,20.8633793104,0,0.12499237,0.8603086515,49.6943480153,,47.4353018444,49.6943480153,-90.269,47.39455,143.54082,-82.8371694959,0.8553528867,49.6943480153,2840,0.0064064455,107.3572228936,3.3632658,-90.144005,6.0096673119,0.0670177937,0.003922224,2729.055277586
0.9096188545,29.028803,106.68629,0.0916004181,0,1,0.805607228,7.8172322078,0,0.19872284,0.8079271527,27.29656653,,50.3568169782,27.29656653,-113.200356,50.370777,180.14742,-6.3087762862,0.805607228,27.29656653,2841,0.009983871,106.8297619333,3.3682885,-113.00163,6.2669975077,0.0651562214,0.0035099983,2729.9740657806
0.9029061794,29.104076,106.868126,0.0836699009,0,1,0.8460678206,17.4458216885,0,0.090171814,0.8464408949,41.3194898807,,50.0387747521,41.3194898807,-90.4457,50.032467,145.15121,-2039.0619034714,0.8460678206,41.3194898807,2842,0.006455057,107.0727459108,3.3708782,-90.35553,6.0026681078,0.0637793541,0.0038588047,2730.8862335682
0.9271802902,29.02108,106.97638,0.083227396,0,1,0.8704710194,-12.6672340356,0,0.1129303,0.8709279442,5.0269190959,,49.1280126322,5.0269190959,-77.094406,49.11006,144.05945,-206.0953428724,0.8704710194,5.0269190959,2843,0.0064180875,107.224738374,3.3680224,-76.981476,6.0573999793,0.0621995926,0.0033197403,2731.819760561
0.9080851078,28.842714,107.573875,0.0837082863,0,1,0.7880313241,5.9423242654,0,0.15973663,0.782222117,38.9429535013,,50.1013030942,38.9429535013,-78.43608,50.091904,128.68529,-0.8321139685,0.7880313241,38.9429535013,2844,0.009886899,107.7328203683,3.3618574,-78.276344,5.7391179685,0.0632784367,0.003467083,2732.735306263
0.9388155937,28.949657,106.29549,0.0934333801,0,1,0.8052573681,23.7861867861,0,0.08327484,0.8052229836,58.3566034915,,50.7958587644,58.3566034915,-83.07809,50.86494,176.33551,-49.5985301879,0.8052573681,58.3566034915,2845,0.0065447683,106.5471261181,3.3655584,-82.99481,6.3217315242,0.0664403439,0.0035099983,2733.6809179783
0.9324798584,29.06841,107.17459,0.0892820358,0,1,0.8385793909,10.6684987566,0,0.120536804,0.8388579652,37.0490530414,,48.1857941612,37.0490530414,-79.20245,48.12315,201.73598,-172.5730597437,0.8385793909,37.0490530414,2846,0.0064065293,107.4443463324,3.369652,-79.08192,6.6096313316,0.063901186,0.0035362244,2734.6596288681
0.8956027031,28.988005,107.827484,0.0915188789,0,1,0.7642986403,3.3375275954,0,0.100128174,0.7599287127,15.4526052081,,48.7754808224,15.4526052081,-65.250565,48.76451,149.15657,-4.8676045441,0.7642986403,15.4526052081,2847,0.0064889216,107.9873809093,3.366882,-65.15044,6.0513623484,0.0643110275,0.0034372807,2735.5642762184
0.9152598381,28.69961,107.67023,0.0920209885,0,1,0.9075262367,15.3345272378,0,0.09902954,0.9105810574,35.0691054424,,50.4491546188,35.0691054424,-92.18002,50.46493,145.07065,-1.4198717038,0.9075262367,35.0691054424,2848,0.009862132,107.8884470744,3.3568835,-92.08099,5.9806203453,0.0637125969,0.0034680367,2736.4867289066
0.9190888405,29.090776,107.053185,0.0845825672,0,1,0.5519076008,24.7808095898,0,0.074790955,0.5473969294,59.1513151527,,52.3053062764,59.1513151527,-92.11179,52.32222,134.97392,-5.7723257606,0.5519076008,59.1513151527,2849,0.00659873,107.2642164447,3.3704212,-92.037,5.951270402,0.0636177063,0.0034477711,2737.4110901356
0.9039494991,28.970758,106.41127,0.0866730213,0,1,0.7548829152,29.382866939,0,0.1291275,0.7572785385,48.916507036,,52.7791282359,48.916507036,-79.35176,52.802753,182.05934,-83.7834686438,0.7548829152,48.916507036,2850,0.006414392,106.7065401429,3.366287,-79.22263,6.3734947085,0.0620994568,0.0032997131,2738.3205833435
0.9296402931,29.090311,106.80549,0.087020874,0,1,0.8003602779,11.3642660259,0,0.07073212,0.7995247782,20.2202207969,,50.7412236769,20.2202207969,-99.62859,50.708622,161.50604,-71.4891760653,0.8003602779,20.2202207969,2851,0.006544185,106.9694992851,3.3704052,-99.55786,6.1299887536,0.0622234344,0.0033276081,2739.2558231354
0.9439835548,28.580395,106.79861,0.0932691097,0,1,0.8668040283,10.9578119891,0,0.17424774,0.8666376713,52.9634699143,,52.1535178424,52.9634699143,-104.77616,52.134384,149.09424,-364.1754410307,0.8668040283,52.9634699143,2852,0.0098593375,107.1358577396,3.352721,-104.60191,6.1323164458,0.0694055557,0.0036520958,2740.2054748535
0.9160704613,28.42957,109.09892,0.0870935917,0,1,0.7642737845,13.0758877315,0,0.13330078,0.7668424434,52.4576380621,,50.8334079989,52.4576380621,-95.60205,50.817276,129.54678,-0.0274176245,0.7642737845,52.4576380621,2853,0.009904017,109.224474999,3.3474298,-95.46875,5.8850348839,0.0642101765,0.0035288334,2741.1269133091
0.9122853279,28.396017,107.62839,0.0921587944,0,1,0.7498803153,10.755914743,0,0.13768005,0.7660726763,34.7163571691,,50.5665458421,34.7163571691,-82.43676,50.569542,143.8328,0.5867767627,0.7498803153,34.7163571691,2854,0.009941122,107.8520120408,3.3462489,-82.29908,6.150911076,0.0667951107,0.0039932728,2742.0454800129
0.9306015968,28.358547,108.88742,0.0867590904,0,1,0.8174319402,1.7506406916,0,0.10134888,0.812393622,26.5767094427,,51.9680648593,26.5767094427,-76.96671,51.99024,125.15904,0.7323265888,0.8174319402,26.5767094427,2855,0.00642537,109.0907362574,3.3449285,-76.865364,5.7778604512,0.0659701824,0.0039844513,2742.9835042954
0.919552803,28.265167,107.34745,0.0811831951,0,1,0.8522551335,2.5788252853,0,0.11241913,0.856526959,26.6035157539,,52.8862626166,26.6035157539,-76.87185,52.848427,167.92056,-0.2823002489,0.8522551335,26.6035157539,2856,0.0064465464,107.6543470833,3.3416302,-76.75943,6.2808717954,0.0621540546,0.0032992363,2743.9120013714
0.9053201675,28.402916,108.57787,0.0830757618,0,1,0.7708226431,7.6156662111,0,0.11487579,0.7702744908,36.1121738416,,52.2996204594,36.1121738416,-65.413925,52.30347,143.08752,-0.8608012475,0.7708226431,36.1121738416,2857,0.006432176,108.7822211129,3.3464918,-65.29905,6.0288678778,0.0615551472,0.0034396648,2744.8728847504
0.9255549908,28.537859,107.70644,0.084271431,0,1,0.8264557372,-2.1748902425,0,0.17563629,0.8441354507,18.2350279493,,54.1314252226,18.2350279493,-90.16681,54.08196,141.43336,0.4649173744,0.8264557372,18.2350279493,2858,0.009826528,107.9618940023,3.3512316,-89.99117,6.1575969905,0.0631768703,0.003485918,2745.8054828644
0.9282720089,28.555683,107.47008,0.0869855881,0,1,0.7964643938,4.6694740079,0,0.07646942,0.8290583341,19.3128457314,,56.2736405047,19.3128457314,-69.39587,56.31118,167.04213,-0.0197031564,0.7964643938,19.3128457314,2859,0.0064702346,107.6497736097,3.351856,-69.3194,6.3398047285,0.0646948814,0.0034458637,2746.7396681309
0.9268772602,28.308828,108.82098,0.0833535194,0,1,0.850043992,20.9848398959,0,0.089790344,0.8493767867,47.8289482896,,55.7118838475,47.8289482896,-98.06371,55.72993,140.99243,-15.8592915863,0.850043992,47.8289482896,2860,0.006423959,109.0177789273,3.3431737,-97.97392,6.0275404661,0.065351963,0.0036268234,2747.6724865437
0.9478304386,28.14269,108.903435,0.0977370739,0,1,0.7994343555,16.888907259,0,0.14920044,0.800494402,39.3180881626,,53.9488472031,39.3180881626,-102.33124,53.90545,157.8655,-182.5288933487,0.7994343555,39.3180881626,2861,0.00984527,109.2836586856,3.3372877,-102.18204,6.2903366829,0.0664229393,0.0038132668,2748.6278281212
0.9114789963,28.435507,108.49682,0.0955371857,0,1,0.6466515676,34.5604608573,0,0.1430664,0.6363367946,54.9234925711,,56.5898317237,54.9234925711,-106.718956,56.581337,157.49542,0.6868229031,0.6466515676,54.9234925711,2862,0.0099913925,108.650480466,3.3476386,-106.57589,6.2806679403,0.0636429787,0.0034530163,2749.5451512337
0.9211752415,28.1198,108.20479,0.0886878967,0,1,0.6528754478,14.0766563275,0,0.15711212,0.6500499493,48.7551976221,,55.0257747745,48.7551976221,-104.24136,55.008713,149.0501,-0.4003781659,0.6528754478,48.7551976221,2863,0.009927111,108.568494691,3.336474,-104.08425,6.1421561095,0.0633161068,0.0034277439,2750.4724440575
0.9225063324,28.14047,108.98402,0.0903244019,0,1,0.7774441777,8.0427001436,0,0.17921448,0.7538767417,29.6921477142,,55.4373201443,29.6921477142,-105.703964,55.435524,139.16188,0.5190302051,0.7774441777,29.6921477142,2864,0.009791084,109.2710553759,3.3372087,-105.52475,5.9336892273,0.0640425682,0.0035846233,2751.4007847309
0.9755563736,28.46335,108.512764,0.0940186977,0,1,0.8206061432,19.210957178,0,0.12464905,0.8206068918,48.7513799968,,56.8536410323,48.7513799968,-83.35239,56.86708,143.28082,-865.127688917,0.8206061432,48.7513799968,2865,0.009821486,108.798788505,3.3486173,-83.22774,6.1679644784,0.0737071037,0.0036847591,2752.383954525
0.9147768021,28.58905,108.36287,0.0776193142,0,1,0.7638953181,17.6844119254,0,0.09752655,0.7470099062,45.5887492996,,56.5250517707,45.5887492996,-81.30882,56.535545,154.51521,0.3520379022,0.7638953181,45.5887492996,2866,0.006645118,108.5528331017,3.3530238,-81.211296,6.1596702515,0.0620412827,0.003320694,2753.3050825596
0.9388961792,28.609875,108.94858,0.0871334076,0,1,0.6037379689,20.5509758104,0,0.07917023,0.601616018,43.0978360372,,56.7193319153,43.0978360372,-96.16468,56.716766,123.599335,-8.2871844179,0.6037379689,43.0978360372,2867,0.006438464,109.1713165302,3.353752,-96.08551,5.9126503387,0.0648584366,0.0035114288,2754.2500948906
0.9300122261,28.578037,108.797874,0.0908031464,0,1,0.8187178558,20.3700247865,0,0.14543152,0.8188987781,41.0879173838,,58.0090542679,41.0879173838,-102.8532,57.965874,155.88885,-61.792553501,0.8187178558,41.0879173838,2868,0.009296965,109.0737792069,3.3526385,-102.70777,6.1236006964,0.0670950413,0.0034637451,2755.2348935604
0.9315495491,28.872215,109.47244,0.0861122608,0,1,0.6286815882,6.0777393634,0,0.20549774,0.6218213473,35.4600132199,,56.4459079685,35.4600132199,-76.65774,56.441875,166.51683,-33.6684376112,0.6286815882,35.4600132199,2869,0.009930837,109.7308370433,3.3628798,-76.45224,6.2531560524,0.0658035278,0.0035672188,2756.1737649441
0.9114301205,28.937326,109.11589,0.085542202,0,1,0.8689401108,17.0532232062,0,0.08326721,0.867106763,24.8501591783,,57.6118221865,24.8501591783,-77.55439,57.644073,182.26791,-34.1145603425,0.8689401108,24.8501591783,2870,0.009861994,109.3633743916,3.3651323,-77.47112,6.3347365372,0.0639734268,0.0035748482,2757.0946085453
0.9256503582,29.16656,109.82908,0.08025527,0,1,0.9054865356,14.7637544709,0,0.06813812,0.9056474773,23.7718259197,,57.7075480933,23.7718259197,-94.34221,57.67406,140.48396,-7.2218836312,0.9054865356,23.7718259197,2871,0.006422639,110.1307265528,3.3730228,-94.27407,6.0453946349,0.0623867512,0.0036654472,2758.0258736611
0.9379737377,28.954483,109.491554,0.1001431942,0,1,0.7720839223,37.8903863572,0,0.12617493,0.7738314386,50.8062959435,,57.1505848533,50.8062959435,-93.47199,57.18203,172.37137,-42.9945993481,0.7720839223,50.8062959435,2872,0.006430486,109.7343491318,3.365725,-93.34582,6.4903603498,0.0666885376,0.00360322,2758.969326973
0.9351482391,28.820848,110.332275,0.0859234333,0,1,0.787178708,21.0144821505,0,0.13796997,0.7791088507,36.5594351879,,57.2267283574,36.5594351879,-85.03181,57.15745,169.3032,-9.9484842011,0.787178708,36.5594351879,2873,0.009903206,110.622475305,3.361099,-84.89384,6.3432129227,0.0606634617,0.0033018589,2759.9102723599
0.9144070148,28.870096,110.10342,0.0836043358,0,1,0.7832814434,13.5296431019,0,0.10127258,0.793736655,30.4885318161,,56.9487142753,30.4885318161,-90.73174,56.959297,169.63367,-1.2574621215,0.7832814434,30.4885318161,2874,0.0064329384,110.4364390692,3.3628063,-90.63047,6.3625438984,0.0639364719,0.0034368038,2760.8308956623
0.9496290684,29.148073,110.35429,0.0836138725,0,1,0.7615841256,21.6736587553,0,0.09883118,0.7680514627,39.0702775275,,57.2789406726,39.0702775275,-93.13054,57.254555,166.87097,0.6613643708,0.7615841256,39.0702775275,2875,0.009881892,110.6599833385,3.3723888,-93.03171,6.4422933675,0.0641498566,0.0034399033,2761.7886662483
0.9211654663,29.255194,110.182976,0.0819165707,0,1,0.6068733056,1.9943665772,0,0.16914368,0.5937991529,30.9540170399,,56.0296311453,30.9540170399,-77.48199,56.074112,145.05498,-3.7110709837,0.6068733056,30.9540170399,2876,0.009833058,110.421555381,3.3760571,-77.31284,6.1830201241,0.0637862682,0.0035073757,2762.7171020508
0.9058167934,29.365194,110.53056,0.0851261616,0,1,0.7697476716,4.406387081,0,0.1637497,0.7764169393,39.0069285077,,57.8456756262,39.0069285077,-80.88744,57.840958,193.45488,0.5166733206,0.7697476716,39.0069285077,2877,0.009893578,110.8043261445,3.37981,-80.723694,6.5884541884,0.0633869171,0.0034663677,2763.6322877407
0.9308788776,29.398588,111.42429,0.0865790844,0,1,0.8295922442,13.6182786101,0,0.11740112,0.8313769888,29.6144878716,,55.7528871957,29.6144878716,-71.71151,55.74968,203.46756,-48.8591995462,0.8295922442,29.6144878716,2878,0.0064659026,111.6995077991,3.3809466,-71.59411,6.5372297353,0.062189579,0.003382206,2764.5694544315
0.9078490734,29.462715,109.994446,0.0993616581,0,1,0.7621875301,38.7087722985,0,0.13497925,0.761752572,46.4358489705,,57.4571908119,46.4358489705,-76.35688,57.442326,206.98589,-0.6562574859,0.7621875301,46.4358489705,2879,0.0099646505,110.2317566829,3.3831255,-76.2219,6.6697261739,0.0651042461,0.0035533905,2765.5311837196
0.9304141998,29.232143,109.83523,0.0859584808,0,1,0.7982287547,19.5003676065,0,0.18711853,0.8041522029,44.3493343929,,58.1357396999,44.3493343929,-120.15518,58.143715,164.14105,0.2777034478,0.7982287547,44.3493343929,2880,0.00983416,110.1035812511,3.375269,-119.96806,6.1726495502,0.0641927719,0.0033640862,2766.469533205
0.9262406826,29.278633,109.94594,0.0881872177,0,1,0.896312181,13.0991131438,0,0.15010071,0.8983704381,44.4578882777,,58.6792403163,44.4578882777,-79.55008,58.640907,157.09442,-153.5283326196,0.896312181,44.4578882777,2881,0.0096539995,110.3131065469,3.376858,-79.39998,6.1782402235,0.068447113,0.0037314892,2767.4025290012
0.9097476006,29.576822,109.4508,0.0850167274,0,1,0.8183596058,14.0614095434,0,0.122047424,0.8385005149,42.9902318239,,58.4355869969,42.9902318239,-78.811005,58.40866,151.59738,0.3757416702,0.8183596058,42.9902318239,2882,0.009988599,109.7206236712,3.386991,-78.68896,6.3190498073,0.0632493496,0.0034921169,2768.3196454048
0.9117426872,29.65756,109.967384,0.0920155048,0,1,0.7319894111,11.2702300193,0,0.08842468,0.745385391,32.0057370959,,57.2009329192,32.0057370959,-69.82146,57.242065,140.9504,-1.5123350452,0.7319894111,32.0057370959,2883,0.0065872334,110.2052979581,3.389717,-69.73303,6.0573710343,0.0625765324,0.0039813519,2769.2367303372
0.8877577782,29.389364,109.91684,0.0904798508,0,1,0.8109966155,37.8342396434,0,0.14637756,0.8150512454,47.5445423787,,58.0908395926,47.5445423787,-75.209496,58.064884,152.86319,-0.8529659566,0.8109966155,47.5445423787,2884,0.00998906,110.1929436161,3.3806329,-75.06312,6.1557526768,0.0637977123,0.0034379959,2770.1322870255
0.8898954391,29.139896,108.944405,0.0827109814,0,1,0.8112147357,24.7496673604,0,0.14868164,0.8137947538,50.7145529447,,60.2826000467,50.7145529447,-91.255226,60.303432,162.61261,-8.8801297063,0.8112147357,50.7145529447,2885,0.009956691,109.2918399127,3.3721082,-91.106544,6.2627764254,0.060410738,0.0033020973,2771.0273349285
0.9126200676,29.339567,110.92156,0.093565464,0,1,0.8341036924,26.6197700976,0,0.13450623,0.8314351706,35.6203789058,,57.8166672186,35.6203789058,-77.88678,57.759678,163.37537,-32.523186127,0.8341036924,35.6203789058,2886,0.009950079,111.2125189767,3.378937,-77.75227,6.4764056181,0.0615868568,0.0032720566,2771.9492030144
0.9186389446,29.410414,108.22348,0.0829651356,0,1,0.8568323347,24.109473536,0,0.18227386,0.8568327988,46.3861968562,,60.0706169622,46.3861968562,-101.67931,60.11276,174.34578,-24.9907184808,0.8568323347,46.3861968562,2887,0.00956143,108.5292953164,3.3813488,-101.49704,6.363542719,0.0628609657,0.0033893585,2772.8754887581
0.9423537254,29.17108,108.60651,0.0865368843,0,1,0.709078499,21.7823143613,0,0.13024902,0.844657362,39.5974142827,,60.0347592366,39.5974142827,-106.87431,60.01439,177.49712,0.856878348,0.709078499,39.5974142827,2888,0.0064795,109.0020878868,3.3731778,-106.744064,6.5334455995,0.0640780926,0.0036795139,2773.8256809712
0.9495711327,28.818148,110.51422,0.0980212688,0,1,0.8081474995,26.9114923702,0,0.12939453,0.8073780262,43.5122218043,,59.123397303,43.5122218043,-72.200066,59.14118,145.02568,-147.8476528192,0.8081474995,43.5122218043,2889,0.006577986,110.7628696105,3.3610053,-72.07067,6.1813234323,0.0726795197,0.0038919449,2774.7804822922
0.9296133518,28.558685,108.78232,0.085258007,0,1,0.8593013903,6.0073901782,0,0.13697052,0.8598264566,34.7433935877,,58.2548047676,34.7433935877,-118.34623,58.258244,167.68068,-16.9567535902,0.8593013903,34.7433935877,2890,0.0064681997,109.0342430563,3.3519611,-118.20926,6.3604826229,0.0624735355,0.0033888817,2775.7557325363
0.8965063095,28.432545,109.50736,0.087580204,0,1,0.8490694306,11.816520242,0,0.10485077,0.847828994,27.0220637659,,58.4077840319,27.0220637659,-97.82831,58.38682,162.99384,-129.1954662842,0.8490694306,27.0220637659,2891,0.0064010276,109.8267324878,3.3475344,-97.72346,6.248570063,0.0652484894,0.0034930706,2776.6580014229
0.9458122253,28.309727,108.66495,0.0892086029,0,1,0.7744228091,-5.5170069494,0,0.14252472,0.777144941,9.3357819387,,60.5361190534,9.3357819387,-93.76752,60.57026,156.35657,-0.0920454968,0.7744228091,9.3357819387,2892,0.009974281,108.9916447669,3.3432055,-93.62499,6.3513107589,0.0662889481,0.0036027431,2777.611227274
0.9095525742,28.033293,108.689,0.0897071362,0,1,0.868277481,15.0874568271,0,0.069862366,0.881118299,28.2756117513,,58.8684287049,28.2756117513,-82.96644,58.839493,180.40756,-4.0393867754,0.868277481,28.2756117513,2893,0.009864438,109.0490304643,3.3333929,-82.896576,6.3683928202,0.0636079311,0.0036034584,2778.529645443
0.9312031269,28.312717,108.57168,0.093044281,0,1,0.7343577941,31.9466820904,0,0.193367,0.7240671655,48.9633295423,,60.1532717149,48.9633295423,-97.076355,60.133266,156.3142,-0.0416203105,0.7343577941,48.9633295423,2894,0.009897965,108.8223734916,3.343311,-96.88299,6.2495974474,0.0642812252,0.00359869,2779.4682943821
0.9374103546,28.146832,108.6086,0.0887889862,0,1,0.7202854132,3.2631166648,0,0.12775421,0.7784969747,30.290242395,,60.5687246871,30.290242395,-83.455765,60.574688,169.11008,0.6486678633,0.7202854132,30.290242395,2895,0.006421741,108.8963970807,3.3374348,-83.32801,6.4931164162,0.0658798218,0.0034639835,2780.4116487503
0.9620864391,28.0189,107.38632,0.1002445221,0,1,0.7185764886,15.5737466424,0,0.08204651,0.7202981717,18.6332469522,,60.1832918859,18.6332469522,-91.176926,60.151016,160.0273,0.6095438895,0.7185764886,18.6332469522,2896,0.009780851,107.7903669219,3.3328793,-91.09488,6.3234822447,0.0686955452,0.003783226,2781.3794817925
0.9019482136,27.792452,109.236755,0.0859508514,0,1,0.838913572,11.9245961533,0,0.07324982,0.8271509702,31.2399182867,,57.0559048134,31.2399182867,-93.70837,57.03212,163.92195,-0.2929664163,0.838913572,31.2399182867,2897,0.009905633,109.632180927,3.3247645,-93.63512,6.2611892175,0.0614783764,0.0035057068,2782.288664341
0.9109690189,27.371893,107.830605,0.0892763138,0,1,0.8504757386,0.167125899,0,0.19309235,0.8483975281,20.7924379527,,61.3515820721,20.7924379527,-94.89351,61.352474,139.53928,-68.8469857948,0.8504757386,20.7924379527,2898,0.009800957,108.0235002611,3.3095167,-94.70042,6.0415792223,0.0643289089,0.0033826828,2783.2069747448
0.9216763973,27.545517,107.625755,0.0876672268,0,1,0.8368263544,-5.2093304272,0,0.15021515,0.8507129069,17.643089003,,59.0822230416,17.643089003,-90.95379,59.06841,166.37976,0.0712402419,0.8368263544,17.643089003,2899,0.009972028,108.0439944535,3.3158398,-90.80357,6.435774657,0.0639703274,0.0034482479,2784.1378111839
