AverageAbsQ,Perplexity,StdReturn,MaxReturn,PolicyExecTime,ItrTime,NumTrajs,AveragePolicyStd,AverageDiscountedReturn,MeanKL,AverageQLoss,ProcessExecTime,EnvExecTime,MeanKLBefore,ExplainedVariance,AverageReturn,AverageQ,AverageAbsY,AbsLearnSignalOld,AbsLearnSignal,dLoss,Entropy,AverageY,AbsLearnSignalNew,AverageAbsQYDiff,Time,LossBefore,Iteration,MinReturn,LossAfter
28.990139,14.534191,53.49996456497766,241.45973495660104,0.668306827545166,5.042568683624268,2,0.92410076,51.023076551718944,0.006417567,13.9391,0.021484375,0.9955174922943115,0.0,0.7508101437063868,187.95977039162338,26.147964,29.059206977876276,0.47790489425180827,0.4781255755779025,0.019723892,2.676504,26.14491252377971,0.4781255755779025,1.2178189634530254,1445.819587469101,-28.931572,283,134.45980582664572,-28.951296
29.034435,14.433668,0.0,118.04071082433438,0.49203038215637207,5.160965204238892,1,0.92076725,38.76524848202692,0.0064528123,12.812486,0.01491689682006836,1.2685203552246094,0.0,-47.34004979313939,118.04071082433438,26.181072,29.089257920942472,0.8399697270692255,0.8402523373544198,0.0490551,2.6695635,26.178838981963985,0.8402523373544198,1.2109202838740796,1451.020335674286,-30.881292,284,118.04071082433438,-30.930347
29.388891,14.417613,0.0,148.39987759017612,0.4694187641143799,4.755419015884399,1,0.9201239,43.429282987189566,0.0071345526,8.520033,0.015136241912841797,0.9183530807495117,0.0,-1.5451213968826925,148.39987759017612,26.278748,29.443544941807588,0.6187262644008683,0.6196147329282696,0.052474976,2.6684506,26.276075897691374,0.6196147329282696,1.1436339876737522,1455.7812571525574,-25.506495,285,148.39987759017612,-25.55897
29.103045,14.410118,0.0,119.84767402061574,0.4690711498260498,4.478909492492676,1,0.91989565,33.42494585831737,0.0065999883,10.100028,0.014955997467041016,0.7716610431671143,0.0,0.9755552264719131,119.84767402061574,25.994299,29.160450817602197,0.5607541715343525,0.5568115362310324,0.039438248,2.6679306,25.993735169060702,0.5568115362310324,1.1938101504779597,1460.265429019928,-25.838648,286,119.84767402061574,-25.878086
28.746794,14.422334,0.0,102.99734041544997,0.47009825706481934,4.646376371383667,1,0.9203191,39.13621209717568,0.006415236,9.846959,0.015098094940185547,0.7649993896484375,0.0,0.8735874567613309,102.99734041544997,25.742027,28.819240119490765,0.6566261575741187,0.6539103877886605,0.03961563,2.668778,25.740560882661637,0.6539103877886605,1.1776686460298427,1464.9526407718658,-27.697681,287,102.99734041544997,-27.737297
28.85095,14.573968,0.0,106.39200074188736,0.4944438934326172,4.730494499206543,1,0.9255563,26.912001194612653,0.009243032,9.698349,0.015062808990478516,0.955096960067749,0.0,0.917066365426556,106.39200074188736,25.650383,28.90496493548906,0.49872415083699134,0.5049669278648722,1.197689,2.679237,25.64737524145491,0.5049669278648722,1.1984666304908163,1469.688838005066,-25.720108,288,106.39200074188736,-26.917797
29.126112,14.806023,0.0,140.53549982392582,0.483609676361084,4.834655523300171,1,0.9327078,46.62405964584804,0.006640029,9.040209,0.015032052993774414,1.0434634685516357,0.0,-4.298068565328814,140.53549982392582,25.749453,29.186164369277936,0.5101970832687756,0.510152625127112,0.053182602,2.695034,25.75065561850936,0.510152625127112,1.1642082157513887,1474.5288853645325,-24.611687,289,140.53549982392582,-24.66487
28.792099,15.027133,0.0,140.40104893218964,0.48886942863464355,4.9989683628082275,1,0.93942916,56.11116275681492,0.0066100294,9.869634,0.014947175979614258,1.112898826599121,0.0,0.9303201767896102,140.40104893218964,25.478304,28.847370667147253,0.5434422695459346,0.5462203065102412,0.053323746,2.7098575,25.47628505106869,0.5462203065102412,1.1533676668062567,1479.5685889720917,-23.598763,290,140.40104893218964,-23.652086
28.39899,15.213737,0.0,144.51417103700302,0.48963403701782227,4.976388454437256,1,0.94576013,53.20752528717892,0.009203825,9.785883,0.015001296997070312,1.1672296524047852,0.0,0.8972668977289987,144.51417103700302,25.009598,28.4782980198358,0.48750042645934266,0.4899277987949797,0.05698967,2.7221987,25.007126906256175,0.4899277987949797,1.1853587967021961,1484.5501022338867,-23.52724,291,144.51417103700302,-23.58423
28.60297,15.1898985,21.46874577056802,189.94397079832407,0.6057970523834229,4.926848649978638,2,0.9449392,51.23983107836044,0.006406712,8.651598,0.02077627182006836,1.0074269771575928,0.0,-9.298902762341807,168.47522502775604,25.026613,28.668559095408934,0.7772722611424591,0.7770561808180207,0.047693253,2.7206306,25.02713692948469,0.7770561808180207,1.143487447160814,1489.4828102588654,-31.156319,292,147.00647925718803,-31.204012
28.543112,15.226328,39.69686434356383,194.60861130727784,0.5725007057189941,4.979436874389648,2,0.9460437,41.90618350873517,0.0065338556,10.297858,0.018228769302368164,1.124605417251587,0.0,0.663113228115602,154.911746963714,24.60631,28.621220063510464,0.5915820006463585,0.5925998685576396,0.032331467,2.723026,24.601846158452425,0.5925998685576396,1.1906950653836443,1494.5021710395813,-25.881033,293,115.21488262015018,-25.913364
28.471815,15.335516,0.0,111.61418976012095,0.4689633846282959,4.446148872375488,1,0.94970584,31.508424237693475,0.009604588,11.278557,0.015068769454956055,0.6869266033172607,0.0,0.7503037234657619,111.61418976012095,24.491348,28.532800030667953,0.6029665521664517,0.6049673362111626,0.05295372,2.7301714,24.493991968956816,0.6049673362111626,1.2077798891320204,1498.9533376693726,-21.011927,294,111.61418976012095,-21.06488
28.587448,15.628943,50.28419887292138,236.70037987525834,0.5549812316894531,4.776594638824463,2,0.95840615,59.705513009632355,0.009430115,9.089112,0.01795673370361328,0.8541653156280518,0.0,-0.07931829481862396,186.41618100233694,24.605888,28.645409272658476,0.5541770924629192,0.5546216997535109,0.05194664,2.7491245,24.606061370722127,0.5546216997535109,1.165032938288971,1503.735016822815,-27.346745,295,136.13198212941558,-27.398691
28.29206,15.639358,0.0,145.86424163041397,0.4664599895477295,4.709402561187744,1,0.95915025,74.23320492165504,0.006466972,9.57172,0.015030145645141602,0.8956620693206787,0.0,0.8429286270524107,145.86424163041397,24.135073,28.365718345724787,0.5277360763812987,0.5283160987719845,0.03746414,2.7497907,24.135048260725,0.5283160987719845,1.1877037595969242,1508.4868776798248,-36.248028,296,145.86424163041397,-36.285492
28.434425,15.446455,199.57803603166047,213.3814958410831,0.6877744197845459,5.388160943984985,3,0.9531846,-21.29217975860931,0.00649306,16.780508,0.02261638641357422,1.3887243270874023,0.0,-2.8860520976688417,32.82740045492006,24.180586,28.501548199730617,0.3785682259827261,0.37825521486047214,0.06124878,2.7373796,24.177424421768432,0.37825521486047214,1.2555196680883292,1513.8805027008057,-33.12961,297,-245.3252781189263,-33.190857
28.280205,15.652622,0.0,116.6026314204311,0.4837648868560791,4.852497816085815,1,0.9595096,41.24723054571271,0.009701472,14.055164,0.015120267868041992,1.078449010848999,0.0,0.16811480475867835,116.6026314204311,23.7214,28.33581227574439,0.614241620564364,0.6134763258082933,0.04852867,2.7506385,23.717686309586746,0.6134763258082933,1.1859815804439031,1518.773178100586,-23.538498,298,116.6026314204311,-23.587027
28.269909,15.80802,0.0,120.83664097688,0.48201918601989746,4.614436864852905,1,0.9641909,46.49129153230685,0.009386572,11.358229,0.015099525451660156,0.7531445026397705,0.0,0.9064127049678768,120.83664097688,23.753601,28.33224010037432,0.7354378999906885,0.732105992279377,0.05167389,2.7605174,23.75171166965665,0.732105992279377,1.189527466096139,1523.3937456607819,-21.178282,299,120.83664097688,-21.229956
28.069231,15.865233,0.0,129.16257744645435,0.5041003227233887,4.914847135543823,1,0.9664618,58.86970592508101,0.0065018795,9.264986,0.015603065490722656,1.086667537689209,0.0,0.8539119606228516,129.16257744645435,23.635351,28.121828455869935,0.5506562551500666,0.5497891789464022,0.035482407,2.76413,23.631903744789867,0.5497891789464022,1.1362164912476111,1528.313888311386,-22.278418,300,129.16257744645435,-22.3139
28.297642,15.747531,0.0,150.31882946693372,0.4777793884277344,4.729691505432129,1,0.9627399,76.98704894476762,0.009894075,8.995195,0.01503300666809082,0.9199748039245605,0.0,0.9837903869130404,150.31882946693372,23.514202,28.347813145083133,0.36485912618828686,0.37001438088370686,0.056430817,2.7566836,23.51053156173835,0.37001438088370686,1.1462454875870958,1533.0840418338776,-22.03527,301,150.31882946693372,-22.091702
27.94984,15.995751,0.0,153.86838185193724,0.48639917373657227,4.711696147918701,1,0.9697445,69.56774525139438,0.006604202,11.2658205,0.015528440475463867,0.9341425895690918,0.0,-14.923583236018123,153.86838185193724,23.109488,28.021515931820794,0.6659110001664647,0.6659717031911578,0.041168213,2.7723231,23.108978204902193,0.6659717031911578,1.21903873177604,1537.801249742508,-22.05256,302,153.86838185193724,-22.093729
27.858217,15.86226,0.0,120.88225954699936,0.4887862205505371,5.056708574295044,1,0.9655044,53.654136969623764,0.008417852,12.030301,0.015125751495361328,1.221285104751587,0.0,0.84573495854719,120.88225954699936,22.901464,27.911036859899585,0.5079874836026224,0.511653344257616,0.036489487,2.7639427,22.897436497437905,0.511653344257616,1.1248680239000362,1542.8630492687225,-23.851097,303,120.88225954699936,-23.887587
27.929821,15.561113,0.0,144.0647448412073,0.4541449546813965,4.563700437545776,1,0.956286,51.330602106609376,0.0075333714,10.638678,0.014788150787353516,0.7929859161376953,0.0,0.8112390135311113,144.0647448412073,22.889088,27.992759031929257,0.5714453205461488,0.5704241407498483,0.03596115,2.744775,22.888773961836744,0.5704241407498483,1.187880345439888,1547.4675166606903,-25.341116,304,144.0647448412073,-25.377077
27.857058,15.558157,72.6582805712254,181.53057431597367,0.6692585945129395,5.496142387390137,2,0.95619375,55.96179121828668,0.0098437425,9.468562,0.02124190330505371,1.5313870906829834,0.0,-2.233606584479663,108.87229374474826,22.658031,27.90923290209344,0.7478325609700106,0.7473667223611047,0.057289124,2.744585,22.65319167541932,0.7473667223611047,1.1204038295749763,1552.9687819480896,-39.806175,305,36.21401317352285,-39.863464
27.62233,15.590926,0.0,111.29632199300845,0.4793210029602051,4.841654539108276,1,0.9576802,41.412246886343745,0.009663962,9.654859,0.01520228385925293,1.045809030532837,0.0,-0.45188853347360136,111.29632199300845,22.476402,27.6898175277035,0.47246144811301005,0.472677168647745,0.033390045,2.746689,22.475721889223497,0.472677168647745,1.164119247982298,1557.862920999527,-22.632345,306,111.29632199300845,-22.665735
27.792429,15.432482,0.0,145.30407933964136,0.4832792282104492,5.194936037063599,1,0.9529378,54.272547330471546,0.006983407,8.356997,0.01512598991394043,1.3303749561309814,0.0,-1.6134344083153582,145.30407933964136,22.464228,27.84212064030179,0.6562387372619917,0.6559192761296431,0.033683777,2.7364745,22.465620148508943,0.6559192761296431,1.1268307343708777,1563.0633099079132,-19.485657,307,145.30407933964136,-19.51934
27.795073,15.310575,0.0,69.36833520897736,0.49350738525390625,4.971797466278076,1,0.9499358,37.54624441573409,0.007068553,8.812357,0.014811515808105469,1.0923056602478027,0.0,-1.0736685413779106,69.36833520897736,22.211859,27.850016580779453,0.4606280989492728,0.461497223150093,0.041021347,2.7285438,22.20717687197105,0.461497223150093,1.1357331968061544,1568.075970172882,-16.846897,308,69.36833520897736,-16.887918
27.763481,15.059944,0.0,121.79893064564938,0.4791429042816162,4.912104606628418,1,0.9423539,48.698234063779125,0.009589214,10.648674,0.015161514282226562,1.0025091171264648,0.0,0.435581891915108,121.79893064564938,22.011818,27.829310928729548,0.5999560717404624,0.5988346293239297,0.050418854,2.7120385,22.01727529737824,0.5988346293239297,1.1668285009764885,1572.9933640956879,-22.198458,309,121.79893064564938,-22.248877
27.450224,15.281433,56.58074409860848,231.11307002572678,0.6091339588165283,4.982946395874023,2,0.9493657,47.38928610852935,0.007928398,10.698418,0.01980876922607422,1.004645586013794,0.0,0.6285865894570908,174.5323259271183,21.502085,27.51472732788402,0.47971255238120253,0.48041559963851516,0.028038025,2.7266386,21.499541698161725,0.48041559963851516,1.1747946601152424,1577.9816608428955,-28.062302,310,117.95158182850983,-28.09034
27.492413,15.290668,0.0,100.04543768558675,0.490109920501709,4.927107572555542,1,0.94968617,41.22111963124466,0.008431611,9.455137,0.01526498794555664,1.0879898071289062,0.0,-0.0501541227925042,100.04543768558675,21.439054,27.563956578639402,0.623114358754734,0.6227230429521678,0.05366516,2.7272427,21.437417542731456,0.6227230429521678,1.1480769606337,1582.9488122463226,-16.09079,311,100.04543768558675,-16.144455
27.648403,15.28015,0.0,135.34511405651395,0.47816014289855957,4.957404136657715,1,0.9492431,57.87464797252268,0.0065355934,10.396678,0.015085458755493164,1.153193712234497,0.0,0.4216952126446861,135.34511405651395,21.484629,27.725064098491274,0.688997430958124,0.6902702316725451,0.0429039,2.7265546,21.482703570250322,0.6902702316725451,1.1674090296291122,1587.9116435050964,-21.059153,312,135.34511405651395,-21.102057
27.513166,15.152347,0.0,145.96698491979296,0.468212366104126,4.486520290374756,1,0.9456334,77.45243940942058,0.006768374,9.573911,0.015108108520507812,0.667262077331543,0.0,0.8289971221414479,145.96698491979296,21.110092,27.579280539760205,0.5991744938834301,0.5985985879720516,0.03836441,2.7181554,21.112322043481768,0.5985985879720516,1.1531113692473076,1592.4036028385162,-21.846775,313,145.96698491979296,-21.88514
27.416046,15.218877,0.0,184.777022541929,0.45736026763916016,4.549252510070801,1,0.94814724,86.78337185270523,0.0069457325,10.8926735,0.014979839324951172,0.7664453983306885,0.0,0.16916188089428186,184.777022541929,20.763845,27.468158943937095,0.4554479330229808,0.45625121788372824,0.03263855,2.7225366,20.761331280024525,0.45625121788372824,1.1630924865598027,1596.994943857193,-18.173386,314,184.777022541929,-18.206024
27.365767,15.220115,0.0,157.02407008167629,0.48974132537841797,4.829294919967651,1,0.94821143,67.54121084715199,0.0055567096,10.470355,0.015053033828735352,1.0470271110534668,0.0,0.986583424885911,157.02407008167629,20.803503,27.43145274215034,0.6377475254190992,0.6461433481781313,0.017721176,2.7226179,20.802731622711352,0.6461433481781313,1.1319679425461715,1601.829773426056,-19.364481,315,157.02407008167629,-19.382202
27.337927,15.015584,0.0,191.38719668177532,0.48413586616516113,4.896591901779175,1,0.9420896,88.66107200810734,0.0071926257,10.473442,0.01533961296081543,1.0145738124847412,0.0,0.9593899347458107,191.38719668177532,20.674202,27.391804885806877,0.6368396403071408,0.6312526631979363,0.038822174,2.7090886,20.672681861967803,0.6312526631979363,1.1599637402573217,1606.7313175201416,-16.300217,316,191.38719668177532,-16.339039
27.260843,15.1049795,0.0,171.26195119859347,0.4624621868133545,4.8328540325164795,1,0.9440952,72.03586517413406,0.006593467,10.098937,0.014908552169799805,1.013254165649414,0.0,0.9788566969167367,171.26195119859347,20.70009,27.33010812223217,0.5952648432241475,0.5994332458429925,0.02409935,2.7150245,20.700627453449115,0.5994332458429925,1.1416713554004971,1611.6046288013458,-18.399841,317,171.26195119859347,-18.42394
27.096893,15.096684,0.0,125.52817348594574,0.453350305557251,4.901652812957764,1,0.9444935,56.827560233001776,0.006791476,12.330122,0.014972209930419922,1.0779616832733154,0.0,0.16711379201904053,125.52817348594574,20.270958,27.165121459783744,0.6747486973737591,0.6741225365290798,0.034345627,2.7144752,20.26871479552487,0.6741225365290798,1.1768379030675247,1616.5118930339813,-19.967422,318,125.52817348594574,-20.001768
27.112246,15.01554,36.358992078596735,195.78253140196492,0.7927465438842773,5.792521238327026,2,0.9415742,40.801365936844256,0.0099973045,10.593757,0.02409076690673828,1.6280086040496826,0.0,0.6770072969737555,159.42353932336817,20.19486,27.17409095393997,0.4565974003223571,0.45859105960925656,0.0443058,2.7090857,20.19710196155267,0.45859105960925656,1.1332101615263441,1622.3103330135345,-24.679253,319,123.06454724477145,-24.723558
27.096817,14.923474,0.0,145.94515969035294,0.4842517375946045,4.914007186889648,1,0.9389795,56.86229892000075,0.006531249,9.012398,0.015298128128051758,1.0803918838500977,0.0,-63.20955727063841,145.94515969035294,20.140316,27.170075185673547,0.5529922468845583,0.5529458059610682,0.038497925,2.7029355,20.13815945749686,0.5529458059610682,1.1006406755238767,1627.2656826972961,-20.385708,320,145.94515969035294,-20.424206
26.904222,14.719613,0.0,157.2415888863996,0.48183274269104004,4.767686367034912,1,0.933099,84.30362907804484,0.006984161,11.721637,0.01530146598815918,1.0239129066467285,0.0,0.9229478819499287,157.2415888863996,20.12597,26.952708274469153,0.583888595134465,0.5829884229745321,0.022592545,2.6891809,20.12193052433689,0.5829884229745321,1.125087045396138,1632.0389091968536,-21.15382,321,157.2415888863996,-21.176413
26.887169,14.302567,0.0,150.3900340171372,0.49016284942626953,4.757425308227539,1,0.91916883,76.9923574112903,0.0075832224,9.569771,0.015386819839477539,0.9850513935089111,0.0,0.5766647059630062,150.3900340171372,20.071632,26.942726196225312,0.7664469531616653,0.76557870510332,0.017921448,2.660439,20.07296843240254,0.76557870510332,1.1077156882667443,1636.8013842105865,-21.258467,322,150.3900340171372,-21.276388
26.748892,14.290119,0.0,144.5321843437807,0.48913145065307617,4.6915881633758545,1,0.9184248,72.00327531249427,0.007644755,7.233038,0.015110969543457031,0.8728592395782471,0.0,0.9862805391544748,144.5321843437807,20.110266,26.798041650518762,0.7207434323101295,0.7095414819113912,0.029823303,2.6595683,20.11067691383352,0.7095414819113912,1.032842853870073,1641.5372579097748,-19.393627,323,144.5321843437807,-19.42345
26.611317,13.761966,0.0,127.48048836400054,0.483504056930542,4.74460768699646,1,0.90110695,43.97998103277027,0.009555676,11.8635645,0.015462636947631836,0.9174401760101318,0.0,0.9523837616488778,127.48048836400054,19.711254,26.662861647837953,0.5099501051846838,0.5134864079740753,0.043815613,2.6219087,19.708565564962978,0.5134864079740753,1.1613271987214182,1646.2873749732971,-21.632236,324,127.48048836400054,-21.676052
26.587484,13.721226,0.0,109.20874470883435,0.48880577087402344,5.043198585510254,1,0.89971304,64.32670254003456,0.009657347,8.569998,0.015103816986083984,1.2111895084381104,0.0,0.6583528943960887,109.20874470883435,19.906023,26.647619905270908,0.5555680984567609,0.5578342659723573,0.031871796,2.618944,19.906794963317846,0.5578342659723573,1.0873588334126263,1651.335772037506,-24.87657,325,109.20874470883435,-24.908442
26.947159,13.702392,0.0,168.1203338682703,0.4844186305999756,4.514853239059448,1,0.89917946,56.33465416502668,0.006690046,11.364512,0.014894247055053711,0.7330582141876221,0.0,-3.8367042033587717,168.1203338682703,20.10338,27.00874172826168,0.5631551265341811,0.5637303752714712,0.0369339,2.6175704,20.102259503047698,0.5637303752714712,1.1270646570369818,1655.8905506134033,-20.669838,326,168.1203338682703,-20.706772
26.756983,13.702137,50.59976378578432,131.42573506529888,0.5427892208099365,5.297019958496094,2,0.8991708,47.48978297218652,0.006497835,21.473305,0.01682305335998535,1.3106353282928467,0.0,-5.423237051111661,80.82597127951456,19.840607,26.830808351373353,0.5832034014479013,0.582777597622473,0.043498993,2.6175518,19.835074038363402,0.582777597622473,1.1505994747650892,1661.1926202774048,-22.916586,327,30.226207493730243,-22.960085
26.39133,13.670267,0.0,163.49271842134988,0.5041913986206055,5.27827262878418,1,0.89833593,86.31863326006743,0.009038868,11.286066,0.015770435333251953,1.3852348327636719,0.0,-0.8256634199581547,163.49271842134988,19.599375,26.456510737898633,0.750927531473442,0.7497172083460755,0.035375595,2.6152232,19.595483142341863,0.7497172083460755,1.1148804796935106,1666.4760682582855,-18.195545,328,163.49271842134988,-18.23092
26.587147,13.7328205,0.0,120.91079084846182,0.4853830337524414,4.6736485958099365,1,0.9007306,48.09491756952914,0.0064767674,9.251949,0.015078544616699219,0.8939216136932373,0.0,0.7865803212105744,120.91079084846182,19.827436,26.652015679550892,0.6527417342011492,0.6527630432103474,0.03848648,2.6197886,19.82358430909754,0.6527630432103474,1.0828236927232955,1671.1940562725067,-21.063852,329,120.91079084846182,-21.102339
26.407316,13.707182,0.0,147.33426441029778,0.4804999828338623,4.877315998077393,1,0.899971,52.05966691725662,0.006612811,7.141363,0.01508331298828125,0.9713993072509766,0.0,0.5638434024996533,147.33426441029778,19.846264,26.466784112937088,0.5922044111876883,0.5927041244701502,0.03668976,2.61792,19.84680443968562,0.5927041244701502,1.0220716587741054,1676.0781462192535,-19.150532,330,147.33426441029778,-19.187222
26.461584,13.628193,34.584263798988474,241.01280020651907,0.5972745418548584,5.008532524108887,2,0.8973609,66.11563427408768,0.0065692915,9.720001,0.018626689910888672,1.1147096157073975,0.0,-9.770014756376675,206.4285364075306,19.701881,26.52459819233652,0.6298396655898204,0.6299678868738998,0.04629326,2.6121407,19.699925977505792,0.6299678868738998,1.1209668892219389,1681.0920543670654,-24.770395,331,171.84427260854213,-24.816689
26.300087,13.526958,0.0,152.92246016492524,0.47817492485046387,4.9613938331604,1,0.89382315,78.38322170544993,0.009751888,9.162225,0.01484823226928711,1.1337792873382568,0.0,0.6213453156002771,152.92246016492524,19.448849,26.360927357514534,0.6592143686211824,0.6577499160146676,0.037071228,2.6046846,19.448655906154702,0.6577499160146676,1.071989696666316,1686.0940968990326,-19.183714,332,152.92246016492524,-19.220785
26.213718,13.821334,0.0,100.19645566775465,0.4857797622680664,5.25298285484314,1,0.903132,34.845276405185444,0.0098694945,16.139578,0.015236616134643555,1.372159481048584,0.0,-0.6261480382660931,100.19645566775465,19.40754,26.280437408359507,0.6928145526181473,0.6934386838032662,0.045158386,2.6262133,19.40778827866995,0.6934386838032662,1.1301638807012568,1691.3522260189056,-18.960278,333,100.19645566775465,-19.005436
26.129818,14.025392,11.560546577076948,217.76525114427227,0.5752615928649902,4.64125919342041,2,0.90855014,53.32560074423269,0.009728678,11.747877,0.018723249435424805,0.7885763645172119,0.0,-17.10388939849318,206.20470456719534,19.354164,26.209230998892256,0.6057348752255409,0.6056911917622411,0.045059204,2.6408694,19.351891970780056,0.6056911917622411,1.1085203619146837,1696.0517210960388,-25.812199,334,194.64415799011837,-25.857258
26.121601,14.240174,0.0,42.82298682549395,0.4775352478027344,4.657000780105591,1,0.9147247,32.82512308473116,0.0064962786,9.125502,0.014990568161010742,0.8780727386474609,0.0,-3.992170914125695,42.82298682549395,19.508469,26.180410690092405,0.8304675640978849,0.829396511144247,0.054016113,2.6560671,19.503988295050355,0.829396511144247,1.0732230410192865,1700.7144367694855,-33.689014,335,42.82298682549395,-33.74303
26.333132,13.912582,0.0,116.2880823831777,0.48755836486816406,4.76261043548584,1,0.90393835,38.72671952862694,0.009449079,10.260265,0.015073299407958984,0.957129716873169,0.0,-0.3075719894302551,116.2880823831777,19.68973,26.39756920638207,0.8649590774271151,0.8637888870823753,0.036855698,2.6327937,19.69139634444383,0.8637888870823753,1.1044819698479456,1705.4827485084534,-23.694645,336,116.2880823831777,-23.7315
26.147264,14.52275,0.0,112.412883923374,0.4708840847015381,4.68624472618103,1,0.92342776,52.146916741684144,0.009971276,8.39859,0.015172481536865234,0.9132349491119385,0.0,0.9209815193245164,112.412883923374,19.59989,26.207049261917224,0.5981969954557773,0.5989948334763714,0.031475067,2.6757164,19.59928200093349,0.5989948334763714,1.0566880847241877,1710.2104501724243,-19.547579,337,112.412883923374,-19.579054
26.141277,14.361315,0.0,164.7669735530298,0.4807305335998535,4.472151279449463,1,0.9181446,76.25654490657581,0.0072533754,8.955443,0.01567530632019043,0.6859068870544434,0.0,-8.094702373493712,164.7669735530298,19.487017,26.205121623245244,0.6656994566272673,0.665620374200976,0.028766632,2.6645381,19.488332065778515,0.665620374200976,1.0748871795747703,1714.6874849796295,-36.83519,338,164.7669735530298,-36.863956
26.091425,14.158677,33.89193564328294,229.00545844086312,0.6528642177581787,5.418424129486084,3,0.9115643,66.13067974366591,0.0069059995,8.924279,0.020576000213623047,1.403947114944458,0.0,0.8463573648344705,193.78474675380986,19.567715,26.144177468901496,0.558785407028337,0.5585598975374679,0.02850914,2.6503277,19.56614990416756,0.5585598975374679,1.074624897844505,1720.1111364364624,-30.346235,339,148.02086442307828,-30.374744
26.078833,13.991892,0.0,137.39857814735666,0.4739670753479004,4.682550668716431,1,0.90625197,57.28498791127854,0.0070512677,8.718683,0.015002965927124023,0.931342363357544,0.0,0.9865628323610447,137.39857814735666,19.545593,26.135146976048855,0.7502097260756538,0.7509966930452884,0.0352726,2.638478,19.545503802431526,0.7509966930452884,1.072587305783405,1724.8334214687347,-20.110035,340,137.39857814735666,-20.145308
26.123367,13.903855,0.0,134.32451560053067,0.4742569923400879,4.772594451904297,1,0.90375036,68.62061983410068,0.006664965,16.56106,0.014979839324951172,1.0158822536468506,0.0,0.8744685173209672,134.32451560053067,19.49799,26.177114951806626,0.5973642036747189,0.5958723896250538,0.032859802,2.6321661,19.4995920339495,0.5958723896250538,1.1171777738468314,1729.6110186576843,-19.268501,341,134.32451560053067,-19.301361
25.863132,13.914842,0.0,98.39949135493609,0.47493743896484375,4.802995681762695,1,0.9042631,36.914311371573376,0.0073399697,11.666737,0.015114545822143555,0.890885591506958,0.0,0.6356267831952018,98.39949135493609,19.557405,25.929387702470887,0.5500754094247864,0.5509118957992187,0.030948639,2.632956,19.548674542190295,0.5509118957992187,1.1052209115047071,1734.4192159175873,-19.695946,342,98.39949135493609,-19.726894
25.757551,13.938606,0.0,163.26361261647205,0.48311948776245117,4.8424835205078125,1,0.9050226,59.21765129340748,0.009408207,12.656522,0.015166282653808594,1.0397372245788574,0.0,-4.667026907464765,163.26361261647205,19.539757,25.81732223525193,0.6092179375302593,0.6090633600820802,0.032485962,2.6346624,19.538969932586568,0.6090633600820802,1.0898765585816605,1739.3025081157684,-20.391779,343,163.26361261647205,-20.424265
25.647242,14.132018,0.0,137.8027955314066,0.4762911796569824,4.80698037147522,1,0.9120088,56.8970884952619,0.006945661,10.280654,0.015244722366333008,0.9726896286010742,0.0,0.9030475470297188,137.8027955314066,19.315325,25.70333028017024,0.623664598338281,0.6208015911484143,0.025777817,2.648443,19.31093995558112,0.6208015911484143,1.080086010678529,1744.114806652069,-19.041931,344,137.8027955314066,-19.067709
25.799387,14.004134,0.0,119.11582215564215,0.4849395751953125,4.967424631118774,1,0.90764475,69.03496425368645,0.006709235,7.7341485,0.01507568359375,1.091510534286499,0.0,0.6576915577416902,119.11582215564215,19.72304,25.852667121024854,0.47080658293467376,0.47079095136010574,0.039712906,2.6393526,19.724038692552018,0.47079095136010574,1.0589098402737889,1749.0878524780273,-18.236958,345,119.11582215564215,-18.27667
25.553802,13.871618,0.0,154.9285545470435,0.4961371421813965,4.654700040817261,1,0.90333813,91.2387842424056,0.009550902,6.83415,0.014851570129394531,0.9064450263977051,0.0,0.13933884725899048,154.9285545470435,19.641579,25.594293829404556,0.5082871214952785,0.5086574017502791,0.040252686,2.629845,19.642098171842203,0.5086574017502791,1.0280975174940787,1753.783218383789,-17.672527,346,154.9285545470435,-17.71278
25.293806,14.511342,57.616091625454,224.87586631068532,0.6041069030761719,5.2009570598602295,2,0.92532015,56.07451837935343,0.006415146,9.75714,0.01904153823852539,1.307386875152588,0.0,-7.884734619270665,167.25977468523132,19.349043,25.34195320832953,0.7033585921393385,0.7032091171383013,0.03778839,2.6749306,19.345538130362886,0.7032091171383013,1.092406705183323,1758.989405632019,-24.656225,347,109.64368305977733,-24.694014
25.447617,14.339654,72.22020417699532,237.17101774185733,0.8606150150299072,5.714059591293335,5,0.9198092,52.03771150223095,0.009775988,9.348213,0.02772212028503418,1.5057334899902344,0.0,0.7149557568699667,163.240759427895,19.62319,25.503153875051847,0.4975802109287876,0.49700245218136996,0.034564972,2.6630287,19.62369876413445,0.49700245218136996,1.1048128506844874,1764.7084877490997,-35.081097,348,55.909931244084646,-35.11566
25.398512,14.172112,0.0,125.29161534885071,0.49244236946105957,5.047376394271851,1,0.91459376,60.124076199229975,0.00947659,8.216848,0.01495361328125,1.2174432277679443,0.0,0.7782917604482693,125.29161534885071,19.74401,25.441369903639004,0.7183077555391537,0.7179628598341906,0.032489777,2.651276,19.744619795666797,0.7179628598341906,1.0750765843627939,1769.7970802783966,-21.046843,349,125.29161534885071,-21.079332
