Entropy,ProcessExecTime,ExplainedVariance,PolicyExecTime,NumTrajs,Time,LossBefore,EnvExecTime,LossAfter,ItrTime,MeanKLBefore,AverageReturn,MeanKL,MinReturn,StdReturn,AveragePolicyStd,AbsLearnSignal,Perplexity,Iteration,dLoss,AverageDiscountedReturn,MaxReturn
2.9623773,0.03186392784118652,-1.758579708014972,0.8760628700256348,6,238.60311222076416,-0.0,4.427217960357666,-0.027505869,5.54860520362854,0.0,-332.0987108946909,0.009759617,-608.4151340643527,219.99959674762482,1.0718218,0.4393005765319206,19.343904,87,0.027505869,-48.69391388912009,28.060840230710554
2.9444966,0.018713712692260742,-0.10973678266890241,0.501788854598999,2,242.32450222969055,3.8146974e-09,2.987637519836426,-0.020783635,3.717036485671997,0.0,31.07788376086731,0.0074552638,17.921230000250254,13.156653760617054,1.0617162,0.6989051573191005,19.001095,88,0.020783639,58.32624465628693,44.23453752148436
2.9499938,0.02993488311767578,-269.87745618773823,0.8069121837615967,10,245.78582501411438,-7.747151e-10,2.406555414199829,-0.02650477,3.456961154937744,0.0,-430.86252514760565,0.006009535,-1036.4445656392277,264.0236175549335,1.0653896,0.2470296379240817,19.105837,89,0.02650477,-51.92797809040534,52.59425043321065
2.9316292,0.022805452346801758,-38.05294665939435,0.6168067455291748,4,250.00491905212402,-6.8702337e-09,3.3328208923339844,-0.0175404,4.181605339050293,0.0,-206.22968733899606,0.009685637,-595.1807073158473,259.7990638818819,1.0566959,0.49055953394372775,18.758165,90,0.017540393,-59.378027500381876,52.01327204985252
2.949046,0.02329564094543457,-0.9810863049296363,0.6434633731842041,7,253.18381333351135,-5.722046e-09,2.300626516342163,-0.02506675,3.174111843109131,0.0,-391.0909234429997,0.008892316,-527.9754486944742,165.9665545670266,1.0698887,0.5199804791052792,19.087734,91,0.025066745,-94.44438185384634,-15.996823370388373
2.9310422,0.025435686111450195,0.29357307523732235,0.6662042140960693,11,256.3281280994415,7.512204e-09,2.2360198497772217,-0.02582667,3.139953136444092,0.0,-259.81135972710956,0.007458092,-613.7405466880062,221.87495100483025,1.0607702,0.7031574044437437,18.747158,92,0.025826678,-70.95947327733194,56.73931312846281
2.9317527,0.02353501319885254,-1.909068886492733,0.6214666366577148,4,259.9714586734772,3.3818237e-09,2.7540009021759033,-0.023406021,3.605562210083008,0.0,-105.1557041946368,0.009722161,-273.3084421483123,165.95388478947524,1.0610988,0.3965024739555904,18.760483,93,0.023406025,-33.833732584607375,66.3210564352915
2.9271657,0.02802109718322754,-1.5232495499932401,0.785200834274292,5,264.955641746521,-1.0434889e-08,3.952428102493286,-0.027519569,4.979932069778442,0.0,-265.0710828551745,0.006478155,-971.5129796323351,403.1590767727833,1.0592285,0.38777334269414226,18.674627,94,0.027519558,-26.29693167129588,97.53735295727041
2.9265573,0.03206515312194824,-1.0250840760024311,0.8461101055145264,8,268.99591398239136,-0.0,2.9443020820617676,-0.045281652,4.035853385925293,0.0,-340.8910985796251,0.008966546,-689.4471082964101,216.85810164187637,1.0587006,0.4546727303581299,18.663267,95,0.045281652,-18.92355220239733,45.36847516096615
2.9502876,0.03043675422668457,0.15626278642653768,0.8342900276184082,7,273.52797532081604,7.742005e-09,3.38635516166687,-0.051055096,4.495238542556763,0.0,-261.226844940318,0.009574755,-667.7480024123328,235.19383487871525,1.071408,0.6185876690008438,19.111448,96,0.051055104,-13.599744025553475,34.466958206041696
2.9401622,0.01850152015686035,-3.762548207239531,0.5281054973602295,2,277.6349096298218,3.8146974e-09,3.346294641494751,-0.014726717,4.10243821144104,0.0,22.837884585336703,0.006903181,5.550990490094199,17.286894095242502,1.0639392,0.8516003631797187,18.918915,97,0.014726721,44.06074569731592,40.124778680579205
2.9650152,0.025574684143066406,-38.70742158905453,0.718646764755249,6,281.5852732658386,6.096548e-09,2.972278356552124,-0.036597803,3.9460651874542236,0.0,-318.9315166045917,0.0071765203,-593.2648569475427,252.39306748885988,1.0773728,0.3479463512557386,19.394997,98,0.03659781,-14.753046743219334,64.12589459530633
2.9725683,0.02016282081604004,-2.3005113900968888,0.521113395690918,8,284.03534865379333,-9.423659e-09,1.6647007465362549,-0.031239767,2.4119913578033447,0.0,-229.96376934029405,0.007231382,-704.880271188534,217.8633405620435,1.081425,0.5853986130739851,19.542044,99,0.031239757,-54.64560146368025,60.38043660251725
2.9862623,0.024223804473876953,0.4475846027444028,0.6450004577636719,8,287.08113145828247,7.709574e-09,2.1502132415771484,-0.027318303,3.0400850772857666,0.0,-228.17266302973115,0.0071243844,-515.3673533181184,185.88389961159422,1.0886972,0.7439744162410893,19.811495,100,0.02731831,-23.209710810036743,20.67693392418037
2.9873638,0.024057865142822266,0.3114916555049986,0.640916109085083,5,291.13468647003174,-0.0,3.1750426292419434,-0.018178223,4.049318552017212,0.0,-113.18599595062274,0.006693794,-459.2370372348173,227.72559949164645,1.089805,0.6074299277033037,19.833328,101,0.018178223,-8.589486503612198,81.03292558965305
2.9863322,0.02428436279296875,-0.34435975834002375,0.6110219955444336,12,293.58960151672363,-7.849171e-09,1.6052403450012207,-0.05624759,2.450442314147949,0.0,-125.41631433460516,0.0076647354,-388.66675010576256,155.09758710487057,1.0907747,0.5043703621012979,19.81288,102,0.05624758,-33.450258403659944,76.07892084142316
2.9962137,0.030142545700073242,-1.6635398960771233,0.8180031776428223,8,298.09525442123413,8.224284e-09,3.4155237674713135,-0.0054592555,4.4672629833221436,0.0,-55.899865681670754,0.006267232,-220.27079509466412,109.37890715526154,1.0960801,0.5553349141735321,20.00963,103,0.005459264,-17.710474597497075,81.91208460185304
2.9941518,0.01853799819946289,-1.036743101310012,0.49715590476989746,2,300.9212830066681,-7.629395e-09,2.065323829650879,-0.038290903,2.8212943077087402,0.0,42.8171484941237,0.009279842,12.10655460655242,30.710593887571278,1.0946425,0.6300127149697293,19.968416,104,0.038290896,50.09501814836287,73.52774238169498
3.0140927,0.018891572952270508,-0.0784952897283091,0.5140483379364014,2,304.31630873680115,-3.8146974e-09,2.6467881202697754,-0.023975777,3.3883249759674072,0.0,79.1236042362768,0.007179219,72.25729000788978,6.866314228387033,1.1047629,0.4555537668689118,20.3706,105,0.023975773,27.90982549730074,85.98991846466384
3.0178683,0.018599987030029297,0.9319440265732626,0.5041182041168213,2,308.11311864852905,-0.0,3.028080940246582,-0.017558994,3.7587156295776367,0.0,74.13448065019375,0.0067917574,71.72970986991298,2.404770780280778,1.1064985,0.7539411048796179,20.447657,106,0.017558994,47.855750439555216,76.53925143047454
3.028932,0.018783092498779297,0.8945347048365412,0.5017313957214355,2,312.11364817619324,-3.8146974e-09,3.2643473148345947,-0.018175034,3.995412588119507,0.0,56.24243144952891,0.0064887693,53.12605859369628,3.11637285583263,1.1116277,0.671351323799496,20.675142,107,0.01817503,48.29392820156423,59.35880430536154
3.0161881,0.021460771560668945,-43.19464607024964,0.5841846466064453,3,315.64451694488525,1.3220993e-09,2.6961848735809326,-0.036702193,3.5265872478485107,0.0,-129.63744607822707,0.008568496,-428.1878519019679,218.93627739683208,1.1044135,0.17464650361010195,20.41333,108,0.036702193,7.170208670146766,90.70379462550036
3.0191672,0.025647878646850586,0.010303676750893054,0.6838691234588623,6,319.105819940567,-0.0,2.495142698287964,-0.03975462,3.4238030910491943,0.0,-18.71422111622465,0.006696574,-244.92173074983185,149.57693623044443,1.10672,0.4508063405397315,20.474234,109,0.03975462,13.836525628612337,137.41427382395318
3.012281,0.02270817756652832,0.2856424278997354,0.5859339237213135,4,321.8706557750702,-0.0,1.9136145114898682,-0.018086176,2.760712146759033,0.0,-30.871737324707667,0.0064737997,-271.56778185513326,143.90905022416467,1.1026574,0.47141977522741735,20.333727,110,0.018086176,19.49032103782777,98.21686529259794
2.9896772,0.018564701080322266,0.33086720062819375,0.5055599212646484,2,324.92274355888367,-2.861023e-09,2.315093517303467,-0.02415708,3.047703981399536,0.0,72.4687373250974,0.0071759894,60.42548409244146,12.043253232655939,1.0900979,0.676405300397836,19.879265,111,0.024157077,47.441714985316224,84.51199055775334
3.00306,0.0184628963470459,0.5077074543485605,0.5087993144989014,2,328.0447187423706,-2.861023e-09,2.3817009925842285,-0.03094909,3.1175622940063477,0.0,92.90124645957738,0.00672189,61.989375084890206,30.91187137468717,1.096478,0.49809584139190466,20.147095,112,0.030949086,57.58934236596903,123.81311783426455
3.0127041,0.01858997344970703,0.8866160517786771,0.5069670677185059,2,331.81141328811646,1.9073487e-09,2.9865593910217285,-0.02723024,3.729429006576538,0.0,65.23210104239223,0.008899429,43.89472607446412,21.337374967928106,1.1026686,0.6790587496898154,20.342335,113,0.027230242,76.57589839759743,86.56947601032033
2.974071,0.028629541397094727,-22.714589432718018,0.7578630447387695,6,335.6482379436493,4.023942e-09,2.8333847522735596,-0.043752167,3.832319974899292,0.0,-205.442210861301,0.0075307926,-602.0379153126376,246.77299635735375,1.082736,0.2586277536975715,19.571434,114,0.04375217,-2.7425425523582176,97.94605425648352
2.9798899,0.02337789535522461,0.15411676768486893,0.6520733833312988,4,339.221346616745,1.3338102e-08,2.6489830017089844,-0.026358718,3.56882381439209,0.0,-41.874332665664895,0.009963282,-219.00493801150105,136.51712603397598,1.086587,0.6696044222552298,19.685648,115,0.026358731,19.67851107141233,97.45492657466727
2.971096,0.018659353256225586,-19.074186817702547,0.4973928928375244,2,341.81020402908325,7.629395e-09,1.8206799030303955,-0.016556667,2.549884080886841,0.0,72.06597014125349,0.009499968,44.52811979327385,27.53785034797963,1.0810535,0.6524055041565775,19.513296,116,0.016556675,37.59863616987968,99.60382048923312
2.9567645,0.022302627563476562,-0.999816432235054,0.6083555221557617,3,345.2674083709717,1.7434632e-09,2.6033236980438232,-0.017124817,3.450845956802368,0.0,78.10197795480165,0.0067131,35.52347578518331,38.51099928923658,1.0697135,0.5310695437546418,19.235634,117,0.017124819,39.642796707811165,128.80124373065144
2.955374,0.0186004638671875,0.7653572967225709,0.514223575592041,2,348.85415029525757,7.629395e-09,2.81402325630188,-0.026919395,3.5825634002685547,0.0,112.0550295647974,0.008425532,91.01667290241629,21.038356662381098,1.0686755,0.5727127278652097,19.208906,118,0.026919402,59.327221288696634,133.09338622717848
2.9550161,0.018583297729492188,0.9338441791053886,0.5026130676269531,2,352.0752556324005,-0.0,2.4741923809051514,-0.026477331,3.2169442176818848,0.0,131.6493163967462,0.006877924,109.6651646144229,21.98415178232331,1.0684801,0.5160418887310633,19.202032,119,0.026477331,72.18101169070663,153.63346817906952
2.9430616,0.01908111572265625,0.41761431201296906,0.5193228721618652,2,355.14386796951294,-5.722046e-09,2.2861406803131104,-0.016710347,3.0314784049987793,0.0,46.994337135142544,0.006607539,-4.090239268234664,51.08457640337721,1.0605795,0.6319879965073769,18.973848,120,0.016710341,47.11068684809763,98.07891353851976
2.956857,0.01882028579711914,0.8959181315381848,0.5034370422363281,2,358.2620015144348,-7.629395e-09,2.3849384784698486,-0.027860561,3.113420248031616,0.0,70.85404517772997,0.009659178,68.71418724155204,2.1398579361779326,1.0673329,0.6168939849809346,19.237413,121,0.027860554,51.84024932411686,72.9939031139079
2.9850345,0.020495891571044922,0.8101358080645193,0.5552051067352295,3,362.2828965187073,-3.6434549e-09,3.222473621368408,-0.024786081,4.016261577606201,0.0,61.46559909543135,0.006822881,17.868857430703486,45.45150267476682,1.0830283,0.5799192708243802,19.787184,122,0.024786077,47.7299621165507,124.16936969672236
3.0106149,0.02384805679321289,-0.6896023381071805,0.6579163074493408,4,365.89758706092834,-0.0,2.655306816101074,-0.023647549,3.5769145488739014,0.0,33.325805681568234,0.009381969,-44.604304480201776,51.4968404949352,1.097029,0.5871086306910861,20.299877,123,0.023647549,31.930290071177375,95.60639830907554
2.9881039,0.025006771087646484,-0.031053169422055493,0.6646831035614014,6,369.7847294807434,-2.975583e-09,2.9786133766174316,-0.023256194,3.8828351497650146,0.0,37.70190925907483,0.006633993,1.6863145084456903,25.7598907200197,1.0844421,0.6091820376806913,19.848013,124,0.02325619,30.35797994441913,64.50694595842288
2.9725986,0.018769025802612305,-1.5823333910457866,0.5068333148956299,2,373.69991087913513,-3.8146974e-09,3.176652431488037,-0.02423785,3.9102654457092285,0.0,6.530286459961431,0.009672846,-63.12722974007569,69.65751620003712,1.0758003,0.698110798284835,19.542637,125,0.024237847,36.955141509051046,76.18780265999855
2.9679518,0.018765687942504883,0.5937713058153631,0.4870297908782959,2,376.99216532707214,1.1920929e-08,2.541287899017334,-0.030089123,3.2538235187530518,0.0,108.52168039887164,0.006626411,98.21867715850308,10.303003240368547,1.0743145,0.6239758927150713,19.452036,126,0.030089134,82.03981893483117,118.82468363924018
2.9658165,0.018652915954589844,0.6697844611771653,0.5134909152984619,2,380.21602177619934,-7.629395e-09,2.4793763160705566,-0.022106498,3.219318389892578,0.0,78.41864447703678,0.008418013,67.86870449853501,10.549939978501769,1.0725356,0.7279718674691629,19.410545,127,0.022106491,45.007136155513045,88.96858445553855
2.9449654,0.018892765045166016,0.9616236371200181,0.5125732421875,2,383.5682349205017,-1.9073486e-08,2.593426465988159,-0.025293717,3.3475117683410645,0.0,95.08799332030634,0.009672113,86.02197309454895,9.066020225757377,1.0615901,0.5557010590447201,19.010004,128,0.025293699,52.31101523348019,104.15401354606371
2.9340127,0.024762630462646484,-4.708727505957882,0.6709840297698975,11,386.37135457992554,-1.8104875e-09,1.8898484706878662,-0.030501273,2.798473596572876,0.0,4.590460333023892,0.007142402,-65.99289193128473,50.35752921773593,1.0550339,0.6571786710824871,18.802929,129,0.03050127,7.6783558073104325,89.0193167178705
2.9428957,0.029407501220703125,0.5175176890975419,0.7689223289489746,11,389.91348123550415,7.6370315e-09,2.492309331893921,-0.020219246,3.5050876140594482,0.0,21.63680496615355,0.0068522533,-46.733861478416415,46.06882253679436,1.0602769,0.6297411970154662,18.9707,130,0.020219253,12.315207262033622,102.02003846312579
2.9461327,0.028063297271728516,0.29672659429633985,0.7404723167419434,13,392.9822714328766,7.6293943e-10,2.084493637084961,-0.022911599,3.0642004013061523,0.0,33.690391652855766,0.006528814,-27.00054054998874,34.80432477376629,1.0625175,0.6937301786657877,19.032207,131,0.022911599,24.42651528651468,128.81071813081098
2.9395308,0.020482301712036133,0.1279940716123601,0.5415058135986328,3,396.3430595397949,-1.0111246e-08,2.5721724033355713,-0.016057499,3.3562240600585938,0.0,67.82560261150094,0.006615603,18.256141253748297,35.064346408998595,1.0588487,0.746159972441347,18.906975,132,0.01605749,49.341482009266315,93.79943343842179
2.935608,0.021145343780517578,0.03890867776880169,0.5606772899627686,3,399.89093255996704,-1.4422296e-08,2.7421445846557617,-0.030443061,3.543461322784424,0.0,73.48668927519901,0.0072233942,8.444152279310828,47.75661040430446,1.0561154,0.5111070075303449,18.832949,133,0.030443046,41.94894228712715,121.76048270778989
2.936497,0.021148204803466797,-0.22720039199723763,0.5729339122772217,3,402.74741673469543,-0.0,2.007646322250366,-0.032133985,2.8182976245880127,0.0,11.714550022079186,0.0066364836,-110.48736023316805,86.4321581347175,1.0564507,0.3403266632739061,18.849699,134,0.032133985,12.149787671522581,75.22315695459372
2.9363787,0.025776386260986328,-0.6701598718494455,0.676804780960083,5,406.5520935058594,-6.2845094e-09,2.8864855766296387,-0.017996814,3.8001017570495605,0.0,33.176598182229284,0.007080913,-51.25058903533301,55.91911429844916,1.0561612,0.4669935078159284,18.847471,135,0.017996809,25.769543660563397,92.2225406228223
2.9317458,0.02709484100341797,0.12523895860817136,0.7443468570709229,5,411.07539081573486,-1.5363259e-08,3.536367177963257,-0.036339946,4.5189738273620605,0.0,43.82156198587389,0.009489258,10.416035332915655,30.489559315467496,1.0534221,0.5900339543994045,18.760353,136,0.03633993,27.58663915477672,85.23290208599619
2.9409523,0.018769264221191406,0.8491244929522926,0.5082755088806152,2,414.22888565063477,-7.629395e-09,2.381230354309082,-0.043355614,3.1153972148895264,0.0,69.7414718500489,0.009731284,37.64208716293887,32.09938468711002,1.058221,0.5989904333859252,18.933868,137,0.043355606,41.29648208062804,101.84085653715891
2.9388466,0.018856287002563477,0.9169100503496411,0.5042486190795898,2,417.75988268852234,-0.0,2.797711133956909,-0.02876339,3.5268476009368896,0.0,94.20365711597086,0.009374782,80.4716167188627,13.73204039710815,1.0567688,0.5805318051848792,18.894041,138,0.02876339,64.4182813311334,107.935697513079
2.924513,0.021944761276245117,0.5003797545911202,0.5812520980834961,3,421.19079089164734,1.7522725e-09,2.615935802459717,-0.02193863,3.4265236854553223,0.0,86.63091678279449,0.006793148,67.40871991910674,19.213397416614928,1.0492597,0.3940325233836322,18.625154,139,0.021938631,50.04464068436264,112.8736814340345
2.9057875,0.018836259841918945,0.7853739620127403,0.5081591606140137,2,424.6853549480438,9.775162e-09,2.7234842777252197,-0.020348975,3.4565043449401855,0.0,108.90654899542471,0.0065941825,104.41933018270564,4.487218812719085,1.0390123,0.5492921480077745,18.279633,140,0.020348985,47.655493401241785,113.3937678081438
2.9028623,0.01858377456665039,0.9501110953332109,0.5074825286865234,2,428.2101089954376,-1.525879e-08,2.7893669605255127,-0.014143898,3.520582675933838,0.0,96.82479990196592,0.009734486,87.72476037928013,9.100039522685783,1.0387678,0.6816463420430093,18.22624,141,0.014143883,47.08669077752904,105.9248394246517
2.8952458,0.018857240676879883,0.9385259114082555,0.501880407333374,2,431.4056451320648,-3.8146974e-09,2.4297187328338623,-0.0201186,3.190647602081299,0.0,80.32730170995947,0.0069007827,79.50227298636534,0.82502872359413,1.0344421,0.6541124256330967,18.087946,142,0.020118596,41.05473429332454,81.1523304335536
2.8706257,0.01920294761657715,0.7427246675236785,0.5183908939361572,2,434.7494843006134,-1.9073486e-08,2.5330724716186523,-0.04154363,3.304593086242676,0.0,119.99239307768005,0.009539568,97.2771993633644,22.71519371431564,1.0206017,0.41695300000002566,17.648058,143,0.04154361,66.03090249359131,142.70758679199568
2.907307,0.019047260284423828,0.30379755784387485,0.5154891014099121,2,438.290789604187,-3.8146974e-09,2.792666435241699,-0.020457981,3.5369818210601807,0.0,53.68503793698268,0.0067223185,39.40170475240381,14.283333184578868,1.0394106,0.6121988251047076,18.307428,144,0.020457977,29.956291463620865,67.96837112156155
2.9053955,0.0240325927734375,0.32352030100422946,0.658562421798706,3,441.53381156921387,-2.5260153e-08,2.348320722579956,-0.028377233,3.2382636070251465,0.0,-3.6875725067899623,0.009512076,-96.21541343433815,78.47637843276404,1.0388258,0.44020706848008323,18.272469,145,0.028377207,29.77527151924724,95.64952336460736
2.8978121,0.018669843673706055,-0.2545466575669548,0.507310152053833,2,445.02533292770386,-4.7683715e-09,2.7090179920196533,-0.01893887,3.45418381690979,0.0,112.0632237847255,0.0072062025,99.25139716502822,12.811826619697271,1.0345937,0.6585974491222694,18.134426,146,0.018938864,57.456839691530625,124.87505040442277
2.8754385,0.019226551055908203,0.747197745327919,0.5107333660125732,2,449.0537939071655,3.8146974e-09,3.275653123855591,-0.021683548,4.024346828460693,0.0,119.83793082100757,0.0065436694,105.36656784104531,14.471362979962265,1.0224652,0.5401196933030367,17.733198,147,0.021683551,43.392223741072044,134.30929380096984
2.84885,0.02094554901123047,-2.9717896162469115,0.5590341091156006,3,452.06183671951294,5.3930687e-09,2.2110965251922607,-0.017939363,3.003331184387207,0.0,10.053349958035355,0.006683456,-48.48004707479619,56.39970395769103,1.0088443,0.8187224742994588,17.267912,148,0.017939368,29.40071892291766,86.24308102372765
2.8365397,0.02039337158203125,0.73417988616786,0.5444321632385254,3,455.88536953926086,9.117345e-09,3.013105869293213,-0.016460393,3.7868778705596924,0.0,82.93502757201773,0.006634052,36.00858436318387,33.59052971415378,1.0041579,0.6975172484719552,17.056643,149,0.016460402,49.93001203295907,112.7949065490192
2.824103,0.018646955490112305,0.6354723900514376,0.5026254653930664,2,459.34447979927063,-0.0,2.7229654788970947,-0.018368123,3.4536092281341553,0.0,53.8301012223679,0.006527772,-0.6001252841193878,54.43022650648729,0.9970701,0.5124765093040959,16.845829,150,0.018368123,45.08688686124996,108.26032772885519
2.8081853,0.024244308471679688,-12.537156903572365,0.6420252323150635,5,462.472825050354,6.300491e-09,2.237823963165283,-0.014482113,3.1236283779144287,0.0,13.654959135212414,0.0068563805,-44.10122586029881,51.87521120438238,0.9886044,0.5515003887159751,16.579803,151,0.014482119,17.300351485147598,91.59370368225746
2.7999732,0.018799543380737305,0.7836765635615053,0.5043504238128662,2,464.9989974498749,-0.0,1.759662389755249,-0.038702644,2.4888336658477783,0.0,129.03508997748767,0.006827407,111.79191252650962,17.243177450978045,0.9833268,0.4358861368329821,16.444206,152,0.038702644,51.1921896097181,146.2782674284657
2.792956,0.0190889835357666,0.8634798647051588,0.5012247562408447,2,467.86509704589844,1.2397766e-08,2.134122610092163,-0.014598563,2.861778974533081,0.0,109.01438034467984,0.009482195,94.39975438385123,14.614625960828612,0.9799266,0.5584778558644607,16.32922,153,0.014598575,51.874894498265164,123.62900630550845
2.8090835,0.018845081329345703,0.8142588213808599,0.5114498138427734,2,470.9065191745758,-7.629395e-09,2.3042526245117188,-0.029283822,3.0371813774108887,0.0,109.62193540899128,0.009373525,89.82251775315135,19.79941765583993,0.98724085,0.6358390637279537,16.594702,154,0.029283814,48.49645797788524,129.4213530648312
2.8006005,0.01916813850402832,-6.078383669195828,0.5152523517608643,2,473.72593879699707,7.629395e-09,2.0702192783355713,-0.026133858,2.8153669834136963,0.0,124.30207298837038,0.0063935705,120.29005313891132,4.012019849459072,0.9826819,0.5531689357138511,16.454525,155,0.026133865,53.76625895591711,128.31409283782946
2.7993987,0.025778770446777344,0.07579530786380595,0.6903023719787598,4,477.5362732410431,5.979149e-09,2.846754550933838,-0.032646384,3.7728352546691895,0.0,94.71980495907482,0.009173017,-16.42114619974849,83.74184372762184,0.982423,0.3883677634566135,16.434761,156,0.03264639,40.57774709999801,218.21022713750767
2.7945778,0.022307395935058594,0.3236525485587961,0.5844287872314453,4,480.3507173061371,-6.5544628e-09,1.989743709564209,-0.032342028,2.8076512813568115,0.0,74.29115394550483,0.009635187,27.533703087190062,43.53498937606208,0.9794648,0.49967590534284284,16.355722,157,0.03234202,34.60179330770326,120.77790568391457
2.787453,0.023449182510375977,-1.9089868016680973,0.6264243125915527,6,483.46446776390076,-0.0,2.2328498363494873,-0.029305441,3.109175443649292,0.0,-91.5591363393906,0.0090248315,-220.73676072120975,120.82193297991772,0.97578126,0.42442602548970926,16.239603,158,0.029305441,20.734810796428864,134.4827879007412
2.782513,0.029586315155029297,0.22556104251978404,0.8228013515472412,4,487.77205204963684,2.89321e-09,3.224926710128784,-0.024555136,4.303073883056641,0.0,-84.96904138498682,0.0064940606,-330.60554281247687,194.90537429446,0.97353864,0.4881204880299573,16.159578,159,0.02455514,34.30112463710511,137.52105117076457
2.783703,0.019237995147705078,-0.24614080968620677,0.5256128311157227,2,490.91473484039307,1.1920929e-08,2.352055072784424,-0.01841203,3.1059463024139404,0.0,110.32753518088101,0.0068586357,88.31182564811294,22.01570953276807,0.97409725,0.7855193347762821,16.178822,160,0.01841204,60.757455304309076,132.34324471364909
2.7873158,0.019102096557617188,0.9131360536790903,0.5100502967834473,2,493.9426817893982,-6.6757204e-09,2.286346197128296,-0.025957301,3.0238802433013916,0.0,115.70642468677899,0.0065263384,104.95937694038574,10.74704774639325,0.9756851,0.6116919220789925,16.237377,161,0.025957294,57.40733948242482,126.45347243317224
2.7729683,0.024263381958007812,-0.31609735741070266,0.6642804145812988,4,497.74117517471313,-3.1229612e-09,2.8870387077331543,-0.017296152,3.79278826713562,0.0,14.993614432023971,0.0065167104,-115.40524058969801,83.39068272976624,0.96862847,0.6164895662636394,16.006075,162,0.017296148,18.880539596421546,90.23304601186922
2.7707691,0.02429032325744629,-0.5598624090186013,0.6340200901031494,5,500.98764204978943,-1.3886562e-08,2.3726797103881836,-0.026864825,3.2421791553497314,0.0,62.138303377961414,0.009690728,-2.9542602994168163,54.510802920758856,0.9671814,0.49989483809318763,15.970913,163,0.026864812,33.61674316017921,150.5871033772453
2.7912145,0.024883747100830078,-2.9559363993489454,0.6770496368408203,4,504.34323048591614,-1.8502327e-08,2.400963306427002,-0.00089126755,3.3145687580108643,0.0,2.5107334976948366,0.0041245124,-228.85558818577485,142.6955797331126,0.9770287,0.2465844576229459,16.300804,164,0.00089124904,20.585914729444532,123.57021673230051
2.7851408,0.027261018753051758,-14.036427776262654,0.759096622467041,6,507.9120054244995,-3.040811e-09,2.563838243484497,-0.01991656,3.5645129680633545,0.0,29.903747985413364,0.009611801,-11.746495363172002,47.97150642081383,0.9740614,0.7518867186150244,16.202099,165,0.019916557,29.452962002757022,124.97688479584352
2.8121843,0.022501468658447266,-9.966237546476055,0.5882806777954102,4,510.72484064102173,-8.2738865e-09,1.9835476875305176,-0.014045861,2.808640241622925,0.0,51.0905662464188,0.009473906,-98.44784676566435,101.98129591424447,0.98726124,0.7520195061994791,16.64624,166,0.014045852,33.882300456167854,168.57729713232249
2.8126676,0.02113962173461914,-0.6895504700610964,0.5507256984710693,3,513.5488746166229,-6.7065703e-10,2.0380568504333496,-0.027996833,2.819660186767578,0.0,62.96835835366261,0.008305066,-31.367687071202724,67.72119900068398,0.9874743,0.6270597113928168,16.654285,167,0.027996833,33.14342280046606,124.44631088191446
2.807628,0.019309043884277344,0.7287191881831776,0.5069572925567627,2,516.2239301204681,1.6212464e-08,1.8924293518066406,-0.020170692,2.6259825229644775,0.0,141.0965483715483,0.008692198,110.85670595158709,30.239842419961192,0.9850144,0.7886484920416412,16.570564,168,0.02017071,67.0971955342308,171.33639079150947
2.847484,0.025139808654785156,-0.33926880395908876,0.70595383644104,3,519.2920773029327,1.2363971e-08,2.1171610355377197,-0.015732756,3.060558319091797,0.0,182.5842185311692,0.0066916035,128.87259828327643,38.04124566579706,1.0048938,0.8180026384602544,17.244343,169,0.015732769,46.53059804579734,212.08595863678585
2.8217516,0.018517255783081055,-0.09661436997175321,0.5053701400756836,2,521.7036788463593,-7.629395e-09,1.6721620559692383,-0.015814148,2.406491756439209,0.0,124.22001150363423,0.0070771,124.18355041754602,0.03646108608820953,0.99210155,0.6357773110987192,16.806263,170,0.01581414,46.00401305724904,124.25647258972243
2.8092136,0.025960683822631836,-3.439857363088123,0.7183849811553955,4,525.0556869506836,4.6902016e-09,2.3905036449432373,-0.013857052,3.347215175628662,0.0,112.75141495636854,0.006575246,-8.054263563336207,71.21537240165239,0.98578924,0.6959282186556194,16.596863,171,0.013857056,35.425067280146784,175.69383387046852
2.8102515,0.027658462524414062,0.3053268940410685,0.7318358421325684,5,528.5007960796356,4.7514024e-09,2.4346885681152344,-0.026938483,3.4044535160064697,0.0,121.87449541230208,0.009989374,-41.318437215251436,91.57269007846021,0.98630464,0.522465405749893,16.614096,172,0.026938489,27.898456526773582,235.936967950979
2.8253822,0.02114725112915039,-0.36161262360978674,0.5450775623321533,4,531.3909459114075,1.0508808e-08,2.110168218612671,-0.031230688,2.8859105110168457,0.0,-13.669760690662947,0.009308883,-100.97029039781108,80.74737817801538,0.9939007,0.6069103407138695,16.867392,173,0.0312307,-2.6926523946816694,87.35370429340244
2.8228793,0.0186612606048584,0.38604885146813983,0.50730299949646,2,534.3141186237335,1.3351441e-08,2.1680026054382324,-0.13162868,2.9181864261627197,0.0,83.84165127123379,0.009801075,20.405892364705643,63.43575890652814,0.9928032,0.5520540607198443,16.825226,174,0.13162869,53.175023241536806,147.27741017776194
2.8376033,0.0187835693359375,0.5285677512949919,0.5014832019805908,2,536.8730614185333,7.629395e-09,1.8014476299285889,-0.027606716,2.554025650024414,0.0,59.58312110463384,0.009736056,-20.258735892602363,79.84185699723619,1.0002885,0.7159878516732743,17.074795,175,0.027606724,43.06665617417667,139.42497810187004
